t,i,x,y,r,theta,xK,tc,therm,dc
1680053124.754413, 0, 0.1207891, -0.001905585, 0.1204386, 359.0962, 0, 0, 0, 0.0
1680053129.538687, 0, 0.1215203, -0.001905585, 0.1208041, 359.1016, 0, 0, 0, 0.64
1680053134.3140686, 0, 0.1222514, -0.002271, 0.1222663, 359.2804, 0, 0, 0, 1.28
1680053139.079988, 0, 0.1233482, -0.001905585, 0.1229922, 359.1149, 0, 0, 0, 1.92
1680053143.8357997, 0, 0.1244449, -0.001540169, 0.1241001, 359.2888, 0, 0, 0, 2.56
1680053148.5856109, 0, 0.1248105, -0.001905585, 0.1251855, 358.9576, 0, 0, 0, 3.2
1680053153.3310244, 0, 0.1262728, -0.002271, 0.1262872, 359.1329, 0, 0, 0, 3.84
1680053158.0961823, 0, 0.1262728, -0.001905585, 0.1262822, 359.1354, 0, 0, 0, 4.48
1680053162.855346, 0, 0.1273695, -0.002271, 0.1270182, 359.1404, 0, 0, 0, 5.12
1680053167.6145377, 0, 0.1277351, -0.001905585, 0.1277553, 358.9814, 0, 0, 0, 5.76
1680053172.3831072, 0, 0.1288318, -0.002271, 0.1292115, 359.1574, 0, 0, 0, 6.4
1680053177.1392941, 0, 0.1291974, -0.001905585, 0.1295829, 358.9958, 0, 0, 0, 7.04
1680053181.8950138, 0, 0.1306597, -0.002271, 0.1303139, 359.1668, 0, 0, 0, 7.68
1680053186.679325, 0, 0.1310253, -0.002271, 0.131776, 359.1691, 0, 0, 0, 8.32
1680053191.4430084, 0, 0.1324876, -0.001905585, 0.1321416, 359.018, 0, 0, 0, 8.96
1680053196.2025006, 0, 0.1335844, -0.002271, 0.1332382, 359.0234, 0, 0, 0, 9.6
1680053200.9846165, 0, 0.1346811, -0.001905585, 0.1347003, 358.8755, 0, 0, 0, 10.24
1680053205.763309, 0, 0.1357778, -0.002271, 0.1357968, 359.0418, 0, 0, 0, 10.88
1680053210.5227575, 0, 0.1361434, -0.002271, 0.1365279, 358.8906, 0, 0, 0, 11.52
1680053215.2753417, 0, 0.1372402, -0.002271, 0.1372655, 359.052, 0, 0, 0, 12.16
1680053220.0537863, 0, 0.1387025, -0.002271, 0.1387211, 359.062, 0, 0, 0, 12.8
1680053224.8324108, 0, 0.1401648, -0.002271, 0.1405487, 358.9224, 0, 0, 0, 13.44
1680053229.6025176, 0, 0.1412615, -0.002271, 0.1409142, 358.9336, 0, 0, 0, 14.08
1680053234.3680923, 0, 0.1427238, -0.002271, 0.1423764, 358.9417, 0, 0, 0, 14.72
1680053239.1203616, 0, 0.1441862, -0.002636416, 0.1438448, 359.0953, 0, 0, 0, 15.36
1680053243.888641, 0, 0.1449173, -0.002636416, 0.1453068, 358.9578, 0, 0, 0, 16.0
1680053248.6828125, 0, 0.1460141, -0.002636416, 0.1456723, 358.9656, 0, 0, 0, 16.64
1680053253.4276457, 0, 0.1471108, -0.003001831, 0.1474887, 358.9758, 0, 0, 0, 17.28
1680053258.2098303, 0, 0.1482075, -0.003001831, 0.1482379, 358.9809, 0, 0, 0, 17.92
1680053262.9857168, 0, 0.1496699, -0.002636416, 0.1496931, 358.9908, 0, 0, 0, 18.56
1680053267.7516558, 0, 0.1511322, -0.003001831, 0.1507965, 358.8594, 0, 0, 0, 19.2
1680053272.5137007, 0, 0.1522289, -0.002271, 0.1522517, 359.0078, 0, 0, 0, 19.84
1680053277.269898, 0, 0.1540568, -0.002636416, 0.154086, 358.7449, 0, 0, 0, 20.48
1680053282.0156522, 0, 0.1555191, -0.002636416, 0.1551702, 358.7596, 0, 0, 0, 21.12
1680053286.7909985, 0, 0.1566159, -0.003001831, 0.1562725, 359.0333, 0, 0, 0, 21.76
1680053291.5665839, 0, 0.1580782, -0.003001831, 0.1584722, 359.0445, 0, 0, 0, 22.400000000000002
