t,i,x,y,r,theta,xK,tc,therm,dc
1679447474.0363097, 0, 1.027104e-05, -1.570137e-06, 6.456394e-06, 199.8382, 0, 0, 0, -0.0
1679447478.791892, 0, 1.758262e-05, -8.878449e-06, 2.810574e-05, 199.8382, 0, 0, 0, -0.04
1679447483.5477028, 0, 1.758262e-05, 5.738174e-06, 1.849528e-05, 319.1594, 0, 0, 0, -0.08
1679447488.3171606, 0, 1.027104e-05, 5.738174e-06, 1.357649e-05, 288.4348, 0, 0, 0, -0.12
1679447493.0945182, 0, 1.027104e-05, -1.570137e-06, 2.969399e-05, 354.897, 0, 0, 0, -0.16
1679447497.8504322, 0, 1.758262e-05, -1.570137e-06, 1.660437e-05, 354.897, 0, 0, 0, -0.2
1679447502.627164, 0, 2.489421e-05, -1.618676e-05, 1.765259e-05, 319.1594, 0, 0, 0, -0.24
1679447507.3878603, 0, 2.489421e-05, 5.738174e-06, 2.189428e-05, 10.1025, 0, 0, 0, -0.28
1679447512.1549575, 0, 2.959457e-06, -1.570137e-06, 1.660437e-05, 199.8382, 0, 0, 0, -0.32
1679447516.914305, 0, 1.758262e-05, -1.570137e-06, 2.189428e-05, 29.191, 0, 0, 0, -0.36
1679447521.6808417, 0, 1.758262e-05, -1.570137e-06, 1.765259e-05, 49.1793, 0, 0, 0, -0.4
1679447526.4329193, 0, 2.959457e-06, -8.878449e-06, 7.201919e-06, 62.71762, 0, 0, 0, -0.44
1679447531.1998832, 0, 1.027104e-05, -1.570137e-06, 1.039036e-05, 333.2083, 0, 0, 0, -0.48
1679447535.965452, 0, 1.758262e-05, -1.570137e-06, 1.969709e-05, 12.9801, 0, 0, 0, -0.52
1679447540.729987, 0, 1.758262e-05, -8.878449e-06, 1.039036e-05, 319.1594, 0, 0, 0, -0.56
1679447545.5021794, 0, 1.758262e-05, -8.878449e-06, 1.969709e-05, 317.367, 0, 0, 0, -0.6
1679447550.2744687, 0, 2.959457e-06, 5.738174e-06, 1.176524e-05, 333.2083, 0, 0, 0, -0.64
1679447555.043478, 0, 1.027104e-05, -1.570137e-06, 2.689733e-05, 351.3085, 0, 0, 0, -0.68
1679447559.7983065, 0, 1.027104e-05, 5.738174e-06, 2.189428e-05, 340.3714, 0, 0, 0, -0.72
1679447564.5716877, 0, 2.959457e-06, -1.570137e-06, 1.645508e-05, 319.1594, 0, 0, 0, -0.76
1679447569.3473678, 0, 1.758262e-05, -8.878449e-06, 1.660437e-05, 354.897, 0, 0, 0, -0.8
1679447574.123299, 0, 1.758262e-05, -1.618676e-05, 1.337794e-05, 332.0518, 0, 0, 0, -0.84
1679447578.8691204, 0, 2.959457e-06, -1.570137e-06, 3.350182e-06, 316.6562, 0, 0, 0, -0.88
1679447583.618942, 0, 1.758262e-05, 5.738174e-06, 1.039036e-05, 354.897, 0, 0, 0, -0.92
1679447588.3831162, 0, 1.027104e-05, 1.304649e-05, 1.660437e-05, 354.897, 0, 0, 0, -0.96
1679447593.1531062, 0, 1.027104e-05, -8.878449e-06, 2.189428e-05, 29.191, 0, 0, 0, -1.0
1679447597.9187741, 0, 2.959457e-06, 5.738174e-06, 6.456394e-06, 319.1594, 0, 0, 0, -1.04
1679447602.7013037, 0, 3.220579e-05, 5.738174e-06, 1.357649e-05, 356.391, 0, 0, 0, -1.08
1679447607.4670162, 0, 2.489421e-05, -1.618676e-05, 1.969709e-05, 344.5876, 0, 0, 0, -1.12
1679447612.2154565, 0, 1.758262e-05, -8.878449e-06, 2.643007e-05, 344.5876, 0, 0, 0, -1.16
1679447616.9772637, 0, 1.758262e-05, 5.738174e-06, 4.050247e-05, 354.897, 0, 0, 0, -1.2
1679447621.7542446, 0, 3.951737e-05, -8.878449e-06, 2.189428e-05, 344.5876, 0, 0, 0, -1.24
1679447626.5198486, 0, 1.027104e-05, 5.738174e-06, 2.494368e-05, 358.3388, 0, 0, 0, -1.28
1679447631.287824, 0, 2.489421e-05, -1.570137e-06, 3.960518e-05, 347.3375, 0, 0, 0, -1.32
1679447636.02803, 0, 3.951737e-05, -1.618676e-05, 2.969399e-05, 340.3714, 0, 0, 0, -1.36
1679447640.7938926, 0, 2.489421e-05, -1.570137e-06, 1.039036e-05, 18.07434, 0, 0, 0, -1.4000000000000001
1679447645.5592582, 0, 2.489421e-05, -8.878449e-06, 1.039036e-05, 319.1594, 0, 0, 0, -1.44
1679447650.3107688, 0, 2.489421e-05, -2.349507e-05, 4.270403e-05, 357.2089, 0, 0, 0, -1.48
1679447655.0978405, 0, 1.758262e-05, -1.618676e-05, 2.494368e-05, 347.3375, 0, 0, 0, -1.52
1679447659.8629165, 0, 1.758262e-05, -1.570137e-06, 1.969709e-05, 354.897, 0, 0, 0, -1.56
1679447664.6256685, 0, 2.489421e-05, -8.878449e-06, 3.271299e-05, 12.9801, 0, 0, 0, -1.6
1679447669.37157, 0, 3.220579e-05, -8.878449e-06, 3.340718e-05, 317.367, 0, 0, 0, -1.6400000000000001
1679447674.1167772, 0, 3.220579e-05, -8.878449e-06, 1.765259e-05, 340.3714, 0, 0, 0, -1.68
1679447678.8926208, 0, 2.489421e-05, 5.738174e-06, 1.969709e-05, 29.191, 0, 0, 0, -1.72
1679447683.6654885, 0, 2.489421e-05, -8.878449e-06, 1.357649e-05, 333.2083, 0, 0, 0, -1.76
1679447688.441074, 0, 1.027104e-05, -8.878449e-06, 3.350182e-06, 354.897, 0, 0, 0, -1.8
1679447693.1969144, 0, 1.758262e-05, -1.570137e-06, 2.643007e-05, 351.3085, 0, 0, 0, -1.84
1679447697.9788172, 0, 3.220579e-05, -8.878449e-06, 2.554698e-05, 351.3085, 0, 0, 0, -1.8800000000000001
1679447702.705283, 0, 1.758262e-05, -1.570137e-06, 1.176524e-05, 18.07434, 0, 0, 0, -1.92
1679447707.4706852, 0, 1.758262e-05, 5.738174e-06, 1.849528e-05, 354.897, 0, 0, 0, -1.96
1679447712.2563834, 0, 1.027104e-05, -8.878449e-06, 3.350182e-06, 333.2083, 0, 0, 0, -2.0
1679447717.008664, 0, 3.220579e-05, -8.878449e-06, 1.849528e-05, 288.4348, 0, 0, 0, -2.0
1679447721.7847164, 0, 1.027104e-05, 5.738174e-06, 9.358699e-06, 302.3965, 0, 0, 0, -1.96
1679447726.5719452, 0, 1.758262e-05, -1.570137e-06, 3.224404e-05, 340.3714, 0, 0, 0, -1.92
1679447731.3562262, 0, 2.959457e-06, 5.738174e-06, 2.643007e-05, 319.1594, 0, 0, 0, -1.88
