t,i,x,y,r,theta,xK,tc,therm,dc
1678711618.7622797, 3.2, 0.0001111535, -0.0002127261, 1.2163005e-07, 296.4182, 0, 0, 0, -10.0
1678711624.9707506, -3.2, 0.00012943245, -0.00022734270000000003, 1.2831245e-07, 300.0549, 0, 0, 0, -10.0
1678711632.3614523, 3.2, 0.00018061350000000002, -0.0002200344, 1.4004345000000002e-07, 307.1768, 0, 0, 0, -10.526315789473685
1678711638.5416706, -3.2, 0.0001842693, -0.00021638025, 1.4865055e-07, 310.1207, 0, 0, 0, -10.526315789473685
1678711645.9594624, 3.2, 0.00022448299999999999, -0.00021638025, 1.623372e-07, 317.8563, 0, 0, 0, -11.052631578947368
1678711652.1423979, -3.2, 0.0002646967, -0.0002200344, 1.749312e-07, 321.6741, 0, 0, 0, -11.052631578947368
1678711659.5604358, 3.2, 0.00028297565000000004, -0.0002200344, 1.8007240000000002e-07, 320.4873, 0, 0, 0, -11.578947368421053
1678711665.749725, -3.2, 0.0002683525, -0.0002200344, 1.65346e-07, 318.2373, 0, 0, 0, -11.578947368421053
1678711673.1908083, 3.2, 0.00025372935, -0.00022368855000000002, 1.6371345e-07, 319.4734, 0, 0, 0, -12.105263157894736
1678711679.4196703, -3.2, 0.00030491040000000006, -0.0002200344, 1.9016775e-07, 323.0699, 0, 0, 0, -12.105263157894736
1678711686.8378174, 3.2, 0.0007801635, -0.00023099690000000003, 4.0034765000000006e-07, 342.9588, 0, 0, 0, -12.631578947368421
1678711693.0277414, -3.2, 0.0007947865, -0.00023099690000000003, 4.1559285e-07, 343.3816, 0, 0, 0, -12.631578947368421
1678711700.4392939, 3.2, 0.0008423119999999999, -0.00022734270000000003, 4.349435e-07, 344.8956, 0, 0, 0, -13.157894736842106
1678711706.6249347, -3.2, 0.0008423119999999999, -0.00023099690000000003, 4.3543225e-07, 344.6005, 0, 0, 0, -13.157894736842106
1678711714.0301654, 3.2, 0.0008313445000000001, -0.00023099690000000003, 4.296592e-07, 344.5109, 0, 0, 0, -13.68421052631579
1678711720.2356718, -3.2, 0.0008203770000000001, -0.00023465105000000002, 4.2312425e-07, 343.5946, 0, 0, 0, -13.68421052631579
1678711727.6736803, 3.2, 0.0008679025, -0.00024195935, 4.482498e-07, 344.9315, 0, 0, 0, -14.210526315789473
1678711733.8810015, -3.2, 0.000930051, -0.0002383052, 4.8092815e-07, 345.9984, 0, 0, 0, -14.210526315789473
1678711741.284673, 3.2, 0.0008496234999999999, -0.00021638025, 4.3216174999999997e-07, 346.3653, 0, 0, 0, -14.736842105263158
1678711747.4674249, -3.2, 0.0007984425, -0.0002200344, 2.7402275e-07, 333.9663, 0, 0, 0, -14.736842105263158
1678711754.8789852, 3.2, 0.00048770000000000004, -0.00022734270000000003, 2.6738715e-07, 334.8418, 0, 0, 0, -15.263157894736842
1678711761.0544055, -3.2, 0.00048404419999999995, -0.00023099690000000003, 2.8219155e-07, 335.4617, 0, 0, 0, -15.263157894736842
1678711768.452756, 3.2, 0.0004913558, -0.00023465105000000002, 2.7568694999999995e-07, 335.6493, 0, 0, 0, -15.789473684210526
1678711774.6151214, -3.2, 0.000520602, -0.00023099690000000003, 2.7828225000000004e-07, 335.3322, 0, 0, 0, -15.789473684210526
1678711782.0437212, 3.2, 0.0005132905, -0.00022368855000000002, 2.701189e-07, 335.1707, 0, 0, 0, -16.315789473684212
1678711788.201423, -3.2, 0.0004913558, -0.00022734270000000003, 2.758758e-07, 335.805, 0, 0, 0, -16.315789473684212
1678711795.6279902, 3.2, 8.556294999999999e-05, -0.00022368855000000002, 1.5457895e-07, 315.103, 0, 0, 0, -16.842105263157894
1678711801.8423846, -3.2, 0.0003670589, -0.00022734270000000003, 2.2056099999999999e-07, 330.3303, 0, 0, 0, -16.842105263157894
1678711809.2458339, 3.2, -8.625924999999999e-05, -0.0002127261, 1.261812e-07, 299.7533, 0, 0, 0, -17.36842105263158
1678711815.4211562, -3.2, 0.0003743705, -0.0002200344, 2.2416180000000003e-07, 331.8041, 0, 0, 0, -17.36842105263158
1678711822.833544, 3.2, 0.00015136720000000003, -0.0001981095, 1.135809e-07, 291.2491, 0, 0, 0, -17.894736842105264
1678711829.014711, -3.2, 0.000542537, -0.00022734270000000003, 2.961201e-07, 339.2386, 0, 0, 0, -17.894736842105264
1678711836.4266384, 3.2, 0.0002317946, -0.00022734270000000003, 2.575024e-07, 336.1908, 0, 0, 0, -18.421052631578945
1678711842.636781, -3.2, 0.0005498485, -0.0002200344, 2.93078e-07, 338.3207, 0, 0, 0, -18.421052631578945
1678711850.0639153, 3.2, 0.0006229645000000001, -0.00022734270000000003, 7.67093e-07, 350.2883, 0, 0, 0, -18.94736842105263
1678711856.2681966, -3.2, 0.0006193085000000001, -0.0002200344, 3.36652e-07, 340.5641, 0, 0, 0, -18.94736842105263
1678711863.674414, 3.2, -0.0019616805, -0.00032235075000000004, 3.7179450000000004e-07, 215.6716, 0, 0, 0, -19.473684210526315
1678711869.8496604, -3.2, -3.5078185e-05, -0.00020907195000000002, 1.0864025e-07, 268.3444, 0, 0, 0, -19.473684210526315
1678711877.2452595, 3.2, 0.00026104095, -0.0002383052, 2.403803e-07, 332.473, 0, 0, 0, -20.0
1678711883.4575064, -3.2, 0.00055716, -0.00022368855000000002, 3.144667e-07, 339.1647, 0, 0, 0, -20.0
