t,i,x,y,r,theta,xK,tc,therm,dc
1678917627.7334454, 3.2, 0.1887868, -7.850685e-05, 0.009439365, 359.8653, 0, 0, 0, -0.0
1678917633.911896, -3.2, 0.1887868, -0.00044392245, 0.009439365, 359.7539, 0, 0, 0, -0.0
1678917641.3398678, 3.2, 0.12846625, -7.850685e-05, 0.006405035000000001, 0.2909332, 0, 0, 0, -1.0
1678917647.5126789, -3.2, 0.1281007, 0.0002869087, 0.00644161, 0.1272365, 0, 0, 0, -1.0
1678917654.914517, 3.2, 0.09666084999999999, 0.0002869087, 0.0048879305, 359.5185, 0, 0, 0, -2.0
1678917661.0760808, -3.2, 0.0944674, 0.0002869087, 0.0047233715, 359.9522, 0, 0, 0, -2.0
1678917668.4916956, 3.2, 0.08094095, -7.850685e-05, 0.004010492, 359.9444, 0, 0, 0, -3.0
1678917674.6990757, -3.2, 0.08094095, 0.0002869087, 0.0040288305, 359.9444, 0, 0, 0, -3.0
1678917682.1225803, 3.2, 0.07216705, -7.850685e-05, 0.0035901429999999996, 359.6458, 0, 0, 0, -4.0
1678917688.3211653, -3.2, 0.07180149999999999, -0.00044392245, 0.0035900765, 359.6458, 0, 0, 0, -4.0
1678917695.7534006, 3.2, 0.0659522, -7.850685e-05, 0.0032976134999999998, 359.9322, 0, 0, 0, -5.0
1678917701.957099, -3.2, 0.06631780000000001, -7.850685e-05, 0.0033159645, 359.9322, 0, 0, 0, -5.0
1678917709.3755229, 3.2, 0.06193085, -7.850685e-05, 0.003096622, 359.9274, 0, 0, 0, -6.0
1678917715.5712185, -3.2, 0.06193085, -0.00044392245, 0.003096622, 359.9274, 0, 0, 0, -6.0
1678917722.9912775, 3.2, 0.058275049999999995, -7.850685e-05, 0.002932116, 0.2803265, 0, 0, 0, -7.0
1678917729.2101562, -3.2, 0.058275049999999995, 0.0002869087, 0.002932035, 359.9228, 0, 0, 0, -7.0
1678917736.6219158, 3.2, 0.056081599999999995, -7.850685e-05, 0.0028040820000000003, 359.9198, 0, 0, 0, -8.0
1678917742.8157144, -3.2, 0.055716, -7.850685e-05, 0.0027676105, 359.9198, 0, 0, 0, -8.0
1678917750.242862, 3.2, 0.0542537, -0.00044392245, 0.0027126875000000003, 359.9171, 0, 0, 0, -9.0
1678917756.471543, -3.2, 0.05388810000000001, -7.850685e-05, 0.0027127225, 359.5343, 0, 0, 0, -9.0
1678917763.8717315, 3.2, 0.05096345, 0.0002869087, 0.0025664925000000002, 0.3179921, 0, 0, 0, -10.0
1678917770.0657, -3.2, 0.05132905, 0.0002869087, 0.0025847350000000003, 0.3202569, 0, 0, 0, -10.0
1678917777.4557931, 3.2, 0.04913558, -7.850685e-05, 0.002438542, 359.9091, 0, 0, 0, -11.0
1678917783.6558514, -3.2, 0.04913558, 0.0002869087, 0.0025116565, 359.5009, 0, 0, 0, -11.0
1678917791.0717802, 3.2, 0.04584537, -7.850685e-05, 0.0022558195, 359.4362, 0, 0, 0, -12.0
1678917797.2700803, -3.2, 0.04511421, -7.850685e-05, 0.0022922715, 0.3614449, 0, 0, 0, -12.0
1678917804.7371736, 3.2, 0.044017475, 0.0002869087, 0.0022191990000000003, 359.8978, 0, 0, 0, -13.0
1678917810.9192746, -3.2, 0.044017475, 0.0002869087, 0.002200877, 0.3734522, 0, 0, 0, -13.0
1678917818.3396962, 3.2, 0.043651895, -0.00044392245, 0.0022377975000000003, 359.5819, 0, 0, 0, -14.0
1678917824.52149, -3.2, 0.0608341, 0.0002869087, 0.0030235080000000003, 359.5794, 0, 0, 0, -14.0
1678917831.9533727, 3.2, 0.05864065, -0.00044392245, 0.002895477, 359.558, 0, 0, 0, -15.0
1678917838.1458232, -3.2, 0.059371799999999995, -7.850685e-05, 0.0029503945, 359.9238, 0, 0, 0, -15.0
1678917845.578955, 3.2, 0.05681275, -7.850685e-05, 0.0028041159999999997, 0.295041, 0, 0, 0, -16.0
1678917851.7842476, -3.2, 0.039630525, -0.00044392245, 0.001999928, 359.8875, 0, 0, 0, -16.0
1678917859.1870143, 3.2, 0.038899365000000005, 0.0006523245000000001, 0.0019632995, 359.8854, 0, 0, 0, -17.0
1678917865.362636, -3.2, 0.039264945, 0.0002869087, 0.001963251, 359.8844, 0, 0, 0, -17.0
1678917872.7946036, 3.2, 0.038899365000000005, -7.850685e-05, 0.0019266935, 359.8844, 0, 0, 0, -18.0
1678917878.9828603, -3.2, 0.038899365000000005, -7.850685e-05, 0.0021095955, 359.9136, 0, 0, 0, -18.0
1678917886.3953564, 3.2, 0.05096345, -0.00044392245, 0.00249334, 359.49, 0, 0, 0, -19.0
1678917892.5746758, -3.2, 0.04913558, -7.850685e-05, 0.002456879, 359.9091, 0, 0, 0, -19.0
1678917899.9858806, 3.2, 0.04877, -7.850685e-05, 0.0024019454999999997, 359.9071, 0, 0, 0, -20.0
1678917906.162551, -3.2, 0.048038845000000004, -7.850685e-05, 0.0024019849999999997, 359.9064, 0, 0, 0, -20.0
1678917913.5866878, 3.2, 0.047307685, 0.0002869087, 0.002347149, 0.3501856, 0, 0, 0, -21.0
1678917919.781452, -3.2, 0.04877, -7.850685e-05, 0.0024020445, 359.4745, 0, 0, 0, -21.0
1678917927.195977, 3.2, 0.04913558, -7.850685e-05, 0.0024934354999999997, 359.9098, 0, 0, 0, -22.0
1678917933.3928332, -3.2, 0.04840442, 0.0002869087, 0.0024202635, 359.9084, 0, 0, 0, -22.0
1678917940.837454, 3.2, 0.04840442, -7.850685e-05, 0.002420323, 0.327249, 0, 0, 0, -23.0
1678917947.0201654, -3.2, 0.0750917, 0.002479402, 0.0037732069999999998, 0.5341206, 0, 0, 0, -23.0
1678917954.4055622, 3.2, 0.06339315, 0.00101774, 0.003096961, 1.287018, 0, 0, 0, -24.0
1678917960.6115997, -3.2, 0.06924245, 0.00430648, 0.0035215000000000003, 1.097997, 0, 0, 0, -24.0
1678917968.0361545, 3.2, 0.0769196, 0.0021139865, 0.0038750065, 2.059405, 0, 0, 0, -25.0
1678917974.228258, -3.2, 0.0772852, 0.0013831555, 0.0037749, 0.2277849, 0, 0, 0, -25.0
1678917981.6557438, 3.2, 0.07436055, 0.0028448175, 0.004143132, 2.800192, 0, 0, 0, -26.0
1678917987.8589153, -3.2, 0.06887685, 0.0028448175, 0.0038097615000000002, 1.60476, 0, 0, 0, -26.0
1678917995.2610438, 3.2, 0.06631780000000001, 0.003210233, 0.0034807724999999998, 0.5231876, 0, 0, 0, -27.0
1678918001.4179635, -3.2, 0.0754573, 0.0039410645, 0.003390654, 2.029335, 0, 0, 0, -27.0
1678918008.8336096, 3.2, 0.06741454999999999, 0.0013831555, 0.003425719, 1.150434, 0, 0, 0, -28.0
1678918015.0266376, -3.2, 0.06924245, 0.003210233, 0.0033562885, 1.510341, 0, 0, 0, -28.0
1678918022.4289374, 3.2, 0.0608341, 0.0028448175, 0.0031886875, 3.537074, 0, 0, 0, -29.0
1678918028.6198156, -3.2, 0.06229645, 0.0002869087, 0.003096714, 0.2670099, 0, 0, 0, -29.0
1678918036.033059, 3.2, 0.06302759999999999, 0.0013831555, 0.0034628125, 0.5762683, 0, 0, 0, -30.0
1678918042.2246494, -3.2, 0.06887685, 0.0017485710000000002, 0.003372384, 1.776835, 0, 0, 0, -30.0
1678918049.6179044, 3.2, 0.06631780000000001, 0.002479402, 0.0032617865, 1.000535, 0, 0, 0, -31.0
1678918055.8026798, -3.2, 0.0644899, 0.00101774, 0.0032977724999999998, 1.626872, 0, 0, 0, -31.0
1678918063.2110615, 3.2, 0.059371799999999995, -7.850685e-05, 0.003041881, 0.9820569, 0, 0, 0, -32.0
1678918069.413218, -3.2, 0.059737399999999996, 0.0013831555, 0.0029873025, 0.6218322, 0, 0, 0, -32.0
