t,i,x,y,r,theta,xK,tc, therm
1678594871.1460109, 3.2, -0.00013686588000000002, -1.7756898e-06, 2.7373239999999997e-08, 180.1315, 0, 0, 0
1678594876.6379185, -3.2, -0.00012662966, 8.455946e-06, 2.307164e-08, 173.6249, 0, 0, 0
1678594882.1278865, 3.2, -0.0001383282, -3.2373520000000005e-06, 3.0884780000000004e-08, 181.7267, 0, 0, 0
1678594887.609898, -3.2, -0.00012955429999999998, 1.1379270000000001e-05, 2.3163519999999997e-08, 171.1429, 0, 0, 0
1678594893.1104274, 3.2, -0.00014417746, -1.7756898e-06, 3.147432e-08, 181.6795, 0, 0, 0
1678594898.597761, -3.2, -0.00013101662, 8.455946e-06, 2.371064e-08, 172.8158, 0, 0, 0
1678594904.0910926, 3.2, -0.00014125282, -3.2373520000000005e-06, 3.14817e-08, 181.6643, 0, 0, 0
1678594909.59184, -3.2, -0.00013247891999999998, 8.455946e-06, 2.39719e-08, 173.5434, 0, 0, 0
1678594915.0675993, 3.2, -0.00014417746, -1.7756898e-06, 3.14817e-08, 181.6949, 0, 0, 0
1678594920.5457947, -3.2, -0.00012809198, 8.455946e-06, 2.312924e-08, 174.1227, 0, 0, 0
1678594926.046722, 3.2, -0.00014125282, -1.7756898e-06, 3.147432e-08, 181.6949, 0, 0, 0
1678594931.5412178, -3.2, -0.00012955429999999998, 8.455946e-06, 2.400142e-08, 173.6249, 0, 0, 0
1678594937.0235925, 3.2, -0.00014710209999999998, -3.2373520000000005e-06, 3.266076e-08, 182.162, 0, 0, 0
1678594942.508734, -3.2, -0.00013686588000000002, 8.455946e-06, 2.426306e-08, 174.485, 0, 0, 0
1678594947.997625, 3.2, -0.00014125282, -3.2373520000000005e-06, 3.059712e-08, 181.1788, 0, 0, 0
1678594953.4753137, -3.2, -0.0001222427, 1.1379270000000001e-05, 2.287334e-08, 172.6278, 0, 0, 0
1678594958.9563353, 3.2, -0.00015441368, -6.160676e-06, 3.471824e-08, 182.9008, 0, 0, 0
1678594964.4452817, -3.2, -0.00014125282, 9.917608e-06, 2.567416e-08, 175.4696, 0, 0, 0
1678594969.9537933, 3.2, -0.00015295136000000002, -9.084001999999999e-06, 3.3841719999999996e-08, 182.5167, 0, 0, 0
1678594975.429459, -3.2, -0.00013394124000000001, 8.455946e-06, 2.4820380000000002e-08, 174.6178, 0, 0, 0
1678594980.897786, 3.2, -0.00015880062, -6.160676e-06, 3.504076e-08, 182.9246, 0, 0, 0
