t,i,x,y,r,theta,xK,tc,therm,dc
1678696954.0767941, 3.2, 0.0007472609999999999, 0.00027693075000000003, 4.0298595e-07, 21.99312, 0, 0, 0, -0.0
1678696962.047267, -3.2, 0.000853279, 0.0001819227, 4.3265375e-07, 10.9111, 0, 0, 0, -0.0
1678696971.266644, 3.2, 0.0007984425, 0.0002148101, 4.1289565e-07, 16.75561, 0, 0, 0, -0.3333333333333333
1678696979.2520256, -3.2, 0.0009154275, 0.0001344187, 4.5231795e-07, 7.455928, 0, 0, 0, -0.3333333333333333
1678696988.4720476, 3.2, 0.000853279, 0.00015634360000000002, 4.3190025e-07, 11.98564, 0, 0, 0, -0.6666666666666666
1678696996.4781537, -3.2, 0.0009592969999999999, 7.59522e-05, 4.864772e-07, 3.163322, 0, 0, 0, -0.6666666666666666
1678697005.6518757, 3.2, 0.0009190835000000002, 0.00011980204999999999, 4.602947e-07, 6.554715, 0, 0, 0, -1.0
1678697013.6392343, -3.2, 0.001032413, -4.4392245e-06, 5.180365e-07, 359.5524, 0, 0, 0, -1.0
1678697022.8235197, 3.2, 0.0009739204999999999, 7.59522e-05, 4.8999155e-07, 3.789325, 0, 0, 0, -1.3333333333333333
1678697030.8152416, -3.2, 0.0010909055, -6.290569999999999e-05, 5.43945e-07, 356.8911, 0, 0, 0, -1.3333333333333333
1678697040.0304525, 3.2, 0.001032413, 1.748571e-05, 5.126595e-07, 359.9563, 0, 0, 0, -1.6666666666666665
1678697047.9938653, -3.2, 0.0011274635, -0.0001031014, 5.640995e-07, 355.3876, 0, 0, 0, -1.6666666666666665
1678697057.2325118, 3.2, 0.0010799385, -6.290569999999999e-05, 5.424190000000001e-07, 357.6333, 0, 0, 0, -2.0
1678697065.2293046, -3.2, 0.0011932680000000001, -0.00016522205000000002, 6.036480000000001e-07, 352.2421, 0, 0, 0, -2.0
1678697074.4370596, 3.2, 0.0011420865, -0.00011040975, 5.694054999999999e-07, 355.1436, 0, 0, 0, -2.333333333333333
1678697082.4446592, -3.2, 0.0012517605000000002, -0.0001981095, 6.31876e-07, 350.0588, 0, 0, 0, -2.333333333333333
1678697091.6206381, 3.2, 0.0011640215, -0.00013233465, 5.928240000000001e-07, 352.2184, 0, 0, 0, -2.6666666666666665
1678697099.5948887, -3.2, 0.0012883185, -0.00026023010000000005, 6.58961e-07, 348.4562, 0, 0, 0, -2.6666666666666665
1678697108.7973704, 3.2, 0.0012481045, -0.000187147, 6.29448e-07, 350.3275, 0, 0, 0, -3.0
1678697116.7894895, -3.2, 0.0013431555, -0.00032235075000000004, 6.933635e-07, 346.652, 0, 0, 0, -3.0
1678697125.9927459, 3.2, 0.0013029415000000001, -0.0002529218, 6.621885000000001e-07, 349.2361, 0, 0, 0, -3.333333333333333
1678697133.9900553, -3.2, 0.0014126155, -0.00038081725, 7.307205e-07, 344.7622, 0, 0, 0, -3.333333333333333
1678697143.215293, 3.2, 0.0013650899999999998, -0.000351584, 7.158965e-07, 345.1158, 0, 0, 0, -3.6666666666666665
1678697151.215828, -3.2, 0.0072107000000000004, -0.0045867505, 5.139245e-06, 340.6274, 0, 0, 0, -3.6666666666666665
1678697172.451644, 3.2, 0.007152210000000001, -0.007422375, 5.158855000000001e-06, 313.938, 0, 0, 0, -4.0
1678697180.4499497, -3.2, 0.007207045, -0.007422375, 5.15378e-06, 301.6481, 0, 0, 0, -4.0
1678697213.6334014, 3.2, 0.0027250445, 3.5756484999999994e-05, 1.2580515000000001e-06, 12.55871, 0, 0, 0, -4.333333333333333
1678697221.612212, -3.2, 0.0024764505, -0.000961828, 1.73081e-06, 337.6588, 0, 0, 0, -4.333333333333333
1678697230.7873588, 3.2, 0.003573188, -0.001689005, 1.985087e-06, 334.7074, 0, 0, 0, -4.666666666666666
1678697238.7557423, -3.2, 0.005635055000000001, -0.0006877665, 2.9416545e-06, 343.2184, 0, 0, 0, -4.666666666666666
