t,i,x,y,r,theta,xK,tc, therm
1678706708.0338187, 3.2, -0.014690362000000002, 0.012991038, 3.9240480000000003e-05, 138.4809, 0, 0, 0
1678706715.0227296, -3.2, -0.014617248, 0.012947188000000002, 3.905602e-05, 138.4956, 0, 0, 0
1678706722.0235069, 3.2, -0.014734232, 0.013064120000000002, 3.93837e-05, 138.4382, 0, 0, 0
1678706729.0029495, -3.2, -0.014617248, 0.012932570000000001, 3.901474e-05, 138.4993, 0, 0, 0
1678706735.98887, 3.2, -0.014734232, 0.013064120000000002, 3.9342420000000006e-05, 138.4418, 0, 0, 0
1678706742.9776049, -3.2, -0.014617248, 0.012932570000000001, 3.899538e-05, 138.5598, 0, 0, 0
1678706749.9986458, 3.2, -0.014748856, 0.013064120000000002, 3.93837e-05, 138.4382, 0, 0, 0
1678706756.9738057, -3.2, -0.01463187, 0.012917954, 3.901474e-05, 138.5277, 0, 0, 0
1678706763.9732935, 3.2, -0.014734232, 0.013064120000000002, 3.9342420000000006e-05, 138.4382, 0, 0, 0
1678706770.9719772, -3.2, -0.01463187, 0.012917954, 3.907538e-05, 138.4671, 0, 0, 0
1678706777.9438777, 3.2, -0.01471961, 0.013034888, 3.934494e-05, 138.4135, 0, 0, 0
1678706784.9255803, -3.2, -0.014617248, 0.012917954, 3.897346e-05, 138.5636, 0, 0, 0
