t,i,x,y,r,theta,xK,tc,therm,dc
1679962623.8478003, 0, 0.0860434, -0.0009084001, 0.0854633, 359.489, 0, 0, 0, 0.0
1679962628.6197133, 0, 0.08545848, -0.0007622339, 0.08546188, 359.4881, 0, 0, 0, 0.2
1679962633.3868864, 0, 0.08589718, -0.0007622339, 0.08575433, 359.4898, 0, 0, 0, 0.4
1679962638.1510203, 0, 0.08589718, -0.001054566, 0.08590366, 359.3951, 0, 0, 0, 0.6000000000000001
1679962642.9105344, 0, 0.0860434, -0.001054566, 0.08619443, 359.3961, 0, 0, 0, 0.8
1679962647.6842768, 0, 0.08633587, -0.0009084001, 0.08634232, 359.3002, 0, 0, 0, 1.0
1679962652.4681454, 0, 0.08662833, -0.001054566, 0.08648688, 359.3014, 0, 0, 0, 1.2000000000000002
1679962657.2233598, 0, 0.08662833, -0.001054566, 0.08663309, 359.3982, 0, 0, 0, 1.4000000000000001
1679962661.966784, 0, 0.0869208, -0.0009084001, 0.08692719, 359.4012, 0, 0, 0, 1.6
1679962666.7229207, 0, 0.08706703, -0.0009084001, 0.08721964, 359.3072, 0, 0, 0, 1.8
1679962671.4920697, 0, 0.08721326, -0.001054566, 0.08751044, 359.5001, 0, 0, 0, 2.0
1679962676.2538967, 0, 0.08750572, -0.001054566, 0.08780452, 359.4062, 0, 0, 0, 2.2
1679962680.9964442, 0, 0.08794442, -0.001054566, 0.08794911, 359.4082, 0, 0, 0, 2.4000000000000004
1679962685.7625897, 0, 0.08794442, -0.0009084001, 0.08809696, 359.3152, 0, 0, 0, 2.6
1679962690.5315971, 0, 0.08838311, -0.0009084001, 0.08838779, 359.3175, 0, 0, 0, 2.8000000000000003
1679962695.3006208, 0, 0.08852935, -0.0009084001, 0.08882807, 359.3186, 0, 0, 0, 3.0
1679962700.055726, 0, 0.08896804, -0.0007622339, 0.08882807, 359.4131, 0, 0, 0, 3.2
1679962704.8344054, 0, 0.08911428, -0.0009084001, 0.0889743, 359.4179, 0, 0, 0, 3.4000000000000004
1679962709.5977316, 0, 0.08940674, -0.001054566, 0.08941136, 359.4188, 0, 0, 0, 3.6
1679962714.3638508, 0, 0.0896992, -0.001054566, 0.0897054, 359.3275, 0, 0, 0, 3.8000000000000003
1679962719.1256142, 0, 0.09013789, -0.0007622339, 0.09014406, 359.4226, 0, 0, 0, 4.0
1679962723.901828, 0, 0.09028413, -0.0009084001, 0.09058455, 359.3308, 0, 0, 0, 4.2
1679962728.673548, 0, 0.09072282, -0.0009084001, 0.09072895, 359.3329, 0, 0, 0, 4.4
1679962733.4296849, 0, 0.09101528, -0.001200733, 0.0910214, 359.3351, 0, 0, 0, 4.6000000000000005
1679962738.1645348, 0, 0.09130774, -0.001054566, 0.09116605, 359.4291, 0, 0, 0, 4.800000000000001
