t,i,x,y,r,theta,xK,tc,therm,dc
1679445065.1498163, 0, 2.489421e-05, -1.570137e-06, 2.389895e-05, 351.3085, 0, 0, 0, -0.0
1679445069.9127874, 0, 2.489421e-05, -8.878449e-06, 3.340718e-05, 356.391, 0, 0, 0, -0.04
1679445074.67736, 0, 1.758262e-05, 1.304649e-05, 1.849528e-05, 340.3714, 0, 0, 0, -0.08
1679445079.43546, 0, 1.758262e-05, 1.304649e-05, 2.689733e-05, 12.9801, 0, 0, 0, -0.12
1679445084.1964517, 0, 1.758262e-05, 5.738174e-06, 3.277799e-05, 12.9801, 0, 0, 0, -0.16
1679445088.9518151, 0, 1.758262e-05, 2.766311e-05, 2.494368e-05, 27.658, 0, 0, 0, -0.2
1679445093.7032437, 0, 2.489421e-05, 1.304649e-05, 2.810574e-05, 10.1025, 0, 0, 0, -0.24
1679445098.476576, 0, 3.220579e-05, 2.03548e-05, 2.810574e-05, 354.897, 0, 0, 0, -0.28
1679445103.254374, 0, 3.220579e-05, 2.03548e-05, 3.277799e-05, 32.29382, 0, 0, 0, -0.32
1679445108.0020401, 0, 1.758262e-05, 2.03548e-05, 2.810574e-05, 57.56003, 0, 0, 0, -0.36
1679445112.7574055, 0, 1.758262e-05, 5.738174e-06, 1.660437e-05, 36.57579, 0, 0, 0, -0.4
1679445117.520454, 0, 1.758262e-05, 2.766311e-05, 2.189428e-05, 36.57579, 0, 0, 0, -0.44
1679445122.289025, 0, 1.758262e-05, 1.304649e-05, 1.660437e-05, 27.658, 0, 0, 0, -0.48
1679445127.0681245, 0, 1.758262e-05, 2.03548e-05, 2.689733e-05, 12.9801, 0, 0, 0, -0.52
1679445131.837717, 0, 1.027104e-05, 2.766311e-05, 1.337794e-05, 29.191, 0, 0, 0, -0.56
1679445136.6105046, 0, 2.959457e-06, 1.304649e-05, 1.765259e-05, 81.72752, 0, 0, 0, -0.6
1679445141.3890038, 0, -4.352126e-06, 2.03548e-05, 1.750008e-05, 131.7971, 0, 0, 0, -0.64
1679445146.1625807, 0, -4.352126e-06, 1.304649e-05, 7.201919e-06, 77.21934, 0, 0, 0, -0.68
1679445150.9281092, 0, 2.959457e-06, -1.570137e-06, 9.358699e-06, 131.7971, 0, 0, 0, -0.72
1679445155.700874, 0, -1.166371e-05, -1.570137e-06, 1.676163e-05, 243.8864, 0, 0, 0, -0.76
1679445160.4447389, 0, -1.166371e-05, 5.738174e-06, 1.465841e-05, 243.8864, 0, 0, 0, -0.8
1679445165.2162676, 0, -1.166371e-05, -8.878449e-06, 2.368072e-05, 332.0518, 0, 0, 0, -0.84
1679445169.9768653, 0, -1.166371e-05, -1.618676e-05, 2.494139e-05, 254.9508, 0, 0, 0, -0.88
1679445174.7258053, 0, -1.166371e-05, -3.080338e-05, 2.389475e-05, 277.1792, 0, 0, 0, -0.92
1679445179.474237, 0, -1.166371e-05, -3.080338e-05, 3.110931e-05, 259.5057, 0, 0, 0, -0.96
1679445184.2473228, 0, -1.166371e-05, -3.080338e-05, 3.293767e-05, 254.9508, 0, 0, 0, -1.0
1679445189.0024416, 0, -1.166371e-05, -3.81117e-05, 3.110931e-05, 243.5987, 0, 0, 0, -1.04
1679445193.7783194, 0, -4.352126e-06, -4.542001e-05, 5.179477e-05, 273.2125, 0, 0, 0, -1.08
1679445198.567387, 0, -4.352126e-06, -6.003663e-05, 5.400294e-05, 259.0057, 0, 0, 0, -1.12
1679445203.348269, 0, -1.897529e-05, -8.926987e-05, 0.0001000917, 252.2178, 0, 0, 0, -1.16
1679445208.1259212, 0, -2.628688e-05, -0.0001038865, 9.305971e-05, 263.1138, 0, 0, 0, -1.2
1679445212.9050963, 0, -3.359846e-05, -9.657818e-05, 0.000123174, 254.774, 0, 0, 0, -1.24
1679445217.6832147, 0, -3.359846e-05, -0.0001111948, 0.0001000917, 256.6992, 0, 0, 0, -1.28
1679445222.4520066, 0, -3.359846e-05, -0.0001185031, 0.0001190757, 256.6992, 0, 0, 0, -1.32
1679445227.2419853, 0, -2.628688e-05, -0.0001038865, 0.0001285283, 264.7034, 0, 0, 0, -1.36
1679445232.0104184, 0, 2.959457e-06, -0.000140428, 0.0001331909, 268.1275, 0, 0, 0, -1.4000000000000001
1679445236.8084414, 0, 1.027104e-05, -0.0001477364, 0.0001551057, 268.2249, 0, 0, 0, -1.44
1679445241.577673, 0, -1.166371e-05, -0.0001769696, 0.000147766, 265.8908, 0, 0, 0, -1.48
1679445246.3453014, 0, -4.352126e-06, -0.0001769696, 0.0001769943, 273.1902, 0, 0, 0, -1.52
1679445251.1161845, 0, -4.352126e-06, -0.0001842779, 0.0001769943, 273.1902, 0, 0, 0, -1.56
1679445255.882459, 0, 1.027104e-05, -0.0001915862, 0.0001916091, 272.9562, 0, 0, 0, -1.6
1679445260.6479633, 0, 1.758262e-05, -0.0001915862, 0.0002069511, 274.8737, 0, 0, 0, -1.6400000000000001
1679445265.43011, 0, 1.758262e-05, -0.0002062029, 0.0002159265, 279.1978, 0, 0, 0, -1.68
1679445270.195429, 0, 3.220579e-05, -0.0002208195, 0.0002114535, 278.5778, 0, 0, 0, -1.72
1679445274.967983, 0, 3.951737e-05, -0.0002281278, 0.0002328846, 281.2495, 0, 0, 0, -1.76
1679445279.724263, 0, 5.414054e-05, -0.0002135112, 0.0002415809, 285.3761, 0, 0, 0, -1.8
1679445284.476747, 0, 6.145213e-05, -0.0002500527, 0.0002574932, 285.3761, 0, 0, 0, -1.84
