t,i,x,y,r,theta,xK,tc,therm,dc
1679444316.9403822, 0, -0.0005015398, -2.349507e-05, 0.0004942307, 181.8486, 0, 0, 0, -0.0
1679444321.7043712, 0, -0.000516163, -1.618676e-05, 0.0005237248, 180.1743, 0, 0, 0, -0.04
1679444326.4737318, 0, -0.0005088514, -8.878449e-06, 0.000523506, 180.9583, 0, 0, 0, -0.08
1679444331.234898, 0, -0.000516163, 5.738174e-06, 0.0005381, 179.4052, 0, 0, 0, -0.12
1679444336.0058892, 0, -0.0005380977, -8.878449e-06, 0.0005383411, 180.1672, 0, 0, 0, -0.16
1679444340.7613604, 0, -0.0005380977, -1.570137e-06, 0.0005308171, 179.4129, 0, 0, 0, -0.2
1679444345.547532, 0, -0.0005454093, 5.738174e-06, 0.0005455653, 180.1607, 0, 0, 0, -0.24
1679444350.294488, 0, -0.0005527209, -1.570137e-06, 0.0005528748, 178.6994, 0, 0, 0, -0.28
1679444355.0527332, 0, -0.0005454093, 5.738174e-06, 0.0005454394, 180.165, 0, 0, 0, -0.32
1679444359.830683, 0, -0.0005600324, -1.618676e-05, 0.0005600346, 180.1672, 0, 0, 0, -0.36
1679444364.5768788, 0, -0.000567344, 5.738174e-06, 0.0005673731, 180.8966, 0, 0, 0, -0.4
1679444369.3289902, 0, -0.0005746556, 5.738174e-06, 0.0005600346, 179.4279, 0, 0, 0, -0.44
1679444374.0943217, 0, -0.0005819672, -1.570137e-06, 0.0005819693, 179.4279, 0, 0, 0, -0.48
1679444378.8610356, 0, -0.0005746556, -8.878449e-06, 0.0005746578, 180.8741, 0, 0, 0, -0.52
1679444383.6302578, 0, -0.0005965903, 5.738174e-06, 0.0005965924, 180.1527, 0, 0, 0, -0.56
1679444388.4022913, 0, -0.0006039019, -1.570137e-06, 0.0006039292, 180.8741, 0, 0, 0, -0.6
1679444393.1547408, 0, -0.0005965903, -1.618676e-05, 0.0005820349, 180.8852, 0, 0, 0, -0.64
1679444397.9204135, 0, -0.0005892788, -1.618676e-05, 0.0005968099, 181.5542, 0, 0, 0, -0.68
1679444402.7228432, 0, -0.0006039019, -2.349507e-05, 0.0005968099, 181.5542, 0, 0, 0, -0.72
1679444407.5017142, 0, -0.0005746556, -3.080338e-05, 0.0005895011, 181.5542, 0, 0, 0, -0.76
1679444412.2861948, 0, -0.0006039019, -3.81117e-05, 0.0006043588, 181.5354, 0, 0, 0, -0.8
1679444417.0576797, 0, -0.0006185251, -2.349507e-05, 0.0006262775, 183.526, 0, 0, 0, -0.84
1679444421.8286743, 0, -0.0006258367, -4.542001e-05, 0.0006124006, 182.8511, 0, 0, 0, -0.88
1679444426.613557, 0, -0.0006331483, -6.734494e-05, 0.0006207686, 185.6099, 0, 0, 0, -0.92
1679444431.369078, 0, -0.0006185251, -5.272832e-05, 0.0006311808, 186.2139, 0, 0, 0, -0.96
1679444436.1396532, 0, -0.0006331483, -6.734494e-05, 0.0006311808, 187.4612, 0, 0, 0, -1.0
1679444440.8845153, 0, -0.0006404599, -6.734494e-05, 0.0006466514, 188.6729, 0, 0, 0, -1.04
1679444445.6720467, 0, -0.0006477715, -0.0001038865, 0.0006477007, 188.4799, 0, 0, 0, -1.08
1679444450.4127977, 0, -0.0006477715, -0.0001111948, 0.0006488307, 189.1113, 0, 0, 0, -1.12
1679444455.200686, 0, -0.0006404599, -0.0001111948, 0.000667055, 190.9913, 0, 0, 0, -1.16
1679444459.9817002, 0, -0.0006477715, -0.0001185031, 0.0006527001, 190.9913, 0, 0, 0, -1.2
1679444464.7507126, 0, -0.0006477715, -0.0001477364, 0.0006756386, 192.4402, 0, 0, 0, -1.24
1679444469.525763, 0, -0.000655083, -0.000162353, 0.0006802981, 193.3157, 0, 0, 0, -1.28
1679444474.3132327, 0, -0.0006404599, -0.000140428, 0.0006678071, 194.2245, 0, 0, 0, -1.32
1679444479.0606315, 0, -0.0006404599, -0.0001696613, 0.0006518555, 194.382, 0, 0, 0, -1.36
1679444483.8197074, 0, -0.0006404599, -0.0001696613, 0.000662551, 195.6161, 0, 0, 0, -1.4000000000000001
1679444488.5828109, 0, -0.0006258367, -0.0001842779, 0.0006524032, 196.5905, 0, 0, 0, -1.44
1679444493.3585675, 0, -0.0006185251, -0.0001988945, 0.0006589319, 199.4348, 0, 0, 0, -1.48
1679444498.1437674, 0, -0.0006770178, -0.0002719777, 0.0007431952, 202.2012, 0, 0, 0, -1.52
1679444502.9224584, 0, -0.0006989525, -0.0002865943, 0.0007337278, 202.5076, 0, 0, 0, -1.56
1679444507.6968, 0, -0.0006989525, -0.0003158275, 0.0007640149, 203.3135, 0, 0, 0, -1.6
1679444512.4482834, 0, -0.0006916409, -0.0003012109, 0.0007669952, 204.3162, 0, 0, 0, -1.6400000000000001
1679444517.2372842, 0, -0.0006916409, -0.0003231358, 0.0007506602, 206.5138, 0, 0, 0, -1.68
1679444522.0071023, 0, -0.0006989525, -0.0003377525, 0.0007666296, 207.2445, 0, 0, 0, -1.72
1679444526.7719424, 0, -0.0006843294, -0.0003523691, 0.0007765213, 209.1453, 0, 0, 0, -1.76
1679444531.5535526, 0, -0.0006770178, -0.0003596774, 0.0007601804, 208.7693, 0, 0, 0, -1.8
1679444536.3294587, 0, -0.0006404599, -0.000374294, 0.000728179, 210.7876, 0, 0, 0, -1.84
1679444541.1066701, 0, -0.0006258367, -0.0003889106, 0.0007368331, 211.1798, 0, 0, 0, -1.8800000000000001
1679444545.8841228, 0, -0.0006112135, -0.0003816023, 0.0007324044, 213.2688, 0, 0, 0, -1.92
