t,i,x,y,r,theta,xK,tc,therm,dc
1678591988.1159122, 3.2, -1.314344e-05, -0.0026135065000000004, 1.3068965000000002e-06, 269.1497, 0, 0, 0, -0.0
1678591993.5756187, -3.2, 3.8037645e-05, -0.002580619, 1.2821530000000002e-06, 272.6396, 0, 0, 0, -0.0
1678592000.3105986, 3.2, 0.00029028725, -0.0025075355, 1.2595055e-06, 276.3745, 0, 0, 0, -0.16216216216216217
1678592005.7964206, -3.2, 0.0004547979, -0.0022955945000000004, 1.2255815000000002e-06, 291.139, 0, 0, 0, -0.16216216216216217
1678592012.504534, 3.2, 0.0014455175, -0.00218597, 1.320987e-06, 303.9397, 0, 0, 0, -0.32432432432432434
1678592017.9843004, -3.2, 0.0015698145, -0.0021603910000000002, 1.3431490000000002e-06, 306.6634, 0, 0, 0, -0.32432432432432434
1678592024.6757019, 3.2, 0.002436237, -0.0019374875, 1.530917e-06, 320.4592, 0, 0, 0, -0.4864864864864865
1678592030.145175, -3.2, 0.0024691390000000004, -0.001897292, 1.57622e-06, 322.9737, 0, 0, 0, -0.4864864864864865
1678592036.8403, 3.2, 0.0035878109999999998, -0.001575726, 2.1253205e-06, 347.9618, 0, 0, 0, -0.6486486486486487
1678592042.3125844, -3.2, 0.005280445, -0.001009332, 2.7059775e-06, 349.1681, 0, 0, 0, -0.6486486486486487
1678592049.0208335, 3.2, 0.00609934, -0.000983753, 2.974591e-06, 352.3894, 0, 0, 0, -0.8108108108108109
1678592054.4841108, -3.2, 0.006128585000000001, -0.0008046994999999999, 3.0785225e-06, 353.4756, 0, 0, 0, -0.8108108108108109
1678592065.2248843, 3.2, -0.00024345830000000002, -0.0005927585, 3.3065065e-07, 234.8452, 0, 0, 0, -0.972972972972973
1678592070.736771, -3.2, -0.00026539305, -0.000545254, 3.1386640000000006e-07, 239.9634, 0, 0, 0, -0.972972972972973
1678592077.4140275, 3.2, 0.00040727259999999996, -0.00033331325, 2.5420690000000003e-07, 314.1726, 0, 0, 0, -1.135135135135135
1678592082.8779354, -3.2, 0.0003597473, -0.00034792985, 2.3064215000000002e-07, 299.5831, 0, 0, 0, -1.135135135135135
