t,i,x,y,r,theta,xK,tc, therm
1678589700.744365, 3.2, 0.00014405560000000002, -1.540169e-05, 7.084355e-08, 355.3379, 0, 0, 0
1678589706.2198756, -3.2, 0.00017330195, 1.01774e-05, 9.031815e-08, 3.225151, 0, 0, 0
1678589711.7087574, 3.2, 0.0001111535, -2.6364159999999998e-05, 4.361731e-08, 342.8746, 0, 0, 0
1678589717.1847897, -3.2, 0.00016964615, 2.479402e-05, 8.86251e-08, 2.111154, 0, 0, 0
1678589722.7128644, 3.2, 0.0001038419, -2.2710004999999998e-05, 4.768075e-08, 334.4984, 0, 0, 0
1678589728.1690078, -3.2, 0.00016964615, 6.523245e-06, 8.680025e-08, 3.360914, 0, 0, 0
1678589733.6412444, 3.2, 9.65303e-05, -2.2710004999999998e-05, 4.0204470000000005e-08, 339.0125, 0, 0, 0
1678589739.113202, -3.2, 0.00015136720000000003, -7.850685e-07, 8.315105e-08, 0.9902393, 0, 0, 0
1678589744.599541, 3.2, 8.190715e-05, -3.0018315000000005e-05, 3.955871e-08, 337.0642, 0, 0, 0
1678589750.0645182, -3.2, 0.00015136720000000003, -8.093380000000001e-06, 8.29961e-08, 1.012535, 0, 0, 0
1678589755.5397022, 3.2, 7.825135e-05, -3.3672470000000005e-05, 4.008032e-08, 335.9563, 0, 0, 0
