t,i,x,y,r,theta,xK,tc,therm,dc,trueGateDC,trueGateI
1680594252.0775657, 0, -0.02800162, -0.0004439224, 0.02801332, 182.3714, 0, 0, 0, 0.0, +4.751212E-05, -8.175378E-10
1680594258.2566493, 0, -0.02800162, -0.0004439224, 0.02801332, 180.9083, 0, 0, 0, 1.0, +1.000061E+00, +2.571922E-11
1680594264.464947, 0, -0.0283672, -0.0008093381, 0.02837875, 182.3714, 0, 0, 0, 2.0, +1.999990E+00, -1.743879E-10
1680594270.6745374, 0, -0.02873278, -0.0008093381, 0.02912206, 182.3119, 0, 0, 0, 3.0, +3.000473E+00, +4.564729E-10
1680594276.839771, 0, -0.02946394, -0.001174754, 0.02912206, 181.5932, 0, 0, 0, 4.0, +3.999817E+00, +5.712543E-11
1680594283.0438528, 0, -0.02909836, -0.001174754, 0.02947505, 182.3119, 0, 0, 0, 5.0, +5.000623E+00, +5.573574E-10
1680594289.2570202, 0, -0.02909836, -0.0004439224, 0.02985264, 181.5735, 0, 0, 0, 6.0, +6.000328E+00, +1.880025E-10
1680594295.4501865, 0, -0.0301951, -0.0008093381, 0.0298405, 181.5542, 0, 0, 0, 7.0, +7.000006E+00, +6.734900E-10
1680594301.6519806, 0, -0.0301951, -0.0008093381, 0.03020594, 181.5354, 0, 0, 0, 8.0, +8.000820E+00, +1.155544E-09
1680594307.8335412, 0, -0.03092625, -0.001174754, 0.03057139, 182.1754, 0, 0, 0, 9.0, +9.000138E+00, +9.973496E-10
1680594314.0027535, 0, -0.03129184, -0.001174754, 0.03057139, 182.2014, 0, 0, 0, 10.0, +1.000072E+01, +6.268339E-10
1680594320.1880803, 0, -0.03092625, -0.0008093381, 0.03093684, 182.1252, 0, 0, 0, 11.0, +1.100091E+01, +8.589983E-10
1680594326.3602715, 0, -0.03165742, -0.0008093381, 0.03167921, 181.4816, 0, 0, 0, 12.0, +1.199997E+01, +1.928533E-09
1680594332.5257876, 0, -0.03202299, -0.0008093381, 0.03131388, 181.4645, 0, 0, 0, 13.0, +1.300082E+01, +1.598109E-09
1680594338.7078917, 0, -0.03202299, -0.0008093381, 0.03167921, 182.0773, 0, 0, 0, 14.0, +1.400058E+01, +1.819569E-09
1680594344.8798273, 0, -0.03275415, -0.0008093381, 0.03204454, 181.4314, 0, 0, 0, 15.0, +1.499993E+01, +2.346256E-09
1680594351.0620358, 0, -0.03311973, -0.0008093381, 0.03350591, 181.4155, 0, 0, 0, 16.0, +1.600075E+01, +1.910756E-09
1680594357.2479405, 0, -0.03348531, -0.001174754, 0.03387127, 180.7596, 0, 0, 0, 17.0, +1.700001E+01, +2.107223E-09
1680594363.452943, 0, -0.03348531, -0.0004439224, 0.03423663, 181.355, 0, 0, 0, 18.0, +1.800018E+01, +3.135754E-09
1680594369.658786, 0, -0.03421647, -0.0008093381, 0.0345849, 181.3407, 0, 0, 0, 19.0, +1.900060E+01, +2.728279E-09
1680594375.8838453, 0, -0.03567879, -0.001174754, 0.03459152, 180.7278, 0, 0, 0, 20.0, +1.999984E+01, +2.935702E-09
1680594382.0491118, 0, -0.03567879, -0.0008093381, 0.03568796, 181.8858, 0, 0, 0, 21.0, +2.100064E+01, +3.171551E-09
1680594388.221318, 0, -0.03567879, -0.001174754, 0.03605345, 181.8667, 0, 0, 0, 22.0, +2.200543E+01, +3.582657E-09
1680594394.420054, 0, -0.03677552, -0.0008093381, 0.03678443, 181.8297, 0, 0, 0, 23.0, +2.300330E+01, +4.637442E-09
1680594400.6057956, 0, -0.03750668, -0.0008093381, 0.03750931, 181.2484, 0, 0, 0, 24.0, +2.400447E+01, +4.626028E-09
1680594406.8106995, 0, -0.03750668, -0.0008093381, 0.03788091, 181.7767, 0, 0, 0, 25.0, +2.500594E+01, +4.281872E-09
1680594413.0066092, 0, -0.03860342, -0.0008093381, 0.03862129, 182.2633, 0, 0, 0, 26.0, +2.600677E+01, +5.753974E-09
1680594419.2091167, 0, -0.03933458, -0.0008093381, 0.03935212, 181.7107, 0, 0, 0, 27.0, +2.700771E+01, +5.300203E-09
1680594425.3991938, 0, -0.03970016, -0.0008093381, 0.03970264, 180.6348, 0, 0, 0, 28.0, +2.800768E+01, +5.426478E-09
1680594431.5628633, 0, -0.04079689, -0.0004439224, 0.04080492, 181.1468, 0, 0, 0, 29.0, +2.900414E+01, +6.244199E-09
1680594437.7353354, 0, -0.04116247, -0.001174754, 0.04189598, 181.1264, 0, 0, 0, 30.0, +3.000403E+01, +7.065955E-09
1680594443.9402912, 0, -0.04225921, -0.001174754, 0.04190145, 181.0972, 0, 0, 0, 31.0, +3.100437E+01, +6.733418E-09
1680594450.11931, 0, -0.04299037, -0.0008093381, 0.04300642, 181.0878, 0, 0, 0, 32.0, +3.200443E+01, +6.658333E-09
1680594456.304497, 0, -0.0440871, -0.0008093381, 0.04372378, 181.0605, 0, 0, 0, 33.0, +3.300331E+01, +8.023187E-09
1680594462.497569, 0, -0.04445269, -0.0008093381, 0.0444682, 181.0431, 0, 0, 0, 34.0, +3.400338E+01, +8.350778E-09
1680594468.6927762, 0, -0.04518384, -0.0008093381, 0.04555159, 181.4774, 0, 0, 0, 35.0, +3.500028E+01, +7.732901E-09
1680594474.8906434, 0, -0.04628058, -0.0008093381, 0.04628271, 181.0019, 0, 0, 0, 36.0, +3.600041E+01, +8.259582E-09
1680594481.08996, 0, -0.04701174, -0.0008093381, 0.04664827, 180.541, 0, 0, 0, 37.0, +3.700042E+01, +9.094366E-09
1680594487.3052, 0, -0.0477429, -0.0004439224, 0.04774496, 180.5328, 0, 0, 0, 38.0, +3.800041E+01, +8.862003E-09
1680594493.4884896, 0, -0.04847405, -0.0004439224, 0.04884634, 180.9566, 0, 0, 0, 39.0, +3.900026E+01, +9.134402E-09
1680594499.6600537, 0, -0.04957079, -0.0008093381, 0.04994293, 180.9354, 0, 0, 0, 40.0, +4.000031E+01, +1.054444E-08
1680594505.8252742, 0, -0.05066753, -0.0004439224, 0.05067399, 180.9218, 0, 0, 0, 41.0, +4.099870E+01, +9.668450E-09
1680594512.027098, 0, -0.05139869, -0.0004439224, 0.05140506, 180.9021, 0, 0, 0, 42.0, +4.199983E+01, +1.122315E-08
1680594518.2055027, 0, -0.05249543, -0.0008093381, 0.05287406, 180.8833, 0, 0, 0, 43.0, +4.300100E+01, +1.130312E-08
1680594524.402101, 0, -0.05322658, -0.0008093381, 0.05395957, 180.8712, 0, 0, 0, 44.0, +4.400222E+01, +1.176315E-08
1680594530.5894804, 0, -0.0546889, -0.0008093381, 0.05506701, 180.462, 0, 0, 0, 45.0, +4.500359E+01, +1.151018E-08
1680594536.791689, 0, -0.05578564, -0.0004439224, 0.05615297, 180.4559, 0, 0, 0, 46.0, +4.600474E+01, +1.233906E-08
1680594542.9849133, 0, -0.05688237, -0.001174754, 0.05688411, 180.8152, 0, 0, 0, 47.0, +4.700247E+01, +1.180550E-08
1680594549.1734095, 0, -0.05871027, -0.0004439224, 0.05798081, 180.8048, 0, 0, 0, 48.0, +4.800360E+01, +1.203973E-08
1680594555.327897, 0, -0.05907585, -0.0008093381, 0.05944309, 180.7898, 0, 0, 0, 49.0, +4.900444E+01, +1.406905E-08
1680594561.530015, 0, -0.05980701, -0.0004439224, 0.06017422, 180.4227, 0, 0, 0, 50.0, +5.000608E+01, +1.281549E-08
1680594567.7353497, 0, -0.06163491, -0.0008093381, 0.06200207, 180.073, 0, 0, 0, 51.0, +5.100733E+01, +1.346067E-08
1680594573.9063587, 0, -0.0634628, -7.850687e-05, 0.06346285, 180.7307, 0, 0, 0, 52.0, +5.200861E+01, +1.355775E-08
1680594580.076071, 0, -0.0652907, -0.0008093381, 0.06565778, 180.7102, 0, 0, 0, 53.0, +5.300629E+01, +1.495037E-08
1680594586.2615333, 0, -0.06711859, -0.0008093381, 0.06675792, 180.0674, 0, 0, 0, 54.0, +5.400695E+01, +1.536945E-08
1680594592.4370174, 0, -0.06821533, -0.0008093381, 0.06858234, 180.6761, 0, 0, 0, 55.0, +5.500709E+01, +1.464635E-08
1680594598.6179285, 0, -0.07004322, -0.0004439224, 0.07004327, 180.3631, 0, 0, 0, 56.0, +5.600680E+01, +1.580372E-08
1680594604.7877622, 0, -0.0722367, -0.0004439224, 0.07224123, 180.0623, 0, 0, 0, 57.0, +5.700700E+01, +1.558352E-08
1680594610.9635866, 0, -0.07369901, 0.0002869087, 0.07443021, 180.6261, 0, 0, 0, 58.0, +5.800651E+01, +1.793977E-08
