t,i,x,y,r,theta,xK,tc,therm,dc,trueGateDC,trueGateI
1680570073.088488, 0, -0.1120848, 0.003575649, 0.1124962, 178.3594, 0, 0, 0, 70.0, +7.000426E+01, +9.463407E-04
1680570079.276103, 0, -0.1139127, 0.003575649, 0.113238, 178.1905, 0, 0, 0, 70.6, +7.060394E+01, +9.582886E-04
1680570085.4717464, 0, -0.115375, 0.003941064, 0.1150543, 178.2249, 0, 0, 0, 71.2, +7.120332E+01, +9.417562E-04
1680570091.6644504, 0, -0.1164718, 0.003575649, 0.1165384, 178.0741, 0, 0, 0, 71.8, +7.180274E+01, +9.352679E-04
1680570097.8757815, 0, -0.1179341, 0.003575649, 0.1172692, 178.2471, 0, 0, 0, 72.4, +7.240554E+01, +9.638231E-04
1680570104.0765688, 0, -0.1193964, 0.003941064, 0.1187307, 178.274, 0, 0, 0, 73.0, +7.300491E+01, +9.690464E-04
1680570110.2844837, 0, -0.119762, 0.003941064, 0.1194741, 178.1094, 0, 0, 0, 73.6, +7.360362E+01, +9.237690E-04
1680570116.4957798, 0, -0.1208587, 0.003575649, 0.1205701, 177.7863, 0, 0, 0, 74.19999999999999, +7.420652E+01, +9.295627E-04
1680570122.6850467, 0, -0.1219555, 0.003941064, 0.1223968, 177.9836, 0, 0, 0, 74.8, +7.480576E+01, +7.588508E-04
1680570128.872195, 0, -0.1241489, 0.003575649, 0.1235062, 178.1656, 0, 0, 0, 75.4, +7.540542E+01, +9.286276E-04
1680570135.0774114, 0, -0.1226866, 0.003941064, 0.1234929, 178.0074, 0, 0, 0, 76.0, +7.600817E+01, +9.548838E-04
1680570141.2675269, 0, -0.1256113, 0.005037311, 0.1253469, 178.0307, 0, 0, 0, 76.6, +7.660765E+01, +9.528407E-04
1680570147.4742098, 0, -0.126708, 0.004671895, 0.1271594, 178.0478, 0, 0, 0, 77.19999999999999, +7.720708E+01, +9.645764E-04
1680570153.6918, 0, -0.1278047, 0.005037311, 0.1278773, 177.9005, 0, 0, 0, 77.8, +7.780665E+01, +9.702866E-04
1680570159.8843935, 0, -0.1292671, 0.004671895, 0.1297305, 177.936, 0, 0, 0, 78.4, +7.840903E+01, +7.551117E-04
1680570166.0819287, 0, -0.1299982, 0.005037311, 0.1304757, 177.7872, 0, 0, 0, 79.0, +7.900851E+01, +7.754868E-04
1680570172.272956, 0, -0.1310949, 0.004671895, 0.1322618, 177.7933, 0, 0, 0, 79.6, +7.960797E+01, +7.940288E-04
1680570178.4679155, 0, -0.1318261, 0.004671895, 0.1330326, 177.8237, 0, 0, 0, 80.19999999999999, +8.021087E+01, +7.799777E-04
1680570184.6548088, 0, -0.133654, 0.005402727, 0.1326529, 177.6788, 0, 0, 0, 80.8, +8.080972E+01, +8.510765E-04
1680570190.8488204, 0, -0.1347507, 0.005037311, 0.1344795, 177.5422, 0, 0, 0, 81.4, +8.140834E+01, +9.083732E-04
1680570197.048313, 0, -0.1369442, 0.004671895, 0.1366715, 177.7347, 0, 0, 0, 82.0, +8.200951E+01, +3.898200E-04
1680570203.2614179, 0, -0.1376754, 0.005768142, 0.137416, 177.7347, 0, 0, 0, 82.6, +8.260740E+01, +4.128293E-04
1680570209.4535472, 0, -0.1373098, 0.005037311, 0.1370507, 177.9046, 0, 0, 0, 83.19999999999999, +8.320699E+01, +6.156975E-04
1680570215.6230402, 0, -0.1380409, 0.005768142, 0.1388772, 177.9156, 0, 0, 0, 83.8, +8.380603E+01, +7.255490E-04
1680570221.8255177, 0, -0.1398688, 0.006133557, 0.1396078, 177.7821, 0, 0, 0, 84.4, +8.440756E+01, +4.633128E-04
1680570228.0154998, 0, -0.1391377, 0.005037311, 0.1392425, 177.4759, 0, 0, 0, 85.0, +8.500708E+01, +9.338363E-04
1680570234.2070925, 0, -0.1406, 0.005402727, 0.1396078, 177.6385, 0, 0, 0, 85.6, +8.560571E+01, +9.883234E-04
1680570240.4432406, 0, -0.1406, 0.005402727, 0.1407183, 177.6507, 0, 0, 0, 86.19999999999999, +8.620767E+01, +1.006842E-03
1680570246.6368692, 0, -0.1416967, 0.005768142, 0.1418141, 177.5214, 0, 0, 0, 86.8, +8.680626E+01, +9.967560E-04
1680570252.8140204, 0, -0.1424279, 0.006133557, 0.1421794, 177.5214, 0, 0, 0, 87.4, +8.740443E+01, +1.016921E-03
1680570259.028989, 0, -0.1427935, 0.006133557, 0.1429251, 177.5529, 0, 0, 0, 88.0, +8.800628E+01, +1.018062E-03
1680570265.2346675, 0, -0.1435246, 0.005402727, 0.1436556, 177.8497, 0, 0, 0, 88.6, +8.860489E+01, +1.029674E-03
1680570271.395171, 0, -0.1446214, 0.005768142, 0.1444021, 177.5715, 0, 0, 0, 89.19999999999999, +8.920364E+01, +9.606013E-04
1680570277.6852503, 0, -0.144987, 0.006498973, 0.1454819, 177.8713, 0, 0, 0, 89.8, +8.980058E+01, +1.048968E-03
1680570283.8783078, 0, -0.1453525, 0.005768142, 0.1454819, 177.5897, 0, 0, 0, 90.4, +9.040254E+01, +1.082310E-03
1680570290.0588377, 0, -0.1460837, 0.006133557, 0.1461975, 177.5957, 0, 0, 0, 91.0, +9.100153E+01, +1.076022E-03
1680570296.2613328, 0, -0.1464493, 0.006498973, 0.1462282, 177.5957, 0, 0, 0, 91.6, +9.160003E+01, +1.073355E-03
1680570302.4402378, 0, -0.1471804, 0.006133557, 0.1473082, 177.6136, 0, 0, 0, 92.19999999999999, +9.220196E+01, +1.094122E-03
1680570308.6263304, 0, -0.147546, 0.006133557, 0.1477056, 177.6195, 0, 0, 0, 92.8, +9.280052E+01, +1.082776E-03
1680570314.81775, 0, -0.1486427, 0.007229804, 0.148404, 177.4903, 0, 0, 0, 93.4, +9.339914E+01, +1.025371E-03
1680570321.0557182, 0, -0.1490083, 0.006133557, 0.1488011, 177.6429, 0, 0, 0, 94.0, +9.400311E+01, +1.006547E-03
1680570357.401797, 0, -0.1490083, 0.005037311, 0.1494588, 177.9235, 0, 0, 0, 94.6, +9.460135E+01, +1.081716E-03
1680570363.6421547, 0, -0.108429, -0.0004439224, 0.1084299, 179.8494, 0, 0, 0, 95.19999999999999, +9.520174E+01, +6.808458E-04
1680570369.9270463, 0, -0.1497395, 0.005402727, 0.1502023, 178.0685, 0, 0, 0, 95.8, +9.580025E+01, +1.078236E-03
1680570376.16924, 0, -0.1501051, 0.005402727, 0.1502023, 177.9436, 0, 0, 0, 96.4, +9.640295E+01, +1.097788E-03
1680570382.372451, 0, -0.1501051, 0.005402727, 0.151274, 178.9221, 0, 0, 0, 97.0, +9.700233E+01, +1.117255E-03
1680570388.613316, 0, -0.1512018, 0.002113987, 0.1515821, 179.2028, 0, 0, 0, 97.6, +9.760342E+01, +7.174062E-08
1680570394.7950602, 0, -0.1512018, 0.005037311, 0.1508977, 178.2259, 0, 0, 0, 98.19999999999999, +9.820257E+01, +8.694236E-08
1680570400.9774892, 0, -0.1512018, 0.004671895, 0.1509203, 178.2259, 0, 0, 0, 98.8, +9.880724E+01, +6.876114E-08
1680570407.1838324, 0, -0.1515674, 0.005402727, 0.1516511, 177.9536, 0, 0, 0, 99.4, +9.940788E+01, +6.293168E-08
1680570413.3805306, 0, -0.1512018, 0.005037311, 0.1516511, 177.9536, 0, 0, 0, 100.0, +1.000104E+02, +6.670337E-08
