t,i,x,y,r,theta,xK,tc,therm,dc,trueGateDC,trueGateI
1680571098.381071, 0, -0.1497395, 0.005402727, 0.1502023, 178.0779, 0, 0, 0, 101.0, +1.010077E+02, +7.747457E-08
1680571104.5906942, 0, -0.1508362, 0.005402727, 0.1509465, 177.9486, 0, 0, 0, 100.99497487437186, +1.009994E+02, +8.816868E-08
1680571110.7855554, 0, -0.1512018, 0.005402727, 0.1512983, 178.0965, 0, 0, 0, 100.98994974874371, +1.009961E+02, +7.343810E-08
1680571116.988673, 0, -0.1512018, 0.005037311, 0.1512983, 177.9536, 0, 0, 0, 100.98492462311557, +1.009935E+02, +7.132104E-08
1680571123.2040615, 0, -0.1512018, 0.005037311, 0.1512857, 177.9536, 0, 0, 0, 100.97989949748744, +1.009823E+02, +8.893907E-08
1680571129.4025645, 0, -0.1504706, 0.005037311, 0.1512857, 177.9486, 0, 0, 0, 100.9748743718593, +1.009848E+02, +6.772978E-08
1680571135.5872033, 0, -0.1512018, 0.005768142, 0.1509329, 177.9486, 0, 0, 0, 100.96984924623115, +1.009785E+02, +6.695514E-08
1680571141.7560415, 0, -0.1512018, 0.005037311, 0.1509329, 178.0872, 0, 0, 0, 100.96482412060301, +1.009745E+02, +6.638329E-08
1680571147.9308825, 0, -0.1512018, 0.004671895, 0.1509329, 177.9486, 0, 0, 0, 100.95979899497488, +1.009659E+02, +7.785687E-08
1680571154.11112, 0, -0.1512018, 0.005037311, 0.1509203, 178.0919, 0, 0, 0, 100.95477386934674, +1.009649E+02, +6.784772E-08
1680571160.303457, 0, -0.1504706, 0.005768142, 0.1505676, 177.9486, 0, 0, 0, 100.94974874371859, +1.009519E+02, +9.120889E-08
1680571166.524998, 0, -0.1501051, 0.005402727, 0.1509086, 178.0779, 0, 0, 0, 100.94472361809045, +1.009483E+02, +9.141351E-08
1680571172.7133772, 0, -0.1501051, 0.005768142, 0.1505676, 177.9436, 0, 0, 0, 100.93969849246231, +1.009424E+02, +8.990162E-08
1680571178.9027786, 0, -0.1508362, 0.005037311, 0.1502023, 178.0779, 0, 0, 0, 100.93467336683418, +1.009382E+02, +9.154375E-08
1680571185.0954032, 0, -0.1504706, 0.005768142, 0.1505676, 177.7993, 0, 0, 0, 100.92964824120602, +1.009336E+02, +8.616133E-08
1680571191.2911358, 0, -0.1501051, 0.005037311, 0.1502023, 177.9436, 0, 0, 0, 100.92462311557789, +1.009289E+02, +8.704886E-08
1680571197.4660623, 0, -0.1497395, 0.005402727, 0.1498242, 177.9336, 0, 0, 0, 100.91959798994975, +1.009245E+02, +7.896519E-08
1680571203.6816628, 0, -0.1497395, 0.005402727, 0.1498369, 178.0732, 0, 0, 0, 100.91457286432161, +1.009198E+02, +8.300766E-08
1680571209.898879, 0, -0.1493739, 0.005402727, 0.1501895, 177.9336, 0, 0, 0, 100.90954773869346, +1.009156E+02, +7.431184E-08
1680571216.089212, 0, -0.1497395, 0.005037311, 0.1498242, 177.9285, 0, 0, 0, 100.90452261306532, +1.009081E+02, +8.179966E-08
1680571222.3005097, 0, -0.1493739, 0.005037311, 0.1498242, 178.0638, 0, 0, 0, 100.89949748743719, +1.009029E+02, +8.836560E-08
1680571228.4837, 0, -0.1490083, 0.005037311, 0.1498369, 177.9285, 0, 0, 0, 100.89447236180905, +1.009022E+02, +6.615242E-08
1680571234.6789227, 0, -0.1493739, 0.005037311, 0.1491062, 178.0638, 0, 0, 0, 100.8894472361809, +1.008939E+02, +8.079832E-08
1680571240.8513932, 0, -0.1486427, 0.005037311, 0.1490934, 177.9235, 0, 0, 0, 100.88442211055276, +1.008917E+02, +6.448625E-08
1680571247.0298638, 0, -0.1490083, 0.005402727, 0.1487409, 178.0638, 0, 0, 0, 100.87939698492463, +1.008878E+02, +6.646454E-08
1680571253.2285416, 0, -0.1486427, 0.004671895, 0.1487161, 178.059, 0, 0, 0, 100.87437185929649, +1.008819E+02, +6.533046E-08
1680571259.4040673, 0, -0.1486427, 0.004671895, 0.1483627, 178.059, 0, 0, 0, 100.86934673366834, +1.008755E+02, +7.608556E-08
1680571265.5829413, 0, -0.1482772, 0.005037311, 0.1483627, 178.059, 0, 0, 0, 100.8643216080402, +1.008662E+02, +8.570701E-08
1680571271.7715123, 0, -0.1482772, 0.005402727, 0.1479973, 177.9132, 0, 0, 0, 100.85929648241206, +1.008697E+02, +6.261208E-08
1680571277.9871683, 0, -0.1482772, 0.005037311, 0.1479854, 178.0543, 0, 0, 0, 100.85427135678393, +1.008593E+02, +7.864007E-08
1680571284.1893811, 0, -0.1482772, 0.005037311, 0.147632, 177.9081, 0, 0, 0, 100.84924623115577, +1.008553E+02, +7.752332E-08
1680571290.3848, 0, -0.1479116, 0.005037311, 0.1483627, 178.0446, 0, 0, 0, 100.84422110552764, +1.008533E+02, +6.163936E-08
1680571296.5833802, 0, -0.1479116, 0.005037311, 0.147632, 178.0446, 0, 0, 0, 100.8391959798995, +1.008443E+02, +8.059996E-08
1680571302.7660713, 0, -0.1479116, 0.004671895, 0.1480102, 178.0446, 0, 0, 0, 100.83417085427136, +1.008409E+02, +7.333522E-08
1680571308.9517074, 0, -0.147546, 0.004671895, 0.1472666, 178.1864, 0, 0, 0, 100.82914572864321, +1.008379E+02, +7.079426E-08
