t,i,x,y,r,theta,xK,tc,therm,dc,trueGateDC,trueGateI,x2,y2,r2,theta2
1681245662.070762, 0, 0.0155023, -0.0004439224, 0.01587047, 357.0114, 0, 0, 0, 80, +8.000836E+01, +1.621091E-07, -0.484133, -0.00817877, -0.0822148, -179.034
1681245668.2731066, 0, 0.0155023, -0.0004439224, 0.01550865, 1.035858, 0, 0, 0, 80, +8.000830E+01, +1.612096E-07, -0.484133, -0.00817877, -0.0822148, -179.034
1681245674.4784756, 0, 0.0155023, -7.850687e-05, 0.01550865, 358.3201, 0, 0, 0, 80, +8.000842E+01, +1.596757E-07, -0.484194, -0.00817877, -0.0822148, -179.034
1681245680.6744325, 0, 0.0155023, -0.0004439224, 0.01550865, 359.7098, 0, 0, 0, 80, +8.000858E+01, +1.574867E-07, -0.484194, -0.00817877, -0.0822148, -179.034
1681245688.373444, 0, 0.00563166, -0.0004439224, 0.00564913, 359.2013, 0, 0, 0, 0.0, +3.795282E-05, -5.367412E-09, 0.00599724, -7.850687e-05, 0.005638964, 355.7666
1681245695.1130288, 0, 0.00563166, -7.850687e-05, 0.005632207, 359.2013, 0, 0, 0, 0.8, +8.000782E-01, -7.605392E-10, 0.00563166, -7.850687e-05, 0.005632207, 359.25
1681245701.8303485, 0, 0.00563166, -7.850687e-05, 0.005632207, 359.25, 0, 0, 0, 1.6, +1.600086E+00, +3.070672E-10, 0.00563166, -0.0004439224, 0.00564913, 355.4929
1681245708.5193388, 0, 0.00563166, 0.0002869087, 0.005632207, 355.7666, 0, 0, 0, 2.4000000000000004, +2.400457E+00, +1.272515E-09, 0.00599724, -7.850687e-05, 0.005632207, 359.2013
1681245715.2469437, 0, 0.00599724, -0.0004439224, 0.006004098, 359.25, 0, 0, 0, 3.2, +3.200405E+00, +2.158295E-09, 0.00563166, -7.850687e-05, 0.005997753, 2.738949
1681245721.9565244, 0, 0.00599724, -7.850687e-05, 0.006013647, 359.2013, 0, 0, 0, 4.0, +3.999636E+00, +3.130663E-09, 0.00599724, -7.850687e-05, 0.005997753, 359.2013
1681245728.6887221, 0, 0.00563166, -7.850687e-05, 0.006013647, 355.4929, 0, 0, 0, 4.800000000000001, +4.800349E+00, +3.566206E-09, 0.00599724, -0.0004439224, 0.005997753, 2.738949
1681245735.3903706, 0, 0.00599724, -7.850687e-05, 0.005997753, 359.2013, 0, 0, 0, 5.6000000000000005, +5.600649E+00, +4.597486E-09, 0.00599724, -7.850687e-05, 0.005997753, 2.5818
1681245742.1047363, 0, 0.006362819, 0.0002869087, 0.006004098, 359.2931, 0, 0, 0, 6.4, +6.399835E+00, +5.510429E-09, 0.00599724, -0.0004439224, 0.005997753, 355.7666
1681245748.8040926, 0, 0.006362819, -0.0004439224, 0.005638964, 359.2931, 0, 0, 0, 7.2, +7.200189E+00, +6.010444E-09, 0.00599724, -7.850687e-05, 0.006363303, 355.7666
1681245755.5275836, 0, 0.00599724, -7.850687e-05, 0.005997753, 355.7666, 0, 0, 0, 8.0, +8.000825E+00, +7.067381E-09, 0.006362819, 0.0002869087, 0.005997753, 2.738949
1681245762.2624593, 0, 0.00599724, -0.0004439224, 0.006363303, 359.25, 0, 0, 0, 8.8, +8.800105E+00, +7.401749E-09, 0.00599724, -7.850687e-05, 0.006378286, 355.7666
1681245768.9906442, 0, 0.006362819, -0.0004439224, 0.006363303, 359.2931, 0, 0, 0, 9.600000000000001, +9.600060E+00, +8.113447E-09, 0.006362819, -7.850687e-05, 0.005997753, 356.009
1681245775.686987, 0, 0.006362819, -7.850687e-05, 0.006363303, 359.2931, 0, 0, 0, 10.4, +1.040081E+01, +8.792033E-09, 0.006728398, 0.0002869087, 0.005997753, 359.25
1681245782.4199545, 0, 0.006362819, -7.850687e-05, 0.00639617, 2.738949, 0, 0, 0, 11.200000000000001, +1.120084E+01, +9.766772E-09, 0.00599724, -7.850687e-05, 0.006378286, 355.7666
1681245789.129067, 0, 0.006362819, -7.850687e-05, 0.006378286, 352.3143, 0, 0, 0, 12.0, +1.199994E+01, +1.060131E-08, 0.006362819, 0.0002869087, 0.006363303, 356.4193
1681245795.8508797, 0, 0.006728398, -7.850687e-05, 0.006363303, 359.2931, 0, 0, 0, 12.8, +1.280055E+01, +1.132988E-08, 0.006362819, 0.0002869087, 0.006363303, 2.5818
1681245802.5541089, 0, 0.006362819, -7.850687e-05, 0.006363303, 2.738949, 0, 0, 0, 13.600000000000001, +1.360104E+01, +1.166743E-08, 0.006728398, 0.0002869087, 0.006363303, 356.009
1681245809.2762995, 0, 0.006728398, -7.850687e-05, 0.006728856, 356.009, 0, 0, 0, 14.4, +1.440007E+01, +1.244072E-08, 0.006362819, -7.850687e-05, 0.006363303, 352.751
1681245815.9978914, 0, 0.006728398, -0.0004439224, 0.006728856, 359.2931, 0, 0, 0, 15.200000000000001, +1.520021E+01, +1.310195E-08, 0.006362819, -7.850687e-05, 0.006363303, 2.5818
1681245822.7039657, 0, 0.006362819, -7.850687e-05, 0.006728856, 353.141, 0, 0, 0, 16.0, +1.600077E+01, +1.391951E-08, 0.006362819, -7.850687e-05, 0.006363303, 359.3315
1681245829.4223738, 0, 0.006728398, 0.0002869087, 0.006728856, 356.2253, 0, 0, 0, 16.8, +1.680032E+01, +1.471972E-08, 0.006728398, -0.0004439224, 0.006734512, 359.3315
1681245836.124431, 0, 0.006728398, -7.850687e-05, 0.006363303, 359.3315, 0, 0, 0, 17.6, +1.759972E+01, +1.518838E-08, 0.006362819, -7.850687e-05, 0.006363303, 359.3315
1681245842.8505275, 0, 0.006362819, -0.0004439224, 0.006728856, 356.2253, 0, 0, 0, 18.400000000000002, +1.840038E+01, +1.633064E-08, 0.006728398, -7.850687e-05, 0.006728856, 359.3315
1681245849.5665114, 0, 0.006728398, -7.850687e-05, 0.006734512, 2.316007, 0, 0, 0, 19.200000000000003, +1.920065E+01, +1.669399E-08, 0.006362819, -7.850687e-05, 0.006743026, 359.3315
1681245856.2804434, 0, 0.006728398, -7.850687e-05, 0.006776899, 359.3315, 0, 0, 0, 20.0, +1.999981E+01, +1.770038E-08, 0.006362819, -0.0004439224, 0.006728856, 353.141
1681245863.0194345, 0, 0.007093977, -0.0004439224, 0.006743026, 359.3315, 0, 0, 0, 20.8, +2.080042E+01, +1.856021E-08, 0.006728398, -0.0004439224, 0.007099777, 2.441696
1681245869.7234778, 0, 0.007093977, 0.0002869087, 0.007107853, 359.3315, 0, 0, 0, 21.6, +2.160233E+01, +1.927403E-08, 0.007093977, 0.0002869087, 0.006728856, 359.3315
1681245876.4501162, 0, 0.006728398, -7.850687e-05, 0.006734512, 359.3315, 0, 0, 0, 22.400000000000002, +2.240244E+01, +2.023610E-08, 0.007093977, -7.850687e-05, 0.006728856, 359.397
1681245883.172234, 0, 0.007093977, -0.0004439224, 0.007099777, 356.2253, 0, 0, 0, 23.200000000000003, +2.320301E+01, +2.092099E-08, 0.006728398, -7.850687e-05, 0.007094412, 356.2253
1681245889.9049623, 0, 0.007093977, -0.0004439224, 0.007107853, 359.3315, 0, 0, 0, 24.0, +2.400355E+01, +2.157665E-08, 0.006728398, -7.850687e-05, 0.006728856, 2.316007
1681245896.6060276, 0, 0.007459556, -0.0004439224, 0.007094412, 359.3315, 0, 0, 0, 24.8, +2.480396E+01, +2.236616E-08, 0.007093977, -7.850687e-05, 0.00745997, 359.3315
1681245903.3116302, 0, 0.006728398, -0.0008093381, 0.00745997, 356.5943, 0, 0, 0, 25.6, +2.560408E+01, +2.368795E-08, 0.007459556, 0.0002869087, 0.007107853, 359.3659
1681245910.0333405, 0, 0.007093977, -7.850687e-05, 0.007472754, 356.5943, 0, 0, 0, 26.400000000000002, +2.640474E+01, +2.444881E-08, 0.007093977, -7.850687e-05, 0.007094412, 356.4193
1681245916.7722957, 0, 0.007093977, -0.0004439224, 0.007107853, 356.4193, 0, 0, 0, 27.200000000000003, +2.720400E+01, +2.515602E-08, 0.007459556, -7.850687e-05, 0.007825529, 2.316007
1681245923.4736886, 0, 0.007093977, -7.850687e-05, 0.007472754, 356.4193, 0, 0, 0, 28.0, +2.800663E+01, +2.636380E-08, 0.007093977, -0.0004439224, 0.00745997, 359.397
1681245930.234731, 0, 0.007459556, 0.0002869087, 0.007094412, 359.3659, 0, 0, 0, 28.8, +2.880604E+01, +2.708546E-08, 0.007459556, -0.0004439224, 0.007094412, 356.4193
1681245936.9540272, 0, 0.007459556, -0.0004439224, 0.007107853, 359.3659, 0, 0, 0, 29.6, +2.960522E+01, +2.820349E-08, 0.007459556, -0.0004439224, 0.00745997, 359.397
1681245943.6961517, 0, 0.007093977, -0.0004439224, 0.007472754, 359.397, 0, 0, 0, 30.400000000000002, +3.040471E+01, +2.909072E-08, 0.007459556, -0.0004439224, 0.007472754, 356.5943
1681245950.419154, 0, 0.007459556, -0.0004439224, 0.00745997, 359.397, 0, 0, 0, 31.200000000000003, +3.120401E+01, +2.976689E-08, 0.007459556, -7.850687e-05, 0.007825529, 356.5943
1681245957.1176682, 0, 0.007459556, -0.0008093381, 0.007837717, 356.5943, 0, 0, 0, 32.0, +3.200344E+01, +3.080883E-08, 0.007459556, -0.0004439224, 0.007472754, 359.4252
1681245963.8369563, 0, 0.007459556, -7.850687e-05, 0.007472754, 359.4252, 0, 0, 0, 32.800000000000004, +3.280256E+01, +3.192861E-08, 0.007459556, -7.850687e-05, 0.007825529, 356.7531
1681245970.560932, 0, 0.007825135, -0.0004439224, 0.00745997, 359.4252, 0, 0, 0, 33.6, +3.360128E+01, +3.320097E-08, 0.007825135, -7.850687e-05, 0.007825529, 4.553534
1681245977.2761111, 0, 0.007825135, -0.0004439224, 0.007837717, 356.8977, 0, 0, 0, 34.4, +3.440063E+01, +3.430574E-08, 0.007825135, -0.0004439224, 0.007837717, 359.4508
1681245983.9958107, 0, 0.007825135, -0.0004439224, 0.007472754, 359.4252, 0, 0, 0, 35.2, +3.519974E+01, +3.582712E-08, 0.007825135, -0.0008093381, 0.007837717, 356.8977
1681245990.7241583, 0, 0.007825135, -0.0004439224, 0.008202735, 356.8977, 0, 0, 0, 36.0, +3.599918E+01, +3.643099E-08, 0.007825135, -7.850687e-05, 0.007825529, 356.7531
1681245997.4399154, 0, 0.007825135, -0.0004439224, 0.008191091, 356.8977, 0, 0, 0, 36.800000000000004, +3.679856E+01, +3.787479E-08, 0.008190715, -0.0004439224, 0.008202735, 356.8977
1681246004.1652548, 0, 0.007825135, -0.0004439224, 0.007837717, 356.8977, 0, 0, 0, 37.6, +3.759774E+01, +3.893809E-08, 0.008190715, -7.850687e-05, 0.008202735, 359.4508
1681246010.8632421, 0, 0.008190715, -7.850687e-05, 0.008191091, 359.4508, 0, 0, 0, 38.400000000000006, +3.839696E+01, +4.019730E-08, 0.007825135, -7.850687e-05, 0.008594486, 359.4508
1681246017.599371, 0, 0.008190715, -0.0004439224, 0.008202735, 359.4508, 0, 0, 0, 39.2, +3.919631E+01, +4.161355E-08, 0.008190715, -7.850687e-05, 0.008202735, 359.4508
1681246024.3377361, 0, 0.008190715, 0.0002869087, 0.008191091, 359.4508, 0, 0, 0, 40.0, +3.999909E+01, +4.269829E-08, 0.008190715, -0.0004439224, 0.008202735, 359.4508
1681246031.0919971, 0, 0.008556293, -0.0004439224, 0.008594486, 359.4508, 0, 0, 0, 40.0, +3.999915E+01, +4.224185E-08, 0.008556293, -0.0004439224, 0.008191091, 359.4743
1681246037.7922094, 0, 0.008190715, -7.850687e-05, 0.008202735, 356.8977, 0, 0, 0, 39.2, +3.919611E+01, +4.081866E-08, 0.008190715, -7.850687e-05, 0.008191091, 356.8977
1681246044.5068114, 0, 0.008190715, -7.850687e-05, 0.007825529, 357.03, 0, 0, 0, 38.4, +3.839706E+01, +3.895333E-08, 0.008556293, -7.850687e-05, 0.007830394, 359.4508
1681246051.2222981, 0, 0.008190715, -7.850687e-05, 0.007825529, 356.7531, 0, 0, 0, 37.6, +3.759775E+01, +3.741693E-08, 0.008190715, -0.0004439224, 0.008202735, 359.4508
1681246057.92528, 0, 0.008190715, 0.0002869087, 0.007837717, 354.3568, 0, 0, 0, 36.8, +3.679843E+01, +3.584291E-08, 0.008190715, -7.850687e-05, 0.008230603, 356.7531
1681246064.6435044, 0, 0.007825135, -0.0004439224, 0.00745997, 356.7531, 0, 0, 0, 36.0, +3.599923E+01, +3.426982E-08, 0.007825135, -7.850687e-05, 0.007825529, 359.4252
1681246071.356179, 0, 0.007825135, 0.0002869087, 0.007837717, 359.4252, 0, 0, 0, 35.2, +3.519997E+01, +3.275667E-08, 0.007825135, -7.850687e-05, 0.00745997, 359.4508
1681246078.07333, 0, 0.007825135, -0.0004439224, 0.008191091, 356.7531, 0, 0, 0, 34.4, +3.440073E+01, +3.127866E-08, 0.007825135, -0.0004439224, 0.007825529, 356.8977
1681246084.7820315, 0, 0.007459556, -0.0004439224, 0.007837717, 359.397, 0, 0, 0, 33.6, +3.360120E+01, +2.998589E-08, 0.007459556, -7.850687e-05, 0.00745997, 353.8078
1681246091.4879923, 0, 0.007825135, -7.850687e-05, 0.007472754, 359.397, 0, 0, 0, 32.8, +3.280254E+01, +2.879985E-08, 0.007825135, -0.0004439224, 0.007107853, 356.5943
1681246098.2008755, 0, 0.007459556, -7.850687e-05, 0.00745997, 359.4252, 0, 0, 0, 32.0, +3.200337E+01, +2.695175E-08, 0.007459556, -0.0004439224, 0.00745997, 359.4252
1681246104.8690045, 0, 0.007459556, -7.850687e-05, 0.007866878, 353.8078, 0, 0, 0, 31.2, +3.120402E+01, +2.569518E-08, 0.007825135, -0.0004439224, 0.007472754, 356.5943
1681246111.6073177, 0, 0.007093977, -7.850687e-05, 0.00745997, 359.3659, 0, 0, 0, 30.4, +3.040465E+01, +2.499964E-08, 0.007459556, -7.850687e-05, 0.007837717, 356.5943
1681246118.3073015, 0, 0.007459556, -0.0004439224, 0.00745997, 356.5943, 0, 0, 0, 29.6, +2.960513E+01, +2.360238E-08, 0.007459556, -7.850687e-05, 0.00745997, 2.202618
1681246125.0463371, 0, 0.007093977, -7.850687e-05, 0.007094412, 359.3659, 0, 0, 0, 28.799999999999997, +2.880577E+01, +2.261224E-08, 0.007459556, -7.850687e-05, 0.007099777, 359.397
1681246131.7699516, 0, 0.007093977, -7.850687e-05, 0.007107853, 359.397, 0, 0, 0, 28.0, +2.800646E+01, +2.132180E-08, 0.007459556, -0.0004439224, 0.00745997, 359.397
1681246138.4760227, 0, 0.007093977, -0.0004439224, 0.007472754, 359.3659, 0, 0, 0, 27.2, +2.720396E+01, +2.043431E-08, 0.007093977, -0.0004439224, 0.007107853, 356.5943
1681246145.1748214, 0, 0.007459556, -7.850687e-05, 0.007099777, 2.316007, 0, 0, 0, 26.4, +2.640469E+01, +1.914367E-08, 0.007093977, 0.0006523243, 0.00745997, 356.5943
1681246151.912738, 0, 0.007093977, 0.0002869087, 0.007099777, 2.316007, 0, 0, 0, 25.6, +2.560408E+01, +1.829699E-08, 0.007093977, -0.0004439224, 0.007099777, 356.4193
1681246158.62529, 0, 0.007093977, -0.0004439224, 0.007094412, 359.3659, 0, 0, 0, 24.799999999999997, +2.480402E+01, +1.707116E-08, 0.007459556, -0.0004439224, 0.007094412, 356.2253
1681246165.3406541, 0, 0.007093977, -7.850687e-05, 0.006734512, 359.3659, 0, 0, 0, 24.0, +2.400354E+01, +1.627813E-08, 0.007093977, -7.850687e-05, 0.007107853, 359.3315
1681246172.0558825, 0, 0.007459556, -7.850687e-05, 0.007107853, 359.3315, 0, 0, 0, 23.2, +2.320318E+01, +1.508307E-08, 0.006728398, -7.850687e-05, 0.007094412, 359.3315
1681246178.7686813, 0, 0.007093977, -7.850687e-05, 0.006743026, 359.3315, 0, 0, 0, 22.4, +2.240255E+01, +1.422202E-08, 0.006728398, -7.850687e-05, 0.007099777, 359.3659
1681246185.4500546, 0, 0.006728398, -7.850687e-05, 0.006728856, 359.3659, 0, 0, 0, 21.599999999999998, +2.160218E+01, +1.333452E-08, 0.006728398, 0.0002869087, 0.007107853, 359.3315
1681246192.1788871, 0, 0.007093977, -0.0004439224, 0.006728856, 359.3659, 0, 0, 0, 20.799999999999997, +2.080044E+01, +1.265590E-08, 0.006728398, -7.850687e-05, 0.006728856, 356.4193
1681246198.8903503, 0, 0.006728398, -0.0004439224, 0.006363303, 359.3315, 0, 0, 0, 20.0, +1.999976E+01, +1.209449E-08, 0.006728398, 0.0002869087, 0.006728856, 356.2253
1681246205.5964055, 0, 0.006728398, -0.0004439224, 0.007107853, 359.3659, 0, 0, 0, 19.2, +1.920064E+01, +1.088761E-08, 0.006728398, -7.850687e-05, 0.006734512, 2.5818
1681246212.3018322, 0, 0.006362819, -7.850687e-05, 0.006728856, 359.3315, 0, 0, 0, 18.4, +1.840039E+01, +1.034923E-08, 0.006728398, -0.0004439224, 0.006728856, 356.2253
1681246218.9938045, 0, 0.006728398, -0.0004439224, 0.006734512, 356.009, 0, 0, 0, 17.599999999999998, +1.759967E+01, +9.805794E-09, 0.006728398, 0.0002869087, 0.006728856, 356.009
1681246225.7021453, 0, 0.006728398, -7.850687e-05, 0.006743026, 359.2931, 0, 0, 0, 16.799999999999997, +1.680033E+01, +8.848728E-09, 0.006362819, -7.850687e-05, 0.006369284, 359.3315
1681246232.4456673, 0, 0.006362819, -0.0004439224, 0.006728856, 356.009, 0, 0, 0, 16.0, +1.600076E+01, +8.453118E-09, 0.006362819, 0.0002869087, 0.006728856, 359.3315
1681246239.1799314, 0, 0.006362819, -0.0004439224, 0.006363303, 356.009, 0, 0, 0, 15.2, +1.520020E+01, +7.727532E-09, 0.006362819, 0.0002869087, 0.006743026, 356.009
1681246245.9118292, 0, 0.006728398, -7.850687e-05, 0.006363303, 356.2253, 0, 0, 0, 14.399999999999999, +1.440009E+01, +6.859572E-09, 0.006362819, -7.850687e-05, 0.006728856, 359.2931
1681246252.6592188, 0, 0.006362819, -0.0004439224, 0.006363303, 356.2253, 0, 0, 0, 13.599999999999998, +1.360099E+01, +6.540096E-09, 0.006362819, -7.850687e-05, 0.006378286, 356.009
1681246259.3845472, 0, 0.006362819, -7.850687e-05, 0.006363303, 2.5818, 0, 0, 0, 12.799999999999997, +1.280056E+01, +5.883571E-09, 0.006728398, -0.0008093381, 0.005997753, 359.2931
1681246266.1088018, 0, 0.006728398, -7.850687e-05, 0.006369284, 356.009, 0, 0, 0, 12.0, +1.199998E+01, +5.172524E-09, 0.00599724, -7.850687e-05, 0.006363303, 2.5818
1681246272.8194273, 0, 0.00599724, -7.850687e-05, 0.006369284, 2.5818, 0, 0, 0, 11.2, +1.120088E+01, +4.669682E-09, 0.006362819, -7.850687e-05, 0.006363303, 359.25
1681246279.561573, 0, 0.006362819, -7.850687e-05, 0.006728856, 359.2931, 0, 0, 0, 10.399999999999999, +1.040078E+01, +4.382868E-09, 0.00563166, -7.850687e-05, 0.006378286, 359.25
1681246286.2644877, 0, 0.00599724, -7.850687e-05, 0.006363303, 356.009, 0, 0, 0, 9.599999999999998, +9.600074E+00, +3.632139E-09, 0.006362819, -7.850687e-05, 0.006363303, 2.5818
1681246292.9608839, 0, 0.006362819, -0.0004439224, 0.00564913, 356.009, 0, 0, 0, 8.799999999999997, +8.800109E+00, +3.142675E-09, 0.00599724, -0.0004439224, 0.006004098, 355.7666
1681246299.6614692, 0, 0.00599724, -7.850687e-05, 0.006378286, 2.738949, 0, 0, 0, 8.0, +8.000871E+00, +2.663662E-09, 0.00599724, -7.850687e-05, 0.006414086, 359.2931
1681246306.3827183, 0, 0.006362819, -7.850687e-05, 0.005997753, 355.7666, 0, 0, 0, 7.199999999999996, +7.200187E+00, +2.429104E-09, 0.006362819, -7.850687e-05, 0.005997753, 2.738949
1681246313.1217892, 0, 0.00599724, -7.850687e-05, 0.005997753, 356.009, 0, 0, 0, 6.399999999999999, +6.399853E+00, +2.077769E-09, 0.006362819, -7.850687e-05, 0.005997753, 355.7666
1681246319.8568563, 0, 0.00599724, 0.0006523243, 0.005997753, 2.5818, 0, 0, 0, 5.600000000000001, +5.600683E+00, +1.474459E-09, 0.00599724, -7.850687e-05, 0.006378286, 355.7666
1681246326.599645, 0, 0.00599724, 0.0002869087, 0.006013647, 359.2931, 0, 0, 0, 4.799999999999997, +4.800352E+00, +1.100256E-09, 0.00563166, -0.0004439224, 0.006363303, 359.2013
1681246333.3183222, 0, 0.00563166, -7.850687e-05, 0.006013647, 359.25, 0, 0, 0, 4.0, +3.999655E+00, +8.899805E-10, 0.00599724, -7.850687e-05, 0.00564913, 355.7666
1681246340.0134509, 0, 0.00599724, -0.0004439224, 0.006004098, 2.91645, 0, 0, 0, 3.1999999999999957, +3.200446E+00, +4.878579E-10, 0.00599724, 0.0002869087, 0.005997753, 2.738949
1681246346.7280293, 0, 0.00599724, -7.850687e-05, 0.005638964, 359.2013, 0, 0, 0, 2.3999999999999986, +2.400455E+00, +3.213543E-10, 0.00599724, -0.0004439224, 0.005997753, 359.2013
1681246353.4377005, 0, 0.00563166, -7.850687e-05, 0.006051604, 359.25, 0, 0, 0, 1.5999999999999943, +1.600086E+00, -1.698801E-10, 0.00599724, -0.0004439224, 0.006013647, 359.25
1681246360.1231031, 0, 0.00599724, -0.0004439224, 0.005632207, 359.25, 0, 0, 0, 0.7999999999999972, +8.000789E-01, -4.591762E-10, 0.00599724, -7.850687e-05, 0.005632207, 355.7666
1681246366.8311977, 0, 0.00563166, -7.850687e-05, 0.006004098, 359.25, 0, 0, 0, 0.0, +4.158611E-05, -7.661934E-10, 0.00563166, -7.850687e-05, 0.005632207, 355.4929
1681246373.5215676, 0, 0.00599724, -0.0008093381, 0.00564913, 355.4929, 0, 0, 0, 0.0, +3.795269E-05, -3.737000E-10, 0.00563166, -7.850687e-05, 0.005997753, 359.2013
1681246380.2521331, 0, 0.00563166, -0.0004439224, 0.005638964, 2.738949, 0, 0, 0, -0.8, -7.999606E-01, -8.423275E-10, 0.00563166, -7.850687e-05, 0.00564913, 2.91645
1681246386.9711983, 0, 0.00563166, -7.850687e-05, 0.00564913, 359.2013, 0, 0, 0, -1.6, -1.599962E+00, -1.433036E-09, 0.00599724, -0.0004439224, 0.005632207, 359.2013
1681246393.6931021, 0, 0.00563166, -0.0004439224, 0.006013647, 2.91645, 0, 0, 0, -2.4000000000000004, -2.399196E+00, -1.686386E-09, 0.005266081, 0.0002869087, 0.005632207, 359.25
1681246400.4183943, 0, 0.00563166, -7.850687e-05, 0.00564913, 359.1459, 0, 0, 0, -3.2, -3.199136E+00, -2.478539E-09, 0.00563166, 0.0002869087, 0.005997753, 359.2013
1681246407.1269288, 0, 0.00599724, -0.0004439224, 0.006013647, 359.25, 0, 0, 0, -4.0, -3.998743E+00, -2.883856E-09, 0.00599724, -7.850687e-05, 0.005632207, 355.4929
1681246413.8294883, 0, 0.00599724, 0.0002869087, 0.006013647, 355.1815, 0, 0, 0, -4.800000000000001, -4.799374E+00, -3.686614E-09, 0.00563166, -7.850687e-05, 0.005997753, 359.2013
1681246420.5482454, 0, 0.00599724, -7.850687e-05, 0.005997753, 359.2013, 0, 0, 0, -5.6000000000000005, -5.599429E+00, -4.053863E-09, 0.00563166, -0.0004439224, 0.005632207, 359.2013
1681246427.2771263, 0, 0.00563166, -7.850687e-05, 0.00564913, 355.4929, 0, 0, 0, -6.4, -6.398951E+00, -4.801638E-09, 0.00563166, -0.0004439224, 0.006004098, 2.91645
1681246433.9793444, 0, 0.00563166, -7.850687e-05, 0.005632207, 355.4929, 0, 0, 0, -7.2, -7.199224E+00, -5.901469E-09, 0.00563166, -0.0004439224, 0.00564913, 355.4929
1681246440.7139246, 0, 0.00563166, -7.850687e-05, 0.005632207, 355.1815, 0, 0, 0, -8.0, -7.999849E+00, -6.914856E-09, 0.00563166, -7.850687e-05, 0.005632207, 3.118527
1681246447.44234, 0, 0.00599724, -7.850687e-05, 0.005638964, 359.2013, 0, 0, 0, -8.8, -8.799434E+00, -7.725038E-09, 0.005266081, -0.0004439224, 0.00564913, 359.2013
1681246454.1939123, 0, 0.00563166, -0.0008093381, 0.004901131, 355.1815, 0, 0, 0, -9.600000000000001, -9.598997E+00, -9.184895E-09, 0.005266081, -0.0004439224, 0.005638964, 355.4929
1681246460.8973572, 0, 0.00563166, -0.0004439224, 0.005266666, 3.118527, 0, 0, 0, -10.4, -1.039972E+01, -1.040438E-08, 0.005266081, -7.850687e-05, 0.00564913, 355.1815
