t,i,x,y,r,theta,xK,tc,therm,dc,trueGateDC,trueGateI,x2,y2,r2,theta2
1681267393.0119674, 0, 0.008556293, -0.0008093381, 0.008202735, 357.03, 0, 0, 0, 44.22, +4.422187E+01, +3.188530E-08, 0.008556293, -7.850687e-05, 0.008230603, 356.8977
1681267399.7332327, 0, 0.008921873, -0.0004439224, 0.008556655, 357.03, 0, 0, 0, 48.239999999999995, +4.824291E+01, +3.649909E-08, 0.008921873, -7.850687e-05, 0.00893291, 357.1515
1681267406.4254124, 0, 0.009287452, -0.0008093381, 0.009298055, 357.2635, 0, 0, 0, 52.25999999999999, +5.226806E+01, +4.134648E-08, 0.009287452, -0.0004439224, 0.009298055, 357.2635
1681267413.1446862, 0, 0.009653031, -0.0008093381, 0.01002844, 357.4629, 0, 0, 0, 56.279999999999994, +5.628556E+01, +4.725030E-08, 0.01001861, -0.0004439224, 0.009663234, 357.4629
1681267419.8435688, 0, 0.01074977, -0.0008093381, 0.01038449, 355.6944, 0, 0, 0, 60.3, +6.030096E+01, +5.278160E-08, 0.01074977, -7.850687e-05, 0.01075893, 355.5434
1681267426.5821042, 0, 0.01148093, -0.0008093381, 0.01114477, 357.713, 0, 0, 0, 64.32, +6.432044E+01, +5.888688E-08, 0.01148093, -0.0004439224, 0.01150942, 355.8355
1681267433.2896469, 0, 0.01221208, -0.0004439224, 0.01221234, 357.9182, 0, 0, 0, 68.33999999999999, +6.833872E+01, +6.576860E-08, 0.01221208, -0.0008093381, 0.01222015, 357.9182
1681267440.0063055, 0, 0.01330882, -0.0004439224, 0.01330906, 358.0896, 0, 0, 0, 72.35999999999999, +7.236423E+01, +7.194062E-08, 0.01330882, -0.0004439224, 0.0125855, 358.0357
1681267446.7482042, 0, 0.01403998, -0.0008093381, 0.014047, 356.7844, 0, 0, 0, 76.38, +7.638493E+01, +7.911362E-08, 0.01440556, -0.001174754, 0.0144124, 356.7844
1681267453.4631548, 0, 0.01477114, -0.0004439224, 0.01518224, 358.3201, 0, 0, 0, 80.39999999999999, +8.040662E+01, +8.713179E-08, 0.01477114, -0.0004439224, 0.0144124, 358.2786
1681267460.205554, 0, 0.01586788, -0.0004439224, 0.01625362, 359.7229, 0, 0, 0, 84.41999999999999, +8.442618E+01, +9.505734E-08, 0.01586788, -0.0004439224, 0.01623953, 358.4336
1681267466.9404802, 0, 0.01733019, -0.001174754, 0.01733588, 358.501, 0, 0, 0, 88.44, +8.844157E+01, +1.030614E-07, 0.01696461, 0.0002869087, 0.01697042, 359.7349
1681267473.6759605, 0, 0.01842693, -7.850687e-05, 0.0180668, 358.62, 0, 0, 0, 92.46, +9.246143E+01, +1.113082E-07, 0.01842693, 0.0002869087, 0.0180668, 359.7458
1681267480.4394825, 0, 0.01915809, -0.0008093381, 0.01916323, 358.6468, 0, 0, 0, 96.47999999999999, +9.648149E+01, +1.205244E-07, 0.01952367, -0.0004439224, 0.01954044, 358.6974
1681267487.1373382, 0, 0.02062041, -0.0004439224, 0.02027099, 358.7444, 0, 0, 0, 100.49999999999999, +1.005029E+02, +1.304540E-07, 0.02098599, -0.0008093381, 0.02025969, 358.7444
1681267493.8675573, 0, 0.0224483, -0.0008093381, 0.02208718, 357.901, 0, 0, 0, 104.51999999999998, +1.045286E+02, +1.397623E-07, 0.0224483, -0.0008093381, 0.02173222, 357.8657
1681267500.5773225, 0, 0.02354504, -7.850687e-05, 0.02354922, 358.9199, 0, 0, 0, 108.53999999999999, +1.085490E+02, +1.487752E-07, 0.02391062, -0.0004439224, 0.02318371, 358.0313
1681267507.280202, 0, 0.02464178, -0.0004439224, 0.02502045, 358.1188, 0, 0, 0, 112.55999999999999, +1.125676E+02, +1.598461E-07, 0.02464178, -0.0008093381, 0.02465506, 358.1188
1681267513.9722948, 0, 0.02573851, -0.0008093381, 0.02573863, 358.1463, 0, 0, 0, 116.57999999999998, +1.165827E+02, +1.710539E-07, 0.02573851, -0.0008093381, 0.02575124, 358.1989
1681267520.6790693, 0, 0.02646967, -0.0008093381, 0.02649573, 358.2487, 0, 0, 0, 120.6, +1.205985E+02, +1.809966E-07, 0.02610409, -0.0004439224, 0.02610787, 359.0119
1681267527.3789935, 0, 0.02756641, -0.0008093381, 0.02684745, 359.065, 0, 0, 0, 124.61999999999999, +1.246241E+02, +1.903241E-07, 0.02683525, -0.0008093381, 0.02684745, 359.0523
1681267534.1277194, 0, 0.02756641, -0.0004439224, 0.02756998, 359.0774, 0, 0, 0, 128.64, +1.286454E+02, +2.005088E-07, 0.02756641, -0.0008093381, 0.02720094, 359.0774
1681267540.817344, 0, 0.02793199, -0.0008093381, 0.02721287, 357.5917, 0, 0, 0, 132.66, +1.326705E+02, +2.100343E-07, 0.02793199, -0.0008093381, 0.02794371, 357.5598
1681267547.5155554, 0, 0.02793199, -0.0004439224, 0.02830914, 358.3617, 0, 0, 0, 136.67999999999998, +1.366883E+02, +2.195966E-07, 0.02756641, -0.0004439224, 0.02830914, 358.3617
1681267554.2242603, 0, 0.02866315, -0.0008093381, 0.02794371, 357.653, 0, 0, 0, 140.7, +1.407073E+02, +2.292671E-07, 0.02866315, -0.0008093381, 0.02832194, 359.1127
1681267560.9646943, 0, 0.02829757, -0.0008093381, 0.02866658, 358.3826, 0, 0, 0, 144.71999999999997, +1.447218E+02, +2.448996E-07, 0.02866315, -0.0008093381, 0.02866658, 358.3617
1681267567.68111, 0, 0.02902872, -0.0004439224, 0.02940544, 359.1127, 0, 0, 0, 148.73999999999998, +1.487394E+02, +2.478332E-07, 0.0293943, -7.850687e-05, 0.02905249, 359.1239
1681267574.4034724, 0, 0.0293943, -0.0008093381, 0.02977089, 358.4228, 0, 0, 0, 152.76, +1.527640E+02, +2.579909E-07, 0.0293943, -0.0008093381, 0.02903212, 358.4228
1681267581.1029704, 0, 0.02975988, -0.0008093381, 0.02977089, 358.403, 0, 0, 0, 156.77999999999997, +1.567851E+02, +2.671489E-07, 0.02975988, -0.0008093381, 0.0297632, 359.1348
1681267587.8010366, 0, 0.02975988, -0.0004439224, 0.02939766, 358.4228, 0, 0, 0, 160.79999999999998, +1.608094E+02, +2.773821E-07, 0.0293943, -0.0008093381, 0.0297632, 359.8488
1681267594.4887629, 0, 0.02975988, -0.0004439224, 0.03012556, 359.1454, 0, 0, 0, 164.82, +1.648257E+02, +3.175032E-07, 0.03012546, -0.0004439224, 0.0297632, 358.4422
1681267601.198869, 0, 0.02975988, -0.0008093381, 0.0297632, 358.4611, 0, 0, 0, 168.83999999999997, +1.688399E+02, +2.963721E-07, 0.03012546, -0.0008093381, 0.03012873, 358.4611
1681267607.9372272, 0, 0.02975988, -0.001174754, 0.02977089, 359.1558, 0, 0, 0, 172.85999999999999, +1.728586E+02, +3.076323E-07, 0.03012546, -0.0008093381, 0.0297632, 357.7936
1681267644.656973, 0, 0.02975988, -7.850687e-05, 0.03012873, 359.847, 0, 0, 0, 176.88, +1.768783E+02, +3.040863E-07, 0.02975988, -0.0004439224, 0.02939766, 359.1558
1681267651.3655803, 0, 0.03049104, -0.0004439224, 0.03049427, 359.1659, 0, 0, 0, 180.89999999999998, +1.809036E+02, +3.143327E-07, 0.03049104, -0.001174754, 0.03049114, 359.8507
1681267658.0773823, 0, 0.03049104, -0.0004439224, 0.03049427, 359.1558, 0, 0, 0, 184.92, +1.849249E+02, +3.241053E-07, 0.03049104, -0.0004439224, 0.03049427, 359.1659
1681267664.8277473, 0, 0.03085662, -0.0004439224, 0.03049427, 359.8525, 0, 0, 0, 188.93999999999997, +1.889451E+02, +3.359643E-07, 0.03049104, -0.0004439224, 0.03049114, 359.1758
1681267671.544877, 0, 0.03012546, -0.0004439224, 0.03012556, 359.1558, 0, 0, 0, 192.95999999999998, +1.929652E+02, +3.449113E-07, 0.03049104, -0.0004439224, 0.03013633, 359.1659
1681267708.321229, 0, 0.0330501, 0.0002869087, 0.03305134, 359.8639, 0, 0, 0, 196.98, +1.969803E+02, +3.495571E-07, 0.0330501, 0.0002869087, 0.03305134, 1.143369
1681267715.0297968, 0, 0.03378125, -7.850687e-05, 0.0334169, 359.8669, 0, 0, 0, 201.0, +2.010001E+02, +3.616223E-07, 0.03341568, -7.850687e-05, 0.03342204, 359.8654
1681267721.741717, 0, 0.03341568, -7.850687e-05, 0.03305134, 0.4919323, 0, 0, 0, 201.0, +2.010002E+02, +3.569102E-07, 0.03341568, 0.0006523243, 0.03268578, 0.4919323
1681267728.4819505, 0, 0.0312222, 0.0006523243, 0.03158788, 0.5203975, 0, 0, 0, 196.98, +1.969802E+02, +3.422759E-07, 0.0312222, 0.0002869087, 0.03158788, 0.5264905
1681267735.1960351, 0, 0.02866315, 0.0002869087, 0.02866458, 0.5662708, 0, 0, 0, 192.96, +1.929647E+02, +3.287539E-07, 0.02902872, 0.00101774, 0.02940154, 1.271311
1681267741.8878682, 0, 0.02646967, 0.0006523243, 0.02612392, 2.142766, 0, 0, 0, 188.94, +1.889458E+02, +3.144868E-07, 0.02683525, 0.0002869087, 0.02683678, 0.6043215
1681267748.6001287, 0, 0.02464178, 0.0002869087, 0.02501586, 1.539221, 0, 0, 0, 184.92000000000002, +1.849245E+02, +3.033357E-07, 0.02464178, 0.0006523243, 0.02501586, 0.6670749
1681267755.322389, 0, 0.02281388, 0.0002869087, 0.02245014, 1.664487, 0, 0, 0, 180.9, +1.809032E+02, +2.924447E-07, 0.02208272, 0.0006523243, 0.02209235, 1.612012
1681267762.033317, 0, 0.02062041, 0.0002869087, 0.0206224, 2.825595, 0, 0, 0, 176.88, +1.768778E+02, +2.803535E-07, 0.02062041, 0.0006523243, 0.02099612, 0.7832671
1681267768.7327554, 0, 0.01879251, 0.0006523243, 0.01953456, 1.950142, 0, 0, 0, 172.86, +1.728586E+02, +2.679467E-07, 0.01915809, 0.0006523243, 0.01916024, 359.7652
1681267775.4413195, 0, 0.01769577, 0.0006523243, 0.01845502, 2.06846, 0, 0, 0, 168.84, +1.688397E+02, +2.581537E-07, 0.01769577, 0.0006523243, 0.01806363, 2.06846
1681267782.1534991, 0, 0.01733019, 0.0002869087, 0.01697715, 2.202055, 0, 0, 0, 164.82, +1.648254E+02, +2.461630E-07, 0.01659903, 0.0002869087, 0.01699512, 0.9689043
1681267788.870246, 0, 0.01586788, 0.0006523243, 0.01587047, 3.587404, 0, 0, 0, 160.8, +1.608093E+02, +2.354314E-07, 0.01623346, 0.0002869087, 0.01588128, 2.301132
1681267795.6055815, 0, 0.01477114, 0.0006523243, 0.01515077, 1.085882, 0, 0, 0, 156.78, +1.567843E+02, +2.264170E-07, 0.01513672, 0.0006523243, 0.01553567, 2.528657
1681267802.3195577, 0, 0.01403998, 0.0002869087, 0.01404291, 4.04118, 0, 0, 0, 152.76, +1.527639E+02, +2.159534E-07, 0.01403998, 0.0002869087, 0.01442032, 2.660157
1681267809.047885, 0, 0.01294324, 0.0002869087, 0.0133248, 1.269849, 0, 0, 0, 148.74, +1.487390E+02, +2.060211E-07, 0.01330882, 0.0006523243, 0.01294642, 2.806074
1681267815.767193, 0, 0.01257767, 0.0002869087, 0.01229016, 3.057622, 0, 0, 0, 144.72, +1.447220E+02, +1.967222E-07, 0.01221208, 0.00101774, 0.01261877, 4.626091
1681267822.4753685, 0, 0.01184651, 0.0002869087, 0.01186445, 3.25194, 0, 0, 0, 140.7, +1.407068E+02, +1.881562E-07, 0.01221208, 0.0002869087, 0.01189014, 3.057622
1681267829.2077453, 0, 0.01111535, 0.0006523243, 0.01113447, 3.358654, 0, 0, 0, 136.68, +1.366884E+02, +1.782285E-07, 0.01111535, 0.0006523243, 0.01113447, 1.478587
1681267835.915505, 0, 0.01074977, 0.0006523243, 0.01040466, 1.528847, 0, 0, 0, 132.66000000000003, +1.326701E+02, +1.702581E-07, 0.01038419, 0.0006523243, 0.01038815, 1.582644
1681267842.6150997, 0, 0.01038419, 0.0006523243, 0.01040466, 1.640364, 0, 0, 0, 128.64000000000001, +1.286450E+02, +1.613628E-07, 0.01001861, 0.0006523243, 0.01076954, 3.4726
1681267849.3340776, 0, 0.009653031, 0.00101774, 0.009706534, 3.725341, 0, 0, 0, 124.62, +1.246238E+02, +1.535968E-07, 0.009653031, 0.00101774, 0.009657294, 3.866007
1681267856.0725296, 0, 0.009653031, 0.0006523243, 0.009291882, 3.866007, 0, 0, 0, 120.60000000000001, +1.205986E+02, +1.455009E-07, 0.009287452, 0.0006523243, 0.009675047, 1.702451
1681267862.8110921, 0, 0.008921873, 0.0006523243, 0.009343049, 4.017694, 0, 0, 0, 116.58000000000001, +1.165827E+02, +1.373677E-07, 0.009287452, 0.0006523243, 0.009706534, 6.253647
1681267869.5396495, 0, 0.008921873, 0.0006523243, 0.008581124, 6.507739, 0, 0, 0, 112.56, +1.125679E+02, +1.295152E-07, 0.008921873, 0.0006523243, 0.008945689, 4.359745
1681267876.26804, 0, 0.008190715, 0.0006523243, 0.008581124, 6.783252, 0, 0, 0, 108.54, +1.085488E+02, +1.222332E-07, 0.008556293, 0.0006523243, 0.008616609, 6.783252
1681267882.990926, 0, 0.008190715, 0.0006523243, 0.008216649, 4.765311, 0, 0, 0, 104.52000000000001, +1.045285E+02, +1.148414E-07, 0.008556293, 0.0002869087, 0.008216649, 4.765311
1681267889.7260103, 0, 0.008556293, 0.0002869087, 0.008581124, 2.099809, 0, 0, 0, 100.50000000000001, +1.005030E+02, +1.069979E-07, 0.008190715, 0.0006523243, 0.007852278, 2.006166
1681267896.4579947, 0, 0.008190715, 0.0002869087, 0.007830394, 4.765311, 0, 0, 0, 96.48000000000002, +9.648147E+01, +1.000553E-07, 0.007825135, 0.0002869087, 0.007852278, 4.359745
1681267903.1668024, 0, 0.007825135, 0.0006523243, 0.007852278, 2.099809, 0, 0, 0, 92.46000000000001, +9.246106E+01, +9.313307E-08, 0.007825135, 0.0006523243, 0.007465072, 4.997695
1681267909.8885124, 0, 0.007459556, 0.0006523243, 0.007488024, 2.099809, 0, 0, 0, 88.44000000000001, +8.844154E+01, +8.662219E-08, 0.007459556, 0.0006523243, 0.007465072, 2.202618
1681267916.632481, 0, 0.007093977, 0.0002869087, 0.007465072, 2.202618, 0, 0, 0, 84.42000000000002, +8.442614E+01, +7.971270E-08, 0.007093977, 0.0006523243, 0.007123906, 7.769144
1681267923.3463254, 0, 0.007093977, 0.0006523243, 0.007123906, 5.253839, 0, 0, 0, 80.4, +8.040652E+01, +7.352543E-08, 0.007093977, 0.0002869087, 0.007123906, 4.997695
1681267930.0811992, 0, 0.007093977, 0.0006523243, 0.007123906, 8.601375, 0, 0, 0, 76.38000000000001, +7.638479E+01, +6.735289E-08, 0.007093977, 0.0006523243, 0.007123906, 2.316007
1681267936.8050861, 0, 0.007093977, 0.0002869087, 0.006759945, 5.53757, 0, 0, 0, 72.36000000000001, +7.236398E+01, +6.146107E-08, 0.006728398, 0.0006523243, 0.006759945, 8.164248
1681267943.5242157, 0, 0.007093977, 0.0006523243, 0.006759945, 2.441696, 0, 0, 0, 68.34, +6.833865E+01, +5.604409E-08, 0.007093977, 0.00101774, 0.007166611, 2.5818
1681267950.2809865, 0, 0.006728398, 0.00101774, 0.006804934, 2.5818, 0, 0, 0, 64.32000000000002, +6.432034E+01, +5.034322E-08, 0.006362819, 0.0006523243, 0.00639617, 5.53757
1681267957.0130394, 0, 0.006728398, 0.0002869087, 0.00639617, 5.53757, 0, 0, 0, 60.30000000000001, +6.030080E+01, +4.556950E-08, 0.006728398, 0.0006523243, 0.006804934, 5.53757
1681267963.7385175, 0, 0.006728398, 0.0006523243, 0.00639617, 8.601375, 0, 0, 0, 56.28000000000003, +5.628563E+01, +4.043382E-08, 0.00599724, 0.0002869087, 0.00639617, 5.853584
1681267970.4704866, 0, 0.006362819, 0.00101774, 0.006032612, 2.441696, 0, 0, 0, 52.26000000000002, +5.226793E+01, +3.548947E-08, 0.006728398, 0.0006523243, 0.006082983, 5.853584
1681267977.1761703, 0, 0.00599724, 0.0006523243, 0.006032612, 5.853584, 0, 0, 0, 48.24000000000001, +4.824275E+01, +3.109709E-08, 0.006362819, 0.0006523243, 0.006443699, 6.2077
1681267983.888643, 0, 0.00599724, 0.00101774, 0.00639617, 5.853584, 0, 0, 0, 44.22000000000003, +4.422190E+01, +2.708159E-08, 0.00599724, 0.0006523243, 0.006032612, 9.631414
1681267990.6098182, 0, 0.00563166, 0.0002869087, 0.006082983, 6.2077, 0, 0, 0, 40.20000000000002, +4.019680E+01, +2.311228E-08, 0.006362819, 0.0006523243, 0.006032612, 9.087543
1681267997.3286452, 0, 0.00599724, 0.00101774, 0.006004098, 2.91645, 0, 0, 0, 36.18000000000001, +3.617972E+01, +1.975654E-08, 0.00599724, 0.0006523243, 0.005722883, 6.607217
1681268004.0440795, 0, 0.00599724, 0.0002869087, 0.005669314, 6.607217, 0, 0, 0, 32.160000000000025, +3.216083E+01, +1.622013E-08, 0.00599724, 0.0002869087, 0.005669314, 2.91645
1681268010.7626963, 0, 0.00563166, 0.0006523243, 0.005669314, 2.738949, 0, 0, 0, 28.140000000000015, +2.814468E+01, +1.338025E-08, 0.00599724, 0.0006523243, 0.005722883, 6.607217
1681268017.4845927, 0, 0.00563166, 0.0006523243, 0.005669314, 2.91645, 0, 0, 0, 24.120000000000005, +2.412511E+01, +1.054442E-08, 0.00599724, 0.0002869087, 0.006082983, 2.91645
1681268024.2034247, 0, 0.00563166, 0.0006523243, 0.005669314, 2.738949, 0, 0, 0, 20.100000000000023, +2.009974E+01, +8.015503E-09, 0.00563166, 0.0002869087, 0.006082983, 6.607217
1681268030.9455013, 0, 0.00599724, 0.0006523243, 0.005669314, 2.91645, 0, 0, 0, 16.080000000000013, +1.608082E+01, +5.309321E-09, 0.00563166, 0.0002869087, 0.005638964, 6.607217
1681268037.6806626, 0, 0.00563166, 0.0002869087, 0.005363525, 2.91645, 0, 0, 0, 12.06000000000003, +1.206013E+01, +3.545374E-09, 0.00563166, 0.0006523243, 0.005669314, 2.91645
1681268044.409638, 0, 0.005266081, 0.00101774, 0.00530633, 2.91645, 0, 0, 0, 8.04000000000002, +8.040660E+00, +1.706503E-09, 0.00563166, 0.0002869087, 0.005638964, 2.91645
1681268051.1283543, 0, 0.00563166, 0.0006523243, 0.006004098, 7.061417, 0, 0, 0, 4.02000000000001, +4.019772E+00, +1.539434E-10, 0.00563166, 0.0006523243, 0.005638964, 6.2077
1681268057.8501217, 0, 0.00563166, 0.0002869087, 0.005363525, 7.061417, 0, 0, 0, 0.0, +3.512549E-05, -9.070088E-10, 0.005266081, 0.0002869087, 0.00530633, 11.73245
1681268064.5845215, 0, 0.00563166, 0.0002869087, 0.005273891, 10.93831, 0, 0, 0, 0.0, +4.027275E-05, -8.741918E-10, 0.00563166, 0.0006523243, 0.005669314, 2.91645
1681268071.3243759, 0, 0.00563166, 0.0006523243, 0.00530633, 3.118527, 0, 0, 0, -0.8, -7.999614E-01, -1.021263E-09, 0.005266081, 0.00101774, 0.00530633, 6.607217
1681268078.0563097, 0, 0.005266081, 0.0006523243, 0.005273891, 7.061417, 0, 0, 0, -1.6, -1.599963E+00, -1.495800E-09, 0.00563166, 0.0006523243, 0.00530633, 6.607217
1681268084.7912436, 0, 0.005266081, 0.0006523243, 0.004943728, 6.607217, 0, 0, 0, -2.4000000000000004, -2.399197E+00, -1.872089E-09, 0.005266081, 0.00101774, 0.00530633, 6.607217
1681268091.5071907, 0, 0.005266081, -7.850687e-05, 0.00530633, 7.061417, 0, 0, 0, -3.2, -3.199127E+00, -2.637843E-09, 0.005266081, 0.0006523243, 0.00530633, 3.350659
1681268098.2452934, 0, 0.00563166, 0.0006523243, 0.005669314, 2.91645, 0, 0, 0, -4.0, -3.998701E+00, -3.329836E-09, 0.005266081, 0.0002869087, 0.004908894, 10.24379
1681268104.9436421, 0, 0.005266081, 0.0006523243, 0.00530633, 3.118527, 0, 0, 0, -4.800000000000001, -4.799414E+00, -3.842946E-09, 0.005266081, 0.0002869087, 0.005669314, 3.118527
1681268111.6700888, 0, 0.005266081, 0.0002869087, 0.005273891, 7.061417, 0, 0, 0, -5.6000000000000005, -5.599373E+00, -4.960151E-09, 0.005266081, 0.0006523243, 0.00530633, 3.118527
1681268118.401799, 0, 0.005266081, 0.0002869087, 0.00530633, 7.061417, 0, 0, 0, -6.4, -6.398895E+00, -5.846617E-09, 0.00563166, 0.0006523243, 0.005669314, 7.061417
1681268125.1206174, 0, 0.005266081, 0.0006523243, 0.005363525, 10.93831, 0, 0, 0, -7.2, -7.199250E+00, -6.610958E-09, 0.004900502, 0.0006523243, 0.005669314, 3.118527
1681268131.8783607, 0, 0.00563166, 0.0006523243, 0.005273891, 7.061417, 0, 0, 0, -8.0, -7.999838E+00, -8.216028E-09, 0.005266081, 0.0006523243, 0.00530633, 10.93831
1681268138.614599, 0, 0.004900502, 0.0002869087, 0.005273891, 7.061417, 0, 0, 0, -8.8, -8.799401E+00, -9.300317E-09, 0.00563166, 0.0002869087, 0.00530633, 11.73245
1681268145.3428206, 0, 0.005266081, 0.0002869087, 0.00530633, 7.582281, 0, 0, 0, -9.600000000000001, -9.599043E+00, -1.039541E-08, 0.005266081, 0.0006523243, 0.005669314, 2.91645
1681268152.0685108, 0, 0.005266081, 0.0006523243, 0.005669314, 10.93831, 0, 0, 0, -10.4, -1.039973E+01, -1.190727E-08, 0.005266081, 0.0006523243, 0.00530633, 7.061417
