t,i,x,y,r,theta,xK,tc,therm,dc,trueGateDC,trueGateI
1681169898.7407253, 0, 0.00599724, -0.0008093381, 0.005266666, 351.8219, 0, 0, 0, 7.0, +6.999980E+00, +5.027656E-08
1681169904.9380574, 0, 0.005266081, -0.0008093381, 0.005327911, 351.8219, 0, 0, 0, 8.0, +8.000869E+00, +5.613988E-08
1681169911.1314833, 0, 0.00599724, -0.0004439224, 0.006013647, 352.3143, 0, 0, 0, 9.0, +9.000113E+00, +6.101663E-08
1681169917.296922, 0, 0.00563166, -0.0004439224, 0.00564913, 359.2013, 0, 0, 0, 10.0, +1.000069E+01, +6.552568E-08
1681169923.4888704, 0, 0.00599724, -0.0004439224, 0.006051604, 352.3143, 0, 0, 0, 10.0, +1.000063E+01, +6.331073E-08
1681169929.704528, 0, 0.00563166, -0.0004439224, 0.00564913, 351.8219, 0, 0, 0, 9.0, +9.000095E+00, +5.430616E-08
1681169935.9168303, 0, 0.00563166, -0.0004439224, 0.00564913, 351.8219, 0, 0, 0, 8.0, +8.000866E+00, +4.653300E-08
1681169942.0943563, 0, 0.00563166, -0.0008093381, 0.005284759, 355.4929, 0, 0, 0, 7.0, +6.999982E+00, +3.870693E-08
1681169948.2586863, 0, 0.005266081, -0.0004439224, 0.005284759, 355.4929, 0, 0, 0, 6.0, +6.000269E+00, +3.193894E-08
1681169954.4499211, 0, 0.005266081, -0.0004439224, 0.005327911, 355.1815, 0, 0, 0, 5.0, +5.000635E+00, +2.555020E-08
1681169960.650022, 0, 0.00563166, -0.0004439224, 0.005327911, 355.1815, 0, 0, 0, 4.0, +3.999702E+00, +1.953445E-08
1681169966.8402283, 0, 0.004900502, -0.0008093381, 0.005284759, 351.8219, 0, 0, 0, 3.0, +3.000449E+00, +1.404608E-08
1681169973.0130692, 0, 0.00563166, -0.0004439224, 0.00564913, 351.2626, 0, 0, 0, 2.0, +1.999993E+00, +8.620731E-09
1681169979.2117596, 0, 0.004900502, -0.0008093381, 0.004920568, 351.2626, 0, 0, 0, 1.0, +1.000064E+00, +3.080514E-09
1681169985.4237304, 0, 0.005266081, -0.0008093381, 0.005327911, 355.1815, 0, 0, 0, 0.0, +3.996880E-05, -2.081175E-09
1681169991.6192756, 0, 0.005266081, -0.0004439224, 0.005284759, 355.1815, 0, 0, 0, 0.0, +4.249210E-05, -2.149838E-09
1681169997.8199797, 0, 0.004900502, -0.0004439224, 0.005284759, 355.1815, 0, 0, 0, -1.0, -9.999396E-01, -8.234094E-09
1681170004.015928, 0, 0.005266081, -0.0008093381, 0.004966885, 351.2626, 0, 0, 0, -2.0, -1.999868E+00, -1.548475E-08
1681170010.240986, 0, 0.005266081, -0.0004439224, 0.004920568, 351.2626, 0, 0, 0, -3.0, -2.999174E+00, -2.286631E-08
1681170016.411321, 0, 0.005266081, -0.0008093381, 0.004920568, 350.622, 0, 0, 0, -4.0, -3.998727E+00, -3.094483E-08
1681170022.6064677, 0, 0.004900502, -7.850687e-05, 0.005327911, 355.1815, 0, 0, 0, -5.0, -4.999315E+00, -3.918392E-08
1681170028.7887056, 0, 0.005266081, -0.0004439224, 0.004966885, 350.622, 0, 0, 0, -6.0, -5.999269E+00, -4.766083E-08
1681170034.9872117, 0, 0.004534923, -0.0004439224, 0.005284759, 350.622, 0, 0, 0, -7.0, -6.998945E+00, -5.666776E-08
1681170041.190062, 0, 0.004900502, -0.0004439224, 0.004920568, 350.622, 0, 0, 0, -8.0, -7.999874E+00, -6.533297E-08
1681170047.3649883, 0, 0.005266081, -0.0008093381, 0.004920568, 354.8239, 0, 0, 0, -9.0, -8.999035E+00, -7.468829E-08
1681170053.553901, 0, 0.004900502, -0.0008093381, 0.005266666, 354.8239, 0, 0, 0, -10.0, -9.999554E+00, -8.388221E-08
1681170059.7587662, 0, 0.004900502, -0.0004439224, 0.004966885, 359.0822, 0, 0, 0, -10.0, -9.999570E+00, -8.434061E-08
1681170065.9714236, 0, 0.004900502, -0.0004439224, 0.004920568, 359.1459, 0, 0, 0, -9.0, -8.999029E+00, -7.582042E-08
1681170072.1714153, 0, 0.004900502, -0.0008093381, 0.004901131, 354.8239, 0, 0, 0, -8.0, -7.999876E+00, -6.701842E-08
1681170078.3558812, 0, 0.004900502, -0.0004439224, 0.004966885, 351.2626, 0, 0, 0, -7.0, -6.998960E+00, -5.847884E-08
1681170084.561859, 0, 0.005266081, -0.0008093381, 0.005266666, 355.1815, 0, 0, 0, -6.0, -5.999284E+00, -4.972086E-08
1681170090.7537537, 0, 0.004900502, -0.0004439224, 0.004966885, 354.8239, 0, 0, 0, -5.0, -4.999371E+00, -4.094433E-08
1681170096.93202, 0, 0.005266081, -0.001174754, 0.004966885, 354.8239, 0, 0, 0, -4.0, -3.998761E+00, -3.238956E-08
1681170103.1339722, 0, 0.005266081, -0.0004439224, 0.005284759, 351.2626, 0, 0, 0, -3.0, -2.999193E+00, -2.375118E-08
1681170109.3297653, 0, 0.005266081, -0.0008093381, 0.005284759, 354.8239, 0, 0, 0, -2.0, -1.999867E+00, -1.553589E-08
1681170115.551503, 0, 0.005266081, -0.0008093381, 0.005284759, 350.622, 0, 0, 0, -1.0, -9.999367E-01, -7.115274E-09
1681170121.7309465, 0, 0.005266081, -0.0008093381, 0.004920568, 355.1815, 0, 0, 0, 0.0, +1.067840E-04, +9.969710E-10
1681170127.9266334, 0, 0.005266081, -0.0004439224, 0.005327911, 354.8239, 0, 0, 0, 0.0, +1.042609E-04, +7.179810E-10
1681170134.101381, 0, 0.005266081, -7.850687e-05, 0.005284759, 355.4929, 0, 0, 0, 1.0, +1.000062E+00, +8.939755E-09
1681170140.2980561, 0, 0.005266081, -0.0004439224, 0.004920568, 351.2626, 0, 0, 0, 2.0, +1.999998E+00, +1.666726E-08
1681170146.4730353, 0, 0.00563166, -0.0008093381, 0.005689519, 359.0822, 0, 0, 0, 3.0, +3.000486E+00, +2.436578E-08
1681170152.6663034, 0, 0.00563166, -0.0004439224, 0.005284759, 351.2626, 0, 0, 0, 4.0, +3.999745E+00, +3.124092E-08
1681170158.8691366, 0, 0.005266081, -0.0004439224, 0.005284759, 355.4929, 0, 0, 0, 5.0, +5.000619E+00, +3.841236E-08
1681170165.0427158, 0, 0.00563166, -0.0008093381, 0.005689519, 355.1815, 0, 0, 0, 6.0, +6.000288E+00, +4.450201E-08
1681170171.2704515, 0, 0.005266081, -0.0004439224, 0.006013647, 355.1815, 0, 0, 0, 7.0, +6.999989E+00, +5.048894E-08
1681170177.4892206, 0, 0.00599724, 0.0002869087, 0.00564913, 351.8219, 0, 0, 0, 8.0, +8.000913E+00, +5.603033E-08
1681170183.6920745, 0, 0.00563166, -7.850687e-05, 0.005284759, 351.8219, 0, 0, 0, 9.0, +9.000099E+00, +6.157757E-08
1681170189.8926077, 0, 0.00599724, -0.0004439224, 0.00564913, 355.4929, 0, 0, 0, 10.0, +1.000066E+01, +6.618576E-08
1681170196.0962496, 0, 0.00599724, -7.850687e-05, 0.006051604, 348.2172, 0, 0, 0, 10.0, +1.000068E+01, +6.335355E-08
1681170202.2883635, 0, 0.00563166, -0.0008093381, 0.00564913, 351.8219, 0, 0, 0, 9.0, +9.000115E+00, +5.420749E-08
1681170208.4935052, 0, 0.00599724, -0.0004439224, 0.00564913, 351.8219, 0, 0, 0, 8.0, +8.000920E+00, +4.595334E-08
1681170214.6827273, 0, 0.00563166, -0.0008093381, 0.005284759, 355.1815, 0, 0, 0, 7.0, +6.999963E+00, +3.870683E-08
1681170220.8609018, 0, 0.00563166, -0.0004439224, 0.005689519, 359.1459, 0, 0, 0, 6.0, +6.000235E+00, +3.194197E-08
1681170227.0506027, 0, 0.00563166, -0.0004439224, 0.005327911, 351.2626, 0, 0, 0, 5.0, +5.000621E+00, +2.547962E-08
1681170233.2624052, 0, 0.005266081, -0.0008093381, 0.00564913, 355.1815, 0, 0, 0, 4.0, +3.999714E+00, +1.924622E-08
1681170239.494706, 0, 0.00563166, -0.0004439224, 0.005689519, 351.2626, 0, 0, 0, 3.0, +3.000469E+00, +1.377578E-08
1681170245.706744, 0, 0.005266081, -0.0004439224, 0.00564913, 355.1815, 0, 0, 0, 2.0, +1.999996E+00, +8.277574E-09
1681170251.9013717, 0, 0.005266081, -0.0008093381, 0.004920568, 351.8219, 0, 0, 0, 1.0, +1.000062E+00, +3.115094E-09
1681170258.0913002, 0, 0.005266081, -0.0004439224, 0.004966885, 355.1815, 0, 0, 0, 0.0, +4.138188E-05, -2.169579E-09
1681170264.2831783, 0, 0.005266081, -0.0008093381, 0.005284759, 350.622, 0, 0, 0, 0.0, +4.198735E-05, -2.172559E-09
1681170270.4855025, 0, 0.005266081, -0.0004439224, 0.005689519, 347.4244, 0, 0, 0, -1.0, -9.999337E-01, -8.625183E-09
1681170276.6662247, 0, 0.005266081, -0.0008093381, 0.005689519, 350.622, 0, 0, 0, -2.0, -1.999868E+00, -1.547420E-08
1681170282.8669488, 0, 0.004900502, -0.0008093381, 0.005327911, 350.622, 0, 0, 0, -3.0, -2.999165E+00, -2.306211E-08
1681170289.0649216, 0, 0.004900502, -0.0008093381, 0.005327911, 355.1815, 0, 0, 0, -4.0, -3.998746E+00, -3.089635E-08
1681170295.2503278, 0, 0.004900502, -0.0008093381, 0.005284759, 359.0822, 0, 0, 0, -5.0, -4.999358E+00, -3.903943E-08
1681170301.448646, 0, 0.005266081, -0.0004439224, 0.004966885, 354.8239, 0, 0, 0, -6.0, -5.999305E+00, -4.739713E-08
1681170307.6482916, 0, 0.004900502, -0.0004439224, 0.004966885, 354.8239, 0, 0, 0, -7.0, -6.998983E+00, -5.617803E-08
1681170313.837147, 0, 0.004900502, -0.0004439224, 0.005327911, 355.1815, 0, 0, 0, -8.0, -7.999873E+00, -6.529175E-08
1681170320.0169814, 0, 0.004900502, -0.001174754, 0.004920568, 351.2626, 0, 0, 0, -9.0, -8.999073E+00, -7.427440E-08
1681170326.2287688, 0, 0.004900502, -0.0008093381, 0.004920568, 350.622, 0, 0, 0, -10.0, -9.999610E+00, -8.344632E-08
1681170332.4233398, 0, 0.005266081, -0.0004439224, 0.004966885, 350.622, 0, 0, 0, -10.0, -9.999606E+00, -8.390108E-08
1681170338.6088252, 0, 0.004900502, -0.001174754, 0.004966885, 354.8239, 0, 0, 0, -9.0, -8.999082E+00, -7.541048E-08
1681170344.7902417, 0, 0.005266081, -0.0004439224, 0.004556599, 354.8239, 0, 0, 0, -8.0, -7.999866E+00, -6.687791E-08
1681170350.996186, 0, 0.005266081, -0.0004439224, 0.004920568, 351.2626, 0, 0, 0, -7.0, -6.998955E+00, -5.832347E-08
1681170357.1849523, 0, 0.005266081, -0.0008093381, 0.004966885, 354.8239, 0, 0, 0, -6.0, -5.999263E+00, -4.972299E-08
1681170363.379819, 0, 0.005266081, -0.0008093381, 0.005284759, 351.2626, 0, 0, 0, -5.0, -4.999375E+00, -4.070193E-08
1681170369.5483668, 0, 0.004900502, -0.0004439224, 0.004920568, 354.8239, 0, 0, 0, -4.0, -3.998757E+00, -3.222357E-08
1681170375.751519, 0, 0.005266081, -0.0008093381, 0.005327911, 351.2626, 0, 0, 0, -3.0, -2.999193E+00, -2.347910E-08
1681170381.949929, 0, 0.004900502, -0.0004439224, 0.005284759, 3.118527, 0, 0, 0, -2.0, -1.999866E+00, -1.529324E-08
1681170388.1586967, 0, 0.005266081, -0.0004439224, 0.004920568, 354.8239, 0, 0, 0, -1.0, -9.999393E-01, -6.656939E-09
1681170394.3346345, 0, 0.005266081, -7.850687e-05, 0.005327911, 351.2626, 0, 0, 0, 0.0, +1.058756E-04, +1.228352E-09
1681170400.5203679, 0, 0.004900502, -0.0004439224, 0.005284759, 351.2626, 0, 0, 0, 0.0, +1.060775E-04, +8.335461E-10
1681170406.729359, 0, 0.005266081, -0.0004439224, 0.005284759, 355.1815, 0, 0, 0, 1.0, +1.000059E+00, +9.317145E-09
1681170412.900685, 0, 0.00563166, -0.0008093381, 0.005327911, 347.4244, 0, 0, 0, 2.0, +1.999996E+00, +1.705405E-08
1681170419.1026323, 0, 0.00563166, -0.0008093381, 0.005327911, 351.8219, 0, 0, 0, 3.0, +3.000462E+00, +2.465416E-08
1681170425.3180695, 0, 0.005266081, -0.0008093381, 0.00564913, 359.1459, 0, 0, 0, 4.0, +3.999736E+00, +3.151801E-08
1681170431.4961283, 0, 0.00563166, -0.0008093381, 0.00564913, 355.1815, 0, 0, 0, 5.0, +5.000612E+00, +3.861230E-08
1681170437.7030654, 0, 0.005266081, -0.0008093381, 0.006013647, 355.4929, 0, 0, 0, 6.0, +6.000277E+00, +4.472573E-08
1681170443.895007, 0, 0.005266081, -7.850687e-05, 0.005689519, 355.4929, 0, 0, 0, 7.0, +6.999970E+00, +5.091655E-08
1681170450.1033113, 0, 0.00599724, -0.0004439224, 0.00564913, 351.8219, 0, 0, 0, 8.0, +8.000886E+00, +5.663097E-08
1681170456.2993324, 0, 0.00563166, -0.0004439224, 0.006013647, 359.2013, 0, 0, 0, 9.0, +9.000144E+00, +6.141890E-08
1681170462.491723, 0, 0.00563166, -0.0004439224, 0.005689519, 355.4929, 0, 0, 0, 10.0, +1.000068E+01, +6.611624E-08
1681170468.6802852, 0, 0.00599724, -0.0008093381, 0.006013647, 355.4929, 0, 0, 0, 10.0, +1.000071E+01, +6.329041E-08
1681170474.8818548, 0, 0.00563166, -0.0004439224, 0.005997753, 355.4929, 0, 0, 0, 9.0, +9.000134E+00, +5.423989E-08
1681170481.0631065, 0, 0.00599724, -0.0008093381, 0.005632207, 355.4929, 0, 0, 0, 8.0, +8.000896E+00, +4.626238E-08
1681170487.2565434, 0, 0.00563166, -0.0008093381, 0.005284759, 355.4929, 0, 0, 0, 7.0, +6.999945E+00, +3.871424E-08
1681170493.48158, 0, 0.005266081, -7.850687e-05, 0.00564913, 355.4929, 0, 0, 0, 6.0, +6.000218E+00, +3.200464E-08
1681170499.677658, 0, 0.00563166, -0.0008093381, 0.00564913, 355.4929, 0, 0, 0, 5.0, +5.000658E+00, +2.526395E-08
1681170505.869777, 0, 0.005266081, -0.0004439224, 0.006013647, 355.1815, 0, 0, 0, 4.0, +3.999694E+00, +1.945792E-08
1681170512.054747, 0, 0.005266081, -0.0008093381, 0.004920568, 355.1815, 0, 0, 0, 3.0, +3.000458E+00, +1.390322E-08
1681170518.263888, 0, 0.00563166, -0.0008093381, 0.005689519, 355.1815, 0, 0, 0, 2.0, +1.999997E+00, +8.131360E-09
1681170524.4582222, 0, 0.005266081, -0.0004439224, 0.005266666, 351.2626, 0, 0, 0, 1.0, +1.000060E+00, +3.269436E-09
1681170530.6513798, 0, 0.005266081, -7.850687e-05, 0.005284759, 351.2626, 0, 0, 0, 0.0, +4.178530E-05, -2.189020E-09
1681170536.830286, 0, 0.004900502, -0.0008093381, 0.005284759, 355.1815, 0, 0, 0, 0.0, +3.895941E-05, -1.950107E-09
1681170543.0341501, 0, 0.005266081, -0.0004439224, 0.005284759, 351.2626, 0, 0, 0, -1.0, -9.999398E-01, -8.223244E-09
1681170549.2079942, 0, 0.005266081, -0.0008093381, 0.005266666, 351.2626, 0, 0, 0, -2.0, -1.999866E+00, -1.538922E-08
1681170555.4131665, 0, 0.005266081, -0.0008093381, 0.005284759, 351.2626, 0, 0, 0, -3.0, -2.999196E+00, -2.265644E-08
1681170561.6015804, 0, 0.004900502, -0.0004439224, 0.004920568, 351.2626, 0, 0, 0, -4.0, -3.998745E+00, -3.066103E-08
1681170567.801027, 0, 0.005266081, -0.0004439224, 0.004966885, 359.0822, 0, 0, 0, -5.0, -4.999316E+00, -3.891838E-08
1681170573.9998136, 0, 0.004900502, -0.0008093381, 0.004920568, 355.1815, 0, 0, 0, -6.0, -5.999274E+00, -4.729970E-08
1681170580.1914282, 0, 0.005266081, -0.0004439224, 0.005327911, 355.1815, 0, 0, 0, -7.0, -6.998991E+00, -5.585579E-08
1681170586.3928022, 0, 0.005266081, -0.0004439224, 0.004966885, 354.8239, 0, 0, 0, -8.0, -7.999897E+00, -6.481181E-08
1681170592.5761955, 0, 0.004900502, -0.0004439224, 0.005284759, 350.622, 0, 0, 0, -9.0, -8.999039E+00, -7.426238E-08
1681170598.7654686, 0, 0.004900502, -0.0008093381, 0.005284759, 350.622, 0, 0, 0, -10.0, -9.999611E+00, -8.314473E-08
1681170604.9290135, 0, 0.004900502, -0.0004439224, 0.005284759, 354.8239, 0, 0, 0, -10.0, -9.999603E+00, -8.359181E-08
1681170611.137743, 0, 0.004900502, -7.850687e-05, 0.004966885, 354.8239, 0, 0, 0, -9.0, -8.999053E+00, -7.528730E-08
1681170617.31843, 0, 0.004900502, -7.850687e-05, 0.004920568, 359.0822, 0, 0, 0, -8.0, -7.999858E+00, -6.680625E-08
1681170623.479998, 0, 0.004900502, -0.0008093381, 0.004966885, 351.2626, 0, 0, 0, -7.0, -6.998985E+00, -5.776208E-08
1681170629.6694832, 0, 0.004900502, -0.0008093381, 0.004966885, 350.622, 0, 0, 0, -6.0, -5.999265E+00, -4.940457E-08
1681170635.8525336, 0, 0.004900502, -0.0004439224, 0.005284759, 359.1459, 0, 0, 0, -5.0, -4.999311E+00, -4.067273E-08
1681170642.0324655, 0, 0.005266081, -0.0004439224, 0.005284759, 355.1815, 0, 0, 0, -4.0, -3.998736E+00, -3.191282E-08
1681170648.2220685, 0, 0.005266081, -0.0008093381, 0.004966885, 347.4244, 0, 0, 0, -3.0, -2.999173E+00, -2.317274E-08
1681170654.417593, 0, 0.005266081, -7.850687e-05, 0.005284759, 351.2626, 0, 0, 0, -2.0, -1.999865E+00, -1.490756E-08
1681170660.6128857, 0, 0.005266081, -0.0008093381, 0.004920568, 355.1815, 0, 0, 0, -1.0, -9.999368E-01, -6.614433E-09
1681170666.8086052, 0, 0.00563166, -0.0008093381, 0.005284759, 355.1815, 0, 0, 0, 0.0, +1.020404E-04, +1.676420E-09
1681170673.016798, 0, 0.005266081, -0.0004439224, 0.005632207, 359.1459, 0, 0, 0, 0.0, +1.037562E-04, +1.202553E-09
1681170679.2081892, 0, 0.005266081, -0.0004439224, 0.005284759, 351.8219, 0, 0, 0, 1.0, +1.000061E+00, +9.423720E-09
1681170685.39412, 0, 0.005266081, -0.0008093381, 0.004920568, 351.2626, 0, 0, 0, 2.0, +1.999998E+00, +1.691516E-08
1681170691.5702128, 0, 0.005266081, -0.0008093381, 0.005327911, 355.4929, 0, 0, 0, 3.0, +3.000460E+00, +2.475833E-08
1681170697.7733867, 0, 0.00563166, -0.0004439224, 0.005284759, 355.1815, 0, 0, 0, 4.0, +3.999685E+00, +3.189828E-08
1681170703.992088, 0, 0.005266081, -0.0004439224, 0.005689519, 359.1459, 0, 0, 0, 5.0, +5.000656E+00, +3.832217E-08
1681170710.1668205, 0, 0.00563166, -0.0008093381, 0.00564913, 355.1815, 0, 0, 0, 6.0, +6.000267E+00, +4.492971E-08
1681170716.3499978, 0, 0.00563166, -0.0004439224, 0.00564913, 351.8219, 0, 0, 0, 7.0, +6.999978E+00, +5.074631E-08
1681170722.504555, 0, 0.00563166, -7.850687e-05, 0.00564913, 352.3143, 0, 0, 0, 8.0, +8.000862E+00, +5.672353E-08
1681170728.7131462, 0, 0.00563166, -0.0004439224, 0.005327911, 351.8219, 0, 0, 0, 9.0, +9.000131E+00, +6.176252E-08
1681170734.9563854, 0, 0.00563166, -0.0004439224, 0.00564913, 355.4929, 0, 0, 0, 10.0, +1.000070E+01, +6.630906E-08
1681170741.1563735, 0, 0.00563166, -0.0004439224, 0.005632207, 355.4929, 0, 0, 0, 10.0, +1.000066E+01, +6.386183E-08
1681170747.3358085, 0, 0.00563166, -0.0004439224, 0.005689519, 351.8219, 0, 0, 0, 9.0, +9.000143E+00, +5.419697E-08
1681170753.5447254, 0, 0.00599724, -7.850687e-05, 0.00564913, 355.4929, 0, 0, 0, 8.0, +8.000910E+00, +4.608461E-08
1681170759.7353578, 0, 0.00563166, -0.0004439224, 0.00564913, 355.1815, 0, 0, 0, 7.0, +6.999924E+00, +3.899126E-08
1681170765.9318285, 0, 0.00563166, -0.0008093381, 0.005284759, 355.4929, 0, 0, 0, 6.0, +6.000255E+00, +3.182431E-08
1681170772.1312315, 0, 0.00599724, -7.850687e-05, 0.00564913, 359.1459, 0, 0, 0, 5.0, +5.000654E+00, +2.536342E-08
1681170778.3231826, 0, 0.00563166, -0.0004439224, 0.005327911, 347.4244, 0, 0, 0, 4.0, +3.999721E+00, +1.933337E-08
