t,i,x,y,r,theta,xK,tc,therm,dc,trueGateDC,trueGateI
1680640243.665043, 0, -0.04445269, -0.0004439224, 0.04445275, 180.1012, 0, 0, 0, 0.0, +4.862345E-05, -8.024871E-10
1680640249.8651822, 0, -0.04518384, -7.850687e-05, 0.04482046, 179.1729, 0, 0, 0, 0.8, +8.000743E-01, -3.417259E-10
1680640256.029453, 0, -0.04554942, 0.0002869087, 0.04591507, 180.098, 0, 0, 0, 1.6, +1.600068E+00, +3.382681E-10
1680640262.235868, 0, -0.04664616, -7.850687e-05, 0.04665072, 180.5496, 0, 0, 0, 2.4000000000000004, +2.400584E+00, -1.446845E-09
1680640268.434816, 0, -0.04701174, -7.850687e-05, 0.0470118, 180.0957, 0, 0, 0, 3.2, +3.200462E+00, +3.866900E-10
1680640274.627288, 0, -0.0477429, 0.0002869087, 0.04737819, 180.095, 0, 0, 0, 4.0, +3.999774E+00, +3.973433E-10
1680640280.8000412, 0, -0.04810848, 0.0002869087, 0.04847412, 179.6583, 0, 0, 0, 4.800000000000001, +4.800361E+00, +7.355426E-10
1680640286.9835346, 0, -0.04920521, 0.0002869087, 0.04920528, 179.6634, 0, 0, 0, 5.6000000000000005, +5.600632E+00, +1.145490E-09
1680640293.1600454, 0, -0.04957079, -7.850687e-05, 0.04957162, 179.6684, 0, 0, 0, 6.4, +6.400004E+00, +2.614172E-10
1680640299.3588576, 0, -0.04993637, -7.850687e-05, 0.05030277, 180.0888, 0, 0, 0, 7.2, +7.200251E+00, +8.466245E-10
1680640305.5428233, 0, -0.05103311, -7.850687e-05, 0.05103391, 179.6755, 0, 0, 0, 8.0, +8.000934E+00, +3.973930E-10
1680640311.755429, 0, -0.05212985, -7.850687e-05, 0.05176617, 180.0869, 0, 0, 0, 8.8, +8.800200E+00, +5.977463E-10
1680640317.9767287, 0, -0.05286101, -7.850687e-05, 0.05213393, 179.6868, 0, 0, 0, 9.600000000000001, +9.600049E+00, +1.548821E-09
1680640324.1506371, 0, -0.05322658, 0.0002869087, 0.05322664, 179.6911, 0, 0, 0, 10.4, +1.040087E+01, +7.435176E-10
1680640330.3285909, 0, -0.05395774, 0.0002869087, 0.05432338, 180.0834, 0, 0, 0, 11.200000000000001, +1.120076E+01, +2.268991E-09
1680640336.522971, 0, -0.05505448, 0.0002869087, 0.05505522, 180.0817, 0, 0, 0, 12.0, +1.199997E+01, +1.953565E-09
1680640342.7138274, 0, -0.05542006, 0.0002869087, 0.05578638, 179.7053, 0, 0, 0, 12.8, +1.280045E+01, +2.779414E-09
1680640348.9059403, 0, -0.0565168, -7.850687e-05, 0.05651752, 179.7091, 0, 0, 0, 13.600000000000001, +1.360088E+01, +2.169266E-09
1680640355.099495, 0, -0.05761353, 0.0002869087, 0.05761425, 179.7128, 0, 0, 0, 14.4, +1.440016E+01, +1.644600E-09
1680640361.2921517, 0, -0.05834469, 0.0002869087, 0.0583454, 180.0766, 0, 0, 0, 15.200000000000001, +1.520011E+01, +2.994156E-09
1680640367.4653301, 0, -0.05834469, 0.0002869087, 0.05907655, 180.0752, 0, 0, 0, 16.0, +1.600060E+01, +3.514072E-09
1680640373.6793647, 0, -0.06017259, 0.0002869087, 0.06017264, 179.7284, 0, 0, 0, 16.8, +1.680029E+01, +2.694936E-09
1680640379.8733726, 0, -0.06163491, -7.850687e-05, 0.06127, 179.7317, 0, 0, 0, 17.6, +1.759971E+01, +2.850956E-09
1680640386.065259, 0, -0.06236606, -7.850687e-05, 0.06273504, 179.7364, 0, 0, 0, 18.400000000000002, +1.840022E+01, +3.914722E-09
1680640392.2489684, 0, -0.06419396, 0.0002869087, 0.06382902, 179.741, 0, 0, 0, 19.200000000000003, +1.920065E+01, +2.681047E-09
1680640398.412352, 0, -0.06602185, 0.0006523243, 0.0656569, 180.0681, 0, 0, 0, 20.0, +1.999986E+01, +2.986422E-09
1680640404.637831, 0, -0.06711859, 0.0006523243, 0.06675306, 179.7551, 0, 0, 0, 20.8, +2.080028E+01, +4.522746E-09
1680640410.8240805, 0, -0.06858091, 0.0002869087, 0.06858096, 180.0659, 0, 0, 0, 21.6, +2.160319E+01, +4.560457E-09
1680640417.004164, 0, -0.07040881, 0.0006523243, 0.07004327, 179.7641, 0, 0, 0, 22.400000000000002, +2.240372E+01, +3.650338E-09
