t,i,x,y,r,theta,xK,tc,therm,dc,trueGateDC,trueGateI
1681168908.6826146, 0, 0.005266081, -0.0008093381, 0.004966885, 355.1815, 0, 0, 0, 0.0, +4.279455E-05, -1.637635E-09
1681168914.8872778, 0, 0.005266081, -0.0008093381, 0.005284759, 355.4929, 0, 0, 0, 1.0, +1.000065E+00, +3.583660E-10
1681168921.0813801, 0, 0.005266081, -0.0004439224, 0.005327911, 354.8239, 0, 0, 0, 2.0, +1.999996E+00, +2.571457E-09
1681168927.2793107, 0, 0.005266081, -0.0004439224, 0.005284759, 355.1815, 0, 0, 0, 3.0, +3.000522E+00, +4.100903E-09
1681168933.459155, 0, 0.005266081, -0.0008093381, 0.005284759, 351.2626, 0, 0, 0, 4.0, +3.999728E+00, +5.885866E-09
1681168939.6668632, 0, 0.005266081, -0.0004439224, 0.005284759, 355.1815, 0, 0, 0, 5.0, +5.000659E+00, +7.493369E-09
1681168945.8319302, 0, 0.005266081, -0.0004439224, 0.005284759, 351.8219, 0, 0, 0, 6.0, +6.000253E+00, +9.329014E-09
1681168952.028099, 0, 0.00563166, -0.0008093381, 0.00564913, 355.1815, 0, 0, 0, 7.0, +6.999944E+00, +1.098973E-08
1681168958.2248576, 0, 0.00563166, -0.0008093381, 0.005266666, 351.2626, 0, 0, 0, 8.0, +8.000894E+00, +1.256512E-08
1681168964.437985, 0, 0.005266081, -0.0008093381, 0.00564913, 355.7666, 0, 0, 0, 9.0, +9.000122E+00, +1.422548E-08
1681168970.6338692, 0, 0.00563166, -0.0008093381, 0.00564913, 351.8219, 0, 0, 0, 10.0, +1.000065E+01, +1.622618E-08
1681168976.8125293, 0, 0.00563166, -0.0008093381, 0.005638964, 355.4929, 0, 0, 0, 10.0, +1.000068E+01, +1.537168E-08
1681168983.0249634, 0, 0.00563166, -0.0008093381, 0.005689519, 359.2013, 0, 0, 0, 9.0, +9.000134E+00, +1.286789E-08
1681168989.2136776, 0, 0.00563166, -0.0004439224, 0.005284759, 351.8219, 0, 0, 0, 8.0, +8.000862E+00, +1.098018E-08
1681168995.4355335, 0, 0.00563166, -0.0004439224, 0.005638964, 355.1815, 0, 0, 0, 7.0, +6.999957E+00, +8.816015E-09
1681169001.6434488, 0, 0.005266081, -0.0004439224, 0.005284759, 351.2626, 0, 0, 0, 6.0, +6.000240E+00, +7.223561E-09
1681169007.8354795, 0, 0.00563166, -0.0004439224, 0.005284759, 355.1815, 0, 0, 0, 5.0, +5.000628E+00, +5.578251E-09
1681169014.0256119, 0, 0.005266081, -0.0004439224, 0.005284759, 351.2626, 0, 0, 0, 4.0, +3.999721E+00, +3.945253E-09
1681169020.2402253, 0, 0.005266081, -0.001174754, 0.005284759, 355.1815, 0, 0, 0, 3.0, +3.000480E+00, +2.763508E-09
1681169026.4326553, 0, 0.005266081, -0.0008093381, 0.004966885, 355.1815, 0, 0, 0, 2.0, +1.999997E+00, +1.223963E-09
1681169032.6312637, 0, 0.005266081, -0.001174754, 0.005284759, 351.2626, 0, 0, 0, 1.0, +1.000063E+00, -8.394973E-11
1681169038.8339386, 0, 0.005266081, -0.0004439224, 0.005284759, 351.2626, 0, 0, 0, 0.0, +4.259267E-05, -1.106041E-09
1681169045.028362, 0, 0.005266081, -0.0008093381, 0.005327911, 359.0822, 0, 0, 0, 0.0, +4.541872E-05, -1.400237E-09
1681169051.2243989, 0, 0.004900502, -0.0008093381, 0.005327911, 359.1459, 0, 0, 0, -1.0, -9.999367E-01, -3.927942E-09
1681169057.4027317, 0, 0.005266081, -0.0004439224, 0.004920568, 355.1815, 0, 0, 0, -2.0, -1.999864E+00, -7.717303E-09
1681169063.605695, 0, 0.005266081, -0.0004439224, 0.004920568, 351.2626, 0, 0, 0, -3.0, -2.999159E+00, -1.227738E-08
1681169069.829827, 0, 0.004900502, -0.0008093381, 0.004920568, 359.1459, 0, 0, 0, -4.0, -3.998735E+00, -1.783980E-08
1681169076.034002, 0, 0.005266081, -0.0004439224, 0.005039342, 350.622, 0, 0, 0, -5.0, -4.999344E+00, -2.407916E-08
1681169082.235699, 0, 0.005266081, -0.0008093381, 0.005327911, 355.1815, 0, 0, 0, -6.0, -5.999283E+00, -3.125324E-08
1681169088.4400704, 0, 0.005266081, -0.0004439224, 0.004966885, 354.8239, 0, 0, 0, -7.0, -6.998971E+00, -3.870814E-08
1681169094.6567037, 0, 0.004900502, -0.0004439224, 0.004966885, 354.8239, 0, 0, 0, -8.0, -7.999878E+00, -4.674899E-08
1681169100.8456726, 0, 0.004900502, -0.0008093381, 0.005327911, 355.1815, 0, 0, 0, -9.0, -8.999023E+00, -5.544770E-08
1681169107.0241356, 0, 0.004900502, -0.0004439224, 0.004966885, 354.8239, 0, 0, 0, -10.0, -9.999582E+00, -6.402019E-08
1681169113.2137995, 0, 0.005266081, -0.0004439224, 0.004920568, 350.622, 0, 0, 0, -10.0, -9.999590E+00, -6.625736E-08
1681169119.3976173, 0, 0.005266081, -7.850687e-05, 0.005284759, 351.2626, 0, 0, 0, -9.0, -8.999079E+00, -6.107932E-08
1681169125.610001, 0, 0.004900502, -0.0008093381, 0.004966885, 354.4091, 0, 0, 0, -8.0, -7.999900E+00, -5.533763E-08
1681169131.8350554, 0, 0.004900502, -0.0008093381, 0.004966885, 354.8239, 0, 0, 0, -7.0, -6.998968E+00, -4.939217E-08
1681169138.0338597, 0, 0.005266081, -0.0004439224, 0.004920568, 347.4244, 0, 0, 0, -6.0, -5.999300E+00, -4.289845E-08
1681169144.2395773, 0, 0.004900502, -0.0004439224, 0.004966885, 355.1815, 0, 0, 0, -5.0, -4.999367E+00, -3.630169E-08
1681169150.4378588, 0, 0.004900502, -0.0004439224, 0.005327911, 354.8239, 0, 0, 0, -4.0, -3.998784E+00, -2.955572E-08
1681169156.6382313, 0, 0.005266081, -0.0008093381, 0.005327911, 351.2626, 0, 0, 0, -3.0, -2.999169E+00, -2.293131E-08
1681169162.8260744, 0, 0.005266081, -0.0008093381, 0.005284759, 354.8239, 0, 0, 0, -2.0, -1.999869E+00, -1.568585E-08
1681169169.0658214, 0, 0.005266081, -0.0004439224, 0.004920568, 351.8219, 0, 0, 0, -1.0, -9.999398E-01, -8.701024E-09
1681169175.256959, 0, 0.005266081, -0.0004439224, 0.005327911, 355.1815, 0, 0, 0, 0.0, +1.009301E-04, -1.906836E-09
1681169181.4734023, 0, 0.004900502, -0.0008093381, 0.004901131, 355.4929, 0, 0, 0, 0.0, +1.053710E-04, -2.267930E-09
1681169187.6819541, 0, 0.00563166, -0.0008093381, 0.005284759, 355.4929, 0, 0, 0, 1.0, +1.000063E+00, +4.654290E-09
1681169193.8760247, 0, 0.005266081, -0.0008093381, 0.004920568, 355.1815, 0, 0, 0, 2.0, +1.999997E+00, +1.093611E-08
1681169200.0810893, 0, 0.00563166, -0.0008093381, 0.005284759, 359.1459, 0, 0, 0, 3.0, +3.000502E+00, +1.695666E-08
1681169206.2773044, 0, 0.005266081, -7.850687e-05, 0.005327911, 359.1459, 0, 0, 0, 4.0, +3.999714E+00, +2.229600E-08
1681169212.4700994, 0, 0.005266081, -7.850687e-05, 0.005632207, 351.8219, 0, 0, 0, 5.0, +5.000616E+00, +2.711410E-08
1681169218.6621149, 0, 0.005266081, -0.0004439224, 0.005284759, 351.2626, 0, 0, 0, 6.0, +6.000236E+00, +3.119096E-08
1681169224.8778312, 0, 0.00563166, -0.0004439224, 0.005284759, 355.1815, 0, 0, 0, 7.0, +6.999939E+00, +3.459019E-08
1681169231.111166, 0, 0.00563166, -0.0004439224, 0.00564913, 355.1815, 0, 0, 0, 8.0, +8.000875E+00, +3.761925E-08
1681169237.3135827, 0, 0.005266081, -0.0004439224, 0.005638964, 352.3143, 0, 0, 0, 9.0, +9.000120E+00, +3.973418E-08
