t,i,x,y,r,theta,xK,tc,therm,dc,trueGateDC,trueGateI,x2,y2,r2,theta2
1681266207.071116, 0, 0.004900502, -7.850687e-05, 0.004966885, 354.8239, 0, 0, 0, -26.4, -2.639503E+01, -4.712960E-08, 0.005266081, -0.0004439224, 0.004920568, 359.1459
1681266213.7601986, 0, 0.005266081, -0.0004439224, 0.004966885, 351.8219, 0, 0, 0, -25.6, -2.559129E+01, -4.552501E-08, 0.004900502, -0.0008093381, 0.005266666, 359.1459
1681266220.4683373, 0, 0.005266081, -0.0004439224, 0.004920568, 351.2626, 0, 0, 0, -24.799999999999997, -2.479071E+01, -4.387950E-08, 0.004900502, -0.0008093381, 0.004920568, 355.1815
1681266227.2076304, 0, 0.00563166, -0.0004439224, 0.005284759, 350.622, 0, 0, 0, -24.0, -2.399052E+01, -4.199032E-08, 0.004900502, -0.0008093381, 0.005327911, 359.0822
1681266233.9296257, 0, 0.005266081, -0.0004439224, 0.005284759, 354.8239, 0, 0, 0, -23.2, -2.319005E+01, -4.043666E-08, 0.005266081, -0.0004439224, 0.004966885, 359.0822
1681266240.660374, 0, 0.005266081, -0.0008093381, 0.00564913, 351.2626, 0, 0, 0, -22.4, -2.238944E+01, -3.868223E-08, 0.005266081, -0.0004439224, 0.005284759, 355.1815
1681266247.3741481, 0, 0.005266081, -0.0004439224, 0.004901131, 347.4244, 0, 0, 0, -21.599999999999998, -2.158925E+01, -3.705434E-08, 0.005266081, -0.0004439224, 0.005327911, 355.1815
1681266254.0846593, 0, 0.005266081, -0.0004439224, 0.005395522, 351.8219, 0, 0, 0, -20.799999999999997, -2.079923E+01, -3.527107E-08, 0.005266081, -0.0008093381, 0.005632207, 355.1815
1681266260.7913315, 0, 0.005266081, -0.0004439224, 0.005266666, 351.2626, 0, 0, 0, -20.0, -1.999868E+01, -3.371527E-08, 0.005266081, -0.0008093381, 0.005327911, 355.4929
1681266267.513126, 0, 0.004900502, -0.0004439224, 0.005327911, 351.8219, 0, 0, 0, -19.2, -1.919923E+01, -3.226903E-08, 0.00563166, -0.0004439224, 0.005284759, 351.2626
1681266274.2654355, 0, 0.005266081, -0.0004439224, 0.00564913, 351.2626, 0, 0, 0, -18.4, -1.839909E+01, -3.071849E-08, 0.005266081, -0.0008093381, 0.004966885, 355.1815
1681266280.958306, 0, 0.005266081, -0.001174754, 0.005284759, 354.8239, 0, 0, 0, -17.599999999999998, -1.759881E+01, -2.907747E-08, 0.00563166, -0.0004439224, 0.005284759, 355.1815
1681266287.696042, 0, 0.005266081, -0.0004439224, 0.005284759, 351.2626, 0, 0, 0, -16.799999999999997, -1.679918E+01, -2.749233E-08, 0.00563166, -0.0004439224, 0.005327911, 355.1815
1681266294.4113894, 0, 0.005266081, -0.0008093381, 0.00564913, 355.1815, 0, 0, 0, -16.0, -1.599973E+01, -2.575388E-08, 0.005266081, -0.0008093381, 0.004920568, 355.1815
1681266301.1395917, 0, 0.005266081, -0.0004439224, 0.005689519, 355.1815, 0, 0, 0, -15.2, -1.519917E+01, -2.463048E-08, 0.005266081, -0.0004439224, 0.00564913, 354.8239
1681266307.8755102, 0, 0.00563166, -0.0008093381, 0.00564913, 354.8239, 0, 0, 0, -14.399999999999999, -1.439910E+01, -2.310173E-08, 0.00563166, -0.0008093381, 0.00564913, 355.1815
1681266314.5931363, 0, 0.00563166, -0.0008093381, 0.005689519, 351.2626, 0, 0, 0, -13.599999999999998, -1.359980E+01, -2.133222E-08, 0.00563166, -0.0008093381, 0.005632207, 359.1459
1681266321.3279946, 0, 0.00563166, -0.0008093381, 0.005689519, 355.1815, 0, 0, 0, -12.799999999999997, -1.279969E+01, -2.016828E-08, 0.00563166, -0.0004439224, 0.005284759, 355.1815
1681266328.0297377, 0, 0.005266081, -0.0004439224, 0.005689519, 355.1815, 0, 0, 0, -12.0, -1.199914E+01, -1.869098E-08, 0.005266081, -0.0004439224, 0.005689519, 355.4929
1681266334.7400205, 0, 0.005266081, -0.0008093381, 0.00564913, 355.4929, 0, 0, 0, -11.2, -1.119977E+01, -1.708618E-08, 0.00563166, -7.850687e-05, 0.005284759, 355.1815
1681266341.4757245, 0, 0.005266081, -0.0008093381, 0.00564913, 351.8219, 0, 0, 0, -10.399999999999999, -1.039976E+01, -1.558056E-08, 0.005266081, -0.0008093381, 0.00564913, 355.4929
1681266348.2143416, 0, 0.005266081, -0.0008093381, 0.005632207, 351.8219, 0, 0, 0, -9.599999999999998, -9.598998E+00, -1.438489E-08, 0.00563166, -7.850687e-05, 0.00564913, 355.4929
1681266354.9195082, 0, 0.00563166, -0.0004439224, 0.005689519, 355.4929, 0, 0, 0, -8.799999999999997, -8.799419E+00, -1.283087E-08, 0.00563166, -0.0008093381, 0.00564913, 355.4929
1681266361.6313164, 0, 0.00563166, -0.0004439224, 0.00564913, 359.25, 0, 0, 0, -8.0, -7.999840E+00, -1.173962E-08, 0.00563166, -0.0004439224, 0.005689519, 355.4929
1681266368.3471725, 0, 0.005266081, -0.0004439224, 0.005689519, 351.8219, 0, 0, 0, -7.199999999999996, -7.199208E+00, -1.037174E-08, 0.005266081, -0.0004439224, 0.005689519, 359.2013
1681266375.0488422, 0, 0.00599724, -0.0008093381, 0.005632207, 355.4929, 0, 0, 0, -6.399999999999999, -6.398875E+00, -9.183295E-09, 0.00563166, -0.0004439224, 0.00564913, 355.4929
1681266381.7811396, 0, 0.00563166, -0.0004439224, 0.005689519, 351.2626, 0, 0, 0, -5.600000000000001, -5.599378E+00, -7.755586E-09, 0.00563166, -7.850687e-05, 0.00564913, 355.4929
1681266388.486695, 0, 0.00599724, -0.0004439224, 0.006013647, 359.2013, 0, 0, 0, -4.799999999999997, -4.799371E+00, -6.588802E-09, 0.00563166, -0.0008093381, 0.006051604, 359.25
1681266395.204534, 0, 0.00599724, -7.850687e-05, 0.00564913, 359.2013, 0, 0, 0, -4.0, -3.998718E+00, -5.080977E-09, 0.00563166, -7.850687e-05, 0.00564913, 359.25
1681266401.927163, 0, 0.00563166, -0.0004439224, 0.006013647, 355.4929, 0, 0, 0, -3.1999999999999957, -3.199142E+00, -3.731424E-09, 0.00599724, -7.850687e-05, 0.00564913, 351.8219
1681266408.6418684, 0, 0.00563166, -7.850687e-05, 0.006013647, 355.7666, 0, 0, 0, -2.3999999999999986, -2.399167E+00, -2.651580E-09, 0.00563166, -0.0008093381, 0.00564913, 355.4929
1681266415.374229, 0, 0.00599724, -0.0004439224, 0.005997753, 355.7666, 0, 0, 0, -1.5999999999999943, -1.599961E+00, -1.580119E-09, 0.00599724, -7.850687e-05, 0.006013647, 355.7666
1681266422.0965762, 0, 0.006362819, -7.850687e-05, 0.005689519, 355.7666, 0, 0, 0, -0.7999999999999972, -7.999617E-01, -1.374672E-10, 0.00563166, -0.0004439224, 0.00564913, 359.25
1681266428.8415577, 0, 0.00599724, -0.0008093381, 0.006051604, 355.7666, 0, 0, 0, 0.0, +1.055735E-04, +8.132969E-10, 0.00563166, -0.0004439224, 0.006363303, 352.3143
1681266434.0468385, 0, 0.01659903, -0.0008093381, 0.01661875, 357.2086, 0, 0, 0, 82.5, +8.250546E+01, +2.139848E-07, -0.483767, -0.00811774, -0.082581, -179.04
1681266440.2563567, 0, 0.01586788, -0.0008093381, 0.01587408, 357.1458, 0, 0, 0, 82.5, +8.250542E+01, +1.957840E-07, -0.483034, -0.00811774, -0.0833745, -179.04
1681266446.4475858, 0, 0.01586788, -0.001174754, 0.01625362, 358.4336, 0, 0, 0, 82.5, +8.250544E+01, +1.904033E-07, -0.483095, -0.00811774, -0.0833135, -179.04
1681266452.6534188, 0, 0.01586788, -0.0008093381, 0.01587408, 358.4336, 0, 0, 0, 82.5, +8.250526E+01, +1.848632E-07, -0.483156, -0.00811774, -0.0832524, -179.04
1681266458.8429706, 0, 0.01623346, -0.0004439224, 0.01623953, 357.0802, 0, 0, 0, 82.5, +8.250550E+01, +1.797094E-07, -0.483217, -0.00811774, -0.0831914, -179.04
1681266465.0578232, 0, 0.01586788, -0.0004439224, 0.01623953, 358.4336, 0, 0, 0, 82.5, +8.250524E+01, +1.772237E-07, -0.483217, -0.00811774, -0.0831304, -179.04
1681266471.2554898, 0, 0.01586788, -0.0004439224, 0.0158885, 359.7165, 0, 0, 0, 82.5, +8.250517E+01, +1.738101E-07, -0.483278, -0.00811774, -0.0830693, -179.04
1681266477.4693296, 0, 0.01586788, -0.0008093381, 0.01550865, 358.3975, 0, 0, 0, 82.5, +8.250527E+01, +1.714653E-07, -0.483339, -0.00811774, -0.0830693, -179.04
1681266483.6549323, 0, 0.01586788, -0.0008093381, 0.01587408, 358.4336, 0, 0, 0, 82.5, +8.250532E+01, +1.677281E-07, -0.483339, -0.00811774, -0.0830083, -179.04
1681266489.8492215, 0, 0.01586788, -0.0004439224, 0.01625362, 358.3597, 0, 0, 0, 82.5, +8.250523E+01, +1.655107E-07, -0.4834, -0.00811774, -0.0830083, -179.04
1681266496.0323634, 0, 0.01586788, -0.0004439224, 0.01552341, 358.3597, 0, 0, 0, 82.5, +8.250531E+01, +1.615757E-07, -0.4834, -0.00811774, -0.0829473, -179.04
1681266502.2711, 0, 0.0155023, -0.0008093381, 0.01552341, 358.4336, 0, 0, 0, 82.5, +8.250539E+01, +1.579828E-07, -0.483461, -0.00811774, -0.0829473, -179.04
1681266508.4566088, 0, 0.0155023, -7.850687e-05, 0.01554674, 358.3975, 0, 0, 0, 82.5, +8.250558E+01, +1.530880E-07, -0.483461, -0.00811774, -0.0829473, -179.04
1681266514.686759, 0, 0.01586788, -0.0004439224, 0.0155025, 357.0802, 0, 0, 0, 82.5, +8.250552E+01, +1.485251E-07, -0.483461, -0.00811774, -0.0828862, -179.04
1681266520.8905668, 0, 0.01586788, -0.0004439224, 0.01550865, 359.7098, 0, 0, 0, 82.5, +8.250521E+01, +1.446495E-07, -0.483522, -0.00811774, -0.0828862, -179.04
1681266527.0730076, 0, 0.0155023, -0.0004439224, 0.01587408, 357.0802, 0, 0, 0, 82.5, +8.250555E+01, +1.413644E-07, -0.483522, -0.00811774, -0.0828862, -179.04
1681266533.2858157, 0, 0.01586788, -7.850687e-05, 0.01587408, 358.3597, 0, 0, 0, 82.5, +8.250511E+01, +1.392976E-07, -0.483522, -0.00811774, -0.0828252, -179.04
1681266539.4802458, 0, 0.01586788, -0.0004439224, 0.01550865, 358.3975, 0, 0, 0, 82.5, +8.250540E+01, +1.357766E-07, -0.483522, -0.00811774, -0.0828252, -179.04
1681266545.6992874, 0, 0.01623346, -0.0004439224, 0.01550865, 357.0802, 0, 0, 0, 82.5, +8.250541E+01, +1.325274E-07, -0.483583, -0.00811774, -0.0827641, -179.04
1681266551.9151082, 0, 0.0155023, -0.0004439224, 0.0155025, 358.3597, 0, 0, 0, 82.5, +8.250512E+01, +1.305084E-07, -0.483583, -0.00811774, -0.0827641, -179.04
1681266558.1190772, 0, 0.0155023, -0.0004439224, 0.0155025, 359.7098, 0, 0, 0, 82.5, +8.250533E+01, +1.286450E-07, -0.483583, -0.00811774, -0.0827641, -179.04
1681266565.8459313, 0, 0.00563166, -0.0004439224, 0.00564913, 359.2013, 0, 0, 0, 0.0, +3.835488E-05, -5.670279E-09, 0.00599724, -0.0004439224, 0.00564913, 355.7666
1681266572.576789, 0, 0.00563166, 0.0002869087, 0.005327911, 352.3143, 0, 0, 0, 0.8, +8.000761E-01, -5.453628E-10, 0.00563166, -0.0004439224, 0.00564913, 351.8219
1681266579.2917504, 0, 0.00599724, -0.0004439224, 0.005266666, 355.4929, 0, 0, 0, 1.6, +1.600083E+00, +3.417539E-10, 0.00599724, -0.0004439224, 0.006013647, 355.7666
1681266586.0148988, 0, 0.00563166, -0.0004439224, 0.00564913, 355.4929, 0, 0, 0, 2.4000000000000004, +2.400462E+00, +9.282048E-10, 0.00599724, -0.0004439224, 0.00564913, 355.7666
1681266592.743452, 0, 0.00563166, -0.0004439224, 0.006051604, 355.7666, 0, 0, 0, 3.2, +3.200392E+00, +1.958485E-09, 0.00563166, -7.850687e-05, 0.00564913, 355.4929
1681266599.4542165, 0, 0.00563166, -7.850687e-05, 0.006013647, 359.25, 0, 0, 0, 4.0, +3.999657E+00, +2.492380E-09, 0.00599724, -0.0008093381, 0.00564913, 359.2013
1681266606.1589568, 0, 0.00563166, -0.0004439224, 0.005632207, 355.4929, 0, 0, 0, 4.800000000000001, +4.800348E+00, +2.986997E-09, 0.00563166, -0.0008093381, 0.00564913, 355.7666
1681266612.8595638, 0, 0.00599724, -0.0008093381, 0.005997753, 351.8219, 0, 0, 0, 5.6000000000000005, +5.600621E+00, +3.990969E-09, 0.00599724, -0.0004439224, 0.00564913, 355.4929
1681266619.567462, 0, 0.00599724, -7.850687e-05, 0.006013647, 352.3143, 0, 0, 0, 6.4, +6.399843E+00, +4.513659E-09, 0.00599724, -0.0004439224, 0.006013647, 352.3143
1681266626.277062, 0, 0.00599724, -0.0004439224, 0.005632207, 356.009, 0, 0, 0, 7.2, +7.200217E+00, +4.824912E-09, 0.006362819, -0.0004439224, 0.006378286, 355.4929
1681266633.010944, 0, 0.00599724, 0.0002869087, 0.006013647, 352.3143, 0, 0, 0, 8.0, +8.000817E+00, +5.751085E-09, 0.00599724, -0.0004439224, 0.006013647, 359.2931
1681266639.7490432, 0, 0.00599724, -0.0004439224, 0.005997753, 352.3143, 0, 0, 0, 8.8, +8.800070E+00, +6.037037E-09, 0.00599724, -0.0008093381, 0.006013647, 359.25
1681266646.4689872, 0, 0.006362819, -0.0004439224, 0.006013647, 359.25, 0, 0, 0, 9.600000000000001, +9.600053E+00, +6.583152E-09, 0.006362819, -0.0004439224, 0.006051604, 359.25
1681266653.1850936, 0, 0.006362819, -0.0004439224, 0.006363303, 355.4929, 0, 0, 0, 10.4, +1.040077E+01, +7.231801E-09, 0.00599724, -7.850687e-05, 0.006013647, 359.2931
1681266659.896372, 0, 0.006362819, -0.0004439224, 0.006363303, 2.5818, 0, 0, 0, 11.200000000000001, +1.120082E+01, +7.996376E-09, 0.00599724, -0.0004439224, 0.006051604, 356.009
1681266666.6030755, 0, 0.006362819, -0.0004439224, 0.006369284, 359.2931, 0, 0, 0, 12.0, +1.199992E+01, +8.532432E-09, 0.006362819, -0.0004439224, 0.006728856, 356.2253
1681266673.303908, 0, 0.00599724, -0.0004439224, 0.006051604, 353.141, 0, 0, 0, 12.8, +1.280054E+01, +9.051796E-09, 0.006362819, -0.0008093381, 0.006378286, 352.751
1681266680.041238, 0, 0.006362819, 0.0002869087, 0.006363303, 356.009, 0, 0, 0, 13.600000000000001, +1.360100E+01, +9.297108E-09, 0.006362819, -7.850687e-05, 0.006013647, 355.7666
1681266686.7186375, 0, 0.006362819, -0.0004439224, 0.006363303, 359.2931, 0, 0, 0, 14.4, +1.440005E+01, +1.008465E-08, 0.006362819, -0.0004439224, 0.006363303, 356.009
1681266693.4309766, 0, 0.006362819, -0.0008093381, 0.006013647, 356.009, 0, 0, 0, 15.200000000000001, +1.520023E+01, +1.023262E-08, 0.006362819, -0.0004439224, 0.006728856, 359.2931
1681266700.137752, 0, 0.006362819, -7.850687e-05, 0.006776899, 352.751, 0, 0, 0, 16.0, +1.600077E+01, +1.090439E-08, 0.006728398, -0.0004439224, 0.006363303, 356.009
1681266706.8537009, 0, 0.006362819, -0.0004439224, 0.006378286, 359.2931, 0, 0, 0, 16.8, +1.680035E+01, +1.128521E-08, 0.006362819, -7.850687e-05, 0.006743026, 359.3315
1681266713.5563824, 0, 0.006728398, -0.0004439224, 0.006378286, 359.2931, 0, 0, 0, 17.6, +1.759971E+01, +1.188868E-08, 0.006728398, -0.0008093381, 0.006414086, 359.2931
1681266720.251821, 0, 0.006728398, -0.0004439224, 0.006743026, 356.009, 0, 0, 0, 18.400000000000002, +1.840038E+01, +1.282587E-08, 0.006728398, -0.0004439224, 0.006363303, 356.009
1681266726.9540193, 0, 0.006362819, -0.0004439224, 0.006743026, 359.2931, 0, 0, 0, 19.200000000000003, +1.920061E+01, +1.324288E-08, 0.006362819, -0.0004439224, 0.006776899, 356.2253
1681266733.6727183, 0, 0.006362819, -0.0004439224, 0.006743026, 356.009, 0, 0, 0, 20.0, +1.999977E+01, +1.377581E-08, 0.006362819, -0.0004439224, 0.006743026, 356.009
1681266740.3972292, 0, 0.006728398, -7.850687e-05, 0.006728856, 356.2253, 0, 0, 0, 20.8, +2.080042E+01, +1.433324E-08, 0.006362819, -7.850687e-05, 0.006743026, 356.2253
1681266747.1350222, 0, 0.006728398, -0.0004439224, 0.006743026, 353.4914, 0, 0, 0, 21.6, +2.160233E+01, +1.499941E-08, 0.006728398, -7.850687e-05, 0.006743026, 359.3315
1681266753.8289106, 0, 0.006728398, -0.0004439224, 0.006743026, 356.2253, 0, 0, 0, 22.400000000000002, +2.240251E+01, +1.558777E-08, 0.006728398, -0.0004439224, 0.006743026, 356.2253
1681266760.5377638, 0, 0.006362819, -0.0004439224, 0.007107853, 356.2253, 0, 0, 0, 23.200000000000003, +2.320311E+01, +1.610537E-08, 0.006728398, -0.0004439224, 0.006728856, 359.397
1681266767.24968, 0, 0.006728398, -7.850687e-05, 0.007094412, 356.2253, 0, 0, 0, 24.0, +2.400355E+01, +1.650355E-08, 0.006728398, -0.0004439224, 0.006743026, 356.4193
1681266773.9483924, 0, 0.007093977, -0.0008093381, 0.006776899, 353.4914, 0, 0, 0, 24.8, +2.480384E+01, +1.721071E-08, 0.006728398, -0.0004439224, 0.007107853, 356.2253
1681266780.6775453, 0, 0.007093977, -0.0004439224, 0.007503333, 356.2253, 0, 0, 0, 25.6, +2.560419E+01, +1.778803E-08, 0.007093977, -0.0004439224, 0.007094412, 356.4193
1681266787.439948, 0, 0.007093977, -0.0008093381, 0.007094412, 356.5943, 0, 0, 0, 26.400000000000002, +2.640457E+01, +1.871697E-08, 0.006728398, -0.0008093381, 0.007107853, 353.4914
1681266794.1578486, 0, 0.006728398, -0.0008093381, 0.007099777, 356.5943, 0, 0, 0, 27.200000000000003, +2.720390E+01, +1.941981E-08, 0.007093977, -0.0004439224, 0.007139996, 356.4193
1681266800.8982127, 0, 0.007459556, -0.0008093381, 0.007472754, 353.4914, 0, 0, 0, 28.0, +2.800646E+01, +1.998036E-08, 0.007093977, -0.0004439224, 0.007139996, 356.4193
1681266807.612133, 0, 0.007093977, -0.0004439224, 0.007094412, 353.4914, 0, 0, 0, 28.8, +2.880573E+01, +2.062668E-08, 0.007459556, -7.850687e-05, 0.007094412, 356.5943
1681266814.3243527, 0, 0.007459556, -0.0008093381, 0.007139996, 353.8078, 0, 0, 0, 29.6, +2.960529E+01, +2.085771E-08, 0.007459556, -0.0004439224, 0.007472754, 353.8078
1681266821.0488453, 0, 0.007459556, -0.0004439224, 0.007472754, 354.095, 0, 0, 0, 30.400000000000002, +3.040466E+01, +2.164701E-08, 0.007093977, -0.0004439224, 0.007472754, 353.8078
1681266827.7661517, 0, 0.007459556, -0.0004439224, 0.007472754, 353.8078, 0, 0, 0, 31.200000000000003, +3.120400E+01, +2.207086E-08, 0.007459556, -0.0004439224, 0.007107853, 353.8078
1681266834.4800315, 0, 0.007093977, -0.0008093381, 0.007866878, 359.397, 0, 0, 0, 32.0, +3.200332E+01, +2.284422E-08, 0.007459556, -0.0004439224, 0.007503333, 354.095
1681266841.181375, 0, 0.007825135, -0.0008093381, 0.007837717, 356.5943, 0, 0, 0, 32.800000000000004, +3.280254E+01, +2.373218E-08, 0.007459556, -0.0004439224, 0.007107853, 356.5943
1681266847.9238539, 0, 0.007825135, -0.0008093381, 0.007472754, 353.8078, 0, 0, 0, 33.6, +3.360110E+01, +2.461357E-08, 0.007825135, -0.0008093381, 0.007503333, 356.7531
1681266854.6643407, 0, 0.007459556, -0.0008093381, 0.007472754, 356.7531, 0, 0, 0, 34.4, +3.440049E+01, +2.528392E-08, 0.008190715, -0.0004439224, 0.007825529, 356.7531
1681266861.3775704, 0, 0.007459556, -0.0008093381, 0.007837717, 356.4193, 0, 0, 0, 35.2, +3.519976E+01, +2.611412E-08, 0.007825135, -0.0008093381, 0.007837717, 356.7531
1681266868.1080647, 0, 0.007825135, -0.0004439224, 0.007837717, 356.5943, 0, 0, 0, 36.0, +3.599925E+01, +2.645153E-08, 0.007825135, -0.0008093381, 0.007837717, 356.7531
1681266874.8156953, 0, 0.008190715, -7.850687e-05, 0.007866878, 356.7531, 0, 0, 0, 36.800000000000004, +3.679854E+01, +2.769079E-08, 0.007825135, -0.0004439224, 0.007837717, 354.095
1681266881.537657, 0, 0.007825135, -0.0008093381, 0.007472754, 359.4252, 0, 0, 0, 37.6, +3.759767E+01, +2.810270E-08, 0.008190715, -0.0008093381, 0.008202735, 356.7531
1681266888.264395, 0, 0.008190715, -0.0008093381, 0.008230603, 359.4252, 0, 0, 0, 38.400000000000006, +3.839680E+01, +2.939147E-08, 0.008190715, -0.0004439224, 0.008191091, 354.3568
1681266894.9603474, 0, 0.007825135, -0.0004439224, 0.007866878, 356.8977, 0, 0, 0, 39.2, +3.919614E+01, +3.010054E-08, 0.008190715, -0.0008093381, 0.007866878, 354.3568
1681266901.653669, 0, 0.008190715, -0.0008093381, 0.008202735, 354.3568, 0, 0, 0, 40.0, +3.999928E+01, +3.046820E-08, 0.008190715, -7.850687e-05, 0.008202735, 356.8977
1681266908.378575, 0, 0.008190715, -0.0008093381, 0.008202735, 356.7531, 0, 0, 0, 40.0, +3.999911E+01, +3.015947E-08, 0.007825135, -7.850687e-05, 0.008202735, 354.3568
1681266915.1040294, 0, 0.008190715, -7.850687e-05, 0.008230603, 356.7531, 0, 0, 0, 39.2, +3.919611E+01, +2.930226E-08, 0.007825135, -0.0008093381, 0.008202735, 356.8977
1681266921.799928, 0, 0.008190715, -7.850687e-05, 0.007837717, 356.7531, 0, 0, 0, 38.4, +3.839690E+01, +2.769265E-08, 0.008190715, -0.0004439224, 0.007837717, 354.3568
1681266928.513595, 0, 0.007459556, -0.0008093381, 0.007837717, 356.8977, 0, 0, 0, 37.6, +3.759767E+01, +2.666858E-08, 0.007459556, -0.0008093381, 0.007825529, 354.095
1681266935.2176359, 0, 0.008190715, -0.0004439224, 0.007825529, 356.7531, 0, 0, 0, 36.8, +3.679847E+01, +2.539534E-08, 0.007825135, -0.0004439224, 0.007866878, 356.7531
1681266941.929441, 0, 0.007825135, -0.0004439224, 0.007503333, 354.095, 0, 0, 0, 36.0, +3.599918E+01, +2.429803E-08, 0.007825135, -0.0004439224, 0.00745997, 356.5943
1681266948.6847668, 0, 0.007825135, -0.0008093381, 0.007503333, 356.8977, 0, 0, 0, 35.2, +3.519988E+01, +2.324202E-08, 0.007825135, -0.0008093381, 0.007837717, 353.8078
1681266955.4227757, 0, 0.007825135, -0.0004439224, 0.007472754, 353.8078, 0, 0, 0, 34.4, +3.440059E+01, +2.215724E-08, 0.007459556, -0.0008093381, 0.007866878, 356.7531
1681266962.1346588, 0, 0.007459556, -0.0004439224, 0.007837717, 354.095, 0, 0, 0, 33.6, +3.360131E+01, +2.127804E-08, 0.007459556, -0.001174754, 0.007837717, 354.095
1681266968.8763146, 0, 0.007093977, -0.0008093381, 0.007837717, 356.7531, 0, 0, 0, 32.8, +3.280241E+01, +2.051678E-08, 0.007459556, -7.850687e-05, 0.007837717, 356.5943
1681266975.6030986, 0, 0.007459556, -0.0008093381, 0.007139996, 353.8078, 0, 0, 0, 32.0, +3.200336E+01, +1.903265E-08, 0.007093977, -0.001174754, 0.007472754, 356.5943
1681266982.3016562, 0, 0.007093977, -0.0008093381, 0.007837717, 356.5943, 0, 0, 0, 31.2, +3.120411E+01, +1.817690E-08, 0.007459556, -0.0008093381, 0.007503333, 356.5943
1681266989.0470514, 0, 0.007459556, -0.0004439224, 0.007094412, 356.4193, 0, 0, 0, 30.4, +3.040488E+01, +1.716761E-08, 0.007459556, -0.0008093381, 0.007107853, 353.8078
1681266995.7316127, 0, 0.007459556, -7.850687e-05, 0.007190588, 353.8078, 0, 0, 0, 29.6, +2.960512E+01, +1.678860E-08, 0.007093977, -0.0004439224, 0.007094412, 353.4914
1681267002.4561493, 0, 0.007093977, -0.0004439224, 0.006776899, 359.3659, 0, 0, 0, 28.799999999999997, +2.880585E+01, +1.548337E-08, 0.007459556, -0.0004439224, 0.007094412, 359.3659
1681267009.1406894, 0, 0.007093977, -0.0008093381, 0.007139996, 356.4193, 0, 0, 0, 28.0, +2.800653E+01, +1.498926E-08, 0.007093977, -0.0008093381, 0.007472754, 356.7531
1681267015.8684797, 0, 0.007093977, -0.0004439224, 0.007139996, 353.4914, 0, 0, 0, 27.2, +2.720398E+01, +1.422182E-08, 0.007459556, -0.0004439224, 0.007107853, 2.316007
1681267022.5570402, 0, 0.007093977, -0.0004439224, 0.006743026, 359.3659, 0, 0, 0, 26.4, +2.640461E+01, +1.315372E-08, 0.007093977, -7.850687e-05, 0.006776899, 356.4193
1681267029.2746682, 0, 0.007093977, -0.0008093381, 0.006776899, 353.141, 0, 0, 0, 25.6, +2.560419E+01, +1.240496E-08, 0.007093977, -0.0004439224, 0.007107853, 353.141
1681267035.9698358, 0, 0.007093977, -0.0004439224, 0.007107853, 359.3659, 0, 0, 0, 24.799999999999997, +2.480365E+01, +1.197415E-08, 0.007093977, -7.850687e-05, 0.007107853, 356.2253
1681267042.6931503, 0, 0.006728398, -7.850687e-05, 0.006776899, 356.4193, 0, 0, 0, 24.0, +2.400333E+01, +1.102631E-08, 0.007093977, -0.0008093381, 0.006776899, 2.441696
1681267049.4287097, 0, 0.007093977, -0.0004439224, 0.006776899, 356.2253, 0, 0, 0, 23.2, +2.320311E+01, +1.032991E-08, 0.006728398, -0.0004439224, 0.006728856, 356.2253
1681267056.1466172, 0, 0.007093977, -0.0004439224, 0.006743026, 356.4193, 0, 0, 0, 22.4, +2.240242E+01, +1.000937E-08, 0.007093977, -0.0008093381, 0.006378286, 356.4193
1681267062.858528, 0, 0.006728398, -0.0004439224, 0.006414086, 359.3315, 0, 0, 0, 21.599999999999998, +2.160224E+01, +9.277771E-09, 0.007093977, -0.0004439224, 0.006743026, 359.3315
1681267069.6230628, 0, 0.006728398, -7.850687e-05, 0.006743026, 356.2253, 0, 0, 0, 20.799999999999997, +2.080042E+01, +8.635985E-09, 0.006362819, -0.0008093381, 0.006728856, 356.2253
1681267076.3301425, 0, 0.006362819, -0.0008093381, 0.006743026, 356.009, 0, 0, 0, 20.0, +1.999979E+01, +8.211748E-09, 0.00599724, -0.0004439224, 0.006728856, 359.3315
1681267083.0408106, 0, 0.006362819, -0.0004439224, 0.006378286, 352.751, 0, 0, 0, 19.2, +1.920064E+01, +7.521497E-09, 0.006362819, -0.0004439224, 0.006414086, 359.2931
1681267089.7699964, 0, 0.006362819, -0.0004439224, 0.006363303, 2.441696, 0, 0, 0, 18.4, +1.840040E+01, +7.034300E-09, 0.006362819, -7.850687e-05, 0.006013647, 359.2931
1681267096.4960642, 0, 0.006362819, -0.0004439224, 0.006414086, 356.009, 0, 0, 0, 17.599999999999998, +1.759970E+01, +6.616427E-09, 0.006362819, -0.0004439224, 0.006414086, 356.009
1681267103.244427, 0, 0.006728398, -0.0008093381, 0.006728856, 356.009, 0, 0, 0, 16.799999999999997, +1.680029E+01, +6.372725E-09, 0.006728398, -0.0004439224, 0.006378286, 359.3315
1681267109.9667356, 0, 0.006362819, -0.0004439224, 0.006414086, 356.2253, 0, 0, 0, 16.0, +1.600074E+01, +5.913399E-09, 0.006362819, -0.0004439224, 0.006378286, 356.009
1681267116.703387, 0, 0.006362819, -7.850687e-05, 0.006363303, 356.009, 0, 0, 0, 15.2, +1.520019E+01, +5.366330E-09, 0.006362819, -7.850687e-05, 0.006378286, 352.751
