t,i,x,y,r,theta,xK,tc,therm,dc,trueGateDC,trueGateI
1680647832.0657654, 0, -0.04372153, 0.0002869087, 0.04408934, 180.1021, 0, 0, 0, 0.0, +3.956501E-05, +9.380039E-10
1680647838.2677195, 0, -0.04445269, -7.850687e-05, 0.04445275, 180.1021, 0, 0, 0, 0.8, +8.000877E-01, -2.135033E-10
1680647844.459908, 0, -0.04518384, -7.850687e-05, 0.04518602, 180.5675, 0, 0, 0, 1.6, +1.600086E+00, +3.410485E-10
1680647850.660081, 0, -0.04554942, -0.0004439224, 0.04554949, 180.098, 0, 0, 0, 2.4000000000000004, +2.400499E+00, +2.920256E-10
1680647856.8344152, 0, -0.045915, -0.0004439224, 0.04628064, 180.5584, 0, 0, 0, 3.2, +3.200561E+00, -3.573452E-10
1680647863.0297039, 0, -0.04628058, -7.850687e-05, 0.04664623, 180.5496, 0, 0, 0, 4.0, +3.999728E+00, +3.495807E-10
1680647869.2359674, 0, -0.04664616, -0.0004439224, 0.0470187, 179.6503, 0, 0, 0, 4.800000000000001, +4.800337E+00, +6.693132E-10
1680647875.4006317, 0, -0.04737732, -7.850687e-05, 0.04737739, 180.5369, 0, 0, 0, 5.6000000000000005, +5.600628E+00, +8.121904E-10
1680647881.588389, 0, -0.0477429, -7.850687e-05, 0.04810854, 180.5287, 0, 0, 0, 6.4, +6.399934E+00, +3.227132E-11
1680647887.7914388, 0, -0.04810848, -0.0004439224, 0.04810854, 180.0935, 0, 0, 0, 7.2, +7.200146E+00, +9.859655E-10
1680647893.99719, 0, -0.04883964, -7.850687e-05, 0.04920722, 179.6634, 0, 0, 0, 8.0, +8.000902E+00, +1.970601E-10
1680647900.185539, 0, -0.04957079, -7.850687e-05, 0.04957162, 180.5169, 0, 0, 0, 8.8, +8.800136E+00, +2.960141E-10
1680647906.3743544, 0, -0.04993637, -7.850687e-05, 0.04993643, 179.6732, 0, 0, 0, 9.600000000000001, +9.600148E+00, +1.602048E-10
1680647912.5813518, 0, -0.05030195, 0.0002869087, 0.05067399, 180.0894, 0, 0, 0, 10.4, +1.040087E+01, +2.891479E-10
1680647918.7687027, 0, -0.05066753, -0.0004439224, 0.05103391, 180.0882, 0, 0, 0, 11.200000000000001, +1.120090E+01, +7.162654E-10
1680647924.967319, 0, -0.05176427, 0.0002869087, 0.05176617, 180.4914, 0, 0, 0, 12.0, +1.200003E+01, +6.379102E-10
