time,tc temp (C),tr temp (C),tr res (ohm),PAR124,x,y,r,theta
1645885145.341342,0,1.9555323765641877,966.983042,4.173448,0.187379,-0.101746,0.213197,-28.494
1645885148.9104047,0,1.9603591219621141,966.997069,4.1739101,0.187501,-0.101868,0.21338,-28.512
1645885152.4500816,0,1.9649711155458904,967.010472,4.174139,0.187562,-0.101868,0.213441,-28.494
1645885155.9830248,0,1.969482946270929,967.023584,4.1742606,0.187318,-0.101868,0.213258,-28.524
1645885159.5186975,0,1.974025716664206,967.036786,4.1749043,0.187379,-0.101624,0.213136,-28.464
1645885163.0506206,0,1.978236062996096,967.049022,4.1753692,0.187318,-0.101868,0.213258,-28.53
1645885166.5999508,0,1.9826094836379855,967.061732,4.1757807,0.187318,-0.101685,0.213136,-28.476
1645885170.1584914,0,1.9868149612735084,967.073954,4.1763319,0.18744,-0.101807,0.213258,-28.494
1645885173.7018468,0,1.9911064356560806,967.086426,4.1767692,0.187379,-0.101929,0.213258,-28.536
1645885177.260954,0,1.9950864863282405,967.097993,4.1771144,0.187379,-0.101685,0.213136,-28.47
1645885180.8090746,0,1.9993579533385213,967.110407,4.1773343,0.18744,-0.101624,0.213197,-28.446
1645885184.3684201,0,2.003352752779443,967.122017,4.1780929,0.187257,-0.101563,0.213014,-28.458
1645885187.8994591,0,2.0072274456797428,967.133278,4.1785254,0.187318,-0.101807,0.213136,-28.518
1645885191.454785,0,2.0113089079792177,967.14514,4.1787133,0.187379,-0.101868,0.213258,-28.512
1645885195.0059073,0,2.0149065758759983,967.155596,4.1786775,0.18744,-0.101746,0.213258,-28.482
1645885198.545808,0,2.018619146138415,967.166386,4.1791362,0.187257,-0.101685,0.213075,-28.494
1645885202.095246,0,2.022332040856321,967.177177,4.179903,0.187318,-0.101868,0.213258,-28.524
1645885205.6487265,0,2.0260201428740583,967.187896,4.180171,0.187318,-0.10199,0.213258,-28.554
1645885209.2024698,0,2.0299697177375724,967.199375,4.1801853,0.18744,-0.102112,0.213441,-28.572
1645885212.7519772,0,2.0334595971486085,967.209518,4.1805419,0.18744,-0.101868,0.213319,-28.518
1645885216.3056173,0,2.0368517446998533,967.219377,4.1809334,0.18744,-0.101868,0.213319,-28.518
1645885219.8565865,0,2.0402947972849383,967.229384,4.1815228,0.187501,-0.101746,0.213319,-28.464
1645885223.3879468,0,2.0439883100057235,967.240119,4.181807,0.187501,-0.101807,0.213319,-28.488
1645885226.9359107,0,2.0475434911963917,967.250452,4.1821637,0.187379,-0.101868,0.213319,-28.524
1645885230.4927664,0,2.0510422288386714,967.260621,4.1824131,0.187257,-0.101929,0.213197,-28.548
