f,v,x,y,r,theta
10.0,0.0,-4.1869e-07,6.22825e-09,4.18631e-07,179.148
10.0,0.010344827586206896,-1.40281e-08,1.74624e-10,1.39699e-08,179.184
10.0,0.020689655172413793,-2.81144e-08,4.07455e-10,2.80562e-08,179.112
10.0,0.03103448275862069,-4.1968e-08,5.8208e-10,4.19097e-08,179.136
10.0,0.041379310344827586,-5.58796e-08,8.14911e-10,5.58214e-08,179.142
10.0,0.05172413793103448,-7.25854e-08,1.04775e-09,7.25272e-08,179.154
10.0,0.06206896551724138,-8.66135e-08,1.28058e-09,8.65552e-08,179.142
10.0,0.07241379310344828,-1.00642e-07,1.4552e-09,1.00583e-07,179.148
10.0,0.08275862068965517,-1.14553e-07,1.68803e-09,1.14495e-07,179.13
10.0,0.09310344827586206,-1.28465e-07,1.74624e-09,1.28407e-07,179.196
10.0,0.10344827586206896,-1.41969e-07,2.09549e-09,1.41911e-07,179.154
10.0,0.11379310344827587,-1.59141e-07,2.32832e-09,1.59141e-07,179.148
10.0,0.12413793103448276,-1.7311e-07,2.56115e-09,1.7311e-07,179.142
10.0,0.13448275862068965,-1.8708e-07,2.79398e-09,1.8708e-07,179.142
10.0,0.14482758620689656,-2.0105e-07,2.9686e-09,2.0105e-07,179.142
10.0,0.15517241379310345,-2.1502e-07,3.14323e-09,2.1502e-07,179.148
10.0,0.16551724137931034,-2.31726e-07,3.43427e-09,2.31667e-07,179.142
10.0,0.17586206896551723,-2.45755e-07,3.60889e-09,2.45755e-07,179.142
10.0,0.18620689655172412,-2.59608e-07,3.78353e-09,2.5955e-07,179.154
10.0,0.19655172413793104,-2.73636e-07,4.01636e-09,2.73578e-07,179.154
10.0,0.20689655172413793,-2.87548e-07,4.24919e-09,2.87548e-07,179.148
10.0,0.21724137931034482,-3.01459e-07,4.48202e-09,3.01459e-07,179.142
10.0,0.22758620689655173,-3.18223e-07,4.71485e-09,3.18223e-07,179.148
10.0,0.23793103448275862,-3.32193e-07,4.88947e-09,3.32135e-07,179.148
10.0,0.2482758620689655,-3.46163e-07,5.1223e-09,3.46105e-07,179.142
10.0,0.25862068965517243,-3.60074e-07,5.35513e-09,3.60074e-07,179.148
10.0,0.2689655172413793,-3.74044e-07,5.52976e-09,3.74044e-07,179.148
10.0,0.2793103448275862,-3.87956e-07,5.76259e-09,3.87956e-07,179.148
10.0,0.2896551724137931,-4.0472e-07,5.99542e-09,4.04661e-07,179.148
10.0,0.3,-4.1869e-07,6.22825e-09,4.18631e-07,179.148
30.0,0.0,-4.17875e-07,1.99653e-08,4.18282e-07,177.258
30.0,0.010344827586206896,-1.39699e-08,6.40288e-10,1.39117e-08,177.27
30.0,0.020689655172413793,-2.79398e-08,1.28058e-09,2.78816e-08,177.264
30.0,0.03103448275862069,-4.18515e-08,1.97907e-09,4.18515e-08,177.264
30.0,0.041379310344827586,-5.58214e-08,2.61936e-09,5.58214e-08,177.264
30.0,0.05172413793103448,-7.25272e-08,3.43427e-09,7.25272e-08,177.264
30.0,0.06206896551724138,-8.64388e-08,4.13277e-09,8.6497e-08,177.264
30.0,0.07241379310344828,-1.0035e-07,4.77306e-09,1.00409e-07,177.264
30.0,0.08275862068965517,-1.14262e-07,5.41334e-09,1.14379e-07,177.264
30.0,0.09310344827586206,-1.28232e-07,6.11183e-09,1.28349e-07,177.264
30.0,0.10344827586206896,-1.42144e-07,6.75212e-09,1.4226e-07,177.264
30.0,0.11379310344827587,-1.58908e-07,7.56705e-09,1.59024e-07,177.264
30.0,0.12413793103448276,-1.72819e-07,8.26554e-09,1.72936e-07,177.264
30.0,0.13448275862068965,-1.86731e-07,8.90583e-09,1.86848e-07,177.258
30.0,0.14482758620689656,-2.00643e-07,9.60432e-09,2.00817e-07,177.252
30.0,0.15517241379310345,-2.14613e-07,1.02446e-08,2.14787e-07,177.258
30.0,0.16551724137931034,-2.3126e-07,1.10595e-08,2.31493e-07,177.258
30.0,0.17586206896551723,-2.45231e-07,1.16998e-08,2.45405e-07,177.258
30.0,0.18620689655172412,-2.59142e-07,1.23983e-08,2.59375e-07,177.258
30.0,0.19655172413793104,-2.73054e-07,1.30386e-08,2.73345e-07,177.258
30.0,0.20689655172413793,-2.87024e-07,1.36789e-08,2.87315e-07,177.258
30.0,0.21724137931034482,-3.00935e-07,1.43773e-08,3.01168e-07,177.258
30.0,0.22758620689655173,-3.17641e-07,1.51923e-08,3.17932e-07,177.258
30.0,0.23793103448275862,-3.31553e-07,1.58326e-08,3.31844e-07,177.258
30.0,0.2482758620689655,-3.45464e-07,1.65311e-08,3.45814e-07,177.258
30.0,0.25862068965517243,-3.59376e-07,1.71714e-08,3.59725e-07,177.258
30.0,0.2689655172413793,-3.73288e-07,1.78117e-08,3.73695e-07,177.258
30.0,0.2793103448275862,-3.87257e-07,1.85101e-08,3.87607e-07,177.258
30.0,0.2896551724137931,-4.03963e-07,1.93251e-08,4.0437e-07,177.258
30.0,0.3,-4.17875e-07,1.99653e-08,4.18282e-07,177.258
50.0,0.0,-4.13684e-07,3.74278e-08,4.15372e-07,174.828
50.0,0.010344827586206896,-1.29804e-08,-1.16416e-10,1.29222e-08,-179.556
50.0,0.020689655172413793,-2.62518e-08,1.86266e-09,2.62518e-08,175.854
50.0,0.03103448275862069,-4.09202e-08,2.27011e-09,4.09202e-08,176.778
50.0,0.041379310344827586,-5.48901e-08,3.49247e-09,5.49483e-08,176.352
50.0,0.05172413793103448,-7.24108e-08,4.94768e-09,7.25272e-08,176.076
50.0,0.06206896551724138,-8.63806e-08,6.22825e-09,8.65552e-08,175.848
50.0,0.07241379310344828,-1.00991e-07,7.97451e-09,1.01224e-07,175.47
50.0,0.08275862068965517,-1.15135e-07,9.72074e-09,1.15484e-07,175.164
50.0,0.09310344827586206,-1.29047e-07,1.11177e-08,1.29455e-07,175.068
50.0,0.10344827586206896,-1.42784e-07,1.21655e-08,1.4325e-07,175.116
50.0,0.11379310344827587,-1.5949e-07,1.39117e-08,1.60014e-07,175.008
50.0,0.12413793103448276,-1.73343e-07,1.62401e-08,1.74042e-07,174.636
50.0,0.13448275862068965,-1.86324e-07,1.84519e-08,1.87139e-07,174.342
50.0,0.14482758620689656,-1.99944e-07,1.97907e-08,2.00817e-07,174.336
50.0,0.15517241379310345,-2.13507e-07,2.11295e-08,2.14438e-07,174.348
50.0,0.16551724137931034,-2.28524e-07,2.20026e-08,2.29572e-07,174.492
50.0,0.17586206896551723,-2.42029e-07,2.21772e-08,2.43019e-07,174.75
50.0,0.18620689655172412,-2.55941e-07,2.33414e-08,2.5693e-07,174.78
50.0,0.19655172413793104,-2.70376e-07,2.33414e-08,2.71308e-07,175.05
50.0,0.20689655172413793,-2.84754e-07,2.43891e-08,2.85743e-07,175.098
50.0,0.21724137931034482,-3.00004e-07,2.59025e-08,3.01052e-07,175.056
50.0,0.22758620689655173,-3.15604e-07,2.71249e-08,3.1671e-07,175.08
50.0,0.23793103448275862,-3.3068e-07,2.89293e-08,3.31902e-07,174.996
50.0,0.2482758620689655,-3.44999e-07,3.13742e-08,3.46396e-07,174.792
