f,v,x,y,r,theta
10.0,0.0,-1.01864e-08,1.16416e-10,1.01282e-08,179.058
10.0,0.010344827586206896,-2.53787e-08,4.65665e-10,2.53204e-08,178.944
10.0,0.020689655172413793,-5.07573e-08,9.3133e-10,5.06991e-08,178.944
10.0,0.03103448275862069,-7.42734e-08,8.78941e-09,7.47391e-08,173.238
10.0,0.041379310344827586,-1.01515e-07,1.62982e-09,1.01456e-07,179.058
10.0,0.05172413793103448,-1.32016e-07,2.1537e-09,1.32016e-07,179.058
10.0,0.06206896551724138,-1.57394e-07,2.61936e-09,1.57336e-07,179.04
10.0,0.07241379310344828,-1.82715e-07,2.9104e-09,1.82657e-07,179.07
10.0,0.08275862068965517,-2.08152e-07,3.37606e-09,2.08152e-07,179.052
10.0,0.09310344827586206,-2.3353e-07,3.84173e-09,2.3353e-07,179.052
10.0,0.10344827586206896,-2.58968e-07,4.24919e-09,2.58909e-07,179.046
10.0,0.11379310344827587,-2.8941e-07,4.83126e-09,2.8941e-07,179.04
10.0,0.12413793103448276,-3.14905e-07,5.18051e-09,3.14905e-07,179.052
10.0,0.13448275862068965,-3.40167e-07,5.35513e-09,3.40167e-07,179.088
10.0,0.14482758620689656,-3.65779e-07,6.05363e-09,3.65779e-07,179.052
10.0,0.15517241379310345,-3.91216e-07,6.46108e-09,3.91216e-07,179.052
10.0,0.16551724137931034,-4.216e-07,6.92674e-09,4.216e-07,179.052
10.0,0.17586206896551723,-4.47153e-07,7.3924e-09,4.47211e-07,179.052
10.0,0.18620689655172412,-4.72706e-07,7.79988e-09,4.72706e-07,179.052
10.0,0.19655172413793104,-4.9797e-07,8.03271e-09,4.9797e-07,179.076
10.0,0.20689655172413793,-5.23698e-07,8.61479e-09,5.23698e-07,179.058
10.0,0.21724137931034482,-5.48611e-07,9.4297e-09,5.48611e-07,179.01
10.0,0.22758620689655173,-5.78762e-07,9.60432e-09,5.78762e-07,179.046
10.0,0.23793103448275862,-6.05189e-07,1.00118e-08,6.05189e-07,179.052
10.0,0.2482758620689655,-6.30276e-07,1.07103e-08,6.30334e-07,179.022
10.0,0.25862068965517243,-6.56179e-07,1.08267e-08,6.56179e-07,179.052
10.0,0.2689655172413793,-6.81674e-07,1.12923e-08,6.81732e-07,179.052
10.0,0.2793103448275862,-7.07227e-07,1.16998e-08,7.07285e-07,179.052
10.0,0.2896551724137931,-7.37611e-07,1.21655e-08,7.37669e-07,179.052
10.0,0.3,-7.63339e-07,1.26311e-08,7.63339e-07,179.052
30.0,0.0,-7.61534e-07,3.96396e-08,7.62524e-07,177.018
30.0,0.010344827586206896,-2.54369e-08,1.28058e-09,2.54369e-08,177.0
30.0,0.020689655172413793,-5.08737e-08,2.61936e-09,5.08737e-08,177.036
30.0,0.03103448275862069,-7.63107e-08,3.95815e-09,7.63107e-08,177.024
30.0,0.041379310344827586,-1.01689e-07,5.29693e-09,1.01747e-07,177.018
30.0,0.05172413793103448,-1.32191e-07,6.81032e-09,1.32307e-07,177.024
30.0,0.06206896551724138,-1.57569e-07,8.14913e-09,1.57744e-07,177.018
30.0,0.07241379310344828,-1.83064e-07,9.48791e-09,1.83239e-07,177.018
30.0,0.08275862068965517,-2.08443e-07,1.08267e-08,2.08617e-07,177.024
30.0,0.09310344827586206,-2.33879e-07,1.21655e-08,2.34112e-07,177.024
30.0,0.10344827586206896,-2.59259e-07,1.3446e-08,2.59608e-07,177.018
30.0,0.11379310344827587,-2.89527e-07,1.50177e-08,2.89876e-07,177.018
30.0,0.12413793103448276,-3.15255e-07,1.63565e-08,3.15662e-07,177.03
30.0,0.13448275862068965,-3.40691e-07,1.76952e-08,3.41099e-07,177.018
30.0,0.14482758620689656,-3.66186e-07,1.9034e-08,3.66594e-07,177.018
30.0,0.15517241379310345,-3.91623e-07,2.03728e-08,3.92147e-07,177.018
30.0,0.16551724137931034,-4.21658e-07,2.18862e-08,4.22124e-07,177.024
30.0,0.17586206896551723,-4.47619e-07,2.32832e-08,4.48143e-07,177.018
30.0,0.18620689655172412,-4.73114e-07,2.4622e-08,4.73696e-07,177.018
30.0,0.19655172413793104,-4.98552e-07,2.59607e-08,4.99193e-07,177.018
30.0,0.20689655172413793,-5.24047e-07,2.72413e-08,5.24687e-07,177.024
30.0,0.21724137931034482,-5.49542e-07,2.85801e-08,5.50241e-07,177.018
30.0,0.22758620689655173,-5.80101e-07,3.01518e-08,5.80858e-07,177.018
30.0,0.23793103448275862,-6.05596e-07,3.14906e-08,6.06353e-07,177.018
30.0,0.2482758620689655,-6.30916e-07,3.25383e-08,6.31731e-07,177.048
30.0,0.25862068965517243,-6.56586e-07,3.41681e-08,6.57401e-07,177.018
30.0,0.2689655172413793,-6.8115e-07,3.53905e-08,6.82023e-07,177.024
30.0,0.2793103448275862,-7.07169e-07,3.69039e-08,7.081e-07,177.012
30.0,0.2896551724137931,-7.38193e-07,3.84173e-08,7.39125e-07,177.018
30.0,0.3,-7.6363e-07,3.98143e-08,7.64619e-07,177.012
50.0,0.0,-7.59905e-07,7.32839e-08,7.63397e-07,174.492
50.0,0.010344827586206896,-2.64264e-08,1.04775e-09,2.64264e-08,177.612
50.0,0.020689655172413793,-5.07573e-08,3.08502e-09,5.08155e-08,176.466
50.0,0.03103448275862069,-7.59032e-08,5.58796e-09,7.60779e-08,175.782
50.0,0.041379310344827586,-1.00059e-07,8.49838e-09,1.0035e-07,175.122
50.0,0.05172413793103448,-1.30153e-07,1.18162e-08,1.30619e-07,174.804
50.0,0.06206896551724138,-1.55183e-07,1.42609e-08,1.55765e-07,174.732
50.0,0.07241379310344828,-1.80445e-07,1.75788e-08,1.81201e-07,174.42
50.0,0.08275862068965517,-2.05881e-07,2.10131e-08,2.06871e-07,174.156
50.0,0.09310344827586206,-2.31318e-07,2.37488e-08,2.32482e-07,174.126
50.0,0.10344827586206896,-2.56698e-07,2.64264e-08,2.58036e-07,174.114
50.0,0.11379310344827587,-2.87373e-07,2.96278e-08,2.88886e-07,174.108
50.0,0.12413793103448276,-3.14149e-07,3.25965e-08,3.15778e-07,174.072
50.0,0.13448275862068965,-3.40749e-07,3.42845e-08,3.42437e-07,174.252
50.0,0.14482758620689656,-3.66244e-07,3.64964e-08,3.67991e-07,174.306
50.0,0.15517241379310345,-3.91565e-07,3.73113e-08,3.93253e-07,174.552
50.0,0.16551724137931034,-4.21658e-07,3.99307e-08,4.23463e-07,174.582
50.0,0.17586206896551723,-4.46455e-07,4.20844e-08,4.48375e-07,174.606
50.0,0.18620689655172412,-4.70553e-07,4.43545e-08,4.7259e-07,174.612
50.0,0.19655172413793104,-4.94711e-07,4.77887e-08,4.96922e-07,174.48
50.0,0.20689655172413793,-5.19856e-07,5.08737e-08,5.22301e-07,174.408
50.0,0.21724137931034482,-5.45235e-07,5.37841e-08,5.47854e-07,174.36
50.0,0.22758620689655173,-5.74513e-07,5.68691e-08,5.77249e-07,174.342
