f,v,x,y,r,theta
10.0,0.0,-3.88887e-07,5.64617e-09,3.88829e-07,179.16
10.0,0.020689655172413793,-2.51458e-08,3.49248e-10,2.50876e-08,179.088
10.0,0.041379310344827586,-5.01752e-08,7.56703e-10,5.0117e-08,179.088
10.0,0.06206896551724138,-7.78241e-08,1.10595e-09,7.77659e-08,179.166
10.0,0.08275862068965517,-1.02912e-07,1.4552e-09,1.02853e-07,179.166
10.0,0.10344827586206896,-1.28e-07,1.86266e-09,1.27941e-07,179.148
10.0,0.12413793103448276,-1.55648e-07,2.1537e-09,1.5559e-07,179.19
10.0,0.14482758620689656,-1.80677e-07,2.61936e-09,1.80677e-07,179.154
10.0,0.16551724137931034,-2.08268e-07,3.02681e-09,2.0821e-07,179.154
10.0,0.18620689655172412,-2.33355e-07,3.43427e-09,2.33297e-07,179.148
10.0,0.20689655172413793,-2.58444e-07,3.78353e-09,2.58386e-07,179.154
10.0,0.22758620689655173,-2.85976e-07,4.19098e-09,2.85976e-07,179.16
10.0,0.2482758620689655,-3.11064e-07,4.59843e-09,3.11064e-07,179.154
10.0,0.2689655172413793,-3.36151e-07,4.88947e-09,3.36093e-07,179.16
10.0,0.2896551724137931,-3.63741e-07,5.35513e-09,3.63741e-07,179.154
10.0,0.3103448275862069,-3.88829e-07,5.70438e-09,3.88829e-07,179.154
10.0,0.3310344827586207,-4.13858e-07,6.05363e-09,4.13858e-07,179.154
10.0,0.35172413793103446,-4.41449e-07,6.51929e-09,4.41449e-07,179.154
10.0,0.37241379310344824,-4.66536e-07,6.81032e-09,4.66536e-07,179.154
10.0,0.3931034482758621,-4.91626e-07,7.21778e-09,4.91626e-07,179.154
10.0,0.41379310344827586,-5.19216e-07,7.68347e-09,5.19216e-07,179.148
10.0,0.43448275862068964,-5.44245e-07,8.03271e-09,5.44303e-07,179.154
10.0,0.45517241379310347,-5.69275e-07,8.38196e-09,5.69275e-07,179.154
10.0,0.47586206896551725,-5.96923e-07,8.78941e-09,5.96923e-07,179.154
10.0,0.496551724137931,-6.22011e-07,9.13866e-09,6.22011e-07,179.154
10.0,0.5172413793103449,-6.47447e-07,9.48791e-09,6.47447e-07,179.154
10.0,0.5379310344827586,-6.7498e-07,9.89536e-09,6.7498e-07,179.154
10.0,0.5586206896551724,-7.00067e-07,1.02446e-08,7.00067e-07,179.154
10.0,0.5793103448275863,-7.25096e-07,1.06521e-08,7.25096e-07,179.154
10.0,0.6,-7.52745e-07,1.10595e-08,7.52745e-07,179.154
30.0,0.0,-7.51174e-07,3.56233e-08,7.51988e-07,177.282
30.0,0.020689655172413793,-2.50876e-08,1.16416e-09,2.50876e-08,177.336
30.0,0.041379310344827586,-5.0117e-08,2.38653e-09,5.0117e-08,177.258
30.0,0.06206896551724138,-7.77077e-08,3.60889e-09,7.77077e-08,177.3
30.0,0.08275862068965517,-1.02679e-07,4.71485e-09,1.02679e-07,177.342
30.0,0.10344827586206896,-1.27709e-07,6.05363e-09,1.27825e-07,177.282
30.0,0.12413793103448276,-1.55299e-07,7.33419e-09,1.55415e-07,177.282
30.0,0.14482758620689656,-1.8027e-07,8.49838e-09,1.80445e-07,177.3
30.0,0.16551724137931034,-2.07802e-07,9.77894e-09,2.07977e-07,177.288
30.0,0.18620689655172412,-2.32832e-07,1.10013e-08,2.33064e-07,177.288
30.0,0.20689655172413793,-2.57862e-07,1.21655e-08,2.58153e-07,177.294
30.0,0.22758620689655173,-2.8551e-07,1.35042e-08,2.85743e-07,177.288
30.0,0.2482758620689655,-3.10423e-07,1.47266e-08,3.10773e-07,177.276
30.0,0.2689655172413793,-3.35453e-07,1.58326e-08,3.35744e-07,177.294
30.0,0.2896551724137931,-3.62927e-07,1.71132e-08,3.63276e-07,177.294
30.0,0.3103448275862069,-3.87956e-07,1.83355e-08,3.88363e-07,177.288
30.0,0.3310344827586207,-4.12985e-07,1.95579e-08,4.13393e-07,177.288
30.0,0.35172413793103446,-4.40517e-07,2.07802e-08,4.40925e-07,177.294
30.0,0.37241379310344824,-4.65547e-07,2.20026e-08,4.66012e-07,177.288
30.0,0.3931034482758621,-4.90636e-07,2.3225e-08,4.91102e-07,177.288
30.0,0.41379310344827586,-5.18052e-07,2.44473e-08,5.18576e-07,177.294
30.0,0.43448275862068964,-5.43081e-07,2.56697e-08,5.43663e-07,177.294
30.0,0.45517241379310347,-5.6811e-07,2.68921e-08,5.68692e-07,177.288
30.0,0.47586206896551725,-5.95701e-07,2.81144e-08,5.96283e-07,177.294
30.0,0.496551724137931,-6.20672e-07,2.9395e-08,6.21312e-07,177.288
30.0,0.5172413793103449,-6.46109e-07,3.05592e-08,6.46749e-07,177.288
30.0,0.5379310344827586,-6.73583e-07,3.18398e-08,6.74281e-07,177.294
30.0,0.5586206896551724,-6.98612e-07,3.30622e-08,6.9931e-07,177.288
30.0,0.5793103448275863,-7.23583e-07,3.42263e-08,7.2434e-07,177.294
30.0,0.6,-7.51174e-07,3.55069e-08,7.5193e-07,177.294
50.0,0.0,-7.48147e-07,6.77542e-08,7.51174e-07,174.822
50.0,0.020689655172413793,-2.65428e-08,1.86266e-09,2.65428e-08,175.974
50.0,0.041379310344827586,-4.91275e-08,2.9104e-09,4.91275e-08,176.538
50.0,0.06206896551724138,-7.60779e-08,5.70438e-09,7.61943e-08,175.686
50.0,0.08275862068965517,-1.0035e-07,9.13866e-09,1.007e-07,174.78
50.0,0.10344827586206896,-1.25438e-07,1.04774e-08,1.25846e-07,175.2
50.0,0.12413793103448276,-1.52738e-07,1.46684e-08,1.53378e-07,174.504
50.0,0.14482758620689656,-1.78407e-07,1.76952e-08,1.79222e-07,174.324
50.0,0.16551724137931034,-2.06289e-07,2.03146e-08,2.0722e-07,174.36
50.0,0.18620689655172412,-2.32832e-07,2.17698e-08,2.33821e-07,174.648
50.0,0.20689655172413793,-2.57454e-07,2.20608e-08,2.58327e-07,175.098
50.0,0.22758620689655173,-2.85161e-07,2.51458e-08,2.86209e-07,174.948
50.0,0.2482758620689655,-3.08502e-07,2.62518e-08,3.0955e-07,175.134
50.0,0.2689655172413793,-3.31844e-07,2.93368e-08,3.33066e-07,174.942
50.0,0.2896551724137931,-3.59027e-07,3.21891e-08,3.60365e-07,174.87
50.0,0.3103448275862069,-3.84056e-07,3.40517e-08,3.85511e-07,174.924
50.0,0.3310344827586207,-4.08736e-07,3.67293e-08,4.10308e-07,174.864
50.0,0.35172413793103446,-4.36094e-07,3.99889e-08,4.3784e-07,174.756
50.0,0.37241379310344824,-4.61239e-07,4.28411e-08,4.6316e-07,174.684
50.0,0.3931034482758621,-4.86329e-07,4.5344e-08,4.88366e-07,174.666
50.0,0.41379310344827586,-5.16364e-07,4.70902e-08,5.18401e-07,174.786
50.0,0.43448275862068964,-5.41277e-07,4.91857e-08,5.43489e-07,174.804
50.0,0.45517241379310347,-5.6584e-07,5.0117e-08,5.67994e-07,174.936
50.0,0.47586206896551725,-5.92441e-07,5.19797e-08,5.94653e-07,174.978
50.0,0.496551724137931,-6.1619e-07,5.42498e-08,6.18518e-07,174.966
50.0,0.5172413793103449,-6.40288e-07,5.84407e-08,6.42907e-07,174.78
50.0,0.5379310344827586,-6.67704e-07,6.11185e-08,6.70439e-07,174.762
50.0,0.5586206896551724,-6.93315e-07,6.43199e-08,6.96225e-07,174.696
50.0,0.5793103448275863,-7.18985e-07,6.67646e-08,7.22011e-07,174.69
50.0,0.6,-7.47856e-07,6.82198e-08,7.50882e-07,174.786
10.0,0.0,-7.52454e-07,1.10595e-08,7.52454e-07,179.154
10.0,0.020689655172413793,-2.51458e-08,3.49248e-10,2.50876e-08,179.166
10.0,0.041379310344827586,-5.01752e-08,6.98495e-10,5.0117e-08,179.16
10.0,0.06206896551724138,-7.77659e-08,1.10595e-09,7.77077e-08,179.166
10.0,0.08275862068965517,-1.02853e-07,1.51341e-09,1.02795e-07,179.148
10.0,0.10344827586206896,-1.27941e-07,1.86266e-09,1.27883e-07,179.148
10.0,0.12413793103448276,-1.55532e-07,2.27011e-09,1.55474e-07,179.154
10.0,0.14482758620689656,-1.80561e-07,2.61936e-09,1.80503e-07,179.154
10.0,0.16551724137931034,-2.08093e-07,3.02681e-09,2.08093e-07,179.154
10.0,0.18620689655172412,-2.33181e-07,3.37606e-09,2.33181e-07,179.154
10.0,0.20689655172413793,-2.58269e-07,3.78353e-09,2.58211e-07,179.154
10.0,0.22758620689655173,-2.85801e-07,4.19098e-09,2.85801e-07,179.16
10.0,0.2482758620689655,-3.10889e-07,4.54023e-09,3.10831e-07,179.16
10.0,0.2689655172413793,-3.35918e-07,4.88947e-09,3.35918e-07,179.16
10.0,0.2896551724137931,-3.63509e-07,5.35513e-09,3.63509e-07,179.154
10.0,0.3103448275862069,-3.88596e-07,5.70438e-09,3.88538e-07,179.154
10.0,0.3310344827586207,-4.13625e-07,6.05363e-09,4.13567e-07,179.154
10.0,0.35172413793103446,-4.41158e-07,6.46108e-09,4.41158e-07,179.154
10.0,0.37241379310344824,-4.66245e-07,6.81032e-09,4.66303e-07,179.154
10.0,0.3931034482758621,-4.91335e-07,7.21778e-09,4.91335e-07,179.154
10.0,0.41379310344827586,-5.18867e-07,7.62526e-09,5.18867e-07,179.154
10.0,0.43448275862068964,-5.43954e-07,7.97451e-09,5.43954e-07,179.154
10.0,0.45517241379310347,-5.68984e-07,8.32375e-09,5.68984e-07,179.154
10.0,0.47586206896551725,-5.96516e-07,8.73121e-09,5.96516e-07,179.16
10.0,0.496551724137931,-6.21603e-07,9.08045e-09,6.21603e-07,179.16
10.0,0.5172413793103449,-6.4704e-07,9.48791e-09,6.4704e-07,179.154
10.0,0.5379310344827586,-6.74572e-07,9.89536e-09,6.74572e-07,179.154
10.0,0.5586206896551724,-6.99602e-07,1.02446e-08,6.9966e-07,179.154
10.0,0.5793103448275863,-7.24689e-07,1.06521e-08,7.24689e-07,179.154
10.0,0.6,-7.52279e-07,1.10595e-08,7.52279e-07,179.154
30.0,0.0,-7.50882e-07,3.55069e-08,7.51639e-07,177.294
30.0,0.020689655172413793,-2.49712e-08,1.16416e-09,2.4913e-08,177.246
30.0,0.041379310344827586,-5.0117e-08,2.38653e-09,5.0117e-08,177.258
30.0,0.06206896551724138,-7.76495e-08,3.60889e-09,7.76495e-08,177.294
30.0,0.08275862068965517,-1.02621e-07,4.83126e-09,1.02679e-07,177.306
30.0,0.10344827586206896,-1.2765e-07,6.05363e-09,1.27709e-07,177.276
30.0,0.12413793103448276,-1.55183e-07,7.27599e-09,1.55299e-07,177.294
30.0,0.14482758620689656,-1.80212e-07,8.49838e-09,1.80328e-07,177.288
30.0,0.16551724137931034,-2.07686e-07,9.77894e-09,2.0786e-07,177.288
30.0,0.18620689655172412,-2.32773e-07,1.09431e-08,2.32948e-07,177.294
30.0,0.20689655172413793,-2.57745e-07,1.21655e-08,2.57978e-07,177.288
30.0,0.22758620689655173,-2.85219e-07,1.35042e-08,2.8551e-07,177.282
30.0,0.2482758620689655,-3.10249e-07,1.46684e-08,3.1054e-07,177.288
30.0,0.2689655172413793,-3.3522e-07,1.58326e-08,3.35569e-07,177.288
30.0,0.2896551724137931,-3.62752e-07,1.71132e-08,3.63101e-07,177.288
30.0,0.3103448275862069,-3.87781e-07,1.83355e-08,3.88131e-07,177.288
30.0,0.3310344827586207,-4.12752e-07,1.94997e-08,4.1316e-07,177.288
30.0,0.35172413793103446,-4.40226e-07,2.08385e-08,4.40692e-07,177.288
30.0,0.37241379310344824,-4.65256e-07,2.20026e-08,4.65721e-07,177.288
30.0,0.3931034482758621,-4.90287e-07,2.31668e-08,4.90811e-07,177.294
30.0,0.41379310344827586,-5.17761e-07,2.44473e-08,5.18285e-07,177.294
30.0,0.43448275862068964,-5.4279e-07,2.56697e-08,5.43372e-07,177.288
30.0,0.45517241379310347,-5.67819e-07,2.68338e-08,5.68401e-07,177.294
30.0,0.47586206896551725,-5.95293e-07,2.81144e-08,5.95934e-07,177.294
30.0,0.496551724137931,-6.20323e-07,2.93368e-08,6.20963e-07,177.288
30.0,0.5172413793103449,-6.45759e-07,3.05592e-08,6.464e-07,177.288
30.0,0.5379310344827586,-6.73175e-07,3.17816e-08,6.73874e-07,177.294
30.0,0.5586206896551724,-6.98205e-07,3.30622e-08,6.98903e-07,177.288
30.0,0.5793103448275863,-7.23234e-07,3.42263e-08,7.23991e-07,177.288
30.0,0.6,-7.50708e-07,3.54487e-08,7.51523e-07,177.294
50.0,0.0,-7.45003e-07,6.88019e-08,7.48088e-07,174.72
50.0,0.020689655172413793,-2.46802e-08,3.89994e-09,2.4913e-08,170.94
50.0,0.041379310344827586,-5.04081e-08,6.05363e-09,5.07573e-08,173.1
50.0,0.06206896551724138,-7.8639e-08,7.68347e-09,7.89883e-08,174.432
50.0,0.08275862068965517,-1.03668e-07,8.84762e-09,1.03959e-07,175.11
50.0,0.10344827586206896,-1.28349e-07,1.06521e-08,1.28698e-07,175.23
50.0,0.12413793103448276,-1.54309e-07,1.22237e-08,1.54775e-07,175.452
50.0,0.14482758620689656,-1.77592e-07,1.53087e-08,1.78175e-07,175.05
50.0,0.16551724137931034,-2.04775e-07,1.92668e-08,2.05649e-07,174.612
50.0,0.18620689655172412,-2.30038e-07,2.2119e-08,2.31085e-07,174.504
50.0,0.20689655172413793,-2.55475e-07,2.47384e-08,2.56639e-07,174.462
50.0,0.22758620689655173,-2.83531e-07,2.73577e-08,2.84812e-07,174.486
50.0,0.2482758620689655,-3.09899e-07,2.74741e-08,3.11005e-07,174.936
50.0,0.2689655172413793,-3.34288e-07,2.89293e-08,3.35511e-07,175.044
50.0,0.2896551724137931,-3.60889e-07,3.10249e-08,3.6217e-07,175.086
50.0,0.3103448275862069,-3.84522e-07,3.34114e-08,3.85977e-07,175.032
50.0,0.3310344827586207,-4.09202e-07,3.56815e-08,4.10657e-07,175.008
50.0,0.35172413793103446,-4.35861e-07,3.91158e-08,4.37549e-07,174.87
50.0,0.37241379310344824,-4.60657e-07,4.18515e-08,4.62462e-07,174.804
50.0,0.3931034482758621,-4.85456e-07,4.40052e-08,4.87435e-07,174.816
50.0,0.41379310344827586,-5.12813e-07,4.69156e-08,5.14909e-07,174.768
50.0,0.43448275862068964,-5.37784e-07,4.95932e-08,5.40054e-07,174.726
50.0,0.45517241379310347,-5.63046e-07,5.23289e-08,5.65433e-07,174.684
50.0,0.47586206896551725,-5.91917e-07,5.51811e-08,5.9442e-07,174.666
50.0,0.496551724137931,-6.18053e-07,5.55303e-08,6.20497e-07,174.864
50.0,0.5172413793103449,-6.42674e-07,5.67527e-08,6.45119e-07,174.948
50.0,0.5379310344827586,-6.69217e-07,5.88482e-08,6.71778e-07,174.972
50.0,0.5586206896551724,-6.93373e-07,6.11185e-08,6.96051e-07,174.96
50.0,0.5793103448275863,-7.17995e-07,6.34468e-08,7.20731e-07,174.948
50.0,0.6,-7.44247e-07,6.72303e-08,7.47215e-07,174.834
10.0,0.0,-7.51988e-07,1.10595e-08,7.51988e-07,179.154
10.0,0.020689655172413793,-2.51458e-08,3.49248e-10,2.50876e-08,179.166
10.0,0.041379310344827586,-5.01752e-08,6.98495e-10,5.0117e-08,179.16
10.0,0.06206896551724138,-7.77659e-08,1.10595e-09,7.77077e-08,179.166
10.0,0.08275862068965517,-1.02795e-07,1.4552e-09,1.02737e-07,179.166
10.0,0.10344827586206896,-1.27825e-07,1.86266e-09,1.27767e-07,179.166
10.0,0.12413793103448276,-1.55415e-07,2.27011e-09,1.55415e-07,179.154
10.0,0.14482758620689656,-1.80445e-07,2.61936e-09,1.80445e-07,179.166
10.0,0.16551724137931034,-2.08035e-07,3.02681e-09,2.07977e-07,179.154
10.0,0.18620689655172412,-2.33064e-07,3.37606e-09,2.33064e-07,179.154
10.0,0.20689655172413793,-2.58095e-07,3.78353e-09,2.58095e-07,179.154
10.0,0.22758620689655173,-2.85627e-07,4.19098e-09,2.85627e-07,179.154
10.0,0.2482758620689655,-3.10714e-07,4.54023e-09,3.10714e-07,179.16
10.0,0.2689655172413793,-3.35802e-07,4.88947e-09,3.35744e-07,179.16
10.0,0.2896551724137931,-3.63334e-07,5.29693e-09,3.63276e-07,179.16
10.0,0.3103448275862069,-3.88363e-07,5.64617e-09,3.88363e-07,179.16
10.0,0.3310344827586207,-4.13393e-07,6.05363e-09,4.13334e-07,179.16
10.0,0.35172413793103446,-4.40925e-07,6.46108e-09,4.40925e-07,179.154
10.0,0.37241379310344824,-4.66012e-07,6.81032e-09,4.66012e-07,179.154
10.0,0.3931034482758621,-4.91043e-07,7.21778e-09,4.91043e-07,179.154
10.0,0.41379310344827586,-5.18576e-07,7.62526e-09,5.18576e-07,179.154
10.0,0.43448275862068964,-5.43605e-07,7.97451e-09,5.43605e-07,179.154
10.0,0.45517241379310347,-5.68634e-07,8.32375e-09,5.68634e-07,179.154
10.0,0.47586206896551725,-5.96225e-07,8.73121e-09,5.96225e-07,179.154
10.0,0.496551724137931,-6.21254e-07,9.08045e-09,6.21254e-07,179.154
10.0,0.5172413793103449,-6.46691e-07,9.48791e-09,6.46691e-07,179.16
10.0,0.5379310344827586,-6.74165e-07,9.89536e-09,6.74165e-07,179.154
10.0,0.5586206896551724,-6.99252e-07,1.02446e-08,6.99252e-07,179.154
10.0,0.5793103448275863,-7.24282e-07,1.06521e-08,7.24282e-07,179.154
10.0,0.6,-7.51814e-07,1.10595e-08,7.51814e-07,179.154
30.0,0.0,-7.50417e-07,3.54487e-08,7.51174e-07,177.294
30.0,0.020689655172413793,-2.50876e-08,1.16416e-09,2.50294e-08,177.33
30.0,0.041379310344827586,-5.00006e-08,2.38653e-09,5.00588e-08,177.252
30.0,0.06206896551724138,-7.76495e-08,3.60889e-09,7.76495e-08,177.294
30.0,0.08275862068965517,-1.02562e-07,4.83126e-09,1.02621e-07,177.3
30.0,0.10344827586206896,-1.27534e-07,6.05363e-09,1.2765e-07,177.276
30.0,0.12413793103448276,-1.55066e-07,7.27599e-09,1.55183e-07,177.294
30.0,0.14482758620689656,-1.80037e-07,8.49838e-09,1.80212e-07,177.3
30.0,0.16551724137931034,-2.07569e-07,9.77894e-09,2.07744e-07,177.294
30.0,0.18620689655172412,-2.32541e-07,1.09431e-08,2.32773e-07,177.294
30.0,0.20689655172413793,-2.57571e-07,1.21655e-08,2.57804e-07,177.288
30.0,0.22758620689655173,-2.85045e-07,1.3446e-08,2.85336e-07,177.294
30.0,0.2482758620689655,-3.10074e-07,1.46684e-08,3.10307e-07,177.288
30.0,0.2689655172413793,-3.35103e-07,1.58326e-08,3.35394e-07,177.288
30.0,0.2896551724137931,-3.62519e-07,1.71132e-08,3.62868e-07,177.294
30.0,0.3103448275862069,-3.87548e-07,1.83355e-08,3.87898e-07,177.288
30.0,0.3310344827586207,-4.12461e-07,1.94415e-08,4.12869e-07,177.294
30.0,0.35172413793103446,-4.39994e-07,2.07802e-08,4.40459e-07,177.288
30.0,0.37241379310344824,-4.65023e-07,2.20026e-08,4.65488e-07,177.288
30.0,0.3931034482758621,-4.89996e-07,2.31086e-08,4.90461e-07,177.294
30.0,0.41379310344827586,-5.17412e-07,2.44473e-08,5.17935e-07,177.288
30.0,0.43448275862068964,-5.42499e-07,2.56115e-08,5.43023e-07,177.294
30.0,0.45517241379310347,-5.67412e-07,2.68338e-08,5.67994e-07,177.288
30.0,0.47586206896551725,-5.94944e-07,2.81144e-08,5.95526e-07,177.288
30.0,0.496551724137931,-6.19973e-07,2.92786e-08,6.20614e-07,177.294
30.0,0.5172413793103449,-6.45294e-07,3.0501e-08,6.45992e-07,177.294
30.0,0.5379310344827586,-6.72768e-07,3.17816e-08,6.73466e-07,177.294
30.0,0.5586206896551724,-6.97739e-07,3.29458e-08,6.98496e-07,177.294
30.0,0.5793103448275863,-7.2271e-07,3.41681e-08,7.23467e-07,177.294
30.0,0.6,-7.50242e-07,3.54487e-08,7.51057e-07,177.294
50.0,0.0,-7.4512e-07,6.90929e-08,7.48263e-07,174.696
50.0,0.020689655172413793,-2.631e-08,3.14323e-09,2.64264e-08,173.052
50.0,0.041379310344827586,-5.12812e-08,5.18051e-09,5.1514e-08,174.21
50.0,0.06206896551724138,-7.86972e-08,7.3924e-09,7.90465e-08,174.606
50.0,0.08275862068965517,-1.0361e-07,9.13866e-09,1.03959e-07,174.942
50.0,0.10344827586206896,-1.28232e-07,1.07103e-08,1.2864e-07,175.218
50.0,0.12413793103448276,-1.546e-07,1.22819e-08,1.55066e-07,175.44
50.0,0.14482758620689656,-1.78698e-07,1.44938e-08,1.79222e-07,175.35
50.0,0.16551724137931034,-2.05125e-07,1.7346e-08,2.05823e-07,175.152
50.0,0.18620689655172412,-2.2963e-07,2.00818e-08,2.30445e-07,174.996
50.0,0.20689655172413793,-2.54253e-07,2.28175e-08,2.55242e-07,174.858
50.0,0.22758620689655173,-2.8161e-07,2.52622e-08,2.82658e-07,174.87
50.0,0.2482758620689655,-3.06931e-07,2.91622e-08,3.0827e-07,174.57
50.0,0.2689655172413793,-3.31611e-07,3.11995e-08,3.33008e-07,174.618
50.0,0.2896551724137931,-3.59725e-07,3.42263e-08,3.61297e-07,174.564
50.0,0.3103448275862069,-3.85162e-07,3.65546e-08,3.86792e-07,174.576
50.0,0.3310344827586207,-4.11472e-07,3.75442e-08,4.13102e-07,174.786
50.0,0.35172413793103446,-4.38829e-07,3.92904e-08,4.40576e-07,174.876
50.0,0.37241379310344824,-4.63684e-07,4.15023e-08,4.65488e-07,174.882
50.0,0.3931034482758621,-4.87667e-07,4.255e-08,4.89472e-07,175.008
50.0,0.41379310344827586,-5.13512e-07,4.49365e-08,5.15432e-07,174.99
50.0,0.43448275862068964,-5.37319e-07,4.86618e-08,5.39472e-07,174.822
50.0,0.45517241379310347,-5.6293e-07,5.24453e-08,5.65316e-07,174.672
50.0,0.47586206896551725,-5.90113e-07,5.48318e-08,5.92558e-07,174.69
50.0,0.496551724137931,-6.14677e-07,5.68109e-08,6.17238e-07,174.714
50.0,0.5172413793103449,-6.40579e-07,5.96633e-08,6.43315e-07,174.678
50.0,0.5379310344827586,-6.6945e-07,6.1817e-08,6.72244e-07,174.72
50.0,0.5586206896551724,-6.94945e-07,6.29811e-08,6.97797e-07,174.816
50.0,0.5793103448275863,-7.198e-07,6.5193e-08,7.22652e-07,174.822
50.0,0.6,-7.47099e-07,6.71721e-08,7.50009e-07,174.858
