f,v,x,y,r,theta
780.0,0.5555555555555556,-5.4669e-07,-1.30968e-08,5.46806e-07,-178.632
780.0,0.6666666666666666,-6.54607e-07,-1.57162e-08,6.54782e-07,-178.632
780.0,0.7777777777777777,-7.64678e-07,-1.82773e-08,7.64852e-07,-178.632
780.0,0.8888888888888888,-8.72828e-07,-2.08967e-08,8.73002e-07,-178.632
780.0,1.0,-9.82844e-07,-2.3516e-08,9.83076e-07,-178.632
890.0,0.0,-9.83076e-07,-1.85101e-08,9.83193e-07,-178.92
890.0,0.1111111111111111,-1.08208e-07,-2.03728e-09,1.08208e-07,-178.92
890.0,0.2222222222222222,-2.1828e-07,-4.13277e-09,2.1828e-07,-178.926
890.0,0.3333333333333333,-3.26372e-07,-6.17004e-09,3.26372e-07,-178.92
890.0,0.4444444444444444,-4.36385e-07,-8.26554e-09,4.36443e-07,-178.92
890.0,0.5555555555555556,-5.46806e-07,-1.03028e-08,5.46865e-07,-178.92
890.0,0.6666666666666666,-6.54782e-07,-1.23401e-08,6.54782e-07,-178.92
890.0,0.7777777777777777,-7.64852e-07,-1.44356e-08,7.64911e-07,-178.92
890.0,0.8888888888888888,-8.7306e-07,-1.64729e-08,8.73177e-07,-178.92
890.0,1.0,-9.83076e-07,-1.85101e-08,9.83193e-07,-178.92
1000.0,0.0,-9.83251e-07,-1.4552e-08,9.83309e-07,-179.154
1000.0,0.1111111111111111,-1.08208e-07,-1.62982e-09,1.0815e-07,-179.154
1000.0,0.2222222222222222,-2.18338e-07,-3.25964e-09,2.1828e-07,-179.148
1000.0,0.3333333333333333,-3.2643e-07,-4.88947e-09,3.26372e-07,-179.154
1000.0,0.4444444444444444,-4.36501e-07,-6.46108e-09,4.36443e-07,-179.154
1000.0,0.5555555555555556,-5.46923e-07,-8.14913e-09,5.46923e-07,-179.148
1000.0,0.6666666666666666,-6.54898e-07,-9.72074e-09,6.54898e-07,-179.148
1000.0,0.7777777777777777,-7.64969e-07,-1.13506e-08,7.65027e-07,-179.154
1000.0,0.8888888888888888,-8.73177e-07,-1.29222e-08,8.73235e-07,-179.154
1000.0,1.0,-9.83309e-07,-1.4552e-08,9.83309e-07,-179.154
