f,v,x,y,r,theta
40.0,0.603448275862069,-7.21197e-07,3.48666e-08,7.21953e-07,177.228
40.0,0.6275862068965518,-7.52221e-07,3.638e-08,7.53036e-07,177.228
40.0,0.6517241379310345,-7.80801e-07,3.77188e-08,7.81616e-07,177.234
40.0,0.6758620689655173,-8.09614e-07,3.92322e-08,8.10545e-07,177.222
40.0,0.7,-8.38252e-07,4.05128e-08,8.39183e-07,177.228
50.0,0.0,-8.35866e-07,6.07693e-08,8.38019e-07,175.842
50.0,0.02413793103448276,-2.97442e-08,1.92087e-09,2.97442e-08,176.274
50.0,0.04827586206896552,-5.76258e-08,3.14323e-09,5.7684e-08,176.85
50.0,0.07241379310344828,-8.50418e-08,6.40287e-09,8.52165e-08,175.674
50.0,0.09655172413793103,-1.15019e-07,9.08045e-09,1.1531e-07,175.458
50.0,0.12068965517241378,-1.44181e-07,1.04774e-08,1.44531e-07,175.824
50.0,0.14482758620689656,-1.72819e-07,1.21073e-08,1.73169e-07,175.986
50.0,0.16896551724137931,-2.00002e-07,1.35042e-08,2.0041e-07,176.13
50.0,0.19310344827586207,-2.28059e-07,1.65893e-08,2.28641e-07,175.836
50.0,0.21724137931034482,-2.57978e-07,1.94415e-08,2.58618e-07,175.686
50.0,0.24137931034482757,-2.86966e-07,1.97907e-08,2.87606e-07,176.046
50.0,0.2655172413793103,-3.17001e-07,2.1828e-08,3.17699e-07,176.058
50.0,0.2896551724137931,-3.44882e-07,2.47966e-08,3.45697e-07,175.89
50.0,0.3137931034482759,-3.74044e-07,2.77652e-08,3.75034e-07,175.752
50.0,0.33793103448275863,-4.03963e-07,2.92786e-08,4.04953e-07,175.848
50.0,0.3620689655172414,-4.32194e-07,3.01518e-08,4.33183e-07,176.01
50.0,0.38620689655172413,-4.59959e-07,3.20726e-08,4.61006e-07,176.01
50.0,0.4103448275862069,-4.879e-07,3.53905e-08,4.89123e-07,175.848
50.0,0.43448275862068964,-5.17819e-07,3.80098e-08,5.19158e-07,175.8
50.0,0.4586206896551724,-5.46865e-07,3.87665e-08,5.48145e-07,175.944
50.0,0.48275862068965514,-5.73931e-07,4.04546e-08,5.75328e-07,175.968
50.0,0.506896551724138,-6.02744e-07,4.41798e-08,6.04316e-07,175.8
50.0,0.5310344827586206,-6.32954e-07,4.5053e-08,6.34467e-07,175.926
50.0,0.5551724137931034,-6.60428e-07,4.63917e-08,6.61999e-07,175.98
50.0,0.5793103448275863,-6.88135e-07,4.93603e-08,6.89823e-07,175.896
50.0,0.603448275862069,-7.1718e-07,5.23871e-08,7.19043e-07,175.824
50.0,0.6275862068965518,-7.49427e-07,5.37259e-08,7.5129e-07,175.896
50.0,0.6517241379310345,-7.76668e-07,5.47736e-08,7.78531e-07,175.962
50.0,0.6758620689655173,-8.04841e-07,5.84407e-08,8.06878e-07,175.842
50.0,0.7,-8.34236e-07,6.08275e-08,8.3639e-07,175.824
10.0,0.0,-8.39766e-07,-2.61936e-09,8.39707e-07,-179.82
10.0,0.02413793103448276,-2.88711e-08,-1.16416e-10,2.88129e-08,-179.802
10.0,0.04827586206896552,-5.7684e-08,-1.74624e-10,5.76258e-08,-179.838
10.0,0.07241379310344828,-8.64388e-08,-2.9104e-10,8.63806e-08,-179.826
10.0,0.09655172413793103,-1.15252e-07,-4.07455e-10,1.15193e-07,-179.82
10.0,0.12068965517241378,-1.44007e-07,-4.65665e-10,1.43948e-07,-179.826
10.0,0.14482758620689656,-1.72761e-07,-5.8208e-10,1.72703e-07,-179.826
10.0,0.16896551724137931,-2.01516e-07,-6.40288e-10,2.01458e-07,-179.82
10.0,0.19310344827586207,-2.3027e-07,-7.56703e-10,2.30212e-07,-179.82
10.0,0.21724137931034482,-2.59026e-07,-8.14911e-10,2.58968e-07,-179.826
10.0,0.24137931034482757,-2.87839e-07,-9.3133e-10,2.8778e-07,-179.82
10.0,0.2655172413793103,-3.18922e-07,-9.89537e-10,3.18863e-07,-179.826
10.0,0.2896551724137931,-3.47676e-07,-1.10595e-09,3.47618e-07,-179.826
10.0,0.3137931034482759,-3.76431e-07,-1.22237e-09,3.76373e-07,-179.82
10.0,0.33793103448275863,-4.05185e-07,-1.28058e-09,4.05127e-07,-179.82
10.0,0.3620689655172414,-4.33882e-07,-1.33878e-09,4.33824e-07,-179.826
10.0,0.38620689655172413,-4.62636e-07,-1.4552e-09,4.62578e-07,-179.82
10.0,0.4103448275862069,-4.91393e-07,-1.57161e-09,4.91335e-07,-179.82
10.0,0.43448275862068964,-5.20147e-07,-1.62982e-09,5.20089e-07,-179.826
10.0,0.4586206896551724,-5.48844e-07,-1.74624e-09,5.48785e-07,-179.82
10.0,0.48275862068965514,-5.7754e-07,-1.80444e-09,5.77482e-07,-179.826
10.0,0.506896551724138,-6.06295e-07,-1.92087e-09,6.06236e-07,-179.826
10.0,0.5310344827586206,-6.3534e-07,-1.97907e-09,6.35282e-07,-179.82
10.0,0.5551724137931034,-6.64037e-07,-2.09549e-09,6.63978e-07,-179.82
10.0,0.5793103448275863,-6.92791e-07,-2.1537e-09,6.92733e-07,-179.826
10.0,0.603448275862069,-7.21488e-07,-2.27011e-09,7.21429e-07,-179.82
10.0,0.6275862068965518,-7.52454e-07,-2.38653e-09,7.52396e-07,-179.82
10.0,0.6517241379310345,-7.81092e-07,-2.44474e-09,7.81034e-07,-179.82
10.0,0.6758620689655173,-8.09847e-07,-2.50294e-09,8.09789e-07,-179.826
10.0,0.7,-8.38543e-07,-2.61936e-09,8.38485e-07,-179.82
20.0,0.0,-8.38194e-07,1.02446e-08,8.38252e-07,179.298
20.0,0.02413793103448276,-2.88129e-08,3.49248e-10,2.87547e-08,179.268
20.0,0.04827586206896552,-5.75676e-08,6.98495e-10,5.75094e-08,179.304
20.0,0.07241379310344828,-8.62642e-08,1.04775e-09,8.6206e-08,179.292
20.0,0.09655172413793103,-1.15019e-07,1.39699e-09,1.14961e-07,179.304
20.0,0.12068965517241378,-1.43774e-07,1.74624e-09,1.43716e-07,179.292
20.0,0.14482758620689656,-1.7247e-07,2.09549e-09,1.72412e-07,179.304
20.0,0.16896551724137931,-2.01167e-07,2.44474e-09,2.01108e-07,179.298
20.0,0.19310344827586207,-2.29863e-07,2.79398e-09,2.29863e-07,179.304
20.0,0.21724137931034482,-2.5856e-07,3.14323e-09,2.5856e-07,179.298
20.0,0.24137931034482757,-2.87257e-07,3.49247e-09,2.87257e-07,179.292
20.0,0.2655172413793103,-3.18398e-07,3.84173e-09,3.1834e-07,179.298
20.0,0.2896551724137931,-3.47094e-07,4.19098e-09,3.47036e-07,179.298
20.0,0.3137931034482759,-3.7579e-07,4.59843e-09,3.75732e-07,179.298
20.0,0.33793103448275863,-4.04429e-07,4.94768e-09,4.04429e-07,179.298
20.0,0.3620689655172414,-4.33125e-07,5.29693e-09,4.33125e-07,179.298
20.0,0.38620689655172413,-4.61821e-07,5.64617e-09,4.61821e-07,179.298
20.0,0.4103448275862069,-4.9052e-07,5.99542e-09,4.9052e-07,179.298
20.0,0.43448275862068964,-5.19216e-07,6.34466e-09,5.19158e-07,179.298
20.0,0.4586206896551724,-5.47854e-07,6.69391e-09,5.47854e-07,179.298
20.0,0.48275862068965514,-5.76551e-07,7.04316e-09,5.76492e-07,179.298
20.0,0.506896551724138,-6.05247e-07,7.3924e-09,6.05189e-07,179.298
20.0,0.5310344827586206,-6.34176e-07,7.74168e-09,6.34176e-07,179.298
20.0,0.5551724137931034,-6.62872e-07,8.09092e-09,6.62872e-07,179.298
20.0,0.5793103448275863,-6.91511e-07,8.44017e-09,6.91511e-07,179.298
20.0,0.603448275862069,-7.20207e-07,8.78941e-09,7.20265e-07,179.298
20.0,0.6275862068965518,-7.51115e-07,9.19687e-09,7.51115e-07,179.298
20.0,0.6517241379310345,-7.79753e-07,9.48791e-09,7.79753e-07,179.298
20.0,0.6758620689655173,-8.08392e-07,9.89536e-09,8.08392e-07,179.298
20.0,0.7,-8.36972e-07,1.01864e-08,8.36972e-07,179.298
30.0,0.0,-8.36215e-07,2.42727e-08,8.36506e-07,178.338
30.0,0.02413793103448276,-2.87547e-08,8.14911e-10,2.86965e-08,178.272
30.0,0.04827586206896552,-5.74512e-08,1.62982e-09,5.74512e-08,178.338
30.0,0.07241379310344828,-8.60896e-08,2.44474e-09,8.60896e-08,178.338
30.0,0.09655172413793103,-1.14728e-07,3.31785e-09,1.1467e-07,178.338
30.0,0.12068965517241378,-1.43366e-07,4.13277e-09,1.43425e-07,178.338
30.0,0.14482758620689656,-1.72005e-07,4.94768e-09,1.72005e-07,178.338
30.0,0.16896551724137931,-2.00701e-07,5.82079e-09,2.00701e-07,178.338
30.0,0.19310344827586207,-2.29281e-07,6.6357e-09,2.29339e-07,178.332
30.0,0.21724137931034482,-2.57978e-07,7.45064e-09,2.58036e-07,178.338
30.0,0.24137931034482757,-2.86558e-07,8.32375e-09,2.86675e-07,178.332
30.0,0.2655172413793103,-3.17641e-07,9.19687e-09,3.17699e-07,178.338
30.0,0.2896551724137931,-3.46221e-07,1.00118e-08,3.46279e-07,178.332
30.0,0.3137931034482759,-3.74859e-07,1.08267e-08,3.74976e-07,178.338
30.0,0.33793103448275863,-4.03439e-07,1.16998e-08,4.03556e-07,178.332
30.0,0.3620689655172414,-4.32135e-07,1.25147e-08,4.32194e-07,178.338
30.0,0.38620689655172413,-4.60715e-07,1.33878e-08,4.60832e-07,178.332
30.0,0.4103448275862069,-4.89355e-07,1.41445e-08,4.89472e-07,178.338
30.0,0.43448275862068964,-5.17935e-07,1.50177e-08,5.1811e-07,178.332
30.0,0.4586206896551724,-5.46515e-07,1.58326e-08,5.4669e-07,178.338
30.0,0.48275862068965514,-5.75154e-07,1.67057e-08,5.75328e-07,178.332
30.0,0.506896551724138,-6.03733e-07,1.75206e-08,6.03966e-07,178.338
30.0,0.5310344827586206,-6.32721e-07,1.83937e-08,6.32896e-07,178.332
30.0,0.5551724137931034,-6.61243e-07,1.92086e-08,6.61475e-07,178.332
30.0,0.5793103448275863,-6.89881e-07,2.00235e-08,6.90114e-07,178.338
30.0,0.603448275862069,-7.18461e-07,2.08967e-08,7.18694e-07,178.332
30.0,0.6275862068965518,-7.49253e-07,2.17116e-08,7.49485e-07,178.338
30.0,0.6517241379310345,-7.77833e-07,2.25847e-08,7.78124e-07,178.338
30.0,0.6758620689655173,-8.06471e-07,2.33414e-08,8.06762e-07,178.338
30.0,0.7,-8.35051e-07,2.42145e-08,8.35342e-07,178.338
40.0,0.0,-8.33421e-07,4.02217e-08,8.34352e-07,177.234
40.0,0.02413793103448276,-2.87547e-08,1.39699e-09,2.86965e-08,177.21
40.0,0.04827586206896552,-5.72184e-08,2.67757e-09,5.72184e-08,177.264
40.0,0.07241379310344828,-8.57985e-08,4.19098e-09,8.58568e-08,177.198
40.0,0.09655172413793103,-1.14379e-07,5.47155e-09,1.14437e-07,177.246
40.0,0.12068965517241378,-1.42901e-07,6.92674e-09,1.43017e-07,177.21
40.0,0.14482758620689656,-1.71539e-07,8.26554e-09,1.71655e-07,177.24
40.0,0.16896551724137931,-1.99944e-07,9.66253e-09,2.00119e-07,177.222
40.0,0.19310344827586207,-2.28524e-07,1.10595e-08,2.28757e-07,177.222
40.0,0.21724137931034482,-2.57047e-07,1.23983e-08,2.5728e-07,177.24
40.0,0.24137931034482757,-2.85685e-07,1.37371e-08,2.85976e-07,177.24
40.0,0.2655172413793103,-3.16593e-07,1.53087e-08,3.16884e-07,177.222
40.0,0.2896551724137931,-3.45057e-07,1.66475e-08,3.45406e-07,177.234
40.0,0.3137931034482759,-3.7352e-07,1.80445e-08,3.73928e-07,177.228
40.0,0.33793103448275863,-4.02159e-07,1.94997e-08,4.02566e-07,177.222
40.0,0.3620689655172414,-4.30622e-07,2.0722e-08,4.31088e-07,177.24
40.0,0.38620689655172413,-4.5926e-07,2.21772e-08,4.59726e-07,177.228
40.0,0.4103448275862069,-4.87726e-07,2.3516e-08,4.88191e-07,177.24
40.0,0.43448275862068964,-5.16189e-07,2.49712e-08,5.16713e-07,177.228
40.0,0.4586206896551724,-5.44711e-07,2.62518e-08,5.45293e-07,177.234
40.0,0.48275862068965514,-5.73291e-07,2.77652e-08,5.73873e-07,177.222
40.0,0.506896551724138,-6.01696e-07,2.90457e-08,6.02337e-07,177.234
40.0,0.5310344827586206,-6.30625e-07,3.05592e-08,6.31266e-07,177.222
40.0,0.5551724137931034,-6.59089e-07,3.17816e-08,6.59787e-07,177.234
40.0,0.5793103448275863,-6.87611e-07,3.3295e-08,6.88367e-07,177.228
40.0,0.603448275862069,-7.16016e-07,3.45756e-08,7.16831e-07,177.234
40.0,0.6275862068965518,-7.46808e-07,3.61472e-08,7.47623e-07,177.228
40.0,0.6517241379310345,-7.75213e-07,3.7486e-08,7.76086e-07,177.228
40.0,0.6758620689655173,-8.03851e-07,3.88247e-08,8.04725e-07,177.234
40.0,0.7,-8.32373e-07,4.02217e-08,8.33246e-07,177.234
50.0,0.0,-8.30161e-07,6.00126e-08,8.32315e-07,175.86
50.0,0.02413793103448276,-2.91039e-08,1.22237e-09,2.90457e-08,177.57
50.0,0.04827586206896552,-5.60542e-08,3.72532e-09,5.61124e-08,176.154
50.0,0.07241379310344828,-8.48672e-08,6.92674e-09,8.50418e-08,175.326
50.0,0.09655172413793103,-1.14611e-07,8.673e-09,1.14902e-07,175.656
50.0,0.12068965517241378,-1.42901e-07,9.4297e-09,1.43134e-07,176.208
50.0,0.14482758620689656,-1.69734e-07,1.19908e-08,1.70084e-07,175.956
50.0,0.16896551724137931,-1.99362e-07,1.51923e-08,1.99886e-07,175.638
50.0,0.19310344827586207,-2.28175e-07,1.69385e-08,2.28757e-07,175.746
50.0,0.21724137931034482,-2.56814e-07,1.80445e-08,2.57396e-07,175.974
50.0,0.24137931034482757,-2.83473e-07,1.98489e-08,2.84113e-07,175.992
50.0,0.2655172413793103,-3.14265e-07,2.3225e-08,3.1508e-07,175.77
50.0,0.2896551724137931,-3.44184e-07,2.52622e-08,3.45057e-07,175.8
50.0,0.3137931034482759,-3.7224e-07,2.57279e-08,3.73055e-07,176.04
50.0,0.33793103448275863,-3.99306e-07,2.83472e-08,4.00238e-07,175.938
50.0,0.3620689655172414,-4.2905e-07,3.15488e-08,4.30156e-07,175.788
50.0,0.38620689655172413,-4.57747e-07,3.21309e-08,4.58795e-07,175.986
50.0,0.4103448275862069,-4.84757e-07,3.40517e-08,4.85921e-07,175.98
50.0,0.43448275862068964,-5.13104e-07,3.75442e-08,5.14385e-07,175.806
50.0,0.4586206896551724,-5.43139e-07,3.88247e-08,5.44478e-07,175.908
50.0,0.48275862068965514,-5.7073e-07,3.99307e-08,5.72069e-07,175.998
50.0,0.506896551724138,-5.97913e-07,4.26664e-08,5.99426e-07,175.914
50.0,0.5310344827586206,-6.27191e-07,4.59261e-08,6.28821e-07,175.812
50.0,0.5551724137931034,-6.56702e-07,4.76141e-08,6.5839e-07,175.848
50.0,0.5793103448275863,-6.85282e-07,4.88365e-08,6.8697e-07,175.92
50.0,0.603448275862069,-7.12e-07,5.04081e-08,7.13746e-07,175.95
50.0,0.6275862068965518,-7.42384e-07,5.36677e-08,7.44247e-07,175.86
50.0,0.6517241379310345,-7.71488e-07,5.6287e-08,7.73525e-07,175.824
50.0,0.6758620689655173,-8.00766e-07,5.79168e-08,8.02804e-07,175.86
50.0,0.7,-8.28939e-07,5.85571e-08,8.30918e-07,175.956
10.0,0.0,-8.33945e-07,-2.61936e-09,8.33887e-07,-179.82
10.0,0.02413793103448276,-2.86383e-08,-1.16416e-10,2.85801e-08,-179.802
10.0,0.04827586206896552,-5.72766e-08,-2.32832e-10,5.72184e-08,-179.802
10.0,0.07241379310344828,-8.58568e-08,-2.9104e-10,8.57985e-08,-179.82
10.0,0.09655172413793103,-1.14437e-07,-3.49248e-10,1.14379e-07,-179.832
10.0,0.12068965517241378,-1.43017e-07,-4.65665e-10,1.42959e-07,-179.826
10.0,0.14482758620689656,-1.71597e-07,-5.8208e-10,1.71539e-07,-179.82
10.0,0.16896551724137931,-2.00177e-07,-6.40288e-10,2.00119e-07,-179.82
10.0,0.19310344827586207,-2.28699e-07,-7.56703e-10,2.28641e-07,-179.826
10.0,0.21724137931034482,-2.5728e-07,-8.14911e-10,2.57221e-07,-179.82
10.0,0.24137931034482757,-2.8586e-07,-9.3133e-10,2.85801e-07,-179.82
10.0,0.2655172413793103,-3.16768e-07,-1.04775e-09,3.1671e-07,-179.82
10.0,0.2896551724137931,-3.4529e-07,-1.10595e-09,3.45231e-07,-179.826
10.0,0.3137931034482759,-3.7387e-07,-1.22237e-09,3.73811e-07,-179.82
10.0,0.33793103448275863,-4.02391e-07,-1.28058e-09,4.02333e-07,-179.826
10.0,0.3620689655172414,-4.30913e-07,-1.33878e-09,4.30855e-07,-179.82
10.0,0.38620689655172413,-4.59493e-07,-1.4552e-09,4.59435e-07,-179.82
10.0,0.4103448275862069,-4.88017e-07,-1.51341e-09,4.87958e-07,-179.826
10.0,0.43448275862068964,-5.16597e-07,-1.62982e-09,5.16538e-07,-179.82
10.0,0.4586206896551724,-5.45118e-07,-1.74624e-09,5.4506e-07,-179.82
10.0,0.48275862068965514,-5.7364e-07,-1.80444e-09,5.73582e-07,-179.82
10.0,0.506896551724138,-6.0222e-07,-1.92087e-09,6.02162e-07,-179.82
10.0,0.5310344827586206,-6.31033e-07,-1.97907e-09,6.30975e-07,-179.82
10.0,0.5551724137931034,-6.59613e-07,-2.03728e-09,6.59555e-07,-179.826
10.0,0.5793103448275863,-6.88076e-07,-2.1537e-09,6.88018e-07,-179.82
10.0,0.603448275862069,-7.16656e-07,-2.27011e-09,7.16598e-07,-179.82
10.0,0.6275862068965518,-7.47274e-07,-2.38653e-09,7.47215e-07,-179.82
10.0,0.6517241379310345,-7.75854e-07,-2.44474e-09,7.75795e-07,-179.82
10.0,0.6758620689655173,-8.04434e-07,-2.50294e-09,8.04375e-07,-179.82
10.0,0.7,-8.32897e-07,-2.61936e-09,8.32839e-07,-179.82
20.0,0.0,-8.32606e-07,1.01282e-08,8.32606e-07,179.298
