t,i,x,y,r,theta,xK,tc, therm
1682018813.9029694, 3.2, -3.889066e-06, -4.699014e-07, 3.747044e-06, 187.1559, 0, 0, 0
1682018820.32608, -3.2, 3.714981e-06, -1.77569e-07, 4.449683e-06, 353.0187, 0, 0, 0
1682018826.4233065, 3.2, -2.572981e-06, -3.237352e-07, 2.471825e-06, 189.313, 0, 0, 0
1682018832.5315485, -3.2, 4.446139e-06, -1.77569e-07, 4.761844e-06, 357.5521, 0, 0, 0
1682018838.6373272, 3.2, -3.596602e-06, -4.699014e-07, 2.865616e-06, 188.8682, 0, 0, 0
1682018844.7393286, -3.2, 3.422517e-06, -6.160677e-07, 3.621534e-06, 351.838, 0, 0, 0
1682018850.8761861, 3.2, -4.181529e-06, -4.699014e-07, 4.923343e-06, 181.9539, 0, 0, 0
1682018856.9411101, -3.2, 3.276286e-06, -3.237352e-07, 3.437794e-06, 355.5434, 0, 0, 0
1682018863.039893, 3.2, -4.327761e-06, -4.699014e-07, 4.062565e-06, 187.1559, 0, 0, 0
1682018869.1639185, -3.2, 6.054688e-06, -1.77569e-07, 5.479333e-06, 354.5053, 0, 0, 0
1682018875.238812, 3.2, -2.134286e-06, -3.237352e-07, 2.185403e-06, 184.185, 0, 0, 0
1682018881.3361058, -3.2, 6.200919e-06, -4.699014e-07, 6.793564e-06, 358.3597, 0, 0, 0
1682018887.4539528, 3.2, -9.644325e-07, -4.699014e-07, 7.051293e-07, 201.5871, 0, 0, 0
1682018893.5968506, -3.2, 5.323529e-06, -3.237352e-07, 5.625316e-06, 356.9394, 0, 0, 0
1682018899.6873226, 3.2, -3.450371e-06, -4.699014e-07, 2.28742e-06, 184.185, 0, 0, 0
1682018905.8163543, -3.2, 6.639614e-06, -3.237352e-07, 6.647502e-06, 352.5343, 0, 0, 0
1682018911.9470708, 3.2, -3.795059e-07, -1.77569e-07, 9.11637e-07, 220.4657, 0, 0, 0
1682018918.0752437, -3.2, 6.054688e-06, -1.77569e-07, 5.795064e-06, 355.3379, 0, 0, 0
1682018924.2668881, 3.2, -1.403127e-06, -3.237352e-07, 1.017317e-06, 181.865, 0, 0, 0
1682018930.4190166, -3.2, 4.446139e-06, -1.77569e-07, 5.344228e-06, 358.1406, 0, 0, 0
1682018936.5548139, 3.2, -1.988054e-06, -1.77569e-07, 2.303381e-06, 190.8093, 0, 0, 0
1682018942.6685586, -3.2, 5.469761e-06, -6.160677e-07, 5.781353e-06, 355.4528, 0, 0, 0
1682018948.8024576, 3.2, -1.256896e-06, -4.699014e-07, 1.84209e-06, 191.802, 0, 0, 0
1682018954.9378421, -3.2, 6.932077e-06, -3.237352e-07, 6.934351e-06, 355.1259, 0, 0, 0
1682018961.0952022, 3.2, -3.795059e-07, -3.237352e-07, 6.950348e-07, 205.7234, 0, 0, 0
1682018967.2290916, -3.2, 6.054688e-06, -3.140275e-08, 6.934351e-06, 358.3975, 0, 0, 0
1682018973.385763, 3.2, -2.134286e-06, -3.237352e-07, 1.695881e-06, 189.2489, 0, 0, 0
1682018979.5478847, -3.2, 5.908456e-06, -3.237352e-07, 5.333364e-06, 354.3262, 0, 0, 0
1682018985.702092, 3.2, -1.695591e-06, -3.237352e-07, 1.58282e-06, 187.2126, 0, 0, 0
1682018991.8692467, -3.2, 6.347151e-06, -4.699014e-07, 5.908539e-06, 357.0802, 0, 0, 0
1682018998.0371664, 3.2, -2.280517e-06, -4.699014e-07, 2.28742e-06, 190.8093, 0, 0, 0
1682019004.2421923, -3.2, 5.762224e-06, -4.699014e-07, 5.618799e-06, 356.7008, 0, 0, 0
1682019010.4147742, 3.2, -1.988054e-06, -3.237352e-07, 2.28742e-06, 181.1611, 0, 0, 0
1682019016.6127958, -3.2, 5.469761e-06, -4.699014e-07, 5.618799e-06, 355.6664, 0, 0, 0
1682019022.8109577, 3.2, -1.988054e-06, -4.699014e-07, 2.158699e-06, 194.3125, 0, 0, 0
