t,i,x,y,r,theta,xK,tc, therm
1681448289.869721, 3.2, -0.0005312561, 0.0004164167, 0.0006718049, 142.0179, 0, 0, 0
1681448296.8104265, -3.2, -0.0005180953, 0.0004142243, 0.0006617299, 141.3572, 0, 0, 0
1681448303.4272895, 3.2, -0.000544417, 0.0004186092, 0.0006832285, 142.5995, 0, 0, 0
1681448310.0630605, -3.2, -0.0005173642, 0.0004134934, 0.0006605888, 141.2879, 0, 0, 0
1681448316.6850307, 3.2, -0.0005458793, 0.0004171475, 0.0006871579, 142.5283, 0, 0, 0
1681448323.331973, -3.2, -0.0005137083, 0.0004156859, 0.0006620743, 141.2192, 0, 0, 0
1681448329.9605086, 3.2, -0.0005407612, 0.0004178784, 0.0006823815, 142.2136, 0, 0, 0
1681448336.6346788, -3.2, -0.0005137083, 0.0004156859, 0.0006638995, 141.2782, 0, 0, 0
1681448343.30354, 3.2, -0.0005436859, 0.0004178784, 0.0006854143, 142.5881, 0, 0, 0
1681448349.9777124, -3.2, -0.0005180953, 0.0004127625, 0.0006605888, 141.3572, 0, 0, 0
1681448356.5671194, 3.2, -0.0005436859, 0.0004164167, 0.0006867485, 142.5654, 0, 0, 0
