t,i,x,y,r,theta,xK,tc, therm
1680205106.2174044, 3.2, -6.112135e-05, -7.908678e-05, 9.727673e-05, 234.945, 0, 0, 0
1680205112.7284315, -3.2, -5.965903e-05, -8.20101e-05, 0.0001015803, 234.6818, 0, 0, 0
1680205119.2150369, 3.2, -6.697062e-05, -8.493342e-05, 0.0001133168, 227.4594, 0, 0, 0
1680205125.7104387, -3.2, -4.722935e-05, -8.639508e-05, 9.643434e-05, 236.3702, 0, 0, 0
1680205132.1954472, 3.2, -3.772429e-05, -8.785674e-05, 9.839571e-05, 243.0523, 0, 0, 0
1680205138.6814258, -3.2, -6.112135e-05, -8.712592e-05, 0.0001140205, 232.5225, 0, 0, 0
1680205145.1533604, 3.2, -5.600324e-05, -5.935433e-05, 8.436648e-05, 222.9303, 0, 0, 0
1680205151.6451163, -3.2, -9.402347e-05, -1.185031e-05, 9.386896e-05, 186.8502, 0, 0, 0
1680205158.1261075, 3.2, -7.574452e-05, -1.185031e-05, 7.894692e-05, 191.0367, 0, 0, 0
1680205164.6128185, -3.2, -8.232494e-05, -1.038865e-05, 7.294126e-05, 186.6326, 0, 0, 0
1680205171.0947971, 3.2, -6.623947e-05, -9.657818e-06, 7.294126e-05, 188.2833, 0, 0, 0
1680205177.5451257, -3.2, -7.574452e-05, -1.331197e-05, 7.666591e-05, 189.3422, 0, 0, 0
1680205184.0260017, 3.2, -0.0001064532, -1.404281e-05, 0.0001073754, 186.7402, 0, 0, 0
1680205190.5163078, -3.2, -0.0001115713, -1.258114e-05, 0.001485952, 258.2932, 0, 0, 0
1680205196.9945648, 3.2, -0.0001020662, -1.550447e-05, 9.974065e-05, 189.3002, 0, 0, 0
1680205203.4818509, -3.2, -9.402347e-05, -1.404281e-05, 9.385071e-05, 190.0262, 0, 0, 0
1680205209.9969358, 3.2, -9.621695e-05, -1.62353e-05, 9.541488e-05, 188.7951, 0, 0, 0
1680205216.472575, -3.2, -9.475464e-05, -1.62353e-05, 9.338414e-05, 188.9297, 0, 0, 0
