t,i,x,y,r,theta,xK,tc, therm
1681661688.8976996, 3.2, -1.067143e-06, -1.258114e-06, 1.697952e-06, 233.7967, 0, 0, 0
1681661695.3250294, -3.2, 1.418795e-06, -1.185031e-06, 2.270682e-06, 325.8895, 0, 0, 0
1681661701.4340298, 3.2, -4.357355e-06, -1.258114e-06, 4.676018e-06, 197.863, 0, 0, 0
1681661707.5107594, -3.2, 1.565027e-06, -1.331197e-06, 1.944957e-06, 318.2582, 0, 0, 0
1681661713.6190464, 3.2, -4.649818e-06, -1.331197e-06, 4.638828e-06, 195.1402, 0, 0, 0
1681661719.6998003, -3.2, 1.418795e-06, -1.258114e-06, 2.021834e-06, 325.2978, 0, 0, 0
1681661725.8082316, 3.2, -4.649818e-06, -1.331197e-06, 4.906954e-06, 195.2143, 0, 0, 0
1681661731.9240332, -3.2, 1.34568e-06, -1.185031e-06, 1.951576e-06, 318.4351, 0, 0, 0
1681661738.0090203, 3.2, -3.845545e-06, -1.258114e-06, 4.255138e-06, 196.9113, 0, 0, 0
1681661744.1092746, -3.2, 1.565027e-06, -1.258114e-06, 2.18331e-06, 320.9018, 0, 0, 0
1681661750.204863, 3.2, -4.138008e-06, -1.331197e-06, 4.556164e-06, 196.3655, 0, 0, 0
1681661756.31342, -3.2, 1.418795e-06, -1.185031e-06, 1.945525e-06, 311.8366, 0, 0, 0
1681661762.415023, 3.2, -1.652069e-06, -1.331197e-06, 2.281642e-06, 213.3838, 0, 0, 0
1681661768.528912, -3.2, 9.801004e-07, -1.258114e-06, 1.743763e-06, 319.8594, 0, 0, 0
1681661774.6360216, 3.2, -5.600324e-06, -1.258114e-06, 5.047858e-06, 194.0821, 0, 0, 0
1681661780.765432, -3.2, 1.126332e-06, -1.258114e-06, 1.963061e-06, 320.6273, 0, 0, 0
1681661786.9097507, 3.2, -4.576703e-06, -1.185031e-06, 4.626139e-06, 196.3655, 0, 0, 0
1681661793.0548785, -3.2, 1.418795e-06, -1.331197e-06, 2.081515e-06, 325.4128, 0, 0, 0
1681661799.1870162, 3.2, -4.942282e-06, -1.331197e-06, 5.011295e-06, 193.1598, 0, 0, 0
1681661805.3122168, -3.2, 6.145212e-07, -1.258114e-06, 1.712484e-06, 308.3503, 0, 0, 0
1681661811.4654882, 3.2, -5.380977e-06, -1.404281e-06, 5.614197e-06, 192.8233, 0, 0, 0
1681661817.5848274, -3.2, 1.126332e-06, -1.258114e-06, 1.492287e-06, 302.0632, 0, 0, 0
1681661823.7270603, 3.2, -4.576703e-06, -1.185031e-06, 4.556164e-06, 196.4669, 0, 0, 0
1681661829.8738484, -3.2, 9.069846e-07, -1.331197e-06, 1.570804e-06, 305.7881, 0, 0, 0
1681661836.0290432, 3.2, -4.869166e-06, -1.331197e-06, 5.118422e-06, 194.8648, 0, 0, 0
