t,i,x,y,r,theta,xK,tc, therm
1681454951.8102336, 3.2, 1.479729e-05, -4.439224e-05, 4.67935e-05, 332.0518, 0, 0, 0
1681454958.2333987, -3.2, 5.13552e-05, -4.439224e-05, 9.585217e-05, 354.897, 0, 0, 0
1681454964.3466673, 3.2, 5.13552e-05, -7.850687e-06, 6.788246e-05, 332.0518, 0, 0, 0
1681454970.460852, -3.2, 1.479729e-05, -7.850687e-06, 4.67935e-05, 351.3085, 0, 0, 0
1681454976.5802188, 3.2, 1.479729e-05, -4.439224e-05, 1.675091e-05, 288.4348, 0, 0, 0
1681454982.7018228, -3.2, 5.13552e-05, -7.850687e-06, 8.227539e-05, 280.3611, 0, 0, 0
1681454988.807585, 3.2, 1.479729e-05, -8.09338e-05, 1.675091e-05, 288.4348, 0, 0, 0
1681454994.9343827, -3.2, 1.479729e-05, -7.850687e-06, 4.67935e-05, 351.3085, 0, 0, 0
1681455001.0454504, 3.2, -2.176063e-05, -7.850687e-06, 4.67935e-05, 280.3611, 0, 0, 0
1681455007.1888177, -3.2, 5.13552e-05, -7.850687e-06, 6.788246e-05, 288.4348, 0, 0, 0
1681455013.3044035, 3.2, 5.13552e-05, -4.439224e-05, 4.943882e-05, 288.4348, 0, 0, 0
1681455019.4154477, -3.2, 1.479729e-05, -4.439224e-05, 4.67935e-05, 319.1594, 0, 0, 0
1681455025.533415, 3.2, 1.479729e-05, -4.439224e-05, 6.788246e-05, 319.1594, 0, 0, 0
1681455031.6665764, -3.2, 1.479729e-05, -7.850687e-06, 8.826295e-05, 288.4348, 0, 0, 0
1681455037.8092942, 3.2, 1.479729e-05, -7.850687e-06, 8.227539e-05, 332.0518, 0, 0, 0
1681455043.9335835, -3.2, 5.13552e-05, -8.09338e-05, 5.195181e-05, 319.1594, 0, 0, 0
1681455050.0902338, 3.2, -5.831854e-05, -4.439224e-05, 1.675091e-05, 332.0518, 0, 0, 0
1681455056.254641, -3.2, 1.479729e-05, -8.09338e-05, 6.788246e-05, 351.3085, 0, 0, 0
1681455062.3965893, 3.2, 1.479729e-05, -4.439224e-05, 4.67935e-05, 332.0518, 0, 0, 0
1681455068.5451953, -3.2, 0.0003158778, -0.0001055537, 0.0001280058, 346.7958, 0, 0, 0
1681455074.7124214, 3.2, -7.52919e-06, -1.432971e-05, 1.754045e-05, 242.58, 0, 0, 0
1681455080.885641, -3.2, 1.440556e-05, -2.236886e-05, 2.484631e-05, 311.7205, 0, 0, 0
1681455087.0555804, 3.2, -8.260347e-06, -1.323347e-05, 1.423127e-05, 240.5182, 0, 0, 0
1681455093.2227314, -3.2, 1.806135e-05, -2.127261e-05, 2.371725e-05, 308.3181, 0, 0, 0
1681455099.3829384, 3.2, 5.63166e-06, -2.054178e-05, 1.981407e-05, 290.5025, 0, 0, 0
1681455105.5544, -3.2, 1.659904e-05, -1.506055e-05, 2.478306e-05, 319.4043, 0, 0, 0
1681455111.7392364, 3.2, -8.260347e-06, -1.469513e-05, 1.752465e-05, 237.3972, 0, 0, 0
1681455117.919234, -3.2, 1.988925e-05, -2.017636e-05, 2.375232e-05, 323.5412, 0, 0, 0
1681455124.1180854, 3.2, -8.260347e-06, -1.615679e-05, 1.298562e-05, 234.5727, 0, 0, 0
1681455130.2865741, -3.2, 1.477114e-05, -1.359888e-05, 2.292407e-05, 315.7258, 0, 0, 0
1681455136.4844632, 3.2, -9.722664e-06, -9.579311e-06, 1.395761e-05, 231.5552, 0, 0, 0
1681455142.6805887, -3.2, 1.440556e-05, -1.87147e-05, 2.36895e-05, 325.5989, 0, 0, 0
1681455148.9305766, 3.2, -8.625927e-06, -1.286805e-05, 1.3789e-05, 234.4336, 0, 0, 0
1681455155.1202781, -3.2, 1.696461e-05, -1.213722e-05, 2.136941e-05, 326.8714, 0, 0, 0
1681455161.338813, 3.2, -8.260347e-06, -1.359888e-05, 1.378016e-05, 231.8332, 0, 0, 0
1681455167.547849, -3.2, 1.842693e-05, -1.213722e-05, 2.334293e-05, 319.4998, 0, 0, 0
1681455173.7491095, 3.2, -4.970136e-06, -1.359888e-05, 9.046329e-06, 247.791, 0, 0, 0
1681455179.967081, -3.2, 1.915809e-05, -1.506055e-05, 2.116874e-05, 314.5171, 0, 0, 0
1681455186.2199073, 3.2, -4.238977e-06, -8.84848e-06, 1.052617e-05, 241.1164, 0, 0, 0
1681455192.433982, -3.2, 1.806135e-05, -1.359888e-05, 2.231748e-05, 318.3271, 0, 0, 0
1681455198.621601, 3.2, -2.045502e-06, -1.213722e-05, 1.096508e-05, 238.9433, 0, 0, 0
