t,i,x,y,r,theta,xK,tc, therm
1681448212.764064, 3.2, -0.0003323811, 0.0003944918, 0.000515379, 130.1258, 0, 0, 0
1681448219.7285953, -3.2, -0.0005129772, 0.0004134934, 0.000662301, 141.3374, 0, 0, 0
1681448226.3380642, 3.2, -0.0005400301, 0.0004156859, 0.0006833648, 142.4877, 0, 0, 0
1681448232.975691, -3.2, -0.000512246, 0.0004120317, 0.0006579634, 141.3076, 0, 0, 0
1681448239.5770614, 3.2, -0.0005407612, 0.0004156859, 0.0006836734, 142.3642, 0, 0, 0
1681448246.191375, -3.2, -0.0005144395, 0.0004149551, 0.000662301, 141.4065, 0, 0, 0
1681448252.8153064, 3.2, -0.0005436859, 0.0004149551, 0.0006842533, 142.5623, 0, 0, 0
1681448259.4440768, -3.2, -0.0005180953, 0.0004134934, 0.0006640157, 141.5245, 0, 0, 0
1681448266.098065, 3.2, -0.0005473417, 0.0004164167, 0.0006870199, 142.5171, 0, 0, 0
1681448272.7565434, -3.2, -0.0005217511, 0.0004142243, 0.0006660701, 141.4552, 0, 0, 0
