t,i,x,y,r,theta,xK,tc, therm
1681508483.7744145, 3.2, 7.399497e-06, 6.386922e-06, 9.465643e-06, 43.4865, 0, 0, 0
1681508490.2146544, -3.2, 9.775761e-06, 6.423463e-06, 1.161606e-05, 35.04089, 0, 0, 0
1681508496.3134317, 3.2, 5.279137e-06, 6.496546e-06, 8.709399e-06, 48.07087, 0, 0, 0
1681508502.399035, -3.2, 1.061659e-05, 6.423463e-06, 1.275435e-05, 30.51595, 0, 0, 0
1681508508.5332427, 3.2, 5.827506e-06, 6.642712e-06, 8.479275e-06, 52.30629, 0, 0, 0
1681508514.631832, -3.2, 9.995108e-06, 6.423463e-06, 1.189231e-05, 32.59084, 0, 0, 0
1681508520.7450447, 3.2, 6.741454e-06, 6.606171e-06, 9.570092e-06, 44.10557, 0, 0, 0
1681508526.8601477, -3.2, 1.116496e-05, 6.386922e-06, 1.329189e-05, 28.90584, 0, 0, 0
1681508532.9605813, 3.2, 6.193085e-06, 6.606171e-06, 8.958196e-06, 48.01768, 0, 0, 0
1681508539.073395, -3.2, 1.11284e-05, 6.460004e-06, 1.287285e-05, 29.91282, 0, 0, 0
1681508545.2055259, 3.2, 6.485549e-06, 6.642712e-06, 9.309323e-06, 46.65181, 0, 0, 0
1681508551.3334212, -3.2, 1.1823e-05, 6.496546e-06, 1.363344e-05, 28.07573, 0, 0, 0
1681508557.464405, 3.2, 6.522107e-06, 6.569629e-06, 9.128692e-06, 44.73026, 0, 0, 0
1681508563.597683, -3.2, 1.171333e-05, 6.386922e-06, 1.332696e-05, 28.78807, 0, 0, 0
1681508569.7502182, 3.2, 6.63178e-06, 6.460004e-06, 9.360917e-06, 44.56815, 0, 0, 0
1681508575.890252, -3.2, 1.094561e-05, 6.386922e-06, 1.197723e-05, 31.86943, 0, 0, 0
1681508582.0392728, 3.2, 6.81457e-06, 6.569629e-06, 9.440318e-06, 45.20922, 0, 0, 0
1681508588.194084, -3.2, 1.145742e-05, 6.386922e-06, 1.314931e-05, 29.37237, 0, 0, 0
1681508594.3416123, 3.2, 6.851128e-06, 6.569629e-06, 9.283747e-06, 45.369, 0, 0, 0
1681508600.4885547, -3.2, 1.094561e-05, 6.460004e-06, 1.165709e-05, 35.2546, 0, 0, 0
1681508606.6177235, 3.2, 4.511421e-06, 6.569629e-06, 7.502691e-06, 62.79458, 0, 0, 0
1681508612.7655585, -3.2, 7.362939e-06, 6.496546e-06, 1.007282e-05, 41.16225, 0, 0, 0
1681508618.9315886, 3.2, 2.829757e-06, 6.679254e-06, 7.106742e-06, 68.75904, 0, 0, 0
1681508625.1044896, -3.2, 6.668338e-06, 6.533088e-06, 9.283285e-06, 45.04718, 0, 0, 0
1681508631.2834065, 3.2, 3.780263e-06, 6.533088e-06, 7.437209e-06, 65.74908, 0, 0, 0
1681508637.4444017, -3.2, 7.655402e-06, 6.642712e-06, 1.006833e-05, 38.468, 0, 0, 0
1681508643.6175675, 3.2, 3.268452e-06, 6.715795e-06, 7.225754e-06, 66.62379, 0, 0, 0
1681508649.7803586, -3.2, 7.070475e-06, 6.606171e-06, 9.977358e-06, 39.54959, 0, 0, 0
1681508655.985646, 3.2, 5.206022e-06, 6.642712e-06, 8.909306e-06, 49.09855, 0, 0, 0
1681508662.155295, -3.2, 7.436054e-06, 6.715795e-06, 1.014347e-05, 41.0845, 0, 0, 0
1681508668.3355656, 3.2, 3.195336e-06, 6.788879e-06, 7.452216e-06, 64.04868, 0, 0, 0
1681508674.5414083, -3.2, 7.874749e-06, 6.642712e-06, 1.036303e-05, 39.86286, 0, 0, 0
1681508680.7392592, 3.2, 5.681275e-06, 6.715795e-06, 9.086029e-06, 48.89599, 0, 0, 0
1681508686.951562, -3.2, 7.69196e-06, 6.642712e-06, 9.889463e-06, 39.73296, 0, 0, 0
1681508693.149163, 3.2, 3.99961e-06, 6.788879e-06, 7.810981e-06, 60.08924, 0, 0, 0
1681508699.3472843, -3.2, 8.276887e-06, 6.679254e-06, 1.048932e-05, 38.89722, 0, 0, 0
1681508705.5391748, 3.2, 3.487799e-06, 6.752337e-06, 7.80624e-06, 58.22591, 0, 0, 0
1681508711.7435613, -3.2, 8.532792e-06, 6.569629e-06, 1.08714e-05, 37.31338, 0, 0, 0
1681508717.9544985, 3.2, 4.401747e-06, 6.679254e-06, 8.071159e-06, 56.10826, 0, 0, 0
1681508724.1634073, -3.2, 8.679023e-06, 6.569629e-06, 1.096546e-05, 36.62531, 0, 0, 0
1681508730.4215744, 3.2, 3.963052e-06, 6.752337e-06, 7.993027e-06, 58.17194, 0, 0, 0
1681508736.661601, -3.2, 8.934929e-06, 6.606171e-06, 1.115551e-05, 37.00825, 0, 0, 0
1681508742.8759375, 3.2, 3.926495e-06, 6.569629e-06, 7.419786e-06, 62.92218, 0, 0, 0
1681508749.0783405, -3.2, 7.874749e-06, 6.569629e-06, 9.62476e-06, 43.04525, 0, 0, 0
1681508755.2931917, 3.2, 7.163176e-05, 6.861962e-06, 1.201711e-05, 63.64412, 0, 0, 0
1681508761.5285945, -3.2, 6.63178e-06, 7.51971e-06, 1.034547e-05, 46.18985, 0, 0, 0
1681508767.6103704, 3.2, 3.30501e-06, 7.629335e-06, 8.277313e-06, 67.97926, 0, 0, 0
