t,i,x,y,r,theta,xK,tc, therm
1681459012.4885533, 3.2, -2.909836e-06, 3.353972e-06, 4.56751e-06, 135.5722, 0, 0, 0
1681459019.0225742, -3.2, -6.675301e-06, 3.353972e-06, 7.145749e-06, 151.2777, 0, 0, 0
1681459025.1225157, 3.2, 9.519856e-06, 3.134723e-06, 1.095073e-05, 17.51359, 0, 0, 0
1681459031.2107933, -3.2, 3.853379e-06, 3.646305e-06, 5.136218e-06, 43.3036, 0, 0, 0
1681459037.3335636, 3.2, 9.519856e-06, 3.427055e-06, 1.01731e-05, 18.10341, 0, 0, 0
1681459043.4360116, -3.2, 3.539154e-06, 3.638454e-06, 4.078358e-06, 61.99222, 0, 0, 0
1681459049.565899, 3.2, 6.975598e-06, 3.638454e-06, 7.154656e-06, 28.60902, 0, 0, 0
1681459055.656216, -3.2, 6.829367e-06, 3.784621e-06, 6.605651e-06, 35.09162, 0, 0, 0
1681459061.7839684, 3.2, 1.048516e-05, 3.492288e-06, 1.072929e-05, 19.77584, 0, 0, 0
1681459067.9245543, -3.2, 4.709008e-06, 3.492288e-06, 5.554711e-06, 46.39021, 0, 0, 0
1681459074.0342448, 3.2, 8.291684e-06, 3.565371e-06, 8.997116e-06, 22.62432, 0, 0, 0
1681459080.1414068, -3.2, 2.515533e-06, 3.492288e-06, 4.621784e-06, 49.66553, 0, 0, 0
1681459086.2895498, 3.2, 7.926104e-06, 3.492288e-06, 8.691088e-06, 27.31792, 0, 0, 0
1681459092.420352, -3.2, 7.607529e-07, 3.492288e-06, 3.501149e-06, 75.4413, 0, 0, 0
1681459098.5818918, 3.2, 6.610019e-06, 3.565371e-06, 7.833954e-06, 28.113, 0, 0, 0
1681459104.6863248, -3.2, 1.34568e-06, 3.565371e-06, 3.854578e-06, 68.30052, 0, 0, 0
1681459110.8077168, 3.2, 7.048715e-06, 3.419205e-06, 7.704033e-06, 27.82125, 0, 0, 0
1681459116.9827113, -3.2, -0.0001485418, -6.734494e-07, 1.277641e-06, 290.287, 0, 0, 0
