t,i,x,y,r,theta,xK,tc, therm
1681509101.2085154, 3.2, 5.498485e-06, 7.592793e-06, 9.358887e-06, 53.54982, 0, 0, 0
1681509107.585669, -3.2, 8.167212e-06, 7.410085e-06, 1.141205e-05, 42.33282, 0, 0, 0
1681509113.6915686, 3.2, 3.30501e-06, 7.665876e-06, 8.400605e-06, 64.19945, 0, 0, 0
1681509119.7846491, -3.2, 7.765076e-06, 7.446627e-06, 1.07048e-05, 43.67883, 0, 0, 0
1681509125.8855414, 3.2, 2.975988e-06, 7.629335e-06, 8.22327e-06, 69.49894, 0, 0, 0
1681509131.9881065, -3.2, 7.911307e-06, 7.483168e-06, 1.110404e-05, 41.63353, 0, 0, 0
1681509138.1102257, 3.2, 3.378125e-06, 7.629335e-06, 8.362519e-06, 67.74371, 0, 0, 0
1681509144.2224386, -3.2, 7.69196e-06, 7.483168e-06, 1.067871e-05, 44.62127, 0, 0, 0
1681509150.3205717, 3.2, 2.975988e-06, 7.665876e-06, 8.134157e-06, 70.22146, 0, 0, 0
1681509156.472495, -3.2, 8.423118e-06, 7.446627e-06, 1.148735e-05, 43.01329, 0, 0, 0
1681509162.5854096, 3.2, 3.670589e-06, 7.629335e-06, 8.57987e-06, 63.31285, 0, 0, 0
1681509168.7206967, -3.2, 7.801634e-06, 7.483168e-06, 1.083566e-05, 44.35427, 0, 0, 0
1681509174.8344274, 3.2, 3.451241e-06, 7.629335e-06, 8.683015e-06, 60.63897, 0, 0, 0
1681509180.9820383, -3.2, 8.825255e-06, 7.373543e-06, 1.132523e-05, 40.86938, 0, 0, 0
1681509187.1115377, 3.2, 4.145842e-06, 7.665876e-06, 8.537214e-06, 63.31178, 0, 0, 0
1681509193.2512927, -3.2, 7.18511e-05, 2.257726e-06, 7.173813e-05, 79.01578, 0, 0, 0
1681509199.3968422, 3.2, 4.950116e-06, 2.148101e-06, 5.848701e-06, 22.59426, 0, 0, 0
1681509205.5121999, -3.2, 9.653031e-07, 2.184643e-06, 3.022571e-06, 46.11243, 0, 0, 0
