t,i,x,y,r,theta,xK,tc, therm
1680147050.855411, 3.2, -0.0001634835, -0.0001134358, 0.0001959325, 214.77, 0, 0, 0
1680147057.3406157, -3.2, -0.000147398, -0.0001112433, 0.0001864208, 217.1795, 0, 0, 0
1680147063.7870975, 3.2, -0.0001715263, -0.0001105125, 0.0002052756, 212.4627, 0, 0, 0
1680147070.2813022, -3.2, -0.0001554408, -0.0001112433, 0.0001881854, 215.6167, 0, 0, 0
1680147076.7662575, 3.2, -0.0001751821, -0.0001105125, 0.0002065094, 212.0944, 0, 0, 0
1680147083.2238016, -3.2, -0.0001503227, -0.0001090508, 0.0001865742, 216.2377, 0, 0, 0
1680147089.7062256, 3.2, -0.0001722574, -0.0001112433, 0.0002050554, 212.9048, 0, 0, 0
1680147096.1667092, -3.2, -0.000151785, -0.0001105125, 0.0001880305, 216.1896, 0, 0, 0
1680147102.631545, 3.2, -0.0001773755, -0.0001112433, 0.0002122413, 211.6489, 0, 0, 0
1680147109.1133325, -3.2, -0.0001627524, -0.0001105125, 0.0001947306, 214.7848, 0, 0, 0
1680147115.5755107, 3.2, -0.0001832248, -0.0001112433, 0.0002094638, 211.819, 0, 0, 0
1680147122.0520577, -3.2, -0.0001532473, -0.0001097817, 0.0001919156, 216.0249, 0, 0, 0
1680147128.5215542, 3.2, -0.0001744509, -0.0001119742, 0.0002058921, 212.5247, 0, 0, 0
1680147135.0249293, -3.2, -0.0001590966, -0.0001112433, 0.000195149, 214.6618, 0, 0, 0
1680147141.5034459, 3.2, -0.0001759132, -0.0001119742, 0.0002120975, 211.8603, 0, 0, 0
1680147147.993423, -3.2, -0.0001569031, -0.0001105125, 0.0001941309, 214.8387, 0, 0, 0
1680147154.4596212, 3.2, -0.0001788378, -0.0001105125, 0.0002078348, 212.6339, 0, 0, 0
1680147160.9565728, -3.2, -0.0001576342, -0.0001112433, 0.0001945506, 215.3364, 0, 0, 0
1680147167.4435692, 3.2, -0.0001788378, -0.0001112433, 0.0002143511, 211.2998, 0, 0, 0
1680147173.9317143, -3.2, -0.0001605589, -0.0001105125, 0.0001917414, 214.9086, 0, 0, 0
1680147180.401046, 3.2, -0.0001737197, -0.0001105125, 0.00020567, 212.4162, 0, 0, 0
1680147186.8690186, -3.2, -0.0001598277, -0.0001097817, 0.000194314, 214.6618, 0, 0, 0
1680147193.3476107, 3.2, -0.0001737197, -0.0001097817, 0.0002040448, 212.7933, 0, 0, 0
1680147199.8306456, -3.2, -0.000147398, -0.0001112433, 0.0001852494, 216.7708, 0, 0, 0
1680147206.3030095, 3.2, -0.0001729886, -0.0001105125, 0.0002050554, 212.7933, 0, 0, 0
1680147212.808893, -3.2, -0.0001539785, -0.0001112433, 0.0001877544, 216.2377, 0, 0, 0
1680147219.3053086, 3.2, -0.0001773755, -0.0001105125, 0.0002112347, 211.819, 0, 0, 0
1680147225.7876544, -3.2, -0.0001495915, -0.0001112433, 0.0001842259, 217.2741, 0, 0, 0
1680147232.2609265, 3.2, -0.000170064, -0.0001105125, 0.0002028171, 213.4168, 0, 0, 0
1680147238.7269375, -3.2, -0.0001532473, -0.0001105125, 0.0001901265, 216.1066, 0, 0, 0
1680147245.1687326, 3.2, -0.0001715263, -0.0001105125, 0.0002014092, 212.9048, 0, 0, 0
1680147251.6613781, -3.2, -0.0001554408, -0.0001112433, 0.0001945506, 214.2974, 0, 0, 0
1680147258.1067107, 3.2, -0.000165677, -0.0001105125, 0.0001995594, 213.6467, 0, 0, 0
1680147264.5693722, -3.2, -0.0001583654, -0.0001112433, 0.000189532, 216.4168, 0, 0, 0
