t,i,x,y,r,theta,xK,tc, therm
1682457416.45851, 3.2, -2.628688e-06, 5.738174e-07, 5.704514e-06, 174.1006, 0, 0, 0
1682457422.8140256, -3.2, 1.027104e-06, -1.570137e-07, 6.456394e-07, 51.78788, 0, 0, 0
1682457428.8882165, 3.2, -5.553321e-06, 5.738174e-07, 4.995534e-06, 164.8609, 0, 0, 0
1682457434.9467041, -3.2, 1.027104e-06, -1.570137e-07, 1.765259e-06, 354.897, 0, 0, 0
1682457441.025604, 3.2, -5.553321e-06, 1.304649e-06, 5.55554e-06, 181.4312, 0, 0, 0
1682457447.0657718, -3.2, 1.027104e-06, 5.738174e-07, 1.765259e-06, 354.897, 0, 0, 0
1682457453.1429598, 3.2, -6.284479e-06, -1.570137e-07, 4.824718e-06, 181.4312, 0, 0, 0
1682457459.2204745, -3.2, 1.758262e-06, -1.570137e-07, 1.039036e-06, 18.07434, 0, 0, 0
1682457465.3075507, 3.2, -6.284479e-06, 1.304649e-06, 5.55554e-06, 164.8609, 0, 0, 0
1682457471.388512, -3.2, 2.489421e-06, 5.738174e-07, 3.224404e-06, 27.658, 0, 0, 0
1682457477.481856, 3.2, -5.553321e-06, 5.738174e-07, 4.903215e-06, 150.1586, 0, 0, 0
1682457483.563006, -3.2, 1.027104e-06, -1.570137e-07, 1.039036e-06, 351.3085, 0, 0, 0
1682457489.6357033, 3.2, -7.015637e-06, -3.811169e-06, 9.233804e-06, 212.9195, 0, 0, 0
1682457495.7228286, -3.2, -4.352126e-07, -5.272832e-06, 5.290763e-06, 257.5268, 0, 0, 0
1682457501.8113074, 3.2, -5.553321e-06, -1.570137e-07, 5.582888e-06, 181.865, 0, 0, 0
1682457507.9139297, -3.2, 1.758262e-06, -8.878449e-07, 1.849528e-06, 12.9801, 0, 0, 0
1682457514.0651524, 3.2, -4.822163e-06, 5.738174e-07, 4.824718e-06, 190.4323, 0, 0, 0
1682457520.1764839, -3.2, 1.027104e-06, 5.738174e-07, 1.039036e-06, 29.191, 0, 0, 0
1682457526.2787707, 3.2, -7.015637e-06, -5.272832e-06, 8.776213e-06, 216.9279, 0, 0, 0
1682457532.372555, -3.2, 2.959457e-07, -6.003663e-06, 5.28113e-06, 272.8221, 0, 0, 0
1682457538.4934542, 3.2, -4.822163e-06, -6.003663e-06, 7.657814e-06, 227.5562, 0, 0, 0
1682457544.6174574, -3.2, 2.959457e-07, -4.542001e-06, 4.870447e-06, 281.0227, 0, 0, 0
1682457550.7401032, 3.2, -4.822163e-06, -5.272832e-06, 6.624426e-06, 227.5562, 0, 0, 0
1682457556.8556426, -3.2, 2.959457e-07, -5.272832e-06, 5.371936e-06, 288.4413, 0, 0, 0
1682457562.9867008, 3.2, -6.284479e-06, -5.272832e-06, 8.980123e-06, 223.5159, 0, 0, 0
1682457569.1018498, -3.2, -4.352126e-07, -5.272832e-06, 3.835939e-06, 265.2816, 0, 0, 0
1682457575.2178748, 3.2, -7.015637e-06, -4.542001e-06, 9.370998e-06, 216.9279, 0, 0, 0
1682457581.3408077, -3.2, -1.166371e-06, -5.272832e-06, 5.290763e-06, 273.2125, 0, 0, 0
1682457587.4841623, 3.2, -7.746796e-06, -6.003663e-06, 9.800857e-06, 211.8794, 0, 0, 0
1682457593.614118, -3.2, 2.489421e-06, -4.542001e-06, 4.656685e-06, 285.0828, 0, 0, 0
1682457599.7617717, 3.2, -5.553321e-06, -5.272832e-06, 7.1742e-06, 223.5159, 0, 0, 0
1682457605.9292557, -3.2, -4.352126e-07, -4.542001e-06, 4.656685e-06, 264.5267, 0, 0, 0
1682457612.0509973, 3.2, -4.822163e-06, -6.003663e-06, 6.146402e-06, 219.9975, 0, 0, 0
1682457618.2070482, -3.2, 2.959457e-07, -4.542001e-06, 5.28113e-06, 264.5267, 0, 0, 0
1682457624.3702958, 3.2, -6.284479e-06, -5.272832e-06, 7.657814e-06, 223.6909, 0, 0, 0
1682457630.5465262, -3.2, 1.758262e-06, -5.272832e-06, 5.558259e-06, 294.766, 0, 0, 0
1682457636.7253668, 3.2, -7.746796e-06, -4.542001e-06, 8.776213e-06, 214.241, 0, 0, 0
1682457642.8849666, -3.2, 2.959457e-07, -4.542001e-06, 6.019416e-06, 264.5267, 0, 0, 0
1682457649.0737207, 3.2, -7.015637e-06, -4.542001e-06, 9.370998e-06, 214.241, 0, 0, 0
1682457655.298767, -3.2, -4.352126e-07, -5.272832e-06, 5.290763e-06, 264.5267, 0, 0, 0
1682457661.521144, 3.2, -8.477954e-06, -6.003663e-06, 9.800857e-06, 210.3834, 0, 0, 0
1682457667.7015872, -3.2, 1.027104e-06, -2.349507e-06, 2.368073e-06, 275.4879, 0, 0, 0
1682457673.8799448, 3.2, -5.553321e-06, -8.878449e-07, 5.784418e-06, 194.4436, 0, 0, 0
1682457680.0973802, -3.2, 2.959457e-07, -1.570137e-07, 2.389475e-06, 254.9508, 0, 0, 0
1682457686.3227181, 3.2, -4.822163e-06, -8.878449e-07, 6.489591e-06, 188.0413, 0, 0, 0
1682457692.514944, -3.2, 2.959457e-07, -8.878449e-07, 1.645508e-06, 243.8864, 0, 0, 0
1682457698.7457564, 3.2, -7.746796e-06, -1.618676e-06, 8.524316e-06, 190.8093, 0, 0, 0
1682457704.9643178, -3.2, -4.352126e-07, -1.570137e-07, 9.358699e-07, 288.4348, 0, 0, 0
1682457711.1869416, 3.2, -7.746796e-06, -1.570137e-07, 7.19995e-06, 187.2126, 0, 0, 0
1682457717.4303606, -3.2, 2.959457e-07, -1.618676e-06, 1.357649e-06, 317.367, 0, 0, 0
1682457723.6785946, 3.2, -7.015637e-06, -8.878449e-07, 6.489591e-06, 189.0834, 0, 0, 0
1682457729.8907976, -3.2, 2.959457e-07, -1.570137e-07, 1.645508e-06, 288.4348, 0, 0, 0
1682457736.1083882, 3.2, -7.015637e-06, -8.878449e-07, 7.19995e-06, 191.802, 0, 0, 0
1682457742.3804803, -3.2, -4.352126e-07, -1.618676e-06, 1.357649e-06, 277.1792, 0, 0, 0
1682457748.627371, 3.2, -6.284479e-06, -8.878449e-07, 6.346884e-06, 188.0413, 0, 0, 0
1682457754.8783166, -3.2, 3.220579e-06, -1.570137e-07, 3.423069e-06, 326.9672, 0, 0, 0
1682457761.0995831, 3.2, -6.284479e-06, -8.878449e-07, 5.55554e-06, 190.4323, 0, 0, 0
1682457767.3723657, -3.2, 1.027104e-06, -8.878449e-07, 2.643007e-06, 326.9672, 0, 0, 0
1682457773.617454, 3.2, -4.822163e-06, -8.878449e-07, 4.094016e-06, 192.2447, 0, 0, 0
1682457779.9575622, -3.2, 1.758262e-06, 5.738174e-07, 1.765259e-06, 354.897, 0, 0, 0
