t,i,x,y,r,theta,xK,tc, therm
1680210559.146815, 3.2, -0.0002280518, -0.002897232, 0.002792892, 260.811, 0, 0, 0
1680210565.6405745, -3.2, 0.0007078309, -0.002794915, 0.002772334, 278.3316, 0, 0, 0
1680210572.1161575, 3.2, -0.0001110664, -0.002780298, 0.002809629, 267.9147, 0, 0, 0
1680210578.5877578, -3.2, 0.0004592371, -0.002955698, 0.003084702, 279.1283, 0, 0, 0
1680210585.0732963, 3.2, 9.365791e-05, -0.002911848, 0.002985138, 271.4326, 0, 0, 0
1680210591.575152, -3.2, 0.0005469761, -0.00324803, 0.003511375, 281.7899, 0, 0, 0
1680210598.0522356, 3.2, -8.704252e-06, -0.003014165, 0.003014403, 267.1991, 0, 0, 0
1680210604.533219, -3.2, 0.0004007444, -0.003116481, 0.003150135, 277.2306, 0, 0, 0
1680210611.0313666, 3.2, -5.257375e-05, -0.002853382, 0.002753935, 269.5243, 0, 0, 0
1680210617.5099018, -3.2, 0.0006054688, -0.002853382, 0.002801192, 278.5108, 0, 0, 0
1680210624.0157845, 3.2, 3.516525e-05, -0.002648749, 0.002663636, 271.6633, 0, 0, 0
1680210630.4775734, -3.2, 0.001000294, 0.0008153906, 0.00300002, 299.0506, 0, 0, 0
1680210636.9564593, 3.2, 0.0001667738, -0.002926465, 0.00301294, 276.2335, 0, 0, 0
