t,i,x,y,r,theta,xK,tc, therm
1681932491.5395591, 3.2, -9.841043e-05, -5.272832e-06, 9.709139e-05, 182.6623, 0, 0, 0
1681932497.9019225, -3.2, -9.256116e-05, -5.272832e-06, 9.340282e-05, 183.2604, 0, 0, 0
1681932504.0135653, 3.2, -0.0001013351, -5.272832e-06, 0.0001021672, 183.3906, 0, 0, 0
1681932510.1328523, -3.2, -9.183001e-05, -5.272832e-06, 9.271123e-05, 182.8093, 0, 0, 0
1681932516.246172, 3.2, -0.0001042597, -5.272832e-06, 0.0001043929, 182.9156, 0, 0, 0
1681932522.3598113, -3.2, -9.54858e-05, -6.003663e-06, 9.490123e-05, 183.5977, 0, 0, 0
1681932528.4845958, 3.2, -0.0001049909, -5.272832e-06, 0.0001051624, 182.4432, 0, 0, 0
1681932534.6047213, -3.2, -9.621695e-05, -5.272832e-06, 9.636133e-05, 182.6426, 0, 0, 0
1681932540.724666, 3.2, -0.0001064532, -5.272832e-06, 0.0001066223, 182.4265, 0, 0, 0
1681932546.8283954, -3.2, -9.54858e-05, -6.003663e-06, 9.709139e-05, 183.0899, 0, 0, 0
1681932552.9533632, 3.2, -0.000105722, -6.003663e-06, 0.0001065837, 183.2279, 0, 0, 0
1681932559.0727928, -3.2, -9.767927e-05, -5.272832e-06, 9.563127e-05, 182.6824, 0, 0, 0
1681932565.2259126, 3.2, -0.0001049909, -5.272832e-06, 0.0001051232, 182.8952, 0, 0, 0
1681932571.3608553, -3.2, -9.694811e-05, -6.003663e-06, 9.713383e-05, 183.1607, 0, 0, 0
1681932577.5111067, 3.2, -0.0001049909, -5.272832e-06, 0.0001051232, 183.2502, 0, 0, 0
1681932583.621015, -3.2, -9.694811e-05, -6.003663e-06, 9.640407e-05, 183.5436, 0, 0, 0
1681932589.745002, 3.2, -0.0001042597, -5.272832e-06, 0.0001043929, 183.3189, 0, 0, 0
1681932595.8955295, -3.2, -9.621695e-05, -5.272832e-06, 9.413312e-05, 183.6254, 0, 0, 0
1681932602.0558977, 3.2, -0.0001020662, -6.003663e-06, 0.0001036627, 182.9363, 0, 0, 0
1681932608.173721, -3.2, -9.475464e-05, -4.542001e-06, 9.421496e-05, 183.2349, 0, 0, 0
1681932614.3069572, 3.2, -0.0001013351, -5.272832e-06, 0.0001021672, 182.548, 0, 0, 0
1681932620.4571097, -3.2, -9.475464e-05, -5.272832e-06, 9.34853e-05, 183.2349, 0, 0, 0
1681932626.5845673, 3.2, -0.0001020662, -5.272832e-06, 0.0001014722, 182.9787, 0, 0, 0
1681932632.7544615, -3.2, -9.256116e-05, -5.272832e-06, 9.280582e-05, 183.2604, 0, 0, 0
1681932638.9261463, 3.2, -0.0001020662, -5.272832e-06, 0.000100742, 182.585, 0, 0, 0
1681932645.0917065, -3.2, -9.183001e-05, -5.272832e-06, 9.275566e-05, 183.2604, 0, 0, 0
1681932651.3020468, 3.2, -0.0001006039, -6.003663e-06, 0.000100053, 183.0002, 0, 0, 0
1681932657.4644513, -3.2, -9.183001e-05, -6.003663e-06, 9.129645e-05, 183.2863, 0, 0, 0
1681932663.6245887, 3.2, -9.987274e-05, -6.003663e-06, 0.0001022426, 183.3906, 0, 0, 0
1681932669.823644, -3.2, -9.109885e-05, -5.272832e-06, 9.202605e-05, 183.3394, 0, 0, 0
1681932676.0547464, 3.2, -9.987274e-05, -5.272832e-06, 0.0001007829, 183.0222, 0, 0, 0
1681932682.2498803, -3.2, -9.183001e-05, -4.542001e-06, 9.125131e-05, 183.3126, 0, 0, 0
1681932688.4391873, 3.2, -9.841043e-05, -5.272832e-06, 9.928171e-05, 183.0444, 0, 0, 0
1681932694.6318946, -3.2, -9.036768e-05, -5.272832e-06, 9.125131e-05, 183.3394, 0, 0, 0
1681932700.848988, 3.2, -9.767927e-05, -5.272832e-06, 9.928171e-05, 183.067, 0, 0, 0
1681932707.0209522, -3.2, -9.109885e-05, -6.003663e-06, 9.052138e-05, 182.8773, 0, 0, 0
1681932713.231208, 3.2, -9.914159e-05, -5.272832e-06, 9.713383e-05, 183.067, 0, 0, 0
1681932719.4286451, -3.2, -9.036768e-05, -5.272832e-06, 9.052138e-05, 183.3665, 0, 0, 0
1681932725.620713, 3.2, -9.767927e-05, -5.272832e-06, 9.851519e-05, 183.0444, 0, 0, 0
1681932731.8094382, -3.2, -8.890537e-05, -4.542001e-06, 8.975153e-05, 183.3942, 0, 0, 0
1681932738.0322113, 3.2, -9.767927e-05, -5.272832e-06, 9.78636e-05, 182.6623, 0, 0, 0
1681932744.3019211, -3.2, -9.109885e-05, -5.272832e-06, 9.125131e-05, 183.3394, 0, 0, 0
1681932750.5374165, 3.2, -9.987274e-05, -4.542001e-06, 0.000100053, 183.0222, 0, 0, 0
1681932756.8031642, -3.2, -9.183001e-05, -6.003663e-06, 9.056689e-05, 182.8316, 0, 0, 0
1681932763.037583, 3.2, -9.987274e-05, -5.272832e-06, 0.0001014368, 183.4152, 0, 0, 0
1681932769.2875662, -3.2, -9.036768e-05, -5.272832e-06, 9.125131e-05, 183.8318, 0, 0, 0
1681932775.5298018, 3.2, -9.987274e-05, -5.272832e-06, 0.0001000118, 183.4152, 0, 0, 0
1681932781.7405462, -3.2, -9.109885e-05, -5.272832e-06, 9.198126e-05, 183.3126, 0, 0, 0
1681932788.0011666, 3.2, -9.914159e-05, -4.542001e-06, 0.000100053, 182.6426, 0, 0, 0
1681932794.2392287, -3.2, -9.109885e-05, -5.272832e-06, 9.125131e-05, 183.7705, 0, 0, 0
1681932800.4755564, 3.2, -9.914159e-05, -5.272832e-06, 9.928171e-05, 183.067, 0, 0, 0
1681932806.7177234, -3.2, -9.183001e-05, -5.272832e-06, 9.198126e-05, 183.7406, 0, 0, 0
1681932812.9668753, 3.2, -9.914159e-05, -6.003663e-06, 9.855159e-05, 183.0444, 0, 0, 0
1681932819.2275462, -3.2, -9.109885e-05, -6.003663e-06, 9.052138e-05, 183.3126, 0, 0, 0
1681932825.4820704, 3.2, -9.987274e-05, -4.542001e-06, 9.851519e-05, 182.6426, 0, 0, 0
1681932831.7523496, -3.2, -9.036768e-05, -5.272832e-06, 9.198126e-05, 183.7406, 0, 0, 0
1681932838.0509336, 3.2, -9.841043e-05, -6.003663e-06, 9.855159e-05, 183.4911, 0, 0, 0
1681932844.3676593, -3.2, -8.963653e-05, -6.003663e-06, 8.979149e-05, 183.3394, 0, 0, 0
1681932850.6884224, 3.2, -9.914159e-05, -5.272832e-06, 9.859339e-05, 183.0899, 0, 0, 0
1681932856.9523335, -3.2, -4.352126e-07, -1.570137e-07, 1.039036e-06, 332.0518, 0, 0, 0
1681932863.224381, 3.2, 2.959457e-07, -8.878449e-07, 3.350182e-07, 29.191, 0, 0, 0
1681932869.5034335, -3.2, 2.959457e-07, 5.738174e-07, 9.358699e-07, 332.0518, 0, 0, 0
1681932875.7847514, 3.2, 1.027104e-06, -1.570137e-07, 6.456394e-07, 332.0518, 0, 0, 0
1681932882.0536783, -3.2, -4.352126e-07, 5.738174e-07, 1.337794e-06, 62.71762, 0, 0, 0
1681932888.3268406, 3.2, 2.959457e-07, 5.738174e-07, 1.039036e-06, 288.4348, 0, 0, 0
1681932894.626591, -3.2, 1.027104e-06, -1.570137e-07, 6.456394e-07, 29.191, 0, 0, 0
1681932900.903544, 3.2, 2.959457e-07, -1.570137e-07, 6.456394e-07, 332.0518, 0, 0, 0
1681932907.2358234, -3.2, 1.027104e-06, -8.878449e-07, 1.660437e-06, 199.8382, 0, 0, 0
1681932913.5443196, 3.2, 2.959457e-07, -1.570137e-07, 3.350182e-07, 62.71762, 0, 0, 0
1681932919.8155577, -3.2, 2.959457e-07, -1.570137e-07, 1.176524e-06, 29.191, 0, 0, 0
1681932926.1283383, 3.2, 2.959457e-07, -1.570137e-07, 7.201918e-07, 199.8382, 0, 0, 0
1681932932.433096, -3.2, -4.352126e-07, -1.570137e-07, 3.350182e-07, 62.71762, 0, 0, 0
1681932938.7585795, 3.2, -4.352126e-07, -1.570137e-07, 9.358699e-07, 332.0518, 0, 0, 0
1681932945.0421875, -3.2, 2.959457e-07, -8.878449e-07, 4.626697e-07, 62.71762, 0, 0, 0
