t,i,x,y,r,theta,xK,tc, therm
1680210256.563566, 3.2, -0.002494643, -0.0003539392, 0.002594073, 188.44, 0, 0, 0
1680210263.0420072, -3.2, -0.002377657, -0.0003831724, 0.002488638, 188.6028, 0, 0, 0
1680210269.5437174, 3.2, -0.002874845, -0.000441639, 0.002750778, 192.616, 0, 0, 0
1680210276.026651, -3.2, -0.002260672, -0.0003977891, 0.002369946, 191.2684, 0, 0, 0
1680210282.4932246, 3.2, -0.002772483, -0.0003831724, 0.002774063, 188.4169, 0, 0, 0
1680210288.9900658, -3.2, -0.001719615, -0.0009532207, 0.002010633, 209.4837, 0, 0, 0
1680210295.465652, 3.2, -0.002187556, -0.00112862, 0.002379485, 215.6319, 0, 0, 0
1680210301.9479067, -3.2, -0.00123705, -0.001625585, 0.002075225, 238.3806, 0, 0, 0
1680210308.433583, 3.2, -0.001573383, -0.001581735, 0.002366086, 228.8588, 0, 0, 0
1680210314.910487, -3.2, -0.001134688, -0.001771752, 0.00202795, 229.7165, 0, 0, 0
1680210321.3810916, 3.2, -0.001631876, -0.001684052, 0.002326572, 218.9054, 0, 0, 0
1680210327.8897083, -3.2, -0.001134688, -0.001698668, 0.002025356, 234.2476, 0, 0, 0
1680210334.3653286, 3.2, -0.001851223, -0.001406336, 0.002341078, 217.4423, 0, 0, 0
1680210340.8410923, -3.2, -0.001032326, -0.001859451, 0.002158304, 233.8754, 0, 0, 0
1680210347.3386104, 3.2, -0.00155876, -0.001713285, 0.00223476, 224.6306, 0, 0, 0
1680210353.8173456, -3.2, -0.001207804, -0.001669435, 0.002050949, 232.8082, 0, 0, 0
1680210360.291791, 3.2, -0.001924339, -0.001464803, 0.002351609, 221.8902, 0, 0, 0
1680210366.7826123, -3.2, -0.001032326, -0.002005618, 0.002143199, 236.3684, 0, 0, 0
1680210373.2706463, 3.2, -0.001646499, -0.001757135, 0.002432581, 229.5021, 0, 0, 0
1680210379.7628005, -3.2, -0.001207804, -0.001917918, 0.002234012, 235.2976, 0, 0, 0
1680210386.2650843, 3.2, -0.001938962, -0.003876545, 0.004810793, 246.0552, 0, 0, 0
1680210392.735506, -3.2, -0.0009592101, -0.001742518, 0.001987756, 239.5027, 0, 0, 0
1680210399.2205966, 3.2, -0.001938962, -0.001070154, 0.002306065, 211.2181, 0, 0, 0
1680210405.6879327, -3.2, -0.00123705, -0.001625585, 0.002000261, 242.6898, 0, 0, 0
1680210412.172741, 3.2, -0.001061572, -0.002151784, 0.002413739, 237.7327, 0, 0, 0
