t,i,x,y,r,theta,xK,tc, therm
1681447430.784523, 3.2, -0.000442786, 0.0003974151, 0.0005970988, 138.3193, 0, 0, 0
1681447437.7670622, -3.2, -0.0004449795, 0.0004003385, 0.0005975863, 138.0856, 0, 0, 0
1681447444.3982866, 3.2, -0.0004420549, 0.0003981459, 0.000596554, 138.1325, 0, 0, 0
1681447451.010631, -3.2, -0.0004435172, 0.0003996076, 0.0005980744, 138.138, 0, 0, 0
1681447457.6220248, 3.2, -0.0004435172, 0.0003988768, 0.0005970421, 138.0856, 0, 0, 0
1681447464.2343926, -3.2, -0.0004457106, 0.0003996076, 0.0005981309, 138.325, 0, 0, 0
1681447470.8980124, 3.2, -0.0004442483, 0.0004003385, 0.0005981309, 138.1272, 0, 0, 0
1681447477.5313067, -3.2, -0.0004435172, 0.0003988768, 0.0005949224, 138.075, 0, 0, 0
1681447484.162316, 3.2, -0.0004435172, 0.0003981459, 0.000596554, 138.0856, 0, 0, 0
1681447490.7920828, -3.2, -0.0004449795, 0.0003996076, 0.0005964983, 137.9864, 0, 0, 0
1681447497.4375188, 3.2, -0.0004442483, 0.0003988768, 0.0005975306, 138.0282, 0, 0, 0
1681447504.0966048, -3.2, -0.0004464418, 0.0004003385, 0.0005981893, 138.2261, 0, 0, 0
1681447510.7565312, 3.2, -0.0004413237, 0.0003974151, 0.0005942762, 137.9495, 0, 0, 0
1681447517.4269896, -3.2, -0.0004413237, 0.0003966843, 0.0005949224, 137.9864, 0, 0, 0
1681447524.0740786, 3.2, -0.000442786, 0.0003981459, 0.0005964983, 137.9864, 0, 0, 0
1681447530.7425575, -3.2, -0.0004405925, 0.0003988768, 0.000592211, 137.9021, 0, 0, 0
1681447537.3852048, 3.2, -0.0004391302, 0.0003988768, 0.0005943269, 137.9021, 0, 0, 0
