t,i,x,y,r,theta,xK,tc, therm
1681447145.2096891, 3.2, -0.0004405925, 0.0003996076, 0.0005959016, 137.7453, 0, 0, 0
1681447152.279362, -3.2, -0.0004398614, 0.0003988768, 0.0005937851, 137.7025, 0, 0, 0
1681447158.9100597, 3.2, -0.0004376679, 0.0003981459, 0.0005932944, 137.7025, 0, 0, 0
1681447165.50989, -3.2, -0.0004369367, 0.0003996076, 0.0005932944, 137.6549, 0, 0, 0
1681447172.095068, 3.2, -0.0004347433, 0.0003981459, 0.000591082, 137.7501, 0, 0, 0
1681447178.723197, -3.2, -0.0004391302, 0.0003974151, 0.000592211, 137.9444, 0, 0, 0
1681447185.3250597, 3.2, -0.0004398614, 0.0003974151, 0.0005959016, 137.8921, 0, 0, 0
1681447191.9602437, -3.2, -0.0004435172, 0.0003974151, 0.0005970421, 138.2261, 0, 0, 0
1681447198.5270941, 3.2, -0.000438399, 0.0003996076, 0.00059172, 137.7596, 0, 0, 0
1681447205.2030668, -3.2, -0.0004376679, 0.0003974151, 0.000592162, 137.6549, 0, 0, 0
1681447211.8139412, 3.2, -0.0004391302, 0.0003988768, 0.0005932436, 137.6118, 0, 0, 0
1681447218.448826, -3.2, -0.0004405925, 0.0003981459, 0.00059172, 137.8547, 0, 0, 0
1681447225.1036997, 3.2, -0.0004347433, 0.0003974151, 0.0005911785, 137.7596, 0, 0, 0
1681447231.7407048, -3.2, -0.000438399, 0.0003974151, 0.0005906874, 137.6118, 0, 0, 0
1681447238.3880663, 3.2, -0.0004369367, 0.0003981459, 0.0005906373, 137.6118, 0, 0, 0
1681447245.047363, -3.2, -0.000438399, 0.0003981459, 0.000592211, 137.5594, 0, 0, 0
1681447251.6850617, 3.2, -0.0004398614, 0.0003974151, 0.0005927027, 137.8072, 0, 0, 0
1681447258.3271558, -3.2, -0.0004405925, 0.0003981459, 0.0005942762, 137.9444, 0, 0, 0
1681447265.0311103, 3.2, -0.0004413237, 0.0003974151, 0.0005927525, 137.7025, 0, 0, 0
1681447271.6747, -3.2, -0.0004391302, 0.0003981459, 0.0005927027, 137.8547, 0, 0, 0
1681447278.3440564, 3.2, -0.0004369367, 0.0003981459, 0.0005900493, 137.5204, 0, 0, 0
1681447285.0191674, -3.2, -0.0004369367, 0.0003981459, 0.0005895098, 137.5639, 0, 0, 0
1681447291.7268105, 3.2, -0.0004332809, 0.0003966843, 0.0005900037, 137.4156, 0, 0, 0
1681447298.4042082, -3.2, -0.0004354744, 0.0003988768, 0.0005869052, 137.4198, 0, 0, 0
1681447305.0764878, 3.2, -0.0004340121, 0.0003981459, 0.0005890165, 137.4198, 0, 0, 0
1681447311.9022377, -3.2, -0.0004354744, 0.0003988768, 0.0005927027, 137.7644, 0, 0, 0
