t,i,x,y,r,theta,xK,tc, therm
1681509946.3373058, 3.2, -3.567879e-06, 8.031291e-06, 8.46992e-06, 111.3756, 0, 0, 0
1681509952.7746422, -3.2, -5.701294e-07, 7.848584e-06, 7.891384e-06, 90.95054, 0, 0, 0
1681509958.8875349, 3.2, -4.664616e-06, 7.921667e-06, 9.311813e-06, 121.0374, 0, 0, 0
1681509964.9744055, -3.2, -6.798031e-07, 7.921667e-06, 7.90571e-06, 90.69257, 0, 0, 0
1681509971.089813, 3.2, -4.847406e-06, 7.921667e-06, 9.165304e-06, 120.7664, 0, 0, 0
1681509977.2078881, -3.2, -2.411081e-07, 7.702417e-06, 7.813033e-06, 89.08716, 0, 0, 0
1681509983.3412824, 3.2, -4.628058e-06, 7.885125e-06, 9.445575e-06, 123.0981, 0, 0, 0
1681509989.4533746, -3.2, -2.77666e-07, 7.73896e-06, 7.850382e-06, 91.51403, 0, 0, 0
1681509995.5866787, 3.2, -4.737732e-06, 7.885125e-06, 9.545181e-06, 123.9607, 0, 0, 0
1681510001.7434123, -3.2, 3.438185e-07, 7.73896e-06, 7.702588e-06, 91.80147, 0, 0, 0
1681510007.8812847, 3.2, -4.993637e-06, 7.775501e-06, 9.074007e-06, 123.466, 0, 0, 0
1681510014.0244036, -3.2, -2.045502e-07, 7.592793e-06, 7.669492e-06, 94.79645, 0, 0, 0
1681510020.1123984, 3.2, -4.262479e-06, 7.73896e-06, 8.800128e-06, 118.8452, 0, 0, 0
1681510026.238881, -3.2, 5.266081e-07, 7.592793e-06, 7.564069e-06, 86.56548, 0, 0, 0
1681510032.3875692, 3.2, -4.5915e-06, 7.775501e-06, 8.820938e-06, 119.786, 0, 0, 0
1681510038.5051162, -3.2, 1.074977e-06, 7.51971e-06, 7.663472e-06, 86.30715, 0, 0, 0
1681510044.6590912, 3.2, -3.311973e-06, 7.592793e-06, 8.34158e-06, 114.7154, 0, 0, 0
1681510050.8244116, -3.2, 1.733019e-06, 7.51971e-06, 7.771868e-06, 74.26117, 0, 0, 0
1681510056.9591777, 3.2, -3.421647e-06, 7.665876e-06, 8.34659e-06, 113.5668, 0, 0, 0
1681510063.1800818, -3.2, 1.148093e-06, 7.483168e-06, 7.670544e-06, 80.50445, 0, 0, 0
1681510069.33856, 3.2, -3.677552e-06, 7.629335e-06, 8.649756e-06, 117.3788, 0, 0, 0
1681510075.523249, -3.2, 1.001861e-06, 7.483168e-06, 7.663472e-06, 80.45893, 0, 0, 0
1681510081.6900954, 3.2, -4.554942e-06, 7.665876e-06, 8.779934e-06, 119.099, 0, 0, 0
1681510087.8592775, -3.2, 3.438185e-07, 7.446627e-06, 7.527566e-06, 86.51504, 0, 0, 0
1681510094.0291867, 3.2, -4.079689e-06, 7.592793e-06, 8.600451e-06, 117.4907, 0, 0, 0
1681510100.2032745, -3.2, -3.507819e-07, 7.483168e-06, 7.594652e-06, 89.8867, 0, 0, 0
1681510106.3755567, 3.2, -5.249542e-06, 7.592793e-06, 9.199184e-06, 123.9681, 0, 0, 0
1681510112.5765562, -3.2, 2.610409e-06, 7.483168e-06, 7.797884e-06, 73.24938, 0, 0, 0
1681510118.744519, 3.2, -2.690488e-06, 7.556251e-06, 8.150858e-06, 111.2088, 0, 0, 0
1681510124.9546437, -3.2, 1.111535e-06, 7.446627e-06, 7.673057e-06, 78.94547, 0, 0, 0
1681510131.1535604, 3.2, -4.006573e-06, 7.629335e-06, 8.485361e-06, 116.3982, 0, 0, 0
1681510137.361561, -3.2, 1.038419e-06, 7.446627e-06, 7.504182e-06, 78.18382, 0, 0, 0
1681510143.5406394, 3.2, -1.557193e-06, 7.483168e-06, 7.730126e-06, 104.5366, 0, 0, 0
1681510149.7246451, -3.2, 2.171714e-06, 7.373543e-06, 7.631233e-06, 75.16954, 0, 0, 0
1681510155.9244652, 3.2, -2.653931e-06, 7.556251e-06, 7.938774e-06, 109.3524, 0, 0, 0
1681510162.1546807, -3.2, 2.281388e-06, 7.337002e-06, 7.656445e-06, 76.2365, 0, 0, 0
1681510168.3449323, 3.2, -2.434583e-06, 7.51971e-06, 8.008338e-06, 111.5424, 0, 0, 0
1681510174.5444043, -3.2, 1.842693e-06, 7.446627e-06, 7.847631e-06, 73.48244, 0, 0, 0
1681510180.7646377, 3.2, -2.507699e-06, 7.51971e-06, 7.717229e-06, 104.0159, 0, 0, 0
1681510186.9766293, -3.2, 2.829757e-06, 7.410085e-06, 7.903915e-06, 69.77726, 0, 0, 0
1681510193.1865616, 3.2, -1.886214e-06, 7.592793e-06, 7.753997e-06, 102.1753, 0, 0, 0
1681510199.4039092, -3.2, 2.500735e-06, 7.446627e-06, 7.863785e-06, 70.18246, 0, 0, 0
1681510205.60391, 3.2, -2.727046e-06, 7.629335e-06, 8.110374e-06, 112.3558, 0, 0, 0
1681510211.8292134, -3.2, 1.952367e-06, 7.410085e-06, 7.756842e-06, 73.74134, 0, 0, 0
1681510218.039164, 3.2, -1.666867e-06, 7.629335e-06, 7.989757e-06, 106.621, 0, 0, 0
1681510224.2777324, -3.2, 2.756641e-06, 7.446627e-06, 7.736689e-06, 72.27999, 0, 0, 0
1681510230.4921865, 3.2, -1.593751e-06, 7.629335e-06, 7.859042e-06, 104.9856, 0, 0, 0
1681510236.7288074, -3.2, 2.500735e-06, 7.483168e-06, 7.868659e-06, 67.97411, 0, 0, 0
1681510242.987541, 3.2, -1.228172e-06, 7.629335e-06, 7.78174e-06, 99.28143, 0, 0, 0
1681510249.2334204, -3.2, 3.524357e-06, 7.51971e-06, 8.228737e-06, 67.35252, 0, 0, 0
1681510255.4875581, 3.2, 6.046854e-06, 4.698459e-05, 4.852031e-05, 81.65938, 0, 0, 0
1681510261.7535748, -3.2, 1.164022e-05, 4.745963e-05, 4.898164e-05, 75.75179, 0, 0, 0
