t,i,x,y,r,theta,xK,tc, therm
1682636701.015332, 3.2, 5.918915e-06, 4.070959e-05, 3.320874e-05, 77.21934, 0, 0, 0
1682636707.4392922, -3.2, 2.054208e-05, -3.140275e-06, 1.291279e-05, 29.191, 0, 0, 0
1682636713.4937525, 3.2, 5.918915e-06, 1.147635e-05, 1.291279e-05, 51.78788, 0, 0, 0
1682636719.577276, -3.2, 5.918915e-06, 2.609297e-05, 2.353048e-05, 351.3085, 0, 0, 0
1682636725.6513846, 3.2, 5.918915e-06, 2.609297e-05, 2.750649e-05, 77.21934, 0, 0, 0
1682636731.6984003, -3.2, 2.054208e-05, 4.070959e-05, 2.353048e-05, 51.78788, 0, 0, 0
1682636737.7619982, 3.2, 5.918915e-06, 2.609297e-05, 2.675587e-05, 29.191, 0, 0, 0
1682636743.8613663, -3.2, 2.054208e-05, -3.140275e-06, 4.378856e-05, 63.22446, 0, 0, 0
1682636749.953613, 3.2, 2.054208e-05, 2.609297e-05, 3.320874e-05, 29.191, 0, 0, 0
1682636756.0311286, -3.2, 3.516525e-05, 1.147635e-05, 2.353048e-05, 18.07434, 0, 0, 0
