t,i,x,y,r,theta,xK,tc, therm
1681930251.6921842, 3.2, 2.076838e-06, -5.13152e-06, 5.857921e-06, 302.0297, 0, 0, 0
1681930258.148096, -3.2, 6.317556e-06, -5.058436e-06, 7.77381e-06, 321.8986, 0, 0, 0
1681930264.227061, 3.2, -7.746796e-07, -4.985353e-06, 5.077938e-06, 251.168, 0, 0, 0
1681930270.3488245, -3.2, 6.24444e-06, -5.277685e-06, 8.036219e-06, 322.3579, 0, 0, 0
1681930276.3879092, 3.2, -1.432722e-06, -5.277685e-06, 5.437497e-06, 255.5303, 0, 0, 0
1681930282.501364, -3.2, 6.025093e-06, -5.13152e-06, 7.858659e-06, 320.2561, 0, 0, 0
1681930288.5936186, 3.2, -9.940271e-07, -5.058436e-06, 5.3479e-06, 246.8399, 0, 0, 0
1681930294.6773548, -3.2, 5.659514e-06, -5.058436e-06, 8.093163e-06, 321.8092, 0, 0, 0
1681930300.780995, 3.2, -2.602575e-06, -4.985353e-06, 5.590341e-06, 247.4243, 0, 0, 0
1681930306.8949723, -3.2, 5.513282e-06, -4.91227e-06, 6.572993e-06, 307.7821, 0, 0, 0
1681930313.0223746, 3.2, -3.260618e-06, -4.985353e-06, 5.792325e-06, 241.8233, 0, 0, 0
1681930319.1407716, -3.2, 3.685386e-06, -5.058436e-06, 6.082746e-06, 310.5116, 0, 0, 0
1681930325.271779, 3.2, -2.602575e-06, -5.058436e-06, 5.75513e-06, 240.5697, 0, 0, 0
1681930331.3903444, -3.2, 3.831618e-06, -5.277685e-06, 6.960737e-06, 308.111, 0, 0, 0
1681930337.5064967, 3.2, -2.456344e-06, -5.058436e-06, 5.90751e-06, 256.6566, 0, 0, 0
1681930343.606796, -3.2, 5.659514e-06, -5.13152e-06, 7.639541e-06, 316.6277, 0, 0, 0
1681930349.7183876, 3.2, -1.652069e-06, -7.632047e-06, 2.759552e-05, 216.125, 0, 0, 0
1681930355.8213177, -3.2, 6.493382e-06, -5.001054e-06, 9.353163e-06, 324.192, 0, 0, 0
1681930361.9631925, 3.2, -1.067143e-06, -5.204603e-06, 5.154127e-06, 263.735, 0, 0, 0
1681930368.069298, -3.2, 8.730379e-06, -5.277685e-06, 9.813377e-06, 327.2127, 0, 0, 0
1681930374.2056596, 3.2, 1.199448e-06, -5.204603e-06, 5.073849e-06, 274.5993, 0, 0, 0
1681930380.3580594, -3.2, 7.999221e-06, -5.277685e-06, 1.005328e-05, 328.7087, 0, 0, 0
1681930386.5208192, 3.2, -4.822163e-07, -5.277685e-06, 5.208061e-06, 267.1086, 0, 0, 0
1681930392.6372597, -3.2, 8.145452e-06, -5.204603e-06, 8.995279e-06, 325.1172, 0, 0, 0
