t,i,x,y,r,theta,xK,tc, therm
1681457383.7555656, 3.2, 0.001925906, 0.004295717, 0.004721762, 66.16787, 0, 0, 0
1681457390.1384225, -3.2, 0.001962464, 0.0042811, 0.004702825, 65.17439, 0, 0, 0
1681457396.2670586, 3.2, 0.001801609, 0.004346875, 0.004705435, 67.60413, 0, 0, 0
1681457402.3753858, -3.2, 0.001977087, 0.004266484, 0.004696185, 65.29888, 0, 0, 0
1681457408.4518797, 3.2, 0.001794297, 0.004332258, 0.004698684, 67.45379, 0, 0, 0
1681457414.543051, -3.2, 0.001969775, 0.004266484, 0.004682909, 65.14297, 0, 0, 0
1681457420.653947, 3.2, 0.001772363, 0.004332258, 0.004687548, 67.98313, 0, 0, 0
1681457426.7658005, -3.2, 0.001940529, 0.004259175, 0.004661692, 65.54989, 0, 0, 0
1681457432.9091463, 3.2, 0.001772363, 0.004317642, 0.004676797, 67.79918, 0, 0, 0
1681457439.0329292, -3.2, 0.001860102, 0.004273792, 0.004678249, 66.59782, 0, 0, 0
1681457445.1623003, 3.2, 0.001786986, 0.004303025, 0.004664486, 67.64806, 0, 0, 0
1681457451.2670932, -3.2, 0.001925906, 0.004229942, 0.004644719, 65.52007, 0, 0, 0
1681457457.3830483, 3.2, 0.001750428, 0.004310333, 0.004654957, 67.8979, 0, 0, 0
1681457463.5309432, -3.2, 0.001918594, 0.004229942, 0.004638065, 65.48268, 0, 0, 0
1681457469.6940563, 3.2, 0.001779674, 0.004288409, 0.004641426, 67.87965, 0, 0, 0
1681457475.856386, -3.2, 0.001896659, 0.004222634, 0.004626043, 65.81204, 0, 0, 0
1681457481.972386, 3.2, 0.001735805, 0.004295717, 0.004630429, 68.08132, 0, 0, 0
1681457488.1356208, -3.2, 0.001911283, 0.004215325, 0.004621733, 65.48996, 0, 0, 0
1681457494.26516, 3.2, 0.001757739, 0.004266484, 0.004627901, 67.49031, 0, 0, 0
1681457500.4181466, -3.2, 0.001925906, 0.004186092, 0.004608428, 65.57243, 0, 0, 0
1681457506.5807812, 3.2, 0.0001491911, 0.0003273039, 0.0003694028, 67.02247, 0, 0, 0
1681457512.7569368, -3.2, 0.0002661765, 0.0003273039, 0.000418622, 51.6595, 0, 0, 0
1681457518.9383383, 3.2, 6.87637e-05, 0.0003346122, 0.0003402083, 79.59348, 0, 0, 0
1681457525.094417, -3.2, 0.0002807996, 0.0003199955, 0.0004257295, 53.26884, 0, 0, 0
1681457531.271513, 3.2, 8.338688e-05, 0.0003346122, 0.0003377591, 76.00665, 0, 0, 0
