t,i,x,y,r,theta,xK,tc, therm
1681457543.2199283, 3.2, 0.0001491911, 0.0003273039, 0.0003597024, 64.44486, 0, 0, 0
1681457549.608921, -3.2, 0.0002807996, 0.0003199955, 0.0004305871, 48.0755, 0, 0, 0
1681457555.6954014, 3.2, 6.87637e-05, 0.0003346122, 0.0003431512, 76.91505, 0, 0, 0
1681457561.8139067, -3.2, 0.0001784375, 0.0003273039, 0.0003792166, 59.46571, 0, 0, 0
1681457567.9101937, 3.2, 0.0001053216, 0.0003346122, 0.0003360287, 76.00665, 0, 0, 0
1681457574.023617, -3.2, 0.0002881112, 0.0003199955, 0.0004202639, 48.00138, 0, 0, 0
1681457580.1374876, 3.2, 9.801004e-05, 0.0003346122, 0.0003396381, 71.01041, 0, 0, 0
1681457586.2643034, -3.2, 0.0002954228, 0.0003199955, 0.0004506806, 45.90473, 0, 0, 0
1681457592.3591747, 3.2, 9.069846e-05, 0.0003199955, 0.0003431512, 77.19132, 0, 0, 0
1681457598.4705956, -3.2, 0.000185749, 0.0003346122, 0.0003794685, 53.48312, 0, 0, 0
1681457604.6165717, 3.2, 0.0001126332, 0.0003273039, 0.0003417366, 67.65043, 0, 0, 0
1681457610.7650433, -3.2, 0.000361227, 0.0003273039, 0.0004889138, 40.313, 0, 0, 0
1681457616.8893867, 3.2, 0.0001638143, 0.0003273039, 0.0003699998, 62.39785, 0, 0, 0
1681457623.0614707, -3.2, 0.000397785, 0.0003126872, 0.0004899686, 40.41077, 0, 0, 0
1681457629.1869316, 3.2, 0.0001418795, 0.0003199955, 0.0003579937, 66.56424, 0, 0, 0
1681457635.3419535, -3.2, 0.0003831618, 0.0003126872, 0.0004771303, 41.382, 0, 0, 0
1681457641.4845357, 3.2, 0.0001199448, 0.0003273039, 0.0003443709, 67.65043, 0, 0, 0
1681457647.6495636, -3.2, 0.000361227, 0.0003126872, 0.0004880757, 42.05506, 0, 0, 0
1681457653.805913, 3.2, 0.0001418795, 0.0003346122, 0.0003606575, 68.31318, 0, 0, 0
1681457659.9289286, -3.2, 0.0003685386, 0.0003126872, 0.0004880757, 40.88029, 0, 0, 0
1681457666.064527, 3.2, 0.0001053216, -0.0002208195, 0.0148623, 181.0862, 0, 0, 0
1681457672.2391849, -3.2, 0.0003266885, -0.0002122551, 0.0002122568, 267.0046, 0, 0, 0
1681457678.380901, 3.2, -0.0002216802, -3.140275e-07, 0.000233379, 180.8204, 0, 0, 0
