t,i,x,y,r,theta,xK,tc, therm
1682034488.268613, 3.2, -2.411081e-06, -7.850687e-08, 3.874193e-06, 187.2126, 0, 0, 0
1682034494.6771245, -3.2, 4.534923e-06, -4.439225e-07, 4.556599e-06, 354.8239, 0, 0, 0
1682034500.754212, 3.2, -3.507819e-06, -4.439225e-07, 3.898753e-06, 185.104, 0, 0, 0
1682034506.8726013, -3.2, 3.072606e-06, -4.439225e-07, 2.708166e-06, 349.2645, 0, 0, 0
1682034512.9688244, 3.2, -4.604557e-06, -7.850687e-08, 4.625906e-06, 181.061, 0, 0, 0
1682034519.057957, -3.2, 4.169344e-06, 2.869087e-07, 4.908894e-06, 359.0822, 0, 0, 0
1682034525.1540344, 3.2, -3.14224e-06, -7.850687e-08, 2.77777e-06, 181.2821, 0, 0, 0
1682034531.200401, -3.2, 5.63166e-06, -4.439225e-07, 5.997753e-06, 352.3143, 0, 0, 0
1682034537.288522, 3.2, -3.873398e-06, -4.439225e-07, 3.508697e-06, 175.7637, 0, 0, 0
1682034543.3832657, -3.2, 4.900502e-06, -4.439225e-07, 5.284759e-06, 355.1815, 0, 0, 0
1682034549.4782639, 3.2, -1.679923e-06, -4.439225e-07, 1.316686e-06, 182.6756, 0, 0, 0
1682034555.6240504, -3.2, 6.362819e-06, -7.850687e-08, 6.363303e-06, 356.009, 0, 0, 0
1682034561.7439232, 3.2, -5.831855e-07, -1.174753e-06, 2.86102e-06, 222.5149, 0, 0, 0
1682034567.8878307, -3.2, 5.997239e-06, -1.174753e-06, 5.039342e-06, 345.477, 0, 0, 0
1682034574.0192707, 3.2, -3.507819e-06, -1.174753e-06, 2.560508e-06, 180.0558, 0, 0, 0
1682034580.130417, -3.2, 3.220579e-06, -2.349507e-06, 3.986516e-06, 340.9319, 0, 0, 0
1682034586.2899525, 3.2, -4.822163e-06, -3.080338e-06, 6.709311e-06, 194.4436, 0, 0, 0
1682034592.3872538, -3.2, 1.758262e-06, -1.618676e-06, 2.934565e-06, 326.9672, 0, 0, 0
1682034598.5301232, 3.2, -5.553321e-06, -2.349507e-06, 7.398604e-06, 202.9323, 0, 0, 0
1682034604.653688, -3.2, 1.027104e-06, -8.878449e-07, 2.643007e-06, 317.367, 0, 0, 0
1682034610.7904272, 3.2, -6.284479e-06, 1.748571e-06, 8.556654e-06, 178.0107, 0, 0, 0
1682034616.9582865, -3.2, -5.335715e-06, -1.258114e-05, 3.560841e-05, 200.4987, 0, 0, 0
1682034623.0894663, 3.2, -5.553321e-06, -8.878449e-07, 5.086587e-06, 188.0413, 0, 0, 0
1682034629.2387187, -3.2, 3.951737e-06, -8.878449e-07, 3.340718e-06, 344.5876, 0, 0, 0
1682034635.4230797, 3.2, -5.553321e-06, -1.618676e-06, 6.346884e-06, 189.0834, 0, 0, 0
1682034641.5659053, -3.2, 2.489421e-06, -1.570137e-07, 3.340718e-06, 333.3157, 0, 0, 0
1682034647.7348146, 3.2, -6.284479e-06, -8.878449e-07, 6.346884e-06, 188.0413, 0, 0, 0
