t,i,x,y,r,theta,xK,tc, therm
1680211292.1855373, 3.2, 0.003980461, -0.001616707, 0.004418691, 337.4718, 0, 0, 0
1680211298.6679568, -3.2, 0.003804983, -0.001667865, 0.00424747, 336.8199, 0, 0, 0
1680211305.1595225, 3.2, 0.00434604, -0.00168979, 0.004578632, 338.5258, 0, 0, 0
1680211311.652162, -3.2, 0.003644128, -0.001565549, 0.003993072, 336.9474, 0, 0, 0
1680211318.1079788, 3.2, 0.004243677, -0.001653248, 0.004559595, 338.6859, 0, 0, 0
1680211324.5826707, -3.2, 0.001874725, -0.002837195, 0.003764188, 320.8873, 0, 0, 0
1680211331.065314, 3.2, 0.005625567, -0.002888353, 0.006287703, 332.7871, 0, 0, 0
1680211337.5779388, -3.2, 0.00540622, -0.002910278, 0.006195243, 331.9065, 0, 0, 0
1680211344.0760474, 3.2, 0.005837603, -0.002961436, 0.006565602, 331.4057, 0, 0, 0
1680211350.5480475, -3.2, 0.005245365, -0.003589951, 0.00615679, 325.6001, 0, 0, 0
1680211357.0236058, 3.2, 0.006210493, -0.002376771, 0.006654995, 339.0129, 0, 0, 0
1680211363.5086238, -3.2, 0.004126692, -0.002902969, 0.006188093, 297.6896, 0, 0, 0
1680211369.973786, 3.2, 0.004872474, -0.002420621, 0.005483181, 332.3482, 0, 0, 0
1680211376.462081, -3.2, 0.004309482, -0.002230605, 0.004859044, 332.9478, 0, 0, 0
1680211382.9356432, 3.2, 0.004930967, -0.002354846, 0.00546126, 335.2004, 0, 0, 0
1680211389.4306939, -3.2, 0.004470337, -0.002150214, 0.004935115, 335.2442, 0, 0, 0
1680211395.9059474, 3.2, 0.004996771, -0.002310997, 0.005608058, 335.3108, 0, 0, 0
1680211402.4211318, -3.2, 0.004660438, -0.002230605, 0.005087748, 334.3645, 0, 0, 0
1680211408.8930128, 3.2, 0.005135691, -0.002281763, 0.005586376, 336.1908, 0, 0, 0
1680211415.367184, -3.2, 0.00466775, -0.002427929, 0.00520934, 335.1264, 0, 0, 0
1680211421.85804, 3.2, 0.005303857, -0.001938273, 0.005591592, 338.5671, 0, 0, 0
1680211428.3585572, -3.2, 0.004492271, -0.002069822, 0.005037534, 337.6722, 0, 0, 0
1680211434.8596237, 3.2, 0.005113756, -0.002033281, 0.005484174, 338.301, 0, 0, 0
1680211441.330524, -3.2, 0.004733554, 5.738174e-06, 0.004740873, 359.2822, 0, 0, 0
1680211447.8477278, 3.2, 0.005311169, -0.0002208195, 0.005323689, 357.3008, 0, 0, 0
1680211454.3540695, -3.2, 0.004967525, -0.0001696613, 0.004963911, 357.9384, 0, 0, 0
1680211460.874974, 3.2, 0.004097446, 0.0001884459, 0.00408021, 2.403546, 0, 0, 0
1680211467.3589506, -3.2, 0.003775736, 0.0002907623, 0.003743177, 4.620704, 0, 0, 0
1680211473.85897, 3.2, 0.004038953, 0.0002249875, 0.004002707, 3.661062, 0, 0, 0
1680211480.3490915, -3.2, 0.003439404, 0.0004076953, 0.003562825, 4.9839, 0, 0, 0
1680211486.8091671, 3.2, 0.004060888, 0.0001957543, 0.004087169, 3.382778, 0, 0, 0
1680211493.3014774, -3.2, 0.00291297, -0.0006666264, 0.003378778, 348.5798, 0, 0, 0
1680211499.8013613, 3.2, 0.00388541, -0.00060816, 0.004060541, 354.7339, 0, 0, 0
1680211506.2532105, -3.2, 0.003556389, -0.0003596774, 0.003596355, 353.4868, 0, 0, 0
1680211512.725012, 3.2, 0.003622193, -0.002354846, 0.003967825, 319.6275, 0, 0, 0
1680211519.2025967, -3.2, 0.002817919, -0.001697098, 0.003715493, 356.9845, 0, 0, 0
1680211525.6893394, 3.2, 0.004177873, -0.0004693021, 0.004161644, 354.2846, 0, 0, 0
1680211532.18499, -3.2, 0.004060888, -0.0004327605, 0.004088892, 354.6413, 0, 0, 0
1680211538.6824098, 3.2, 0.004229054, -0.0003889106, 0.004263518, 354.3807, 0, 0, 0
1680211545.1660755, -3.2, 0.003753802, -0.0003523691, 0.003827879, 353.6684, 0, 0, 0
