t,i,x,y,r,theta,xK,tc, therm
1681458317.4394495, 3.2, -2.28339e-05, -4.439224e-08, 2.228553e-05, 179.8355, 0, 0, 0
1681458323.896511, -3.2, -2.28339e-05, -4.439224e-08, 2.276083e-05, 180.2071, 0, 0, 0
1681458330.0108109, 3.2, -2.795201e-05, -8.09338e-08, 2.809824e-05, 180.0911, 0, 0, 0
1681458336.1045685, -3.2, -2.221241e-05, -4.439224e-08, 2.177404e-05, 180.0204, 0, 0, 0
1681458342.2341962, 3.2, -2.67456e-05, -4.439224e-08, 2.751356e-05, 180.0926, 0, 0, 0
1681458348.3375688, -3.2, -2.118879e-05, -7.850687e-09, 2.148141e-05, 179.8269, 0, 0, 0
1681458354.4614856, 3.2, -2.824447e-05, -7.850687e-09, 2.780589e-05, 180.0919, 0, 0, 0
1681458360.584865, -3.2, -2.159093e-05, -4.439224e-08, 2.170061e-05, 180.4151, 0, 0, 0
1681458366.6950188, 3.2, -2.718429e-05, -7.850687e-09, 2.692839e-05, 180.1732, 0, 0, 0
1681458372.8125293, -3.2, -2.184684e-05, -8.09338e-08, 2.170065e-05, 180.2119, 0, 0, 0
1681458378.9118624, 3.2, -2.659937e-05, -7.850687e-09, 2.6636e-05, 180.0169, 0, 0, 0
1681458385.0448499, -3.2, -2.034796e-05, -4.439224e-08, 2.078723e-05, 180.0217, 0, 0, 0
1681458391.1816757, 3.2, -2.546607e-05, -4.439224e-08, 2.557587e-05, 180.0179, 0, 0, 0
1681458397.321856, -3.2, -1.983615e-05, -4.439224e-08, 2.031145e-05, 180.3279, 0, 0, 0
1681458403.4838398, 3.2, -2.63069e-05, -7.850687e-09, 2.663596e-05, 180.0172, 0, 0, 0
1681458409.6308084, -3.2, -1.96168e-05, -4.439224e-08, 1.928795e-05, 180.0235, 0, 0, 0
1681458415.7715502, 3.2, -2.608756e-05, -8.09338e-08, 2.56489e-05, 180.0178, 0, 0, 0
1681458421.8899064, -3.2, -2.038452e-05, -1.174754e-07, 2.034801e-05, 180.0229, 0, 0, 0
1681458428.0497937, 3.2, -2.458868e-05, 2.869087e-08, 2.550267e-05, 180.1011, 0, 0, 0
1681458434.2012095, -3.2, -1.994582e-05, -4.439224e-08, 1.987276e-05, 180.1292, 0, 0, 0
1681458440.3475482, 3.2, -2.521017e-05, -8.09338e-08, 2.53564e-05, 180.0996, 0, 0, 0
1681458446.498178, -3.2, -1.987271e-05, -8.09338e-08, 2.03483e-05, 180.2291, 0, 0, 0
1681458452.6211996, 3.2, -2.612411e-05, -7.850687e-09, 2.612413e-05, 179.9374, 0, 0, 0
1681458458.7603755, -3.2, -2.140814e-05, -8.09338e-08, 2.151796e-05, 180.2159, 0, 0, 0
1681458464.914567, 3.2, -2.678215e-05, 6.523243e-08, 2.733052e-05, 180.0912, 0, 0, 0
1681458471.067092, -3.2, -2.177372e-05, -4.439224e-08, 2.261459e-05, 180.2044, 0, 0, 0
1681458477.2045348, 3.2, -3.076697e-05, 2.869087e-08, 3.091379e-05, 179.9468, 0, 0, 0
1681458483.3645456, -3.2, -2.39672e-05, -4.439224e-08, 2.40406e-05, 180.1024, 0, 0, 0
1681458489.5250194, 3.2, -3.098632e-05, -8.09338e-08, 3.076714e-05, 179.8786, 0, 0, 0
1681458495.7410305, -3.2, -2.627034e-05, 2.869087e-08, 2.586821e-05, 180.1773, 0, 0, 0
1681458501.9325647, 3.2, -3.157124e-05, 2.869087e-08, 3.131534e-05, 179.9475, 0, 0, 0
1681458508.1125636, -3.2, -2.564886e-05, -7.850687e-09, 2.564886e-05, 180.0178, 0, 0, 0
1681458514.3055732, 3.2, -3.029171e-05, -7.850687e-09, 2.999936e-05, 180.1546, 0, 0, 0
1681458520.5085614, -3.2, -2.433277e-05, -4.439224e-08, 2.451565e-05, 180.1058, 0, 0, 0
1681458526.6825771, 3.2, -3.094976e-05, 2.869087e-08, 3.094979e-05, 180.0824, 0, 0, 0
1681458532.8885467, -3.2, -2.63069e-05, -4.439224e-08, 2.575853e-05, 180.0179, 0, 0, 0
1681458539.1065655, 3.2, -3.16078e-05, -7.850687e-09, 3.1096e-05, 180.0146, 0, 0, 0
1681458545.304671, -3.2, -2.659937e-05, 2.869087e-08, 2.597792e-05, 179.8536, 0, 0, 0
1681458551.5310714, 3.2, -3.164436e-05, -4.439224e-08, 3.193682e-05, 180.014, 0, 0, 0
1681458557.7315063, -3.2, -2.477147e-05, -7.850687e-09, 2.436935e-05, 180.0183, 0, 0, 0
1681458563.9431398, 3.2, -2.981646e-05, -4.439224e-08, 3.065733e-05, 180.1498, 0, 0, 0
1681458570.1798155, -3.2, -2.458868e-05, -8.09338e-08, 2.444245e-05, 179.932, 0, 0, 0
1681458576.40722, 3.2, -3.051106e-05, -4.439224e-08, 3.087664e-05, 179.9467, 0, 0, 0
1681458582.640324, -3.2, 7.174143e-05, 3.207806e-06, 7.178157e-05, 2.650253, 0, 0, 0
1681458588.8677878, 3.2, 6.412433e-06, 3.317431e-06, 7.107349e-06, 28.46064, 0, 0, 0
1681458595.0972042, -3.2, 4.534923e-07, 3.427055e-06, 3.46609e-06, 95.90678, 0, 0, 0
1681458601.3412101, 3.2, 4.438305e-06, 3.317431e-06, 6.692101e-06, 30.99003, 0, 0, 0
1681458607.5950336, -3.2, -8.625927e-07, 3.427055e-06, 3.607524e-06, 105.165, 0, 0, 0
1681458613.869535, 3.2, 4.803884e-06, 3.317431e-06, 6.080963e-06, 33.44147, 0, 0, 0
1681458620.1055453, -3.2, -8.991506e-07, 3.390514e-06, 3.474155e-06, 104.8527, 0, 0, 0
1681458626.3598104, 3.2, 1.074977e-06, 3.280889e-06, 3.526969e-06, 65.81618, 0, 0, 0
1681458632.6408255, -3.2, -3.458205e-06, 3.280889e-06, 5.137881e-06, 139.7146, 0, 0, 0
1681458638.8935587, 3.2, -1.118498e-06, 3.280889e-06, 3.639717e-06, 103.6923, 0, 0, 0
1681458645.1860275, -3.2, -3.787226e-06, 3.353972e-06, 4.791325e-06, 135.2566, 0, 0, 0
