t,i,x,y,r,theta,xK,tc, therm
1681456366.513191, 3.2, 0.01589573, 0.0001304648, 0.01596938, 0.2058832, 0, 0, 0
1681456372.9255927, -3.2, 0.01596885, 5.738174e-05, 0.01596938, 0.4680938, 0, 0, 0
1681456379.0317688, 3.2, 0.01618819, 5.738174e-05, 0.01611518, 0.2030935, 0, 0, 0
1681456385.1454372, -3.2, 0.01589573, 5.738174e-05, 0.01589626, 359.9434, 0, 0, 0
1681456391.2585948, 3.2, 0.01618819, 5.738174e-05, 0.0161883, 0.204015, 0, 0, 0
1681456397.3325913, -3.2, 0.01589573, 5.738174e-05, 0.01589583, 0.2058832, 0, 0, 0
1681456403.4376607, 3.2, 0.01611508, 5.738174e-05, 0.01611561, 0.2030935, 0, 0, 0
1681456409.5181193, -3.2, 0.01582261, 0.0001304648, 0.01589574, 0.2058832, 0, 0, 0
1681456415.6375968, 3.2, 0.01618819, 0.0001304648, 0.01611518, 359.9444, 0, 0, 0
1681456421.7393482, -3.2, 0.01589573, 5.738174e-05, 0.01582262, 0.2068302, 0, 0, 0
1681456427.8754733, 3.2, 0.01618819, -1.570137e-05, 0.0161883, 359.9442, 0, 0, 0
1681456434.0266879, -3.2, 0.01589573, 5.738174e-05, 0.01589574, 0.2068302, 0, 0, 0
1681456440.155709, 3.2, 0.01611508, 5.738174e-05, 0.01611508, 0.204015, 0, 0, 0
1681456446.2916934, -3.2, 0.01596885, 0.0001304648, 0.01582272, 0.2068302, 0, 0, 0
1681456452.4334054, 3.2, 0.01582261, 5.738174e-05, 0.01582315, 0.2068302, 0, 0, 0
1681456458.5608504, -3.2, 0.01567638, -8.878449e-05, 0.0157496, 359.9424, 0, 0, 0
1681456464.6943872, 3.2, 0.01582261, 5.738174e-05, 0.0157496, 0.4768263, 0, 0, 0
1681456470.8515887, -3.2, 0.01560327, -1.570137e-05, 0.01567639, 0.2097242, 0, 0, 0
1681456476.9892402, 3.2, 0.01567638, 5.738174e-05, 0.0157495, 0.4746128, 0, 0, 0
1681456483.163606, -3.2, 0.01545704, 0.0001304648, 0.01560337, 0.4813159, 0, 0, 0
1681456489.261615, 3.2, 0.0157495, -1.570137e-05, 0.01575004, 359.9426, 0, 0, 0
1681456495.39926, -3.2, 0.01553015, -1.570137e-05, 0.01560327, 0.2107069, 0, 0, 0
1681456501.585415, 3.2, 0.01567638, 5.738174e-05, 0.01560337, 0.2097242, 0, 0, 0
1681456507.7313862, -3.2, 0.01560327, 5.738174e-05, 0.01553026, 0.2127003, 0, 0, 0
1681456513.8504114, 3.2, 0.01567638, -1.570137e-05, 0.0157495, 0.2087505, 0, 0, 0
1681456520.0498438, -3.2, 0.01545704, -1.570137e-05, 0.01553026, 0.2127003, 0, 0, 0
1681456526.2355518, 3.2, 0.01560327, 0.0001304648, 0.01567692, 0.2087505, 0, 0, 0
1681456532.4156075, -3.2, 0.01545704, 0.0001304648, 0.01545714, 0.4835925, 0, 0, 0
1681456538.6206157, 3.2, 0.0157495, 5.738174e-05, 0.01560337, 0.2097242, 0, 0, 0
1681456544.9588308, -3.2, 0.01538392, 5.738174e-05, 0.01545704, 0.2127003, 0, 0, 0
1681456551.1676927, 3.2, 0.01560327, -1.570137e-05, 0.01567639, 359.9421, 0, 0, 0
1681456557.355595, -3.2, 0.01545704, 0.0001304648, 0.01538447, 359.9418, 0, 0, 0
1681456563.5547144, 3.2, 0.01560327, -8.878449e-05, 0.01560337, 0.2116989, 0, 0, 0
1681456569.7555676, -3.2, 0.01538392, -1.570137e-05, 0.01545714, 0.2137112, 0, 0, 0
1681456576.0425496, 3.2, 0.01560327, 5.738174e-05, 0.01560337, 359.9424, 0, 0, 0
1681456582.2983425, -3.2, 0.01545704, 0.0001304648, 0.01538447, 0.7580485, 0, 0, 0
1681456588.5344386, 3.2, 0.01560327, -1.570137e-05, 0.01560337, 0.2107069, 0, 0, 0
