t,i,x,y,r,theta,xK,tc, therm
1680207701.316227, 3.2, 0.0001813969, -7.622339e-05, 0.0001873844, 344.2643, 0, 0, 0
1680207707.7977278, -3.2, 0.0001667738, -7.622339e-05, 0.0001732673, 333.3904, 0, 0, 0
1680207714.2993546, 3.2, 0.0001813969, -9.084001e-05, 0.0002160458, 333.3992, 0, 0, 0
1680207720.788945, -3.2, 0.0001667738, -7.622339e-05, 0.0001777889, 337.9567, 0, 0, 0
1680207727.282761, 3.2, 0.0001813969, -7.622339e-05, 0.0001777889, 341.2413, 0, 0, 0
1680207733.7419617, -3.2, 0.0001521506, -6.160676e-05, 0.0001833671, 344.2643, 0, 0, 0
1680207740.2316508, 3.2, 0.0001960201, -6.160676e-05, 0.0002103185, 338.7512, 0, 0, 0
1680207746.69925, -3.2, 0.0002106433, -7.622339e-05, 0.0002240102, 343.6974, 0, 0, 0
1680207753.192127, 3.2, 0.0002106433, -4.699014e-05, 0.0002378129, 341.3057, 0, 0, 0
1680207759.6879263, -3.2, 0.0002398896, -7.622339e-05, 0.0002517082, 342.3727, 0, 0, 0
1680207766.1578672, 3.2, 0.0002837591, -6.160676e-05, 0.0002938184, 346.3929, 0, 0, 0
1680207772.6284432, -3.2, 0.0001667738, -6.160676e-05, 0.0001701758, 342.8372, 0, 0, 0
1680207779.1284978, 3.2, 0.0002398896, -7.622339e-05, 0.000247674, 344.7045, 0, 0, 0
1680207785.616249, -3.2, 0.0001960201, -6.160676e-05, 0.0002103185, 338.7512, 0, 0, 0
1680207792.0914462, 3.2, 0.0002398896, -6.160676e-05, 0.000247674, 344.7045, 0, 0, 0
1680207798.5603416, -3.2, 0.0001960201, -7.622339e-05, 0.0002103185, 335.136, 0, 0, 0
1680207805.0557249, 3.2, 0.0002252664, -7.622339e-05, 0.0002293959, 343.6974, 0, 0, 0
1680207811.5269558, -3.2, 0.0001813969, -7.622339e-05, 0.0001967609, 341.2413, 0, 0, 0
1680207818.0130587, 3.2, 0.0001813969, -7.622339e-05, 0.0001915731, 337.2078, 0, 0, 0
1680207824.4883654, -3.2, 0.0001521506, -6.160676e-05, 0.0001592416, 333.3904, 0, 0, 0
1680207830.9940195, 3.2, 0.0001667738, -6.160676e-05, 0.0001915731, 339.7256, 0, 0, 0
1680207837.4623091, -3.2, 0.0001521506, -6.160676e-05, 0.0002028713, 337.9567, 0, 0, 0
1680207843.9313815, 3.2, 0.0001375274, -6.160676e-05, 0.000157238, 335.8695, 0, 0, 0
1680207850.416777, -3.2, 0.0001375274, -7.622339e-05, 0.0001315809, 331.003, 0, 0, 0
1680207856.9411657, 3.2, 0.0001521506, -7.622339e-05, 0.0001833671, 333.3904, 0, 0, 0
1680207863.4400487, -3.2, 0.0001375274, -6.160676e-05, 0.0001506956, 328.1934, 0, 0, 0
1680207869.8931837, 3.2, 0.0001521506, -6.160676e-05, 0.0001641499, 331.4233, 0, 0, 0
1680207876.3786154, -3.2, 0.0001960201, -7.622339e-05, 0.0002054733, 337.2078, 0, 0, 0
1680207882.8275292, 3.2, 0.0001813969, -6.160676e-05, 0.0001915731, 331.4233, 0, 0, 0
1680207889.2829127, -3.2, 0.0001375274, -7.622339e-05, 0.0001446218, 335.8695, 0, 0, 0
1680207895.773355, 3.2, 0.0001667738, -7.622339e-05, 0.0001701758, 333.3904, 0, 0, 0
1680207902.2465532, -3.2, 0.0001375274, -6.160676e-05, 0.0001772053, 331.003, 0, 0, 0
1680207908.715846, 3.2, 0.0001229043, -9.084001e-05, 0.0001528312, 328.1934, 0, 0, 0
1680207915.1818852, -3.2, 9.365791e-05, -7.622339e-05, 0.0001207552, 320.8596, 0, 0, 0
1680207921.676382, 3.2, 0.0001082811, -7.622339e-05, 0.0001528312, 320.0058, 0, 0, 0
1680207928.169972, -3.2, 0.0001082811, -7.622339e-05, 0.0001374804, 331.003, 0, 0, 0
1680207934.6336424, 3.2, 0.0001813969, -7.622339e-05, 0.0001973185, 337.2078, 0, 0, 0
1680207941.118902, -3.2, 0.0001667738, -7.622339e-05, 0.0001967609, 333.3904, 0, 0, 0
1680207947.6079512, 3.2, 0.0001813969, -7.622339e-05, 0.0002028713, 335.136, 0, 0, 0
1680207954.0909173, -3.2, 0.0001521506, -7.622339e-05, 0.0001701758, 339.7256, 0, 0, 0
1680207960.5687413, 3.2, 0.0001813969, -7.622339e-05, 0.0002103185, 335.136, 0, 0, 0
1680207967.0544064, -3.2, 0.0001667738, -9.084001e-05, 0.0001833671, 331.4233, 0, 0, 0
1680207973.5132136, 3.2, 0.0001813969, -7.622339e-05, 0.0002098236, 337.2078, 0, 0, 0
