t,i,x,y,r,theta,xK,tc, therm
1682462258.6686878, 3.2, -1.897529e-06, -8.878449e-07, 2.633373e-06, 205.0747, 0, 0, 0
1682462265.0895598, -3.2, 2.489421e-06, -8.878449e-07, 3.224404e-06, 357.2089, 0, 0, 0
1682462271.122481, 3.2, -3.359846e-06, -8.878449e-07, 3.363513e-06, 183.4183, 0, 0, 0
1682462277.1752944, -3.2, 3.220579e-06, -8.878449e-07, 3.224404e-06, 344.5876, 0, 0, 0
1682462283.2410748, 3.2, -3.359846e-06, -1.570137e-07, 4.186238e-06, 183.4183, 0, 0, 0
1682462289.2869074, -3.2, 2.489421e-06, -8.878449e-07, 2.494367e-06, 340.3714, 0, 0, 0
1682462295.336768, 3.2, -2.628688e-06, -1.570137e-07, 2.633373e-06, 184.7303, 0, 0, 0
1682462301.406496, -3.2, 3.220579e-06, 5.738174e-07, 3.954855e-06, 357.2089, 0, 0, 0
1682462307.4553204, 3.2, -1.897529e-06, -8.878449e-07, 1.904015e-06, 198.6625, 0, 0, 0
1682462313.5041482, -3.2, 3.220579e-06, -8.878449e-07, 4.685527e-06, 344.5876, 0, 0, 0
1682462319.567928, 3.2, -1.897529e-06, -8.878449e-07, 3.408494e-06, 167.686, 0, 0, 0
1682462325.6337478, -3.2, 2.489421e-06, -8.878449e-07, 2.643007e-06, 356.391, 0, 0, 0
1682462331.7453635, 3.2, -1.897529e-06, -1.570137e-07, 2.633373e-06, 211.6237, 0, 0, 0
1682462337.828101, -3.2, 2.489421e-06, 5.738174e-07, 3.604475e-06, 356.391, 0, 0, 0
1682462343.9078414, 3.2, -2.628688e-06, -1.570137e-07, 4.131051e-06, 183.4183, 0, 0, 0
1682462349.9886227, -3.2, 3.220579e-06, -1.570137e-07, 3.224404e-06, 357.7247, 0, 0, 0
1682462356.0724006, 3.2, -2.628688e-06, -1.570137e-07, 2.633373e-06, 194.8022, 0, 0, 0
1682462362.1700964, -3.2, 3.220579e-06, -1.570137e-07, 3.340718e-06, 340.3714, 0, 0, 0
1682462368.2528312, 3.2, -1.897529e-06, -8.878449e-07, 1.904015e-06, 217.2785, 0, 0, 0
1682462374.332573, -3.2, 3.220579e-06, -8.878449e-07, 3.954855e-06, 347.3375, 0, 0, 0
1682462380.4751465, 3.2, -2.628688e-06, -8.878449e-07, 1.904015e-06, 205.0747, 0, 0, 0
