t,i,x,y,r,theta,xK,tc, therm
1681457079.6858158, 3.2, -0.0001213375, -0.0001550447, 0.0001841732, 235.4611, 0, 0, 0
1681457086.1032612, -3.2, 1.027104e-05, -0.0001696613, 0.0001623799, 271.0935, 0, 0, 0
1681457092.209147, 3.2, -0.0001944533, -0.000162353, 0.0002472323, 220.943, 0, 0, 0
1681457098.3418896, -3.2, -4.091004e-05, -0.0001550447, 0.0001603511, 268.4645, 0, 0, 0
1681457104.4489923, 3.2, -0.0001578954, -0.000162353, 0.0002268489, 225.7975, 0, 0, 0
1681457110.546394, -3.2, 3.951737e-05, -0.0001696613, 0.0001830667, 296.1357, 0, 0, 0
1681457116.6649175, 3.2, -0.0001725185, -0.000162353, 0.0002544561, 214.7256, 0, 0, 0
1681457122.7819297, -3.2, -1.166371e-05, -0.0001696613, 0.0001699719, 271.0443, 0, 0, 0
1681457128.873936, 3.2, -0.0001578954, -0.0001696613, 0.000216135, 224.5008, 0, 0, 0
1681457135.0097768, -3.2, 5.414054e-05, -0.0001769696, 0.0001655165, 283.1115, 0, 0, 0
1681457141.1209245, 3.2, -0.0001359606, -0.0001696613, 0.0002165304, 225.7975, 0, 0, 0
1681457147.2571216, -3.2, -1.166371e-05, -0.0001696613, 0.0001697171, 271.0443, 0, 0, 0
1681457153.4604027, 3.2, -0.0001798301, -0.0001696613, 0.0002316286, 223.2612, 0, 0, 0
1681457159.5401628, -3.2, 1.027104e-05, -0.0001550447, 0.0001699719, 288.4422, 0, 0, 0
1681457165.7258015, 3.2, -4.091004e-05, 1.304649e-05, 0.0005170574, 81.77282, 0, 0, 0
1681457171.9081597, -3.2, 0.0007341178, 0.002461331, 0.002575482, 73.3455, 0, 0, 0
1681457178.0406115, 3.2, 0.0005001471, 0.002527106, 0.002581887, 78.48639, 0, 0, 0
1681457184.192252, -3.2, 0.0006829367, 0.002468639, 0.002553247, 74.06434, 0, 0, 0
1681457190.3356588, 3.2, 0.000536705, 0.002519797, 0.002584718, 78.61357, 0, 0, 0
1681457196.4802268, -3.2, 0.0006683135, 0.002483256, 0.002562662, 75.05239, 0, 0, 0
1681457202.656938, 3.2, 0.0005001471, 0.002519797, 0.002573315, 78.61357, 0, 0, 0
1681457208.821132, -3.2, 0.0006975599, 0.002475947, 0.002572334, 74.17686, 0, 0, 0
