t,i,x,y,r,theta,xK,tc, therm
1682014374.113017, 3.2, 2.959457e-07, -8.878449e-07, 4.626697e-07, 332.0518, 0, 0, 0
1682014380.4844637, -3.2, 2.959457e-07, -8.878449e-07, 3.350182e-07, 288.4348, 0, 0, 0
1682014386.5810242, 3.2, 2.959457e-07, -1.570137e-07, 6.456394e-07, 288.4348, 0, 0, 0
1682014392.67964, -3.2, 2.959457e-07, -8.878449e-07, 6.456394e-07, 288.4348, 0, 0, 0
1682014398.782013, 3.2, 2.959457e-07, -1.570137e-07, 3.350182e-07, 332.0518, 0, 0, 0
1682014404.9200177, -3.2, -4.352126e-07, -1.570137e-07, 9.358699e-07, 332.0518, 0, 0, 0
1682014411.052014, 3.2, 2.959457e-07, -8.878449e-07, 9.358699e-07, 319.1594, 0, 0, 0
1682014417.1564174, -3.2, 2.959457e-07, -8.878449e-07, 3.350182e-07, 243.8864, 0, 0, 0
1682014423.2810767, 3.2, 1.027104e-06, -1.570137e-07, 3.350182e-07, 332.0518, 0, 0, 0
1682014429.3966334, -3.2, 2.959457e-07, -1.570137e-07, 1.176524e-06, 319.1594, 0, 0, 0
1682014435.5320573, 3.2, 2.959457e-07, -1.618676e-06, 9.358699e-07, 62.71762, 0, 0, 0
1682014441.6517043, -3.2, 1.027104e-06, -8.878449e-07, 3.350182e-07, 332.0518, 0, 0, 0
1682014447.785139, 3.2, 2.959457e-07, -8.878449e-07, 6.456394e-07, 351.3085, 0, 0, 0
1682014453.9203365, -3.2, 2.959457e-07, -8.878449e-07, 1.039036e-06, 332.0518, 0, 0, 0
1682014460.0440845, 3.2, 2.959457e-07, -8.878449e-07, 3.350182e-07, 243.8864, 0, 0, 0
1682014466.2133787, -3.2, 2.959457e-07, -8.878449e-07, 1.039036e-06, 288.4348, 0, 0, 0
1682014472.3657677, 3.2, 2.959457e-07, -8.878449e-07, 3.350182e-07, 332.0518, 0, 0, 0
1682014478.5188518, -3.2, -4.352126e-07, -8.878449e-07, 3.350182e-07, 332.0518, 0, 0, 0
1682014484.6592996, 3.2, 1.027104e-06, -8.878449e-07, 9.358699e-07, 332.0518, 0, 0, 0
1682014490.8108041, -3.2, -4.352126e-07, -1.570137e-07, 3.350182e-07, 288.4348, 0, 0, 0
1682014496.9547079, 3.2, -4.352126e-07, -8.878449e-07, 3.350182e-07, 332.0518, 0, 0, 0
1682014503.0992146, -3.2, 2.959457e-07, -1.570137e-07, 1.039036e-06, 288.4348, 0, 0, 0
1682014509.2406518, 3.2, 2.959457e-07, -1.570137e-07, 3.350182e-07, 332.0518, 0, 0, 0
1682014515.4210804, -3.2, 2.959457e-07, 5.738174e-07, 9.358699e-07, 332.0518, 0, 0, 0
1682014521.594003, 3.2, 1.027104e-06, -1.570137e-07, 3.350182e-07, 351.3085, 0, 0, 0
1682014527.762019, -3.2, -4.352126e-07, 5.738174e-07, 6.456394e-07, 62.71762, 0, 0, 0
1682014533.9274006, 3.2, 1.027104e-06, 5.738174e-07, 1.039036e-06, 351.3085, 0, 0, 0
1682014540.0851183, -3.2, 2.959457e-07, -1.570137e-07, 1.039036e-06, 332.0518, 0, 0, 0
1682014546.263746, 3.2, 1.027104e-06, -1.570137e-07, 1.176524e-06, 351.3085, 0, 0, 0
1682014552.4713118, -3.2, 1.027104e-06, -1.570137e-07, 3.350182e-07, 351.3085, 0, 0, 0
1682014558.6797612, 3.2, 1.027104e-06, -1.570137e-07, 6.456394e-07, 332.0518, 0, 0, 0
1682014564.8720267, -3.2, 1.027104e-06, 1.304649e-06, 1.176524e-06, 351.3085, 0, 0, 0
1682014571.102019, 3.2, 2.959457e-07, 5.738174e-07, 1.039036e-06, 62.71762, 0, 0, 0
1682014577.2927082, -3.2, 2.959457e-07, 5.738174e-07, 3.350182e-07, 333.2083, 0, 0, 0
1682014583.5120196, 3.2, 1.027104e-06, 5.738174e-07, 3.350182e-07, 351.3085, 0, 0, 0
1682014589.72101, -3.2, 1.027104e-06, 5.738174e-07, 3.350182e-07, 62.71762, 0, 0, 0
1682014595.9600203, 3.2, 1.027104e-06, 5.738174e-07, 1.660437e-06, 29.191, 0, 0, 0
1682014602.1790118, -3.2, 1.758262e-06, -1.570137e-07, 1.039036e-06, 332.0518, 0, 0, 0
1682014608.361508, 3.2, 1.027104e-06, -8.878449e-07, 1.039036e-06, 351.3085, 0, 0, 0
1682014614.5876548, -3.2, 1.027104e-06, -1.570137e-07, 1.039036e-06, 351.3085, 0, 0, 0
1682014620.7870212, 3.2, 1.027104e-06, -1.570137e-07, 6.456394e-07, 62.71762, 0, 0, 0
1682014626.9900157, -3.2, 1.027104e-06, -8.878449e-07, 1.039036e-06, 351.3085, 0, 0, 0
1682014633.2074337, 3.2, 2.959457e-07, -1.570137e-07, 1.176524e-06, 77.21934, 0, 0, 0
1682014639.4192784, -3.2, 2.959457e-07, -1.570137e-07, 1.357649e-06, 351.3085, 0, 0, 0
1682014645.6536486, 3.2, 1.027104e-06, -1.570137e-07, 3.350182e-07, 351.3085, 0, 0, 0
1682014651.866018, -3.2, 2.959457e-07, -8.878449e-07, 1.969709e-06, 18.07434, 0, 0, 0
1682014658.1920273, 3.2, 1.027104e-06, -1.570137e-07, 1.176524e-06, 29.191, 0, 0, 0
1682014664.4474123, -3.2, 1.027104e-06, -1.570137e-07, 1.357649e-06, 62.71762, 0, 0, 0
1682014670.709028, 3.2, 1.758262e-06, 5.738174e-07, 1.039036e-06, 29.191, 0, 0, 0
1682014676.9760065, -3.2, 1.027104e-06, 5.738174e-07, 1.176524e-06, 351.3085, 0, 0, 0
1682014683.231005, 3.2, 1.027104e-06, -1.570137e-07, 1.849528e-06, 354.897, 0, 0, 0
1682014689.5040119, -3.2, 1.758262e-06, 1.304649e-06, 1.176524e-06, 62.71762, 0, 0, 0
1682014695.7900796, 3.2, 1.027104e-06, -1.570137e-07, 1.039036e-06, 29.191, 0, 0, 0
1682014702.095019, -3.2, 1.027104e-06, -8.878449e-07, 1.039036e-06, 29.191, 0, 0, 0
1682014708.3652937, 3.2, 1.027104e-06, -1.570137e-07, 1.765259e-06, 332.0518, 0, 0, 0
1682014714.5930178, -3.2, 2.959457e-07, -1.570137e-07, 1.039036e-06, 351.3085, 0, 0, 0
1682014720.881022, 3.2, 1.027104e-06, -1.570137e-07, 1.039036e-06, 319.1594, 0, 0, 0
1682014727.159244, -3.2, 2.959457e-07, 1.304649e-06, 3.350182e-07, 351.3085, 0, 0, 0
1682014733.4189634, 3.2, 2.959457e-07, -1.570137e-07, 1.849528e-06, 51.78788, 0, 0, 0
1682014739.701015, -3.2, 1.027104e-06, -1.570137e-07, 1.176524e-06, 319.1594, 0, 0, 0
1682014746.0140133, 3.2, 1.027104e-06, 5.738174e-07, 1.176524e-06, 29.191, 0, 0, 0
1682014752.3240333, -3.2, 1.758262e-06, -1.570137e-07, 1.176524e-06, 29.191, 0, 0, 0
