t,i,x,y,r,theta,xK,tc, therm
1681449780.8334324, 3.2, -0.0003718637, 0.0004069159, 0.0005533503, 132.6376, 0, 0, 0
1681449787.8007832, -3.2, -0.0003579716, 0.0004069159, 0.0005468203, 132.1763, 0, 0, 0
1681449794.4367466, 3.2, -0.0003908738, 0.0004069159, 0.0005652915, 133.2152, 0, 0, 0
1681449801.0730145, -3.2, -0.0003645521, 0.0004083776, 0.00054451, 131.4478, 0, 0, 0
1681449807.696876, 3.2, -0.0003864868, 0.0004105701, 0.0005637528, 133.3743, 0, 0, 0
1681449814.3180244, -3.2, -0.0003572405, 0.0004032617, 0.0005390047, 131.1057, 0, 0, 0
1681449820.9564323, 3.2, -0.0003813687, 0.0004098392, 0.0005607032, 133.3077, 0, 0, 0
1681449827.585168, -3.2, -0.0003674767, 0.0004054543, 0.000545417, 131.634, 0, 0, 0
1681449834.2187235, 3.2, -0.0003850245, 0.0004091084, 0.0005648106, 133.5278, 0, 0, 0
1681449840.8267472, -3.2, -0.0003557781, 0.0004039926, 0.0005404491, 131.5569, 0, 0, 0
1681449847.4609747, 3.2, -0.0003879491, 0.0004105701, 0.0005591963, 133.7967, 0, 0, 0
1681449854.083013, -3.2, -0.0003565093, 0.0004069159, 0.0005432933, 131.1641, 0, 0, 0
1681449860.717986, 3.2, -0.0003835622, 0.0004091084, 0.000564258, 133.3264, 0, 0, 0
1681449867.3565059, -3.2, -0.0003616274, 0.0004054543, 0.0005436687, 131.7237, 0, 0, 0
1681449873.992544, 3.2, -0.0003930673, 0.0004091084, 0.0005673586, 133.7546, 0, 0, 0
1681449880.6183152, -3.2, -0.0003587028, 0.0004083776, 0.000540517, 131.666, 0, 0, 0
1681449887.2574072, 3.2, -0.0003923361, 0.0004098392, 0.0005657582, 133.5332, 0, 0, 0
1681449893.9165182, -3.2, -0.0003572405, 0.0004076468, 0.000542995, 131.6596, 0, 0, 0
1681449900.5996711, 3.2, -0.0003894115, 0.0004061851, 0.0005623604, 133.3622, 0, 0, 0
1681449907.2448246, -3.2, -0.0003543158, 0.0004032617, 0.0005388684, 130.8711, 0, 0, 0
1681449913.8873134, 3.2, -0.0003857556, 0.0004098392, 0.0005612064, 133.3622, 0, 0, 0
1681449920.5535727, -3.2, -0.0003587028, 0.0004032617, 0.0005425123, 131.0623, 0, 0, 0
1681449927.1994743, 3.2, -0.000387218, 0.0004083776, 0.0005633296, 133.4793, 0, 0, 0
1681449933.8434176, -3.2, -0.0003608963, 0.0004054543, 0.0005474217, 131.6913, 0, 0, 0
1681449940.5177255, 3.2, -0.0003930673, 0.0004091084, 0.0005669036, 133.4283, 0, 0, 0
1681449947.180771, -3.2, -0.0003630898, 0.0004069159, 0.0005503017, 132.3518, 0, 0, 0
1681449953.8887722, 3.2, -0.0003945295, 0.0004091084, 0.0005704592, 133.7014, 0, 0, 0
1681449960.595506, -3.2, -0.0003652832, 0.0004061851, 0.0005477982, 131.9314, 0, 0, 0
1681449967.29202, 3.2, -0.00040111, 0.0004105701, 0.000569385, 133.5948, 0, 0, 0
1681449973.9989917, -3.2, -0.0003718637, 0.0004098392, 0.0005517775, 132.5256, 0, 0, 0
1681449980.7344158, 3.2, -0.0003996477, 0.0004083776, 0.0005719785, 133.8669, 0, 0, 0
1681449987.4424868, -3.2, -0.0003682079, 0.0004069159, 0.000550406, 132.4789, 0, 0, 0
1681449994.1686628, 3.2, -0.0003930673, 0.0004083776, 0.0005703717, 133.9156, 0, 0, 0
1681450000.8487759, -3.2, -0.0003711325, 0.0004061851, 0.0005518257, 132.4277, 0, 0, 0
1681450007.581567, 3.2, -0.0003996477, 0.0004098392, 0.0005689203, 133.9626, 0, 0, 0
1681450014.2774413, -3.2, -0.0003652832, 0.0004069159, 0.0005502051, 132.203, 0, 0, 0
1681450020.986163, 3.2, -0.0004003788, 0.0004113009, 0.0005719987, 134.0209, 0, 0, 0
1681450027.7174094, -3.2, -0.0004369367, 0.0004134934, 0.00060054, 136.3386, 0, 0, 0
1681450034.447409, 3.2, -0.0004617961, 0.0004200709, 0.0006262984, 138.2665, 0, 0, 0
1681450041.1755009, -3.2, -0.0004303563, 0.0004134934, 0.0005993847, 136.1975, 0, 0, 0
1681450047.868017, 3.2, -0.0004500975, 0.0004149551, 0.0006168166, 137.3767, 0, 0, 0
1681450054.5840213, -3.2, -0.0004208512, 0.0004105701, 0.0005894929, 135.7543, 0, 0, 0
1681450061.3088877, 3.2, -0.0004471729, 0.0004142243, 0.000611694, 137.0535, 0, 0, 0
1681450068.066902, -3.2, -0.0004252382, 0.0004149551, 0.0005899738, 135.6067, 0, 0, 0
1681450074.7753804, 3.2, -0.0004464418, 0.0004156859, 0.0006095858, 137.2761, 0, 0, 0
1681450081.520767, -3.2, -0.0004157331, 0.0004149551, 0.0005884253, 135.155, 0, 0, 0
1681450088.2607818, 3.2, -0.0004471729, 0.0004142243, 0.0006069047, 136.5156, 0, 0, 0
1681450095.0111005, -3.2, -0.0004164643, 0.0004127625, 0.0005827362, 134.9019, 0, 0, 0
1681450101.7720091, 3.2, -0.0004405925, 0.0004178784, 0.0006099007, 137.0535, 0, 0, 0
1681450108.5106277, -3.2, -0.0004120773, 0.0004098392, 0.0005801502, 135.0541, 0, 0, 0
1681450115.244285, 3.2, -0.0004362056, 0.0004178784, 0.0005984452, 136.5311, 0, 0, 0
1681450122.0007644, -3.2, -0.0004076904, 0.0004127625, 0.0005785986, 134.7987, 0, 0, 0
1681450128.7509675, 3.2, -0.0004230447, 0.0004156859, 0.0005936277, 135.9036, 0, 0, 0
1681450135.5260222, -3.2, -0.0004062281, 0.0004127625, 0.0005775674, 134.6948, 0, 0, 0
1681450142.2844179, 3.2, -0.0004303563, 0.0004171475, 0.0005993485, 135.8471, 0, 0, 0
1681450149.0424306, -3.2, -0.0004033034, 0.0004156859, 0.0005770648, 134.1827, 0, 0, 0
1681450155.8468196, 3.2, -0.0004325498, 0.0004149551, 0.0005993847, 136.1975, 0, 0, 0
1681450162.579463, -3.2, -0.0004069592, 0.0004091084, 0.0005781183, 134.6948, 0, 0, 0
1681450169.4337218, 3.2, -0.0004303563, 0.0004127625, 0.0005941976, 135.9021, 0, 0, 0
1681450176.2407806, -3.2, -0.0003989165, 0.0004113009, 0.0005734609, 134.3833, 0, 0, 0
1681450183.0383942, 3.2, -0.0004281628, 0.0004142243, 0.0005952713, 135.7543, 0, 0, 0
1681450189.8507607, -3.2, -0.0003989165, 0.0004098392, 0.0005734509, 134.1797, 0, 0, 0
1681450196.638678, 3.2, -0.0004215824, 0.0004120317, 0.0005910497, 135.4539, 0, 0, 0
1681450203.4244237, -3.2, -0.0004603338, 0.0004200709, 0.0006231908, 137.4365, 0, 0, 0
1681450210.2197669, 3.2, -0.000484462, 0.0004222634, 0.0006415567, 139.108, 0, 0, 0
1681450217.0178974, -3.2, -0.0004515599, 0.0004186092, 0.0006141366, 137.2111, 0, 0, 0
1681450223.9675121, 3.2, -0.00047057, 0.0004171475, 0.0006331017, 138.4823, 0, 0, 0
1681450230.7844162, -3.2, -0.0004420549, 0.0004134934, 0.0006095063, 137.3263, 0, 0, 0
1681450237.6030114, 3.2, -0.0004691077, 0.0004171475, 0.0006285032, 138.4382, 0, 0, 0
1681450244.4214675, -3.2, -0.0004435172, 0.0004171475, 0.0006025063, 136.6746, 0, 0, 0
1681450251.241473, 3.2, -0.0004617961, 0.0004171475, 0.0006221581, 137.6814, 0, 0, 0
1681450258.1079726, -3.2, -0.0004405925, 0.0004149551, 0.0006052672, 136.7193, 0, 0, 0
1681450264.9444256, 3.2, -0.0004713012, 0.0004186092, 0.0006285563, 138.1721, 0, 0, 0
1681450271.8107672, -3.2, -0.0004552157, 0.0004149551, 0.000614255, 137.3147, 0, 0, 0
