t,i,x,y,r,theta,xK,tc, therm
1680144417.4427607, 3.2, -1.256896e-05, 0.0001458522, 0.0001444862, 90.92557, 0, 0, 0
1680144423.9311702, -3.2, -2.332742e-06, 0.0001473139, 0.0001444052, 89.76027, 0, 0, 0
1680144430.4037426, 3.2, 5.918914e-07, 0.0001429289, 0.0001458946, 88.59061, 0, 0, 0
1680144436.9167705, -3.2, 7.903474e-06, 0.0001443905, 0.0001438986, 85.08523, 0, 0, 0
1680144443.4053605, 3.2, 1.229042e-05, 0.0001458522, 0.0001469759, 83.92362, 0, 0, 0
1680144449.8901293, -3.2, 2.054208e-06, 0.0001443905, 0.0001458534, 88.12019, 0, 0, 0
1680144456.36151, 3.2, 1.082811e-05, 0.0001458522, 0.000144796, 84.50386, 0, 0, 0
1680144462.8440807, -3.2, 1.667738e-05, 0.0001458522, 0.0001459189, 82.26896, 0, 0, 0
1680144469.3335881, 3.2, 6.441158e-06, 0.0001458522, 0.0001460662, 88.02511, 0, 0, 0
1680144475.8114574, -3.2, 2.252664e-05, 0.0001443905, 0.0001501548, 76.25085, 0, 0, 0
1680144482.2901537, 3.2, -8.704251e-07, 0.0001473139, 0.0001488684, 92.08525, 0, 0, 0
1680144488.7954955, -3.2, 3.276286e-05, 0.0001443905, 0.0001457184, 78.89229, 0, 0, 0
1680144495.2775238, 3.2, -6.719692e-06, 0.0001458522, 0.0001444333, 88.04488, 0, 0, 0
1680144501.749276, -3.2, 2.252664e-05, 0.0001443905, 0.0001466165, 80.56706, 0, 0, 0
1680144508.2154276, 3.2, -3.795059e-06, 0.0001443905, 0.0001459469, 89.76512, 0, 0, 0
1680144514.706978, -3.2, 4.007444e-05, 0.0001443905, 0.0001494641, 76.25085, 0, 0, 0
1680144521.179572, 3.2, 2.054208e-06, 0.0001458522, 0.0001458708, 90.91629, 0, 0, 0
