t,i,x,y,r,theta,xK,tc, therm
1681511817.3160522, 3.2, -2.901219e-05, -3.406215e-06, 2.932466e-05, 186.8014, 0, 0, 0
1681511823.7234104, -3.2, -2.583165e-05, -3.406215e-06, 2.649025e-05, 187.4909, 0, 0, 0
1681511829.8512056, 3.2, -2.97799e-05, -3.442757e-06, 2.997407e-05, 186.7046, 0, 0, 0
1681511835.9500055, -3.2, -2.488114e-05, -3.406215e-06, 2.526806e-05, 187.8438, 0, 0, 0
1681511842.0367713, 3.2, -3.036483e-05, -3.406215e-06, 3.022834e-05, 186.4158, 0, 0, 0
1681511848.1262598, -3.2, -2.586821e-05, -3.369674e-06, 2.620024e-05, 187.5492, 0, 0, 0
1681511854.2057762, 3.2, -3.109599e-05, -3.442757e-06, 3.153639e-05, 186.2953, 0, 0, 0
1681511860.3139803, -3.2, -2.590476e-05, -3.479299e-06, 2.598758e-05, 187.7615, 0, 0, 0
1681511866.4202852, 3.2, -3.073041e-05, -3.406215e-06, 3.113663e-05, 186.3772, 0, 0, 0
1681511872.5461323, -3.2, -2.6051e-05, -3.442757e-06, 2.601902e-05, 187.7101, 0, 0, 0
1681511878.6946552, 3.2, -3.233896e-05, -3.406215e-06, 3.277617e-05, 186.0726, 0, 0, 0
1681511884.8246539, -3.2, -2.868317e-05, -3.406215e-06, 2.885274e-05, 187.0862, 0, 0, 0
1681511890.9484892, 3.2, -3.292388e-05, -3.479299e-06, 3.350338e-05, 185.7487, 0, 0, 0
1681511897.086176, -3.2, -2.667248e-05, -3.406215e-06, 2.746941e-05, 187.1898, 0, 0, 0
1681511903.1911001, 3.2, -3.080353e-05, -3.406215e-06, 3.076925e-05, 186.4686, 0, 0, 0
1681511909.3179176, -3.2, -2.627034e-05, -3.442757e-06, 2.657223e-05, 187.3574, 0, 0, 0
1681511915.4642088, 3.2, -3.094976e-05, -3.442757e-06, 3.161304e-05, 186.2222, 0, 0, 0
1681511921.6124163, -3.2, -2.659937e-05, -3.406215e-06, 2.670316e-05, 187.1231, 0, 0, 0
1681511927.7623694, 3.2, -3.215617e-05, -3.406215e-06, 3.230359e-05, 186.0094, 0, 0, 0
1681511933.9246545, -3.2, -2.722085e-05, -3.333132e-06, 2.749674e-05, 187.0662, 0, 0, 0
1681511940.0899098, 3.2, -3.215617e-05, -3.406215e-06, 3.214664e-05, 185.9447, 0, 0, 0
1681511946.2146273, -3.2, -2.762299e-05, -3.369674e-06, 2.783221e-05, 187.0287, 0, 0, 0
1681511952.3422654, 3.2, -3.244863e-05, -3.406215e-06, 3.248149e-05, 186.0195, 0, 0, 0
1681511958.516763, -3.2, -2.729397e-05, -3.333132e-06, 2.720645e-05, 186.8203, 0, 0, 0
1681511964.663417, 3.2, -3.120567e-05, -3.369674e-06, 3.127803e-05, 186.0756, 0, 0, 0
1681511970.8506272, -3.2, -2.594132e-05, -3.296591e-06, 2.623649e-05, 187.3979, 0, 0, 0
1681511976.9904764, 3.2, -3.098632e-05, -3.369674e-06, 3.203756e-05, 186.1157, 0, 0, 0
1681511983.1782672, -3.2, -2.729397e-05, -3.333132e-06, 2.731978e-05, 187.1422, 0, 0, 0
1681511989.3284926, 3.2, -3.182715e-05, -3.369674e-06, 3.16338e-05, 186.1063, 0, 0, 0
1681511995.4913776, -3.2, -2.736708e-05, -3.333132e-06, 2.753747e-05, 187.0102, 0, 0, 0
1681512001.6629546, 3.2, -3.226584e-05, -3.296591e-06, 3.225953e-05, 185.9786, 0, 0, 0
1681512007.868265, -3.2, -2.557575e-05, -3.333132e-06, 2.575107e-05, 187.3137, 0, 0, 0
1681512014.0637658, 3.2, -2.9524e-05, -3.260049e-06, 3.010318e-05, 186.2474, 0, 0, 0
1681512020.2513113, -3.2, -2.330915e-05, -3.296591e-06, 2.444639e-05, 188.0531, 0, 0, 0
1681512026.4424129, 3.2, -2.868317e-05, -3.260049e-06, 2.850463e-05, 186.7002, 0, 0, 0
1681512032.6012776, -3.2, -2.378441e-05, -3.296591e-06, 2.375832e-05, 188.1506, 0, 0, 0
1681512038.7901945, 3.2, -2.776922e-05, -3.296591e-06, 2.79515e-05, 186.6916, 0, 0, 0
1681512045.015237, -3.2, -2.316292e-05, -3.260049e-06, 2.346872e-05, 187.6736, 0, 0, 0
1681512051.2262678, 3.2, -2.762299e-05, -3.260049e-06, 2.835936e-05, 186.601, 0, 0, 0
1681512057.4344244, -3.2, -2.276079e-05, -3.223508e-06, 2.284832e-05, 188.1645, 0, 0, 0
1681512063.6606364, 3.2, -2.809824e-05, -3.186966e-06, 2.828673e-05, 186.57, 0, 0, 0
1681512069.8749375, -3.2, -2.250488e-05, -3.223508e-06, 2.313271e-05, 188.0365, 0, 0, 0
1681512076.1124108, 3.2, -2.842726e-05, -3.186966e-06, 2.84923e-05, 186.3974, 0, 0, 0
1681512082.3234096, -3.2, -2.265111e-05, -3.186966e-06, 2.308642e-05, 188.1254, 0, 0, 0
1681512088.5512807, 3.2, -2.616067e-05, -3.223508e-06, 2.650367e-05, 186.8697, 0, 0, 0
1681512094.8044116, -3.2, -2.137158e-05, -3.186966e-06, 2.120479e-05, 188.6716, 0, 0, 0
1681512101.0362694, 3.2, -2.590476e-05, -3.186966e-06, 2.646738e-05, 186.8911, 0, 0, 0
1681512107.238463, -3.2, -2.184684e-05, -3.150424e-06, 2.233132e-05, 188.0719, 0, 0, 0
1681512113.488553, 3.2, -2.557575e-05, -3.186966e-06, 2.569648e-05, 187.2039, 0, 0, 0
1681512119.762208, -3.2, -2.020173e-05, -3.150424e-06, 2.05904e-05, 188.8546, 0, 0, 0
1681512126.031271, 3.2, -2.550263e-05, -3.186966e-06, 2.577354e-05, 186.9417, 0, 0, 0
1681512132.2811148, -3.2, -2.638002e-05, -3.150424e-06, 2.784675e-05, 186.4742, 0, 0, 0
1681512138.5493546, 3.2, -3.237552e-05, -3.077341e-06, 3.234651e-05, 185.5436, 0, 0, 0
1681512144.8272693, -3.2, -2.696495e-05, -3.150424e-06, 2.736206e-05, 186.6161, 0, 0, 0
1681512151.0945098, 3.2, -3.16078e-05, -3.186966e-06, 3.219044e-05, 185.4543, 0, 0, 0
1681512157.3743923, -3.2, -2.681871e-05, -3.077341e-06, 2.688994e-05, 186.7916, 0, 0, 0
1681512163.6397057, 3.2, -3.11691e-05, -3.150424e-06, 3.168095e-05, 185.5291, 0, 0, 0
1681512169.881657, -3.2, -2.685527e-05, -3.0408e-06, 2.73175e-05, 186.537, 0, 0, 0
1681512176.165482, 3.2, -3.219273e-05, -3.113883e-06, 3.270341e-05, 185.3635, 0, 0, 0
1681512182.427645, -3.2, -2.762299e-05, -3.150424e-06, 2.776574e-05, 186.3237, 0, 0, 0
1681512188.721514, 3.2, -3.248519e-05, -3.077341e-06, 3.252144e-05, 185.5354, 0, 0, 0
1681512194.9962292, -3.2, -2.641658e-05, -2.967717e-06, 2.651421e-05, 186.6174, 0, 0, 0
1681512201.460534, 3.2, -3.076697e-05, -3.077341e-06, 3.038238e-05, 185.9476, 0, 0, 0
1681512207.734464, -3.2, -2.542951e-05, -3.0408e-06, 2.576461e-05, 186.8513, 0, 0, 0
1681512214.0402014, 3.2, -2.981646e-05, -3.0408e-06, 2.960745e-05, 185.9726, 0, 0, 0
