t,i,x,y,r,theta,xK,tc, therm
1681452542.58129, 3.2, 6.924244e-05, 4.671896e-06, 7.138133e-05, 2.234805, 0, 0, 0
1681452549.0117793, -3.2, 9.337066e-05, -1.140639e-05, 8.869504e-05, 352.6656, 0, 0, 0
1681452555.1263976, 3.2, 5.206022e-05, -3.732663e-06, 4.33379e-05, 10.00712, 0, 0, 0
1681452561.2397943, -3.2, 8.715581e-05, -1.104097e-05, 8.89861e-05, 352.3078, 0, 0, 0
1681452567.3288667, 3.2, 3.926495e-05, 4.671896e-06, 4.341709e-05, 0.8633813, 0, 0, 0
1681452573.4537966, -3.2, 9.95855e-05, -1.469513e-05, 9.506627e-05, 357.3661, 0, 0, 0
1681452579.5478535, 3.2, 5.388811e-05, -6.655986e-06, 5.425761e-05, 347.9757, 0, 0, 0
1681452585.6634166, -3.2, 0.0001014134, -1.725304e-05, 0.0001075424, 350.7955, 0, 0, 0
1681452591.7479558, 3.2, 4.803884e-05, -9.944727e-06, 5.608164e-05, 359.5374, 0, 0, 0
1681452597.8861895, -3.2, 9.885435e-05, -2.200344e-05, 9.733565e-05, 353.7474, 0, 0, 0
1681452604.0144362, 3.2, 4.438305e-05, -1.17718e-05, 4.768013e-05, 358.0604, 0, 0, 0
1681452610.1114228, -3.2, 8.75214e-05, -2.163802e-05, 9.103141e-05, 353.3219, 0, 0, 0
1681452616.2703001, 3.2, 4.840442e-05, -4.463493e-06, 4.502354e-05, 340.6644, 0, 0, 0
1681452622.4117236, -3.2, 9.739203e-05, -1.17718e-05, 0.0001002366, 348.5021, 0, 0, 0
1681452628.5401962, 3.2, 5.023232e-05, -9.579311e-06, 5.180706e-05, 352.862, 0, 0, 0
1681452634.6844306, -3.2, 9.483298e-05, -1.286805e-05, 9.814779e-05, 352.8198, 0, 0, 0
1681452640.8228307, 3.2, 5.75439e-05, -5.925156e-06, 5.566601e-05, 351.625, 0, 0, 0
