t,i,x,y,r,theta,xK,tc, therm
1681931024.5348177, 3.2, 5.13552e-07, -4.828909e-06, 4.549247e-06, 283.4756, 0, 0, 0
1681931030.8490734, -3.2, 4.900502e-06, -4.828909e-06, 6.903215e-06, 315.4216, 0, 0, 0
1681931036.9432077, 3.2, -1.314344e-06, -5.194325e-06, 5.244277e-06, 250.8178, 0, 0, 0
1681931043.0297296, -3.2, 4.900502e-06, -5.194325e-06, 6.229135e-06, 308.7531, 0, 0, 0
1681931049.111271, 3.2, -3.507819e-06, -5.194325e-06, 5.761252e-06, 236.9474, 0, 0, 0
1681931055.1841717, -3.2, 9.069846e-06, -6.003663e-06, 1.189172e-05, 329.8281, 0, 0, 0
1681931061.2783062, 3.2, 1.758262e-06, -6.003663e-06, 6.255833e-06, 286.3235, 0, 0, 0
1681931067.3930387, -3.2, 9.801004e-06, -6.734494e-06, 1.112935e-05, 330.3155, 0, 0, 0
1681931073.4709017, 3.2, 3.220579e-06, -6.003663e-06, 7.187503e-06, 292.5214, 0, 0, 0
1681931079.5915537, -3.2, 1.053216e-05, -6.734494e-06, 1.212314e-05, 336.6718, 0, 0, 0
1681931085.741441, 3.2, 1.758262e-06, -6.734494e-06, 6.255833e-06, 292.5214, 0, 0, 0
1681931091.8325741, -3.2, 1.053216e-05, -6.003663e-06, 1.087686e-05, 328.5102, 0, 0, 0
1681931097.8986602, 3.2, 2.489421e-06, -6.734494e-06, 5.830949e-06, 290.287, 0, 0, 0
1681931104.0161083, -3.2, 1.199448e-05, -6.734494e-06, 1.276348e-05, 331.9412, 0, 0, 0
1681931110.1434038, 3.2, 2.489421e-06, -5.272832e-06, 6.812935e-06, 288.4413, 0, 0, 0
1681931116.271234, -3.2, 1.053216e-05, -5.272832e-06, 1.31231e-05, 331.9412, 0, 0, 0
1681931122.4043672, 3.2, 2.489421e-06, -5.272832e-06, 6.255833e-06, 284.6323, 0, 0, 0
1681931128.5639973, -3.2, 1.126332e-05, -6.734494e-06, 1.341311e-05, 330.3155, 0, 0, 0
1681931134.7047217, 3.2, -0.0001027974, -6.003663e-06, 0.0001037025, 183.3663, 0, 0, 0
