t,i,x,y,r,theta,xK,tc, therm
1681458189.7507634, 3.2, -5.761353e-06, 5.659502e-05, 5.675848e-05, 95.38658, 0, 0, 0
1681458196.1715207, -3.2, -1.95933e-06, 5.648539e-05, 5.639627e-05, 91.94959, 0, 0, 0
1681458202.3214934, 3.2, -7.552691e-06, 5.648539e-05, 5.705378e-05, 98.15641, 0, 0, 0
1681458208.4169629, -3.2, -1.813098e-06, 5.641231e-05, 5.660468e-05, 91.8743, 0, 0, 0
1681458214.4920485, 3.2, -7.91827e-06, 5.648539e-05, 5.700513e-05, 97.73007, 0, 0, 0
1681458220.6285667, -3.2, -1.118498e-06, 5.641231e-05, 5.641597e-05, 90.5051, 0, 0, 0
1681458226.7575529, 3.2, -3.787226e-06, 5.652193e-05, 5.663675e-05, 38.78034, 0, 0, 0
1681458232.875986, -3.2, -3.165742e-06, 5.652193e-05, 5.665721e-05, 93.09089, 0, 0, 0
1681458238.999201, 3.2, -2.502738e-05, 5.663156e-05, 6.179349e-05, 113.983, 0, 0, 0
1681458245.1193943, -3.2, -1.968992e-05, 5.670464e-05, 6.017618e-05, 110.147, 0, 0, 0
1681458251.2298005, 3.2, -2.488114e-05, 5.674118e-05, 6.188577e-05, 113.4076, 0, 0, 0
1681458257.3516445, -3.2, -1.895876e-05, 5.659502e-05, 5.97098e-05, 108.9074, 0, 0, 0
1681458263.4618015, 3.2, -2.638002e-05, 5.66681e-05, 6.24743e-05, 114.9749, 0, 0, 0
1681458269.5760098, -3.2, -2.045764e-05, 5.663156e-05, 6.037163e-05, 111.0109, 0, 0, 0
1681458275.7456002, 3.2, -2.616067e-05, 2.869087e-08, 2.594136e-05, 179.9362, 0, 0, 0
1681458281.904554, -3.2, -2.016517e-05, -4.439224e-08, 2.03851e-05, 180.2291, 0, 0, 0
1681458288.0285063, 3.2, -2.616067e-05, -4.439224e-08, 2.575853e-05, 179.9377, 0, 0, 0
1681458294.1621642, -3.2, -2.060387e-05, -4.439224e-08, 2.031143e-05, 180.1266, 0, 0, 0
1681458300.3023863, 3.2, -2.601444e-05, -4.439224e-08, 2.561232e-05, 180.1024, 0, 0, 0
1681458306.4524353, -3.2, -2.03114e-05, 2.869087e-08, 2.053075e-05, 180.2355, 0, 0, 0
