t,i,x,y,r,theta,xK,tc, therm
1681455667.8935363, 3.2, 0.0001668521, 0.0003496242, 0.0003823546, 64.53916, 0, 0, 0
1681455674.2928271, -3.2, 0.0001734325, 0.0003437775, 0.0003865209, 63.17937, 0, 0, 0
1681455680.387676, 3.2, 0.0001540568, 0.0003558362, 0.0003873671, 67.11658, 0, 0, 0
1681455686.481194, -3.2, 0.0001770883, 0.0003437775, 0.0003847734, 62.72403, 0, 0, 0
1681455692.5916975, 3.2, 0.0001551535, 0.0003540092, 0.0003828385, 66.43268, 0, 0, 0
1681455698.6895123, -3.2, 0.0001767227, 0.00034597, 0.0003830916, 62.78595, 0, 0, 0
1681455704.7781427, 3.2, 0.0001514977, 0.0003551054, 0.0003802193, 66.95531, 0, 0, 0
1681455710.8777542, -3.2, 0.0001763571, 0.0003390271, 0.0003871705, 63.15696, 0, 0, 0
1681455717.0065525, 3.2, 0.0001555191, 0.0003474317, 0.0003800188, 66.09691, 0, 0, 0
1681455723.112382, -3.2, 0.0001719702, 0.0003448738, 0.0003870243, 63.03054, 0, 0, 0
1681455729.2063572, 3.2, 0.0001533256, 0.0003481625, 0.0003789239, 66.94019, 0, 0, 0
1681455735.3417017, -3.2, 0.0001727013, 0.000344143, 0.0003857087, 62.86223, 0, 0, 0
1681455741.4581468, 3.2, 0.0001489387, 0.0003510859, 0.00037687, 66.30195, 0, 0, 0
1681455747.6102533, -3.2, 0.0001734325, 0.0003430467, 0.0003847216, 63.07734, 0, 0, 0
1681455753.738515, 3.2, 0.0001540568, 0.0003448738, 0.0003752268, 66.73027, 0, 0, 0
1681455759.8958213, -3.2, 0.0001719702, 0.0003423159, 0.0003835754, 63.10168, 0, 0, 0
1681455766.0335352, 3.2, 0.0001489387, 0.0003477971, 0.0003797608, 67.19121, 0, 0, 0
1681455772.1756566, -3.2, 0.0001657553, 0.0003382963, 0.0003817855, 63.79431, 0, 0, 0
1681455778.3139298, 3.2, 0.0001441862, 0.0003521821, 0.0003795639, 67.35847, 0, 0, 0
1681455784.4497921, -3.2, 0.000171239, 0.0003426813, 0.0003811256, 63.42408, 0, 0, 0
1681455790.591573, 3.2, 0.0001493043, 0.0003467009, 0.0003810975, 66.16065, 0, 0, 0
1681455796.7578633, -3.2, 0.0001745292, 0.0003372, 0.0003773777, 63.17565, 0, 0, 0
1681455802.925655, 3.2, 0.0001522289, 0.0003477971, 0.0003764762, 67.02765, 0, 0, 0
1681455809.093402, -3.2, 0.000171239, 0.0003390271, 0.0003776919, 63.52226, 0, 0, 0
1681455815.2644043, 3.2, 0.000147842, 0.0003463354, 0.0003746997, 66.34846, 0, 0, 0
1681455821.4491816, -3.2, 0.0001727013, 0.0003382963, 0.0003767149, 63.25063, 0, 0, 0
1681455827.5944142, 3.2, 0.0001471108, 0.0003485279, 0.0003773384, 66.95651, 0, 0, 0
1681455833.7825277, -3.2, 0.0001774539, 0.0003357384, 0.0003812134, 62.45825, 0, 0, 0
1681455839.9685173, 3.2, 0.000150401, 0.0003445084, 0.0003755727, 65.91866, 0, 0, 0
1681455846.1613858, -3.2, 0.0001745292, 0.000335373, 0.0003767269, 62.51328, 0, 0, 0
1681455852.3288558, 3.2, 0.0001533256, 0.0003445084, 0.0003757885, 66.03636, 0, 0, 0
1681455858.5443773, -3.2, 0.0001734325, 0.0003412196, 0.000380004, 62.44114, 0, 0, 0
1681455864.7342882, 3.2, 0.0001785506, 0.0003361038, 0.0003837177, 61.24907, 0, 0, 0
1681455870.9435334, -3.2, 0.0002045067, 0.0003295263, 0.0003852338, 57.40474, 0, 0, 0
1681455877.1514702, 3.2, 0.0001946361, 0.0003342767, 0.0003878659, 59.88313, 0, 0, 0
1681455883.3257651, -3.2, 0.0002187643, 0.0003262376, 0.0003894549, 55.68292, 0, 0, 0
1681455889.5105226, 3.2, 0.0002951704, 0.0002933502, 0.0004210625, 43.97143, 0, 0, 0
1681455895.7254786, -3.2, 0.00032332, 0.000283484, 0.0004327543, 40.86864, 0, 0, 0
1681455901.921532, 3.2, 0.0003079656, 0.0002889652, 0.000420258, 42.89142, 0, 0, 0
1681455908.124801, -3.2, 0.0003342873, 0.0002776373, 0.0004346923, 39.67528, 0, 0, 0
1681455914.3458858, 3.2, 0.0003182018, 0.0002875035, 0.0004259825, 41.45869, 0, 0, 0
1681455920.5434113, -3.2, 0.0003463514, 0.0002736177, 0.0004445222, 38.22632, 0, 0, 0
1681455926.7687688, 3.2, 0.0003269757, 0.0002809261, 0.0004343361, 40.45916, 0, 0, 0
1681455933.0202057, -3.2, 0.0003565876, 0.0002725215, 0.0004497805, 37.90027, 0, 0, 0
1681455939.264498, 3.2, 0.002184771, -0.0002370062, 0.002213741, 353.0521, 0, 0, 0
1681455945.5081844, -3.2, 0.002199394, -0.0002516228, 0.00222827, 353.143, 0, 0, 0
1681455951.7524135, 3.2, 0.002199394, -0.0002662395, 0.002217254, 352.7229, 0, 0, 0
1681455958.004248, -3.2, 0.002214017, -0.0003100894, 0.002219152, 351.9749, 0, 0, 0
1681455964.2355263, 3.2, 0.002126278, -0.0006608883, 0.002240587, 342.7337, 0, 0, 0
1681455970.4802225, -3.2, 0.0019508, 1.147635e-05, 0.002155527, 13.09379, 0, 0, 0
1681455976.7477572, 3.2, 0.0002106433, 0.0002599589, 0.0003924839, 25.61017, 0, 0, 0
1681455983.0124137, -3.2, 0.0002545128, -4.699014e-05, 0.0002551314, 171.652, 0, 0, 0
1681455989.2598116, 3.2, -0.02757337, 0.005580409, 0.02233661, 169.035, 0, 0, 0
1681455995.5146704, -3.2, -0.01349126, 0.00202857, 0.01365956, 89.41981, 0, 0, 0
1681456001.8126388, 3.2, 0.001039725, 0.004318427, 0.004438067, 354.9409, 0, 0, 0
1681456008.0834153, -3.2, 0.00115671, -7.386818e-05, 0.00768857, 227.8178, 0, 0, 0
1681456014.3346665, 3.2, 0.001010478, -7.850687e-07, 0.001006823, 0.5920483, 0, 0, 0
1681456020.5977652, -3.2, -0.0004372153, -0.004506359, 0.004285533, 322.1271, 0, 0, 0
1681456026.8697503, 3.2, 1.479729e-06, -0.004444238, 7.390022e-05, 199.8382, 0, 0, 0
1681456033.13459, -3.2, 0.002371913, 2.03548e-05, 0.00148645, 0.7085406, 0, 0, 0
1681456039.4414425, 3.2, 2.959457e-06, 2.03548e-05, 1.660437e-05, 57.56003, 0, 0, 0
1681456045.6993158, -3.2, -0.0001067143, 2.03548e-05, 0.0001075088, 169.8787, 0, 0, 0
1681456052.0107708, 3.2, -4.091004e-05, 2.03548e-05, 4.293999e-05, 157.1149, 0, 0, 0
1681456058.3152792, -3.2, -0.0002821923, 1.304649e-05, 0.0002902186, 175.8743, 0, 0, 0
1681456064.620018, 3.2, -6.284479e-05, 2.03548e-05, 5.234159e-05, 157.1149, 0, 0, 0
1681456070.911616, -3.2, -0.01485418, -0.000140428, 0.000147766, 277.1367, 0, 0, 0
1681456077.2248356, 3.2, 1.758262e-05, -0.0001477364, 0.000148779, 276.787, 0, 0, 0
1681456083.520228, -3.2, 1.758262e-05, -0.0001477364, 0.000148779, 279.5648, 0, 0, 0
1681456089.8298733, 3.2, 1.758262e-05, -0.000140428, 0.0001498191, 273.7901, 0, 0, 0
1681456096.1593666, -3.2, 1.758262e-05, -0.0001477364, 0.0001560385, 279.1216, 0, 0, 0
1681456102.494396, 3.2, 1.027104e-05, -0.0001477364, 0.000148779, 276.4699, 0, 0, 0
1681456108.8297706, -3.2, 1.758262e-05, -0.0001477364, 0.000148779, 279.1216, 0, 0, 0
1681456115.1555471, 3.2, 1.758262e-05, -0.0001477364, 0.000148779, 277.1367, 0, 0, 0
1681456121.4665303, -3.2, 1.758262e-05, -0.0001550447, 0.000148779, 276.787, 0, 0, 0
1681456127.7768018, 3.2, 1.758262e-05, -0.0001550447, 0.0001560385, 276.4699, 0, 0, 0
1681456134.108533, -3.2, 1.758262e-05, -0.000162353, 0.0001480929, 276.4699, 0, 0, 0
1681456140.4446511, 3.2, 1.758262e-05, -0.0001550447, 0.0001560385, 279.1216, 0, 0, 0
1681456146.7831597, -3.2, 1.758262e-05, -0.0001477364, 0.0001415245, 276.787, 0, 0, 0
1681456153.1012597, 3.2, 2.489421e-05, -0.0001477364, 0.0001415245, 279.1216, 0, 0, 0
1681456159.4602783, -3.2, 1.758262e-05, -0.0001550447, 0.000148779, 276.787, 0, 0, 0
1681456165.787821, 3.2, 1.758262e-05, -0.0001477364, 0.000148779, 276.787, 0, 0, 0
1681456172.1065722, -3.2, 1.758262e-05, -0.0001477364, 0.000148779, 276.787, 0, 0, 0
1681456178.4616144, 3.2, 1.758262e-05, -0.0001477364, 0.0001498191, 277.1367, 0, 0, 0
1681456184.818688, -3.2, 2.489421e-05, -0.0001477364, 0.000148779, 279.5648, 0, 0, 0
1681456191.1913052, 3.2, 1.758262e-05, -0.0001550447, 0.000148779, 276.787, 0, 0, 0
1681456197.5370586, -3.2, 1.758262e-05, -0.0001550447, 0.000148779, 282.2978, 0, 0, 0
1681456203.874648, 3.2, 1.758262e-05, -0.0001477364, 0.000148779, 276.787, 0, 0, 0
1681456210.228293, -3.2, 1.758262e-05, -0.0001550447, 0.0001570305, 276.787, 0, 0, 0
1681456216.5989108, 3.2, 1.758262e-05, -0.0001477364, 0.0001560385, 276.4699, 0, 0, 0
1681456222.9726038, -3.2, 1.758262e-05, -0.0001477364, 0.000148779, 276.4699, 0, 0, 0
1681456229.3514519, 3.2, 1.758262e-05, -0.0001477364, 0.000148779, 276.4699, 0, 0, 0
1681456235.7315998, -3.2, 1.758262e-05, -0.0001477364, 0.0001480929, 279.5648, 0, 0, 0
1681456242.0920086, 3.2, 1.758262e-05, -0.0001477364, 0.000148779, 276.787, 0, 0, 0
1681456248.471658, -3.2, 1.758262e-05, -0.0001331197, 0.000148779, 273.977, 0, 0, 0
1681456254.8844042, 3.2, 1.758262e-05, -0.0001477364, 0.0001560385, 276.4699, 0, 0, 0
1681456261.272412, -3.2, 1.758262e-05, -0.0001550447, 0.0001480929, 279.5648, 0, 0, 0
1681456267.66011, 3.2, 2.489421e-05, -0.0001550447, 0.0001415245, 279.5648, 0, 0, 0
1681456274.0498993, -3.2, 1.758262e-05, -0.0001550447, 0.000148779, 276.787, 0, 0, 0
1681456280.425482, 3.2, 1.758262e-05, -0.0001550447, 0.0001560385, 276.787, 0, 0, 0
1681456286.8276753, -3.2, 1.758262e-05, -0.0001550447, 0.0001560385, 276.787, 0, 0, 0
1681456293.2244034, 3.2, 1.027104e-05, -0.0001550447, 0.0001553845, 279.5648, 0, 0, 0
1681456299.648595, -3.2, 1.027104e-05, -0.0001477364, 0.000148779, 276.787, 0, 0, 0
1681456306.0695758, 3.2, 1.758262e-05, -0.0001477364, 0.0001480929, 276.4699, 0, 0, 0
1681456312.4985929, -3.2, 1.758262e-05, -0.0001550447, 0.0001440738, 273.7901, 0, 0, 0
1681456318.9225936, 3.2, 1.758262e-05, -0.0001550447, 0.0001498191, 273.977, 0, 0, 0
1681456325.3092592, -3.2, 0.0143556, -0.006374417, 0.01584662, 334.7296, 0, 0, 0
1681456331.7216086, 3.2, 0.02652712, -0.000177569, 0.01643717, 0.4072768, 0, 0, 0
1681456338.1344066, -3.2, 0.01596885, 5.738174e-05, 0.01596885, 0.2077859, 0, 0, 0
1681456344.5474818, 3.2, 0.01611508, 0.0001304648, 0.0161882, 359.9444, 0, 0, 0
1681456351.214345, -3.2, 0.01589573, 0.0001304648, 0.01589583, 0.2058832, 0, 0, 0
